"Gene_ID"	"A._thaliana_best_hit"	"Symbol"	"Description"	"TF"	"Leaf_development"	"logFC"	"F"	"PValue"	"fdr.gen"
"BraA07000076"	"AT2G20010"	"AT2G20010"	"Gls protein (DUF810)"	"-"	"-"	-1.51994039662175	17.3979534312511	0.000279163248604858	0.000645520840998639
"BraA05000087"	"AT2G47890"	"AT2G47890"	"B-box type zinc finger protein with CCT domain-containing protein"	"YES"	"-"	-1.51986737204671	13.9073119483053	0.000897288670149542	0.00184985092996785
"BraA09003183"	"AT1G11910"	"APA1"	"aspartic proteinase A1"	"-"	"-"	-1.51944536452758	30.2520254467485	7.63468244108532e-06	2.60198808754713e-05
"BraA06004984"	"AT4G38910"	"BPC5"	"basic pentacysteine 5"	"YES"	"-"	-1.51894088997157	62.0915136916638	1.63921577288754e-08	1.25178163480034e-07
"BraA03001163"	"AT5G59890"	"ADF4"	"actin depolymerizing factor 4"	"-"	"-"	-1.51880526222943	40.3592571074382	7.91192336616832e-07	3.56321459414185e-06
"BraA07003893"	"AT1G76580"	"AT1G76580"	"Squamosa promoter-binding protein-like (SBP domain) transcription factor family protein"	"YES"	"-"	-1.51800860454272	104.45232807947	7.6777126012239e-11	1.43725993109675e-09
"BraA05003561"	"AT3G15510"	"NAC2"	"NAC domain containing protein 2"	"YES"	"-"	-1.51759820876075	8.72551208505234	0.0064150107371246	0.0109939371721139
"BraA08003449"	"AT1G14340"	"AT1G14340"	"RNA-binding (RRM/RBD/RNP motifs) family protein"	"-"	"-"	-1.51733959073289	21.5393123699414	7.7698205457059e-05	0.000205009913556113
"BraA05003809"	"AT3G13190"	"AT3G13190"	"WEB family protein (DUF827)"	"-"	"-"	-1.51656702111624	14.0451434789191	0.000847021638188259	0.00175613238288183
"BraA07000067"	"AT2G20120"	"COV1"	"CONTINUOUS VASCULAR RING protein (DUF502)"	"-"	"-"	-1.51636054543899	106.456445285445	6.23455783209073e-11	1.20731221057651e-09
"BraA05001025"	"AT2G36680"	"AT2G36680"	"Modifier of rudimentary (Mod(r)) protein"	"-"	"-"	-1.51599062071904	38.3632587830763	1.20168284654906e-06	5.12346414841505e-06
"BraA08001403"	"AT4G18880"	"HSF A4A"	"heat shock transcription factor A4A"	"YES"	"-"	-1.51535033964923	11.8415810846603	0.00188330427773738	0.00362839805521894
"BraA02000056"	"AT5G02310"	"PRT6"	"proteolysis 6"	"-"	"-"	-1.51506836575064	41.6432695401697	6.08101440403188e-07	2.83018931530324e-06
"BraA06004585"	"AT5G24130"	"AT5G24130"	"polypyrimidine tract-binding-like protein"	"-"	"-"	-1.51500550414982	8.07388489747577	0.00838404120525463	0.0140070548937114
"BraA06004443"	"AT2G02970"	"AT2G02970"	"GDA1/CD39 nucleoside phosphatase family protein"	"-"	"-"	-1.51247201832598	40.8124726534965	7.20284485932326e-07	3.28261043994231e-06
"BraA03006385"	"AT5G22750"	"RAD5"	"DNA/RNA helicase protein"	"-"	"-"	-1.51233234836899	53.166547966508	7.06205449898744e-08	4.34889407149222e-07
"BraA08000578"	"AT1G44170"	"ALDH3H1"	"aldehyde dehydrogenase 3H1"	"-"	"-"	-1.51221342544695	51.8217949194725	8.92691428723494e-08	5.30892262860763e-07
"BraA01000702"	"AT4G31420"	"AT4G31420"	"Zinc finger protein 622"	"-"	"-"	-1.51219285780426	72.3774311232942	3.62435560822579e-09	3.45859941906698e-08
"BraA05003368"	"AT3G17940"	"AT3G17940"	"Galactose mutarotase-like superfamily protein"	"-"	"-"	-1.511984279884	51.5567655021862	9.35335890792189e-08	5.53102186729311e-07
"BraA08003740"	"AT1G08800"	"AT1G08800"	"myosin-binding protein (Protein of unknown function, DUF593)"	"-"	"-"	-1.51085112408382	9.8585597005415	0.00405474595343657	0.00724874294937882
"BraA04001768"	"AT2G24200"	"LAP1"	"Cytosol aminopeptidase family protein"	"-"	"-"	-1.51077848421979	20.2309469460981	0.000116171653975009	0.000294506629673432
"BraA05002823"	"AT1G63800"	"UBC5"	"ubiquitin-conjugating enzyme 5"	"-"	"-"	-1.50982330192517	20.128495638314	0.000120003900042446	0.000303134995716808
"BraA09002747"	"AT4G10960"	"UGE5"	"UDP-D-glucose/UDP-D-galactose 4-epimerase 5"	"-"	"-"	-1.50958938249585	8.04412113690902	0.00849061189419299	0.0141667455725837
"BraA10000372"	"AT1G14400"	"UBC1"	"ubiquitin carrier protein 1"	"-"	"YES"	-1.50949397336133	13.6014960269967	0.000989102651876305	0.00202220847153334
"BraA01004300"	"AT3G11100"	"AT3G11100"	"sequence-specific DNA binding transcription factor"	"YES"	"-"	-1.50902753193677	37.6350909753315	1.40993791033129e-06	5.89270713677259e-06
"BraA07002289"	"AT3G61600"	"POB1"	"POZ/BTB containin G-protein 1"	"-"	"-"	-1.50879703029061	55.3200328057152	4.8924737016391e-08	3.184320546723e-07
"BraA09002488"	"AT2G02470"	"AL6"	"alfin-like 6"	"-"	"-"	-1.5087676715954	103.983786067078	8.0644168705972e-11	1.48927572258543e-09
"BraA01002094"	"AT5G47390"	"AT5G47390"	"myb-like transcription factor family protein"	"YES"	"-"	-1.5083502543992	57.6623938257369	3.31817604496657e-08	2.27691981179142e-07
"BraA05000904"	"AT2G38120"	"AUX1"	"Transmembrane amino acid transporter family protein"	"-"	"YES"	-1.50766326225516	37.7365889215774	1.37418730482221e-06	5.75866180634823e-06
"BraA03006410"	"AT4G36020"	"CSDP1"	"cold shock domain protein 1"	"-"	"-"	-1.50740948207217	58.4509302622051	2.91876250132234e-08	2.04415951410502e-07
"BraA03001161"	"AT5G59960"	"AT5G59960"	"K-stimulated pyrophosphate-energized sodium pump protein"	"-"	"-"	-1.50706037603125	7.39028050988099	0.0112923919878139	0.0183689911520383
"BraA08001818"	"AT4G32440"	"AT4G32440"	"Plant Tudor-like RNA-binding protein"	"-"	"-"	-1.50652554962418	77.9142102625581	1.71539605914423e-09	1.852374237069e-08
"BraA02002691"	"AT1G60550"	"ECHID"	"enoyl-CoA hydratase/isomerase D"	"-"	"-"	-1.5059342709358	38.6111495041374	1.13999922478035e-06	4.8942269891128e-06
"BraA09004820"	"AT3G54480"	"SKIP5"	"SKP1/ASK-interacting protein 5"	"-"	"-"	-1.50567215011576	65.84698398565	9.26490198364975e-09	7.67848455136431e-08
"BraA09001972"	"AT1G56290"	"AT1G56290"	"CwfJ-like family protein"	"-"	"-"	-1.50566304070371	140.887586298702	2.65658121433306e-12	1.0288854558197e-10
"BraA10000200"	"AT1G03365"	"AT1G03365"	"RING/U-box superfamily protein"	"-"	"-"	-1.5044526262511	132.719908162768	5.27167283739736e-12	1.72478119803862e-10
"BraA05002265"	"AT1G34190"	"NAC017"	"NAC domain containing protein 17"	"YES"	"-"	-1.50430323969229	40.0940375331868	8.35293554700157e-07	3.7337826289931e-06
"BraA05000686"	"AT2G45680"	"TCP9"	"TCP family transcription factor"	"YES"	"YES"	-1.50409972552968	17.1546385605225	0.000297572049577532	0.000684119234272583
"BraA08000118"	"AT1G54120"	"AT1G54120"	"hypothetical protein"	"-"	"-"	-1.50370060302085	8.684693528596	0.00651532880059527	0.0111432100052937
"BraSca000127"	"AT1G61360"	"AT1G61360"	"S-locus lectin protein kinase family protein"	"-"	"-"	-1.50280028316279	8.1496318469006	0.0081586639607621	0.0136795221572484
"BraA09003482"	"AT1G32530"	"AT1G32530"	"RING/U-box superfamily protein"	"-"	"-"	-1.50182125078095	126.525923413146	9.07916811641747e-12	2.61530150170811e-10
"BraA06001022"	"AT1G49720"	"ABF1"	"abscisic acid responsive element-binding factor 1"	"YES"	"YES"	-1.5013988165852	9.93693020173368	0.00393070422742164	0.00704652987972765
"BraA02003810"	"AT1G11440"	"AT1G11440"	"hypothetical protein"	"-"	"-"	-1.50132833117561	27.7998984130255	1.44218360542487e-05	4.57843690289915e-05
"BraA10002100"	"AT5G16150"	"PGLCT"	"plastidic GLC translocator"	"-"	"-"	-1.50124034305757	34.0647477154869	3.13528237469597e-06	1.18886913917506e-05
"BraA02004477"	"AT5G65207"	"AT5G65207"	"hypothetical protein"	"-"	"-"	-1.50091439464495	11.2510749210699	0.00234400299737111	0.00441775339225966
"BraA01004605"	"AT3G04600"	"AT3G04600"	"Nucleotidylyl transferase superfamily protein"	"-"	"-"	-1.50089951355138	102.476590583314	9.45688959577938e-11	1.6950488702296e-09
"BraA06003956"	"AT5G49060"	"AT5G49060"	"DnaJ heat shock amino-terminal domain protein (DUF1977)"	"-"	"-"	-1.50070958741709	32.5777813502674	4.37552082125041e-06	1.59302095868843e-05
"BraA08001007"	"AT5G40740"	"42588"	"HAUS augmin-like complex subunit"	"-"	"-"	-1.49836367122109	44.3344568790321	3.56392201143182e-07	1.76672850322471e-06
"BraA03005079"	"AT4G17616"	"AT4G17616"	"Pentatricopeptide repeat (PPR) superfamily protein"	"-"	"-"	-1.49821384170497	44.45122863181	3.48388679776097e-07	1.73450562102472e-06
"BraA09005671"	"AT2G24540"	"AFR"	"Galactose oxidase/kelch repeat superfamily protein"	"-"	"-"	-1.497696847376	14.5356552476247	0.000714987682251381	0.00150660818827574
"BraA02002491"	"AT1G75660"	"XRN3"	"5'-3' exoribonuclease 3"	"-"	"YES"	-1.49766023866912	99.5641468465411	1.2934544061648e-10	2.20554982697486e-09
"BraA03000540"	"AT5G12050"	"AT5G12050"	"rho GTPase-activating protein"	"-"	"-"	-1.49759671263101	5.425164989216	0.0275425160041289	0.0412010026836707
"BraA06003514"	"AT5G23340"	"AT5G23340"	"RNI-like superfamily protein"	"-"	"-"	-1.49692512207938	34.3096425741936	2.93292435917625e-06	1.12203551269638e-05
"BraA03000204"	"AT5G05080"	"UBC22"	"ubiquitin-conjugating enzyme 22"	"-"	"-"	-1.49690754192264	42.5224268295147	5.09516147877652e-07	2.41964980017894e-06
"BraA05002410"	"AT1G32190"	"AT1G32190"	"alpha/beta-Hydrolases superfamily protein"	"-"	"-"	-1.49598780751171	13.5381450937075	0.0010147169866428	0.00206917312225087
"BraA05003367"	"AT3G17970"	"TOC64-III"	"translocon at the outer membrane of chloroplasts 64-III"	"-"	"-"	-1.49590962508826	38.7043818572036	1.11768753625111e-06	4.8097425367414e-06
"BraA05000976"	"AT2G37290"	"AT2G37290"	"Ypt/Rab-GAP domain of gyp1p superfamily protein"	"-"	"-"	-1.49588421789796	8.27409402841573	0.00774212998522552	0.013039971679303
"BraA10001268"	"AT5G57160"	"ATLIG4"	"DNA ligase IV"	"-"	"YES"	-1.49547174061921	95.8657562079896	1.94571015811924e-10	3.07511985408304e-09
"BraA01002244"	"AT4G16144"	"AMSH3"	"associated molecule with the SH3 domain of STAM 3"	"-"	"-"	-1.49504356188611	26.6797799574097	1.8831964840547e-05	5.79552858724738e-05
"BraA08003638"	"AT1G10500"	"CPISCA"	"chloroplast-localized ISCA-like protein"	"-"	"-"	-1.49450609632251	28.3228657725243	1.2578800590268e-05	4.0502333686731e-05
"BraA02003114"	"AT4G20330"	"AT4G20330"	"Transcription initiation factor TFIIE, beta subunit"	"-"	"-"	-1.49323724289302	87.8180443437686	4.94673541476405e-10	6.66896599182305e-09
"BraA09000943"	"AT3G49750"	"RLP44"	"receptor like protein 44"	"-"	"-"	-1.49285384977138	18.6962385425372	0.000182653295413045	0.000442082686181889
"BraA03003703"	"AT3G10770"	"AT3G10770"	"Single-stranded nucleic acid binding R3H protein"	"-"	"-"	-1.49234641321203	45.2878738894122	2.96393966327115e-07	1.50503871574165e-06
"BraA05004664"	"AT3G02150"	"PTF1"	"plastid transcription factor 1"	"YES"	"YES"	-1.49231435899791	34.4444105590089	2.84443616567805e-06	1.09180327767166e-05
"BraA03001245"	"AT5G58375"	"AT5G58375"	"Methyltransferase-related protein"	"-"	"-"	-1.49224388901606	7.19112071643243	0.012270999569918	0.0197875961138865
"BraA10000416"	"AT1G05380"	"AT1G05380"	"Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein"	"-"	"-"	-1.49212654767489	129.710597785504	6.84671239347737e-12	2.11500755671541e-10
"BraA09001721"	"AT1G61740"	"AT1G61740"	"Sulfite exporter TauE/SafE family protein"	"-"	"-"	-1.49207296961852	20.8578319052695	9.66450451637183e-05	0.000249564852754608
"BraA05002212"	"AT4G26485"	"AT4G26485"	"methyltransferase small domain protein"	"-"	"-"	-1.49169140007031	22.1555604987532	6.50195120210716e-05	0.000174742174137722
"BraA05004597"	"AT3G03090"	"VGT1"	"vacuolar glucose transporter 1"	"-"	"-"	-1.49100579192377	25.7672167393922	2.39590921354757e-05	7.18969553322056e-05
"BraA05002550"	"AT3G22270"	"AT3G22270"	"Topoisomerase II-associated protein PAT1"	"-"	"-"	-1.49097985192854	134.61188101282	4.48400040855483e-12	1.52157543275434e-10
"BraA02002175"	"AT1G70620"	"AT1G70620"	"cyclin-like protein"	"-"	"-"	-1.49081055318285	95.4555767365978	2.03739819409169e-10	3.19926975735558e-09
"BraA10001470"	"AT5G59450"	"AT5G59450"	"GRAS family transcription factor"	"YES"	"-"	-1.49079901200538	14.3644597647703	0.000765224625863787	0.00160046646537163
"BraA08002938"	"AT1G25370"	"AT1G25370"	"hypothetical protein (DUF1639)"	"-"	"-"	-1.4906503101655	9.86359341189848	0.00402445348811336	0.00720046073399714
"BraA01001549"	"AT4G23900"	"AT4G23900"	"Nucleoside diphosphate kinase family protein"	"-"	"-"	-1.49026802077964	57.8905523288988	3.19689704291199e-08	2.20721827016295e-07
"BraA02004111"	"AT5G48770"	"AT5G48770"	"Disease resistance protein (TIR-NBS-LRR class) family"	"-"	"-"	-1.49020031194473	53.0601492271498	7.19315775338452e-08	4.41560378358841e-07
"BraA02000481"	"AT5G12350"	"AT5G12350"	"Regulator of chromosome condensation (RCC1) family with FYVE zinc finger domain-containing protein"	"-"	"-"	-1.48986420563939	85.792806067963	6.32148569704318e-10	8.14179130228457e-09
"BraA09004582"	"AT3G51630"	"WNK5"	"with no lysine (K) kinase 5"	"-"	"-"	-1.48945959032928	53.0381250105042	7.22062078661326e-08	4.42998119964593e-07
"BraA10000960"	"AT5G53940"	"AT5G53940"	"Yippee family putative zinc-binding protein"	"-"	"-"	-1.48913055594007	62.5378783812698	1.5297974258662e-08	1.17830953522182e-07
"BraA06004614"	"AT5G47435"	"AT5G47435"	"formyltetrahydrofolate deformylase"	"-"	"-"	-1.48904653185167	54.3497382311023	5.765244160913e-08	3.65259876449057e-07
"BraA09004552"	"AT3G51390"	"AT3G51390"	"DHHC-type zinc finger family protein"	"-"	"-"	-1.48884103899136	70.0829356679144	5.00342199440248e-09	4.53410556177333e-08
"BraA03003188"	"AT4G00755"	"AT4G00755"	"F-box family protein"	"-"	"-"	-1.48801998631724	80.3987255675262	1.24219189225078e-09	1.41675798491308e-08
"BraA02003004"	"AT4G05150"	"AT4G05150"	"Octicosapeptide/Phox/Bem1p family protein"	"-"	"-"	-1.48789261398604	29.7171557781671	8.79181978991232e-06	2.95003033238432e-05
"BraA10001538"	"AT5G60300"	"LecRK-I.9"	"Concanavalin A-like lectin protein kinase family protein"	"-"	"-"	-1.48782362125954	22.6884301594775	5.58441593964529e-05	0.000152714548169866
"BraA03000004"	"AT5G01010"	"AT5G01010"	"retinal-binding protein"	"-"	"-"	-1.48778549027236	40.8370456452098	7.16664685644456e-07	3.26815198127983e-06
"BraA02003171"	"AT5G46520"	"AT5G46520"	"Disease resistance protein (TIR-NBS-LRR class) family"	"-"	"-"	-1.4877210870085	50.3384858949945	1.16153936655197e-07	6.64459928345139e-07
"BraA05003591"	"AT3G15290"	"AT3G15290"	"3-hydroxyacyl-CoA dehydrogenase family protein"	"-"	"-"	-1.48737002703006	70.1866903640384	4.93017977213762e-09	4.48069945211562e-08
"BraA09004212"	"AT1G23550"	"SRO2"	"similar to RCD one 2"	"-"	"-"	-1.48712260887852	16.6593979729633	0.00034947985992294	0.000789462902861785
"BraA03006300"	"AT4G34560"	"AT4G34560"	"transmembrane protein"	"-"	"-"	-1.48708503224966	5.81461473825246	0.022935790517751	0.0348520354872881
"BraA01001749"	"AT4G25800"	"AT4G25800"	"Calmodulin-binding protein"	"-"	"-"	-1.48637934859509	35.5636169227538	2.21136346622841e-06	8.74841251275102e-06
"BraA06004047"	"AT5G48020"	"AT5G48020"	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein"	"-"	"-"	-1.48629310482377	21.3702229524993	8.31866165129052e-05	0.000218361132867847
"BraA02001930"	"AT1G67360"	"AT1G67360"	"Rubber elongation factor protein (REF)"	"-"	"-"	-1.48610768131978	9.20985981675431	0.00526086615100884	0.00917012141350706
"BraA05003240"	"AT3G18990"	"VRN1"	"AP2/B3-like transcriptional factor family protein"	"YES"	"YES"	-1.48528824352979	60.6111558187954	2.06653429179862e-08	1.51155811529138e-07
"BraA09000813"	"AT5G63030"	"GRXC1"	"Thioredoxin superfamily protein"	"-"	"-"	-1.48464603664512	45.8979568930507	2.63758475632442e-07	1.35851728015478e-06
"BraA09000831"	"AT5G63200"	"AT5G63200"	"tetratricopeptide repeat (TPR)-containing protein"	"-"	"-"	-1.48443001061037	63.4775937386679	1.32423482377325e-08	1.04194370322805e-07
"BraA03002577"	"AT2G47350"	"AT2G47350"	"HIT zinc finger and PAPA-1-like domain-containing protein"	"-"	"-"	-1.48441712615783	62.0217142592769	1.65707233518355e-08	1.26258890022797e-07
"BraA06001440"	"AT1G10890"	"AT1G10890"	"arginine/glutamate-rich 1 protein"	"-"	"-"	-1.48435689472067	62.5731272331232	1.52149723756929e-08	1.17315304061753e-07
"BraA03006322"	"AT3G02200"	"AT3G02200"	"Proteasome component (PCI) domain protein"	"-"	"-"	-1.48429402103212	30.2628645300932	7.61448690708709e-06	2.59631618432503e-05
"BraA10002663"	"AT5G06265"	"AT5G06265"	"hyaluronan mediated motility receptor-like protein"	"-"	"-"	-1.48425746783427	25.8577431028692	2.33889930137232e-05	7.03402546102107e-05
"BraA05004313"	"AT3G06810"	"IBR3"	"acyl-CoA dehydrogenase-like protein"	"-"	"-"	-1.48389291459898	26.5825456311796	1.96764223001506e-05	6.0123620468581e-05
"BraA10000535"	"AT2G30620"	"AT2G30620"	"winged-helix DNA-binding transcription factor family protein"	"-"	"-"	-1.48360259474753	44.9374131507197	3.17081678749213e-07	1.5986079760491e-06
"BraA05004617"	"AT3G02790"	"AT3G02790"	"zinc finger (C2H2 type) family protein"	"-"	"-"	-1.4835358120546	56.2334245838327	4.19950524712094e-08	2.7930022609872e-07
"BraA01003508"	"AT3G22920"	"AT3G22920"	"Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein"	"-"	"-"	-1.48301154669876	23.1976636179989	4.83666894008249e-05	0.000134549009943589
"BraA07003198"	"AT1G68370"	"ARG1"	"Chaperone DnaJ-domain superfamily protein"	"-"	"-"	-1.48270164363601	109.103710011302	4.75812773591382e-11	9.75705501393516e-10
"BraA08003660"	"AT1G10170"	"NFXL1"	"NF-X-like 1"	"YES"	"-"	-1.4820258694964	10.9275984365741	0.00267239199966148	0.00496771124623222
"BraA04000888"	"AT4G13730"	"AT4G13730"	"Ypt/Rab-GAP domain of gyp1p superfamily protein"	"-"	"-"	-1.48192300943192	72.9784683536929	3.33495522459431e-09	3.21060840923723e-08
"BraA08001012"	"AT5G40660"	"AT5G40660"	"ATP12 protein-like protein"	"-"	"-"	-1.48172784456056	35.8449831716373	2.07726528829983e-06	8.27922406996739e-06
"BraA02003985"	"AT5G28770"	"BZO2H3"	"bZIP transcription factor family protein"	"YES"	"-"	-1.48149729920259	21.3247409337284	8.42954408212976e-05	0.000221007099419168
"BraA04000431"	"AT3G56190"	"ALPHA-SNAP2"	"alpha-soluble NSF attachment protein 2"	"-"	"-"	-1.48146704292128	9.44346444572362	0.00476992728557775	0.00839717121965547
"BraA01003099"	"AT3G10640"	"VPS60.1"	"SNF7 family protein"	"-"	"-"	-1.48099729278214	28.9498543207577	1.0535909573352e-05	3.46419189676689e-05
"BraA10002576"	"AT5G05090"	"AT5G05090"	"Homeodomain-like superfamily protein"	"YES"	"-"	-1.48064144170381	26.1496511070645	2.21066907414744e-05	6.6887614595426e-05
"BraA05003988"	"AT3G11100"	"AT3G11100"	"sequence-specific DNA binding transcription factor"	"YES"	"-"	-1.48037969043024	49.9408405047729	1.24757038035708e-07	7.07763724322139e-07
"BraA01004491"	"AT3G06620"	"AT3G06620"	"PAS domain-containing protein tyrosine kinase family protein"	"-"	"-"	-1.48027171571608	58.4623564113511	2.91336895191953e-08	2.0410342216372e-07
"BraA01002145"	"AT4G16830"	"AT4G16830"	"Hyaluronan / mRNA binding family"	"-"	"-"	-1.47923779606686	47.8318912589858	1.83413510144659e-07	9.91777760398389e-07
"BraA02000002"	"AT5G01010"	"AT5G01010"	"retinal-binding protein"	"-"	"-"	-1.47888307472565	113.690673423488	3.01585721143902e-11	6.68459109524316e-10
"BraA02002395"	"AT1G73980"	"AT1G73980"	"Phosphoribulokinase / Uridine kinase family"	"-"	"-"	-1.47884640689454	32.6011056628486	4.35166355100174e-06	1.58565187336285e-05
"BraA01003680"	"AT3G63220"	"AT3G63220"	"Galactose oxidase/kelch repeat superfamily protein"	"-"	"-"	-1.47818326893143	34.590430606797	2.7517869687922e-06	1.05958057514305e-05
"BraA02000981"	"AT5G20670"	"AT5G20670"	"DUF1677 family protein (DUF1677)"	"-"	"-"	-1.47791097767447	12.3173816946806	0.00157291794315303	0.003085452727683
"BraA02002288"	"AT1G72390"	"AT1G72390"	"nuclear receptor coactivator"	"-"	"-"	-1.4762272599675	71.5027015300245	4.09474202719002e-09	3.82612276121195e-08
"BraA03000266"	"AT5G06450"	"AT5G06450"	"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"	"-"	"-"	-1.47596402563508	29.0371487075791	1.03083380881575e-05	3.39752036130658e-05
"BraA09005315"	"AT3G60250"	"CKB3"	"casein kinase II beta chain 3"	"-"	"-"	-1.4758833658073	132.820683054716	5.22617333153603e-12	1.71374419781861e-10
"BraA01000358"	"AT4G35060"	"HIPP25"	"Heavy metal transport/detoxification superfamily protein"	"-"	"-"	-1.47539203904585	7.14105646320472	0.012593808000252	0.020269373360758
"BraA01003162"	"AT1G61640"	"AT1G61640"	"Protein kinase superfamily protein"	"-"	"-"	-1.47530318689828	22.1521102941442	6.50917141414488e-05	0.000174905058310211
"BraA04002463"	"AT2G33620"	"AT2G33620"	"AT hook motif DNA-binding family protein"	"-"	"-"	-1.47461620016554	38.159411728256	1.25509400938629e-06	5.31342521818401e-06
"BraA01004146"	"AT3G13225"	"AT3G13225"	"WW domain-containing protein"	"-"	"-"	-1.474306152414	135.359692197325	4.20837063254869e-12	1.45368635235536e-10
"BraA10002483"	"AT5G10940"	"ASG2"	"transducin family protein / WD-40 repeat family protein"	"-"	"-"	-1.47424556327988	18.5927904668825	0.000191623660822694	0.000460792262932675
"BraA09004973"	"AT3G56110"	"PRA1.B1"	"prenylated RAB acceptor 1.B1"	"-"	"-"	-1.47402752486414	72.2467812021074	3.69076310833293e-09	3.51141032515977e-08
"BraA10001252"	"AT2G07180"	"AT2G07180"	"Protein kinase superfamily protein"	"-"	"-"	-1.47373547540308	55.1372730576212	5.04534055956754e-08	3.26635884247726e-07
"BraA01001551"	"AT4G23930"	"AT4G23930"	"Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family"	"-"	"-"	-1.47354140758699	18.2900521853675	0.000207351102121782	0.000494489067625282
"BraA09006202"	"AT1G15530"	"AT1G15530"	"Concanavalin A-like lectin protein kinase family protein"	"-"	"-"	-1.47351134817674	10.4221463876837	0.00324873473217459	0.00593116632497704
"BraA01001816"	"AT4G26470"	"AT4G26470"	"Calcium-binding EF-hand family protein"	"-"	"-"	-1.47349227695063	9.89419467781196	0.00397212467109204	0.00711554669567775
"BraA01004068"	"AT3G14120"	"AT3G14120"	"nuclear pore complex protein"	"-"	"-"	-1.4730736606531	29.8663472878968	8.39211054616006e-06	2.83151385689356e-05
"BraA08002937"	"AT1G25370"	"AT1G25370"	"hypothetical protein (DUF1639)"	"-"	"-"	-1.47281254238142	9.97863160627585	0.00384213205624874	0.00690355547582202
"BraA09006597"	"AT1G09530"	"PIF3"	"phytochrome interacting factor 3"	"YES"	"-"	-1.47264995573977	15.7032706272395	0.000485512301156051	0.00106450441624743
"BraA09003496"	"AT1G32360"	"AT1G32360"	"Zinc finger (CCCH-type) family protein"	"YES"	"-"	-1.47252677291123	63.330785170262	1.35429058268913e-08	1.06102229675226e-07
"BraA10000090"	"AT1G01010"	"NAC001"	"NAC domain containing protein 1"	"YES"	"-"	-1.47218991689862	8.56734076564548	0.00684390308663993	0.0116551875131421
"BraA06000413"	"AT5G42970"	"COP8"	"Proteasome component (PCI) domain protein"	"-"	"YES"	-1.47142392545462	32.6075956200731	4.34505018248212e-06	1.58376862404706e-05
"BraA01004588"	"AT3G04600"	"AT3G04600"	"Nucleotidylyl transferase superfamily protein"	"-"	"-"	-1.47134804909199	9.622379076644	0.00444895466109624	0.00788594931073749
"BraA02002393"	"AT1G73980"	"AT1G73980"	"Phosphoribulokinase / Uridine kinase family"	"-"	"-"	-1.47102117313425	47.1632776093724	2.07731034442593e-07	1.10526019563497e-06
"BraA05001577"	"AT4G13730"	"AT4G13730"	"Ypt/Rab-GAP domain of gyp1p superfamily protein"	"-"	"-"	-1.47098449081308	30.4974647951338	7.19115288239975e-06	2.47157827430362e-05
"BraA09006530"	"AT1G11060"	"AT1G11060"	"WAPL (Wings apart-like protein regulation of heterochromatin) protein"	"-"	"-"	-1.47091102179355	66.5568911991444	8.33959194950632e-09	7.04478593931129e-08
"BraA04001122"	"AT5G37720"	"ALY4"	"ALWAYS EARLY 4"	"-"	"-"	-1.47007111789376	177.475825079995	1.77220740809949e-13	1.42825583062312e-11
"BraA10000036"	"AT1G01650"	"SPPL4"	"SIGNAL PEPTIDE PEPTIDASE-LIKE 4"	"-"	"-"	-1.46957785764593	29.78012419897	8.57225401344534e-06	2.88518931719231e-05
"BraA09002008"	"AT5G42360"	"AT5G42360"	"Galactose oxidase/kelch repeat superfamily protein"	"-"	"-"	-1.46943606152225	40.15324925198	8.25106535549106e-07	3.69351855539554e-06
"BraA09006272"	"AT1G14580"	"AT1G14580"	"C2H2-like zinc finger protein"	"YES"	"-"	-1.46903030029269	41.1607799618763	6.70757601810994e-07	3.08059446664546e-06
"BraA09004575"	"AT3G51540"	"AT3G51540"	"mucin-5AC-like protein"	"-"	"-"	-1.46888854739854	7.71875452080797	0.00980052281215699	0.0161519630528
"BraA08003181"	"AT1G20650"	"ASG5"	"Protein kinase superfamily protein"	"-"	"-"	-1.46863307660596	55.98536164856	4.37661952469884e-08	2.89673540461725e-07
"BraA08002864"	"AT1G27752"	"AT1G27752"	"Ubiquitin system component Cue protein"	"-"	"-"	-1.46847409792257	100.64582454688	1.15046900182537e-10	1.99678788511592e-09
"BraA04001352"	"AT5G41350"	"AT5G41350"	"RING/U-box superfamily protein"	"-"	"-"	-1.46762091249222	44.824102216239	3.24097978880667e-07	1.62985817734414e-06
"BraA03004866"	"AT3G51710"	"AT3G51710"	"D-mannose binding lectin protein with Apple-like carbohydrate-binding domain-containing protein"	"-"	"-"	-1.46729294457562	30.3375253522717	7.61242745170544e-06	2.5960177686502e-05
"BraA05004649"	"AT3G02290"	"AT3G02290"	"RING/U-box superfamily protein"	"-"	"-"	-1.46728753484712	61.4084240039564	1.82325209626518e-08	1.36547559067934e-07
"BraSca000490"	"AT5G49665"	"AT5G49665"	"Zinc finger (C3HC4-type RING finger) family protein"	"-"	"-"	-1.46711182938702	58.1835359004844	3.0480924831986e-08	2.12387906307046e-07
"BraA03000873"	"AT5G17910"	"AT5G17910"	"cardiomyopathy-associated protein"	"-"	"-"	-1.46670873312048	52.063164660561	8.55666966924032e-08	5.10535535708811e-07
