"Gene_ID","logFC_WT","logFC_phyB","logCPM_WT","logCPM_phyB","PValue_WT","PValue_phyB","FDR_WT","FDR_phyB","sig_conditions","GO:0009507_Chloroplast","A._thaliana_best_hit","Symbol","Description","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.24_Avg_CPM","phyB.24_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","WT.R_Avg_CPM","phyB.R_Avg_CPM"
"BraA03005293",3.56663536261778,3.08997826738081,4.99097632380767,4.99097632380767,4.90568436465054e-12,6.55126535951211e-10,2.85983229257776e-10,2.39015779632741e-08,"BOTH_up","yes","AT4G21445","AT4G21445","receptor-interacting protein","34.594280","42.044311","36.555351","37.839826"," 4.400067"," 5.897930","39.176557","43.130566"
"BraA06003165",2.22787220285432,2.47691047208316,5.46100108169601,5.46100108169601,5.00425777830055e-12,1.25811092275236e-11,2.89584622906068e-10,1.55926503339544e-09,"BOTH_up","yes","AT5G63980","SAL1","SAL1 phosphatase-like protein","36.12752","49.85857","37.81258","43.14832","17.95579","16.13564","66.62902","75.95428"
"BraA08000770",2.8772543189594,2.65418483279695,8.3483873854512,8.3483873854512,5.11456992368278e-12,3.65838736921358e-10,2.92768289304018e-10,1.60920054974396e-08,"BOTH_up","yes","AT1G35680","RPL21C","Ribosomal protein L21","376.27704","372.70623","358.94503","296.74960"," 79.29231"," 84.92873","459.94451","457.38850"
"BraA05001367",2.77183044016136,2.5786200953802,6.79233399306044,6.79233399306044,5.1150749401909e-12,3.12323492267202e-10,2.92768289304018e-10,1.46917165989289e-08,"BOTH_up","yes","AT2G32480","ARASP","chloroplastic membrane metallo proteases","107.47904","121.84771","113.36487","122.81314"," 29.92577"," 33.79770","161.40836","168.84857"
"BraA07003560",4.13425900259663,3.87213466443734,6.09587124499626,6.09587124499626,5.20265610602371e-12,2.31459909097672e-10,2.96702199669613e-10,1.1790223201286e-08,"BOTH_up","yes","AT1G72640","AT1G72640","NAD(P)-binding Rossmann-fold superfamily protein","95.760402","77.456793","86.172954","73.191897"," 6.506465"," 6.464053","86.880017","81.191327"
"BraA01001297",4.4492172549612,3.63278580907213,4.4300235913198,4.4300235913198,5.31930794833892e-12,1.23294446023799e-09,3.02259592443519e-10,3.72845856004957e-08,"BOTH_up","yes","AT4G21445","AT4G21445","receptor-interacting protein","22.848548","29.806287","20.690268","20.804739"," 1.838362"," 3.168368","30.878015","34.548603"
"BraA03005527",2.6431080828014,2.2206800291045,4.72266409136081,4.72266409136081,5.36721542546977e-12,1.51416312997893e-09,3.03884787039188e-10,4.32539522066577e-08,"BOTH_up","yes","AT1G07700","AT1G07700","Thioredoxin superfamily protein","28.588955","30.956342","30.400318","32.492418"," 6.405479"," 8.889698","31.007795","34.903253"
"BraA07003472",2.54229980665589,2.15247509973786,7.55567620237211,7.55567620237211,5.41280521737378e-12,1.7422895985489e-09,3.05367577496284e-10,4.76932839672344e-08,"BOTH_up","yes","AT1G71500","AT1G71500","Rieske (2Fe-2S) domain-containing protein","209.28986","233.05631","206.25100","221.17782"," 52.77357"," 59.77773","241.43260","227.26600"
"BraA07002501",4.62800655163544,3.96423509540857,9.46236527307702,9.46236527307702,5.47129114506721e-12,1.04871232387987e-09,3.0756472365485e-10,3.35605789144549e-08,"BOTH_up","-","AT1G78340","GSTU22","glutathione S-transferase TAU 22"," 666.01921"," 641.13140"," 785.08347"," 609.94855","  69.11615","  80.53494","1352.38823","1068.73196"
"BraA10002346",5.41218397781947,4.88648711383632,7.8181172605774,7.8181172605774,5.55742274834677e-12,4.19675354627184e-10,3.11294783128036e-10,1.73833949521891e-08,"BOTH_up","yes","AT5G12860","DiT1","dicarboxylate transporter 1","333.735155","228.782926","320.206572","191.396886","  9.415235"," 10.010937","308.516513","253.609669"
"BraA01000191",2.33867151367059,2.29955708431805,4.98141777362337,4.98141777362337,5.67241497304403e-12,1.22798894960089e-10,3.15631044208575e-10,7.32141896466591e-09,"BOTH_up","yes","AT4G37040","MAP1D","methionine aminopeptidase 1D","34.477855","36.935527","32.639896","37.089555"," 9.713382","10.734784","39.114498","44.436766"
"BraA04002652",2.28595801114542,2.64785319896842,6.48401215023619,6.48401215023619,5.69499469855371e-12,6.71226820251853e-12,3.15631044208575e-10,1.10053230737127e-09,"BOTH_up","yes","AT2G36530","LOS2","Enolase"," 92.68257","116.20591","104.60304","128.59707"," 23.94089"," 22.67707"," 92.22298","120.77436"
"BraA06003957",3.50107781349339,3.7067840877197,7.3873138023165,7.3873138023165,5.89101690181431e-12,3.87948977962891e-11,3.25349494858095e-10,3.28296608233113e-09,"BOTH_up","yes","AT5G49030","OVA2","tRNA synthetase class I (I, L, M and V) family protein","183.71035","222.46631","169.40492","188.71458"," 23.48527"," 25.37172","208.36169","281.13950"
"BraA03005832",3.49563686546662,2.90737997958492,6.53119296376492,6.53119296376492,5.91809830859112e-12,1.93883441568873e-09,3.25702333486798e-10,5.17241588185435e-08,"BOTH_up","yes","AT3G24430","HCF101","ATP binding protein","104.55374","100.73206","103.46242"," 92.33977"," 15.13550"," 21.50484","131.42529","136.96449"
"BraA09000270",5.18229164805961,4.8351695803129,4.9616703108785,4.9616703108785,6.05619857171915e-12,1.38857748906627e-10,3.30988074718262e-10,8.18261645419404e-09,"BOTH_up","yes","AT4G03400","DFL2","Auxin-responsive GH3 family protein","21.955429","47.811517","26.122434","41.302646"," 1.537440"," 2.617357","41.877656","64.009288"
"BraA07003149",3.08061658255195,3.19360256093713,4.12608321335937,4.12608321335937,6.20396308402818e-12,2.50348518594473e-11,3.37890584576483e-10,2.4074016201055e-09,"BOTH_up","yes","AT4G01935","AT4G01935","insulin-induced protein","14.847010","25.616991","17.838659","25.951598"," 2.502916"," 4.031129","16.015722","31.951202"
"BraA05001589",4.58029792164698,2.47388377482654,5.26186095665051,5.26186095665051,6.23764680458443e-12,7.03050337196807e-07,3.38553657600548e-10,4.84501414513036e-06,"BOTH_up","yes","AT2G29670","AT2G29670","Tetratricopeptide repeat (TPR)-like superfamily protein","54.792825","43.661426","46.296931","46.503557"," 2.657682"," 7.889570","49.469445","38.376395"
"BraA05004714",4.06755436512409,3.42703685227551,8.00075392468836,8.00075392468836,6.37429701935689e-12,1.66894219776775e-09,3.44781563864871e-10,4.6086228408534e-08,"BOTH_up","yes","AT3G01480","CYP38","cyclophilin 38","364.12119","325.54422","323.28434","243.61140"," 23.99818"," 30.34244","320.73182","279.18498"
"BraA09003212",5.79780557251056,4.10916757825591,5.92439373658376,5.92439373658376,6.39919336576889e-12,9.62581352034062e-09,3.44942820469871e-10,1.67475813153863e-07,"BOTH_up","yes","AT1G35420","AT1G35420","alpha/beta-Hydrolases superfamily protein","68.925182","80.731707","79.081690","77.855159"," 2.174524"," 4.245071","84.350547","61.989402"
"BraA05004167",2.78925914124697,1.14314595594601,5.1323383287686,5.1323383287686,6.48239725114443e-12,9.2072492823822e-05,3.47220138715566e-10,0.000292831084470996,"BOTH_up","yes","AT3G08920","AT3G08920","Rhodanese/Cell cycle control phosphatase superfamily protein","55.819671","44.706311","55.904653","39.476602"," 6.366972"," 7.786772","34.108884","14.710016"
"BraA02001865",2.04709679852326,1.91099781118536,5.79198554191212,5.79198554191212,6.4855604054877e-12,3.70120265590364e-10,3.47220138715566e-10,1.61376536852973e-08,"BOTH_up","yes","AT1G66330","AT1G66330","senescence-associated family protein","44.00905","68.59757","43.04604","54.20162","24.17988","29.84541","79.18172","95.74949"
"BraA09000503",2.52217692176455,2.52277103000089,7.34622221637445,7.34622221637445,6.60890080142027e-12,1.16654326067785e-10,3.51432765589037e-10,7.00816447445395e-09,"BOTH_up","yes","AT5G30510","RPS1","ribosomal protein S1","173.32823","175.25157","161.07754","146.81299"," 53.20933"," 50.44786","242.50547","245.53983"
"BraA06000947",3.0964509312394,2.83397329388653,5.87830929458432,5.87830929458432,6.73158046136364e-12,4.84059215129079e-10,3.56751099198194e-10,1.92401314296255e-08,"BOTH_up","yes","AT1G50900","GDC1","Ankyrin repeat family protein","68.99427","73.06688","70.62353","62.26326","11.43752","12.32438","75.02640","74.34260"
"BraA10000741",1.59877005105686,1.50935474657137,8.22110222716338,8.22110222716338,6.95209741560595e-12,3.58437527294245e-10,3.65973288701129e-10,1.5892413182004e-08,"BOTH_up","yes","AT1G44920","AT1G44920","transmembrane protein","334.7478","318.3938","342.3927","325.7858","148.7595","141.5570","356.0863","342.0732"
"BraA06003370",4.45931907797144,3.92517372176211,6.28072362688093,6.28072362688093,7.20349459348405e-12,7.43008476994712e-10,3.75942184177e-10,2.58166742337677e-08,"BOTH_up","-","AT5G65890","ACR1","ACT domain repeat 1"," 94.367314","102.329612"," 70.374565"," 62.303161","  6.904330","  9.915663","116.248664","128.816144"
"BraA05000931",4.46873871641894,5.58239658350765,3.17725043164652,3.17725043164652,7.213121958161e-12,1.48528331771028e-11,3.75942184177e-10,1.71312659221422e-09,"BOTH_up","yes","AT2G37770","ChlAKR","NAD(P)-linked oxidoreductase superfamily protein"," 9.8917143","11.3118055"," 9.9094426","11.3953313"," 0.7601364"," 0.2282280","13.2148133","10.7430365"
"BraA04001296",2.43891021239242,2.00663062654678,5.54738427307057,5.54738427307057,7.32480409068732e-12,3.71241588947416e-09,3.79251369695455e-10,8.3715510172383e-08,"BOTH_up","yes","AT5G39830","DEG8","Trypsin family protein with PDZ domain-containing protein","45.66522","49.53731","50.43673","43.21060","16.44047","18.69687","70.76012","64.17847"
"BraA08000895",5.36109028516716,3.26712683584539,3.02566886777282,3.02566886777282,7.42944248665081e-12,6.74603303082323e-08,3.82154982810078e-10,7.53485431698252e-07,"BOTH_up","yes","AT2G06520","PSBX","photosystem II subunit X","10.7685697","10.1032760","10.7286344"," 9.2518770"," 0.3278333"," 0.8729766","10.0861465"," 7.2681900"
"BraA02002405",5.22097394167782,4.58920322175418,7.34238857174497,7.34238857174497,7.48114219766969e-12,7.8811474599743e-10,3.83560841014075e-10,2.70137029637486e-08,"BOTH_up","yes","AT1G74070","AT1G74070","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein","212.796887","201.871937","227.852540","211.420695","  7.078529","  7.592443","197.028094","155.972389"
"BraA02001673",2.53474393121548,2.44054163605154,6.38286533244219,6.38286533244219,7.55246357348117e-12,2.45213472610046e-10,3.85960313787642e-10,1.23141893959283e-08,"BOTH_up","yes","AT5G52440","HCF106","Bacterial sec-independent translocation protein mttA/Hcf106","101.51151"," 99.37560","106.31677"," 91.62563"," 20.47200"," 22.18592"," 93.20097","102.79115"
"BraA05003559",3.05961453702783,3.25537742288842,5.59803143111614,5.59803143111614,7.63153467064714e-12,4.67303320604735e-11,3.88739015262091e-10,3.65829697334503e-09,"BOTH_up","yes","AT3G15520","AT3G15520","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein","68.452415","60.982786","62.137180","53.099677"," 8.559067"," 6.231362","54.686284","50.732100"
"BraA09000816",4.09733906815529,3.92124308174241,3.54104456819746,3.54104456819746,7.78321108194141e-12,3.72124957063116e-10,3.95186265902445e-10,1.6180239845783e-08,"BOTH_up","yes","AT5G63060","AT5G63060","Sec14p-like phosphatidylinositol transfer family protein","14.0404993","15.0077593","12.8595344","13.2468519"," 1.3510823"," 0.9615326","17.1107193","12.1836058"
"BraA02000264",6.73599740820753,7.4765450146336,3.50441073404005,3.50441073404005,7.8896689746828e-12,3.2805917884185e-11,3.9930350373475e-10,3.01967922512908e-09,"BOTH_up","-","AT5G07870","AT5G07870","HXXXD-type acyl-transferase family protein"," 8.4733091","12.2815352","10.2695845","13.2957263"," 0.1731080"," 0.1496043","18.3126604","24.1708286"
"BraA03002853",4.19258550862734,3.98392668105358,9.18555892915446,9.18555892915446,8.10548190740203e-12,3.14555812823319e-10,4.07604745119834e-10,1.46917165989289e-08,"BOTH_up","yes","AT4G09650","ATPD","F-type H -transporting ATPase subunit delta","780.88842","749.56370","777.95987","702.26643"," 47.67515"," 45.18803","673.26025","602.99646"
"BraA09000796",2.24343517082536,1.66619461971104,4.77581089695428,4.77581089695428,8.17694707763546e-12,2.38253126063638e-08,4.09889003191026e-10,3.32751038530759e-07,"BOTH_up","yes","AT5G62790","DXR","1-deoxy-D-xylulose 5-phosphate reductoisomerase","32.229756","33.210777","32.952941","28.877514"," 8.963112","10.507406","33.581561","28.293040"
"BraA02003650",2.81011476430765,3.13539707810507,6.36641777970548,6.36641777970548,8.27310378286898e-12,2.01722931366062e-11,4.1339255092812e-10,2.11674595980122e-09,"BOTH_up","yes","AT3G26710","CCB1","cofactor assembly of complex C"," 81.86687","101.85286"," 82.68694"," 91.99864"," 18.55459"," 19.41014","102.80077","144.89426"
"BraA06000349",8.54063289127223,8.87307315909351,5.42247038831737,5.42247038831737,8.31913772263042e-12,4.5313733859068e-11,4.14377303019629e-10,3.60346845490019e-09,"BOTH_up","-","AT5G43850","ARD4","RmlC-like cupins superfamily protein"," 25.4087856"," 46.7816857"," 24.9338410"," 46.2185254","  0.2179857","  0.3052814"," 72.2638000","122.3694872"
"BraA10000194",2.99386725808044,2.38881286154369,4.9464396635821,4.9464396635821,8.54914273249143e-12,6.60042459151224e-09,4.24490557127492e-10,1.26695954963906e-07,"BOTH_up","yes","AT1G03310","DBE1","debranching enzyme 1","38.817728","40.978176","43.302000","47.393850"," 5.065293"," 5.141375","31.660686","22.793385"
"BraA09004860",2.92304710266701,2.05269469237634,3.75191683820095,3.75191683820095,8.60372773829028e-12,4.68783479075768e-08,4.25857467297764e-10,5.68025555092577e-07,"BOTH_up","yes","AT3G54900","CXIP1","CAX interacting protein 1","14.629358","19.770999","16.308907","16.272229"," 2.767489"," 3.524200","16.205468","12.452808"
"BraA07003883",4.0354366636212,2.90404719842683,4.78504578499111,4.78504578499111,8.70410566242755e-12,1.8571191591864e-08,4.29475307606927e-10,2.74727965842049e-07,"BOTH_up","yes","AT1G76450","AT1G76450","Photosystem II reaction center PsbP family protein","29.807324","36.217528","35.453540","36.235721"," 2.960172"," 4.416036","35.527236","28.320641"
"BraA01000751",1.98409718272289,2.13911044613498,5.31991914678111,5.31991914678111,8.88901791870202e-12,3.6867914058793e-11,4.36560252087244e-10,3.18846685321649e-09,"BOTH_up","yes","AT4G30825","AT4G30825","Tetratricopeptide repeat (TPR)-like superfamily protein","37.78104","46.48326","40.76941","36.32037","17.55301","16.08151","54.64052","60.33633"
"BraA02003663",2.20001257537116,2.92346793258579,4.3043036927353,4.3043036927353,8.90316651334214e-12,1.0477286107282e-12,4.36560252087244e-10,4.02225569094191e-10,"BOTH_up","yes","AT3G26840","PES2","Esterase/lipase/thioesterase family protein","14.461231","16.112274","16.403397","13.182728","10.387545"," 5.647059","37.748195","36.289515"
"BraA05004613",3.4484728247917,2.23386770246596,4.08172207012186,4.08172207012186,9.04491142625192e-12,1.42822144271816e-07,4.42133247978898e-10,1.35668108077151e-06,"BOTH_up","yes","AT3G02730","TRXF1","thioredoxin F-type 1","17.444274","18.575569","18.069868","17.851508"," 3.265541"," 4.937440","27.667380","19.569094"
"BraA04002441",2.49873769591169,2.44806191024544,6.83112706335584,6.83112706335584,9.10465663968365e-12,2.23213402825525e-10,4.4367583748799e-10,1.15427931822351e-08,"BOTH_up","yes","AT2G33450","PRPL28","Ribosomal L28 family","140.97880","137.55939","136.94392","114.17175"," 30.28141"," 30.50681","135.32345","142.36819"
"BraA09002255",7.02420258367251,7.28385506810111,7.2685569028201,7.2685569028201,9.26569645706081e-12,9.70301664359421e-11,4.49097245850913e-10,6.25924106435135e-09,"BOTH_up","yes","AT5G45680","FKBP13","FK506-binding protein 13","190.845308","223.398023","174.523626","161.323790","  2.259636","  1.493433","209.815304","203.844765"
"BraA08001520",3.72568355716537,2.84967009498063,6.52428259142612,6.52428259142612,9.41728645385051e-12,1.06552240768769e-08,4.53296907595129e-10,1.82099052084737e-07,"BOTH_up","-","AT5G53420","AT5G53420","CCT motif family protein"," 81.39897","115.62053"," 98.77637","133.86657"," 12.89117"," 20.07517","133.72674","123.83888"
"BraA03003892",6.93405977485902,6.83484509072139,5.0867797432748,5.0867797432748,9.5324810835357e-12,3.24094516833166e-10,4.57442842240402e-10,1.50036696910413e-08,"BOTH_up","-","AT3G14310","PME3","pectin methylesterase 3","49.6591145","56.3150579","48.1183985","48.1836947"," 0.3943585"," 0.2170475","31.3123392","22.5967576"
"BraA04001002",5.89729644512191,4.89840934179875,10.3581443569764,10.3581443569764,9.5750429802023e-12,2.25995502611282e-09,4.58088682396304e-10,5.81236799199604e-08,"BOTH_up","yes","AT5G35630","GS2","glutamine synthetase 2","1420.89743","1650.04893","1320.84118","1338.67508","  44.51306","  83.91832","2050.30416","2115.70980"
"BraA09003224",2.15666670651016,2.33454137343536,5.77211272151576,5.77211272151576,9.8629356872456e-12,4.21309488668665e-11,4.69010899447872e-10,3.45386007898166e-09,"BOTH_up","yes","AT1G35340","AT1G35340","ATP-dependent protease La (LON) domain protein","57.43810","61.33390","63.29287","64.64475","19.34953","16.31368","69.33045","69.66674"
"BraA01002956",3.99317829476858,3.55553561460708,7.55041265616992,7.55041265616992,1.0222721871162e-11,1.05068627770625e-09,4.83200126883152e-10,3.35605789144549e-08,"BOTH_up","yes","AT1G58290","HEMA1","Glutamyl-tRNA reductase family protein","248.85877","221.21353","220.67769","165.41628"," 20.76180"," 25.31446","254.99665","252.85861"
"BraA01000740",4.38210211236217,4.75626042230728,5.57025269359709,5.57025269359709,1.02694973317706e-11,4.36728445486847e-11,4.83957748509187e-10,3.5076507934891e-09,"BOTH_up","yes","AT4G30950","FAD6","fatty acid desaturase 6","44.831587","60.775327","45.114390","51.455722"," 4.560836"," 3.693307","71.195150","85.608569"
"BraA03003008",3.38819369577697,2.54324815343186,8.77319409632875,8.77319409632875,1.03259501796123e-11,1.89266201298613e-08,4.85165539782381e-10,2.78268819219096e-07,"BOTH_up","yes","AT4G03520","ATHM2","Thioredoxin superfamily protein","575.49332","546.45683","596.06218","591.66673"," 62.34846"," 73.98999","507.69370","366.65256"
"BraA06001896",2.74312815561037,2.24347263414779,9.11845423849081,9.11845423849081,1.05854312799293e-11,5.62211833296134e-09,4.94405603400854e-10,1.12728844026511e-07,"BOTH_up","yes","AT1G17220","FUG1","Translation initiation factor 2, small GTP-binding protein","551.7438","565.6181","457.6592","482.4764","168.1874","240.3986","891.2210","957.2265"
"BraA03001316",3.68161342242717,2.58900406026799,6.81339908728837,6.81339908728837,1.07375441848818e-11,4.43905889911342e-08,4.99720779510475e-10,5.46684624643599e-07,"BOTH_up","yes","AT5G57040","AT5G57040","Lactoylglutathione lyase / glyoxalase I family protein","111.44253","142.03339","121.31542","149.38816"," 15.12666"," 29.82325","150.84744","153.48147"
"BraA04003312",4.66698907882206,2.94605587917686,9.99995374768337,9.99995374768337,1.07627283515916e-11,1.79333387524432e-07,4.99720779510475e-10,1.62879833793108e-06,"BOTH_up","-","AT2G46810","AT2G46810","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","1731.15927","1121.36569","1755.30968","1163.39412","  51.19651","  84.55673","1020.81803"," 553.58960"
"BraA01000595",2.1561599776509,1.49405382054965,6.89113319631521,6.89113319631521,1.08673606022343e-11,9.98581227552184e-08,5.03094870232847e-10,1.02261994285435e-06,"BOTH_up","yes","AT4G32590","AT4G32590","2Fe-2S ferredoxin-like superfamily protein","134.87118","132.03487","136.00014","124.74127"," 43.44735"," 55.90142","152.29878","134.49726"
"BraA07001383",6.69322267610808,5.46431637192778,3.5367024935511,3.5367024935511,1.09003510953241e-11,1.43309141104796e-09,5.03142305690327e-10,4.13887317612752e-08,"BOTH_up","yes","AT1G23310","GGT1","glutamate:glyoxylate aminotransferase","11.3267583","10.2987591","11.6382831"," 9.3260726"," 0.2426851"," 0.5210428","22.4125145","19.6903041"
"BraA03005827",6.0814622929465,6.15296486977291,3.40232079720242,3.40232079720242,1.12507891926345e-11,1.11514541874895e-09,5.17799479216569e-10,3.48954053501162e-08,"BOTH_up","-","AT4G28700","AMT1;4","ammonium transporter 1;4","13.5153311","12.3629540","10.7330238"," 9.7981013"," 0.3054104"," 0.1422453","20.7129382"," 9.6365948"
"BraA04001272",3.37564914613157,2.88062119040415,6.09999927586098,6.09999927586098,1.15984779516342e-11,2.740644406674e-09,5.3224502320327e-10,6.7297570922073e-08,"BOTH_up","-","AT5G39530","AT5G39530","hypothetical protein (DUF1997)"," 90.46923"," 69.11450"," 85.47392"," 53.87270"," 12.78139"," 12.45665","105.43178"," 77.88064"
"BraA08002770",2.41423558679765,2.49923511471377,4.92163029067673,4.92163029067673,1.17839266483424e-11,9.92244024235864e-11,5.39183155363108e-10,6.3722230336787e-09,"BOTH_up","-","AT1G29530","AT1G29530","hypothetical protein","25.43118","31.93035","25.86707","26.13632","11.59825","11.35830","48.02426","54.78243"
"BraA03004442",2.1601673510898,2.16329104999045,7.88370938630014,7.88370938630014,1.1937778850212e-11,1.99978384737296e-10,5.44581366609891e-10,1.06339857289359e-08,"BOTH_up","yes","AT2G04842","EMB2761","threonyl-tRNA synthetase, putative / threonine-tRNA ligase","236.17448","260.29153","214.79235","228.32929"," 95.82018"," 97.39599","337.95389","370.49912"
"BraA01001762",3.27322056788259,2.75723833830862,4.64575197047479,4.64575197047479,1.19711024680446e-11,2.66794926453218e-09,5.44581366609891e-10,6.58205664948847e-08,"BOTH_up","-","AT4G25900","AT4G25900","Galactose mutarotase-like superfamily protein","23.787833","33.182617","23.170730","30.908843"," 4.654777"," 6.415510","34.719338","36.796807"
"BraA09001927",2.90964770112765,2.60237765308495,5.25555387785043,5.25555387785043,1.21050004284047e-11,1.30877417977704e-09,5.47991499822519e-10,3.89415984682242e-08,"BOTH_up","yes","AT1G57770","AT1G57770","FAD/NAD(P)-binding oxidoreductase family protein","34.19984","38.48572","30.48239","30.49597","11.83155","12.55414","69.85614","64.97473"
"BraA09005882",2.07532297647343,1.94865214757874,7.73870274702467,7.73870274702467,1.24450191072429e-11,6.6228185131053e-10,5.5967028785144e-10,2.39097692782303e-08,"BOTH_up","yes","AT2G21380","AT2G21380","Kinesin motor family protein","251.89746","255.23234","235.50452","228.36745"," 80.74881"," 76.16357","268.63848","249.95626"
"BraA09003486",4.80631537931295,4.38096904810625,8.09949138660744,8.09949138660744,1.26874929556762e-11,8.30934828226184e-10,5.65966143778302e-10,2.81873150781899e-08,"BOTH_up","yes","AT1G32470","AT1G32470","Single hybrid motif superfamily protein","316.15340","335.53339","332.73962","307.23004"," 17.91125"," 20.46597","385.20996","361.39748"
"BraA03003025",3.88756588765132,2.94482061673883,6.94178170073165,6.94178170073165,1.26928874684715e-11,1.57388337766617e-08,5.65966143778302e-10,2.4287180749476e-07,"BOTH_up","yes","AT4G03280","PETC","photosynthetic electron transfer C","160.41508","151.08970","150.50103","149.29227"," 13.33504"," 20.37637","153.71331","133.67365"
"BraA05004709",3.62288164735807,2.90977499179269,6.10250332650381,6.10250332650381,1.3001175081906e-11,6.35370218011861e-09,5.78074846862149e-10,1.23901737455153e-07,"BOTH_up","yes","AT3G01440","PnsL3","PsbQ-like 1","73.795780","87.335107","77.932896","82.296545"," 9.803131","14.013309","91.736220","90.007504"
"BraA07003790",2.7331696249281,2.48497379622835,6.3861880595264,6.3861880595264,1.31579084749435e-11,1.14803580074074e-09,5.83395716607353e-10,3.54315362816849e-08,"BOTH_up","yes","AT1G75690","LQY1","DnaJ/Hsp40 cysteine-rich domain superfamily protein","102.21045","106.51084","102.64339"," 97.23679"," 19.48804"," 18.33551","102.35597"," 86.96003"
"BraA09003505",5.24385846271362,4.92464386342199,5.7533051950574,5.7533051950574,1.33301551403532e-11,3.97617746515056e-10,5.88126475471215e-10,1.66648293766821e-08,"BOTH_up","yes","AT1G32220","AT1G32220","NAD(P)-binding Rossmann-fold superfamily protein","66.450569","65.765876","61.942272","66.037690"," 2.683175"," 2.860626","70.437872","73.626590"
"BraA02001049",4.18168140348088,4.58212354903775,5.70602224004572,5.70602224004572,1.33393361971553e-11,7.01209412281163e-11,5.88126475471215e-10,4.99413400421063e-09,"BOTH_up","-","AT5G22300","NIT4","nitrilase 4","62.174680","66.448290","73.230138","76.569886"," 4.108541"," 2.475683","59.691707","51.914890"
"BraA09004670",4.80259183219486,5.18125192393476,4.86140717562547,4.86140717562547,1.36982876666743e-11,4.88425429494059e-11,6.02265496853224e-10,3.76853738246886e-09,"BOTH_up","-","AT3G52740","AT3G52740","hypothetical protein","21.799285","31.620372","28.156271","39.230484"," 1.898865"," 2.061166","40.214835","63.210781"
"BraA05004109",2.26902306686024,2.5219281263757,7.28124003510712,7.28124003510712,1.39897727026443e-11,3.6105601669706e-11,6.11109314469314e-10,3.16753750483527e-09,"BOTH_up","yes","AT3G09650","HCF152","Tetratricopeptide repeat (TPR)-like superfamily protein","160.86710","184.67441","148.43575","191.43204"," 52.85737"," 47.62417","203.00469","232.56762"
"BraA02002181",3.48213575314609,2.58165739901148,5.92952682537557,5.92952682537557,1.4015912485605e-11,2.61723425925765e-08,6.11109314469314e-10,3.56668980439095e-07,"BOTH_up","-","AT1G70700","TIFY7","TIFY domain/Divergent CCT motif family protein","70.561191","95.389050","63.721525","99.058567"," 7.580489","11.245629","67.752546","58.250584"
"BraA02000032",4.30269356287391,4.36573555687244,7.89175573389972,7.89175573389972,1.40846201858915e-11,1.85253417329875e-10,6.124086235523e-10,1.00228169285981e-08,"BOTH_up","-","AT5G01410","RSR4","Aldolase-type TIM barrel family protein","191.99601","258.60875","221.53268","309.47501"," 23.37203"," 26.76949","362.07864","470.11740"
"BraA01003240",3.13010648306388,3.22898097923087,4.004317390155,4.004317390155,1.4268392258122e-11,1.09351386276321e-10,6.186900665092e-10,6.68372703150828e-09,"BOTH_up","yes","AT3G24190","AT3G24190","Protein kinase superfamily protein","13.169231","18.584575","13.343120","19.715653"," 3.253249"," 3.821194","22.742381","30.251355"
"BraA10002910",7.47972726208195,6.48540980860962,5.85768329037339,5.85768329037339,1.43474000494076e-11,7.47879302532114e-10,6.18707059664864e-10,2.58716927952867e-08,"BOTH_up","yes","AT5G09660","PMDH2","peroxisomal NAD-malate dehydrogenase 2"," 53.6280774"," 69.2712607"," 53.3606084"," 61.6556994","  0.8032593","  1.3460798"," 97.5990607","104.2505371"
"BraA02001082",2.02802929195238,1.74517470084467,7.8877369140153,7.8877369140153,1.45290868283713e-11,3.56527145322312e-09,6.24830127537061e-10,8.12539544871396e-08,"BOTH_up","yes","AT5G22800","EMB1030","Alanyl-tRNA synthetase, class IIc","239.2853","278.9800","202.7673","230.6517","105.3278","118.4819","341.9178","336.6566"
"BraA06004116",2.27526709508177,2.14376658132119,5.88672922827332,5.88672922827332,1.45875733362405e-11,6.55089575334556e-10,6.25635979052931e-10,2.39015779632741e-08,"BOTH_up","yes","AT3G29200","CM1","chorismate mutase 1"," 51.95140"," 64.15317"," 49.29619"," 65.65950"," 21.26081"," 28.23629"," 81.19482","105.24972"
"BraA06002664",7.23752219414949,4.80432061984675,4.04048407264762,4.04048407264762,1.49733241631592e-11,1.13908745122768e-08,6.40435115022083e-10,1.9114324608021e-07,"BOTH_up","yes","AT3G46520","ACT12","actin-12","18.0515698","23.1389104","19.1965584","20.1628019"," 0.2086129"," 0.8215375","23.1114227","19.3659303"
"BraA01000954",5.52311856803174,6.41020524880134,6.32998555484193,6.32998555484193,1.52583909824653e-11,3.35102844795677e-11,6.49100200172985e-10,3.04885478444159e-09,"BOTH_up","yes","AT4G28660","PSB28","photosystem II reaction center PSB28 protein"," 87.603508"," 97.510364"," 90.849531"," 89.055064","  3.339086","  1.766100","112.788889","130.279066"
