"Gene_ID","logFC_WT","logFC_phyB","logCPM_WT","logCPM_phyB","PValue_WT","PValue_phyB","FDR_WT","FDR_phyB","sig_conditions","GO:0009507_Chloroplast","A._thaliana_best_hit","Symbol","Description","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.24_Avg_CPM","phyB.24_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","WT.R_Avg_CPM","phyB.R_Avg_CPM"
"BraA02003437",-1.96214729076217,-2.42195120816793,3.4581759311619,3.4581759311619,2.09043250132286e-08,7.19654676204343e-09,1.8920878419104e-07,1.3533291043556e-07,"BOTH_down","-","AT1G22930","AT1G22930","T-complex protein 11"," 5.106297"," 6.498445"," 6.111272"," 7.522055","24.949371","33.453622"," 5.089934"," 5.323202"
"BraA04002438",-1.97962833292225,-2.71371424657187,2.86876213549833,2.86876213549833,2.09598041471e-08,1.54522227346308e-09,1.89601906480088e-07,4.38141622372928e-08,"BOTH_down","-","AT2G33410","AT2G33410","RNA-binding (RRM/RBD/RNP motifs) family protein"," 3.341220"," 3.129416"," 4.176666"," 3.570455","18.870667","21.842876"," 3.770571"," 2.846438"
"BraA09006331",-1.64005963657823,-1.5082860881918,4.0918001790392,4.0918001790392,2.11395799774092e-08,8.35363328949902e-07,1.91008604388302e-07,5.57144864308113e-06,"BOTH_down","-","AT1G13790","FDM4","XH/XS domain-containing protein"," 9.381578","11.214339"," 8.781972"," 9.353809","42.575399","39.685865","10.886628","11.855483"
"BraA03005080",-1.48713123568785,-1.39959239233459,6.28893644173297,6.28893644173297,2.12651005061622e-08,6.12239783900498e-07,1.91737044879894e-07,4.33108053869386e-06,"BOTH_down","yes","AT4G17620","AT4G17620","glycine-rich protein"," 47.80365"," 52.32023"," 49.33377"," 49.52770","177.03806","177.09100"," 50.37469"," 57.13342"
"BraA03003801",-1.62247688234074,-1.29018125929177,3.81907230335864,3.81907230335864,2.14185716370544e-08,7.06142021668007e-06,1.92865170232973e-07,3.29097774601941e-05,"BOTH_down","-","AT3G12650","AT3G12650","transmembrane protein"," 7.563072","11.227855"," 9.174263","13.475779","32.669192","25.539670"," 8.542331"," 8.816802"
"BraA03001098",-2.07854157688913,-1.63207336040275,4.11572150577225,4.11572150577225,2.14478592819843e-08,7.22784054766163e-06,1.92908174341962e-07,3.352589110611e-05,"BOTH_down","-","AT5G22480","AT5G22480","ZPR1 zinc-finger domain protein","10.261246","11.464135"," 9.567040","14.001914","43.515522","39.040107"," 8.228698","10.716641"
"BraA03003073",-1.12886820125639,-1.36541333733836,7.03736478119353,7.03736478119353,2.14740464915803e-08,1.02769671394883e-08,1.93033404784394e-07,1.76663751258876e-07,"BOTH_down","-","AT4G02570","CUL1","cullin 1"," 78.00525"," 97.06561"," 84.55604","113.68019","254.76703","291.29085"," 93.38664"," 96.46918"
"BraA03000873",-1.76971679201652,-1.52752975401451,7.5170357259579,7.5170357259579,2.15915828013457e-08,2.19921448286219e-06,1.93868518706892e-07,1.24848908260668e-05,"BOTH_down","-","AT5G17910","AT5G17910","cardiomyopathy-associated protein","127.56269"," 96.41427","130.72428","110.96012","465.49797","375.76794","109.91104","110.17091"
"BraA03001997",-2.52210502258083,-2.83373577535211,2.72142095224002,2.72142095224002,2.19326136967843e-08,4.64255383988222e-08,1.96482264989975e-07,5.6471249953436e-07,"BOTH_down","-","AT2G48010","RKF3","receptor-like kinase in in flowers 3"," 3.784576"," 3.157383"," 3.093172"," 4.735457","18.412596","16.966883"," 2.582341"," 2.019865"
"BraA05003623",-2.13151883826498,-2.80770751722109,3.54630258130746,3.54630258130746,2.20055922623743e-08,3.33815338904547e-09,1.96911894377357e-07,7.73822302556343e-08,"BOTH_down","-","AT3G14890","AT3G14890","phosphoesterase"," 6.831944"," 8.242739"," 6.413159"," 6.420268","29.771197","32.350134"," 5.311066"," 3.952541"
"BraA03004204",-1.53506077554927,-1.68643288919373,5.70832439208686,5.70832439208686,2.21460525459932e-08,5.5488896167363e-08,1.97943706458792e-07,6.49847638150516e-07,"BOTH_down","yes","AT3G20550","DDL","SMAD/FHA domain-containing protein"," 30.50953"," 29.97234"," 31.87843"," 29.64765","124.48356","128.31401"," 33.73209"," 34.15106"
"BraA06004665",-1.02243911981979,-1.3744655500252,3.90396696029075,3.90396696029075,2.3116343487851e-08,1.64079932362916e-09,2.0524569386143e-07,4.54360060622108e-08,"BOTH_down","-","AT5G46860","VAM3","Syntaxin/t-SNARE family protein"," 9.600910","10.826026","10.390282","12.849420","28.778541","30.131302","11.225490"," 9.886037"
"BraA05003188",-1.37334109210953,-1.07674940433131,4.53527827809614,4.53527827809614,2.32724634472432e-08,9.1352461129458e-06,2.06254828074104e-07,4.09188314791596e-05,"BOTH_down","-","AT2G36300","AT2G36300","Integral membrane Yip1 family protein","15.84294","17.79149","18.63901","19.87537","47.86170","40.41892","14.68074","16.25422"
"BraA08003319",-1.475358024075,-1.44823102016268,3.76414718043866,3.76414718043866,2.38457405040476e-08,3.41200095784291e-07,2.10742254651157e-07,2.72475368221448e-06,"BOTH_down","-","AT3G24610","AT3G24610","Galactose oxidase/kelch repeat superfamily protein"," 7.825328"," 8.649267","10.229182"," 9.945885","29.267678","29.539678"," 8.389466"," 9.192886"
"BraA07001183",-1.3671065455781,-1.11093240488745,6.2624516893867,6.2624516893867,2.39766503837433e-08,5.76327332880563e-06,2.11780290145971e-07,2.79119760601233e-05,"BOTH_down","-","AT1G27320","HK3","histidine kinase 3"," 35.79580"," 45.18796"," 30.11832"," 33.84349","188.13747","187.14431"," 58.30168"," 74.01469"
"BraA07002989",-1.45034072508639,-1.73746753959553,3.82733392506675,3.82733392506675,2.41679063735318e-08,1.42702329140169e-08,2.1323029502208e-07,2.27111694708418e-07,"BOTH_down","-","AT1G67320","EMB2813","DNA primase, large subunit family","10.184147"," 9.268180","10.775073","10.127981","29.458510","30.516987"," 8.674297"," 7.817523"
"BraA05000759",-1.49894105570776,-1.41907054491532,6.67220053787901,6.67220053787901,2.42444447015103e-08,6.34009414320948e-07,2.13785747676063e-07,4.47302025164129e-06,"BOTH_down","-","AT2G40020","AT2G40020","Nucleolar histone methyltransferase-related protein"," 76.62642"," 69.48549"," 71.47157"," 61.87695","229.87381","210.08067"," 64.37076"," 67.00969"
"BraA03005014",-3.50933007562477,-3.63983148791991,4.55495228855936,4.55495228855936,2.46440852472157e-08,1.52465888140437e-07,2.17043454523493e-07,1.42846016626814e-06,"BOTH_down","-","AT4G16520","ATG8F","Ubiquitin-like superfamily protein"," 4.973858"," 5.909333"," 5.287833"," 4.633260","79.940313","96.099800"," 5.581817"," 6.625032"
"BraA04000325",-2.21575026193827,-1.66942450615966,4.80081078869402,4.80081078869402,2.46552539191872e-08,1.39571818176047e-05,2.17043454523493e-07,5.86454133958985e-05,"BOTH_down","-","AT3G57800","AT3G57800","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","15.66146","36.06950","11.87766","31.13383","64.39615","53.95465","11.10487","14.32707"
"BraA03005224",-3.0683688026872,-3.85238312062122,4.17868086412104,4.17868086412104,2.47613599925108e-08,1.2026177838374e-08,2.17855677072175e-07,1.99045256757105e-07,"BOTH_down","-","AT4G19860","AT4G19860","alpha/beta-Hydrolases superfamily protein"," 4.464065"," 3.719459"," 5.455578"," 4.406819","67.035637","62.036616"," 6.504360"," 3.614756"
"BraA09002668",-1.00235019576256,-1.11153209418631,5.59149321705249,5.59149321705249,2.5960191044724e-08,5.29648404361567e-08,2.27513032875254e-07,6.2540629292206e-07,"BOTH_down","-","AT4G11740","SAY1","Ubiquitin-like superfamily protein","31.88758","35.21111","32.16890","34.05563","93.82171","98.84265","37.11611","38.96393"
"BraA05004003",-1.44284462776023,-1.32706392968809,5.16201606444482,5.16201606444482,2.61202178928561e-08,1.04110472154954e-06,2.28660861865159e-07,6.70224471050704e-06,"BOTH_down","-","AT3G10920","MSD1","manganese superoxide dismutase 1","19.58364","29.69634","22.95551","23.49161","82.65874","73.00309","23.97865","24.85364"
"BraA09003558",-1.40175577993119,-1.61250072596841,6.07425482429916,6.07425482429916,2.62722572841546e-08,3.02479594044658e-08,2.29736294251441e-07,3.98412452741667e-07,"BOTH_down","-","AT1G31930","XLG3","extra-large GTP-binding protein 3"," 44.65085"," 42.43768"," 44.58062"," 41.45937","142.59267","165.14268"," 42.43333"," 46.02646"
"BraA09006753",-5.14875744084068,-4.93586594964137,9.25712772471091,9.25712772471091,2.65258630927091e-08,4.99124845693752e-07,2.31696495604462e-07,3.67973071251506e-06,"BOTH_down","yes","AT1G06570","PDS1","4-hydroxyphenylpyruvate dioxygenase","  52.70631","  41.81645","  49.95862","  72.42386","2813.13251","2377.57824","  63.01163","  66.05055"
"BraA09002469",-1.71335647319345,-1.81792621587979,4.75922959143964,4.75922959143964,2.66515419104904e-08,1.18194834114117e-07,2.32665152341164e-07,1.17374554508278e-06,"BOTH_down","-","AT1G62200","PTR6","Major facilitator superfamily protein","13.21888","14.04651","19.29972","19.23176","67.43583","63.77016","16.19968","15.39280"
"BraA01000211",-1.71980956027726,-1.68918896986001,3.7577982878966,3.7577982878966,2.68097464444225e-08,3.45467089362051e-07,2.33786930213413e-07,2.74906571615707e-06,"BOTH_down","-","AT4G35910","AT4G35910","Adenine nucleotide alpha hydrolases-like superfamily protein"," 9.671435"," 8.228952"," 6.944892"," 9.451543","29.731188","33.982139"," 7.099606"," 8.974905"
"BraA06000717",-3.29245437913613,-2.35177346585297,6.20961663098818,6.20961663098818,2.71407312162747e-08,2.39740650140086e-05,2.36112672082358e-07,9.25108564159098e-05,"BOTH_down","-","AT1G54095","AT1G54095","DUF1677 family protein, putative (DUF1677)"," 29.70498"," 19.14184"," 31.41032"," 24.80540","297.63252","174.47793"," 24.44442"," 28.72424"
"BraA05003893",-1.77607925222185,-1.82889747283157,4.07707830698871,4.07707830698871,2.71841446118867e-08,1.79939003512723e-07,2.36266392154112e-07,1.63335635253187e-06,"BOTH_down","-","AT3G12130","AT3G12130","KH domain-containing protein / zinc finger (CCCH type) family protein"," 8.332754"," 8.230300"," 9.630216","10.130828","41.424581","45.152138"," 9.608233","10.903847"
"BraA09004834",-2.2694536859343,-2.30623269923168,3.27381247719456,3.27381247719456,2.78216915735525e-08,2.40493920661588e-07,2.41009039828132e-07,2.05169339361159e-06,"BOTH_down","-","AT3G54680","AT3G54680","proteophosphoglycan-like protein"," 2.964883"," 3.714897"," 3.720604"," 4.593958","29.134327","28.436943"," 4.865856"," 4.860655"
"BraA10002578",-2.14816937601112,-2.52687647094197,4.82563255142162,4.82563255142162,2.78472699826679e-08,2.45789887002902e-08,2.4109792603256e-07,3.40257943836911e-07,"BOTH_down","-","AT5G05130","AT5G05130","DNA/RNA helicase protein","19.75230","11.71085","16.68790","11.78450","70.22082","85.39628","12.70180","12.67997"
"BraA09003513",-1.51087619425364,-1.34110365072959,8.39789073756903,8.39789073756903,2.79422629218151e-08,1.86818685129963e-06,2.41787365799544e-07,1.08506498300576e-05,"BOTH_down","-","AT1G32130","IWS1","Transcription elongation factor (TFIIS) family protein","210.6358","201.7694","228.4623","242.1912","742.9813","759.5789","208.0819","255.0029"
"BraA09001506",-1.51702840987521,-1.99066775382564,6.02406273874001,6.02406273874001,2.80030386852738e-08,3.62108886343456e-09,2.42180125772643e-07,8.21267128392795e-08,"BOTH_down","-","AT1G58030","CAT2","cationic amino acid transporter 2"," 32.91882"," 37.70275"," 36.78091"," 34.82525","150.40799","181.66321"," 42.13690"," 38.92232"
"BraA03000922",-1.6889083448827,-1.44797686667814,5.45809596256193,5.45809596256193,2.80448089542689e-08,2.96575658059513e-06,2.42287603390696e-07,1.59647772156523e-05,"BOTH_down","-","AT5G18650","AT5G18650","CHY-type/CTCHY-type/RING-type Zinc finger protein"," 21.54988"," 21.57522"," 17.53474"," 19.38125","116.35860","114.73212"," 28.65332"," 35.48365"
"BraA10003004",-1.58605621439317,-1.75000606738462,4.16860638430703,4.16860638430703,2.80864708461961e-08,6.56952318503372e-08,2.42501947953443e-07,7.38602106660219e-07,"BOTH_down","-","AT5G04170","AT5G04170","Calcium-binding EF-hand family protein","14.927095","11.467042","14.550118","12.433102","38.208127","36.767716","10.131786"," 9.278248"
"BraA01001837",-1.45447417854316,-1.07302854832934,9.15099147252821,9.15099147252821,2.83507082298691e-08,2.37834632834713e-05,2.44649203694156e-07,9.20103570593527e-05,"BOTH_down","-","AT4G26630","AT4G26630","DEK domain-containing chromatin associated protein"," 463.7323"," 362.3301"," 443.5362"," 366.7624","1283.3018"," 996.8225"," 369.6096"," 403.3848"
"BraA06000197",-2.35279538103145,-2.59944403229243,5.07654958782037,5.07654958782037,2.8457527343373e-08,7.3360052239948e-08,2.45302015544738e-07,8.04099736947619e-07,"BOTH_down","-","AT5G45900","APG7","ThiF family protein"," 11.29596"," 13.18808"," 12.78191"," 14.18569","109.06457","101.20955"," 17.26196"," 13.99712"
"BraA06004787",-1.92701006263848,-2.08469534284377,7.06386017147937,7.06386017147937,2.85337275848842e-08,9.52442201490584e-08,2.45689755025207e-07,9.8433619510583e-07,"BOTH_down","-","AT5G44790","RAN1","copper-exporting ATPase / responsive-to-antagonist 1 / copper-transporting ATPase (RAN1)"," 72.93283"," 71.81537"," 81.15560"," 83.99327","339.03844","352.23877"," 71.55826"," 70.23802"
"BraA08002277",-1.11499342810881,-0.816458023345493,8.39213708028563,8.39213708028563,2.90236323595771e-08,2.78240380761124e-05,2.49634958109149e-07,0.000105417507218843,"BOTH_down","yes","AT4G35800","NRPB1","RNA polymerase II large subunit","295.1137","245.1823","253.0239","249.9154","631.7851","579.0389","232.1339","279.6558"
"BraA03002337",-2.01568829170428,-1.81724594239154,6.1082056355243,6.1082056355243,2.94573657553687e-08,1.47175557121419e-06,2.52675170021528e-07,8.88333155767254e-06,"BOTH_down","-","AT2G42040","AT2G42040","WRC protein"," 45.67097"," 39.39580"," 44.45002"," 45.08541","166.60205","169.69724"," 32.74213"," 40.85065"
"BraA06003211",-1.53269181332642,-2.02049314225516,4.51865642326145,4.51865642326145,2.9624203471789e-08,3.57809867733622e-09,2.53611113196682e-07,8.13862329209134e-08,"BOTH_down","-","AT5G64360","EIP9","Chaperone DnaJ-domain superfamily protein","17.87791","13.58052","15.50742","14.63302","49.90209","54.47508","13.73167","11.45071"
"BraA02000741",-2.91972518872612,-4.04738089565712,3.75367963925321,3.75367963925321,2.9751321179449e-08,3.55354836589985e-09,2.54503149654634e-07,8.12539544871396e-08,"BOTH_down","yes","AT1G20850","XCP2","xylem cysteine peptidase 2"," 4.407822"," 3.956615"," 5.992434"," 4.292826","46.229981","43.912289"," 4.865989"," 2.242430"
"BraA02003851",-1.97266665624732,-2.24270325248301,4.49516127727551,4.49516127727551,3.02753048534529e-08,4.73095460999796e-08,2.58629544024826e-07,5.72483153566961e-07,"BOTH_down","-","AT3G30380","AT3G30380","alpha/beta-Hydrolases superfamily protein"," 9.696618"," 8.260153","10.203777"," 9.271160","66.507198","63.626992","13.472708","11.431303"
"BraA08002396",-7.71485171655794,-5.74990659737792,1.87053844204154,1.87053844204154,3.02829891764774e-08,8.18917066753767e-06,2.58629544024826e-07,3.72643961569942e-05,"BOTH_down","-","AT4G37770","ACS8","1-amino-cyclopropane-1-carboxylate synthase 8"," 0.09838465"," 0.14317135"," 0.13101217"," 0.09446109","20.88000446"," 7.95785399"," 0.06486998"," 0.10925145"
"BraA09002060",-1.53477584043429,-1.27241756586257,3.77146504440305,3.77146504440305,3.03684786300461e-08,4.93349016358428e-06,2.59078511456328e-07,2.4457680370021e-05,"BOTH_down","-","AT5G42990","UBC18","ubiquitin-conjugating enzyme 18"," 7.875754"," 8.665679"," 6.215376","11.190552","31.657730","30.234655"," 8.604558","10.614083"
"BraA01000008",-2.76486245329765,-2.60740598711569,6.3895209030264,6.3895209030264,3.05421477599037e-08,7.65566044478862e-07,2.60226538733265e-07,5.1850299225892e-06,"BOTH_down","-","AT4G38470","STY46","ACT-like protein tyrosine kinase family protein"," 38.15399"," 43.41607"," 28.32772"," 32.55688","255.84761","262.56176"," 30.05047"," 36.79676"
"BraA02000084",-1.41025862284669,-1.17926440051242,8.14519124880958,8.14519124880958,3.05471579783377e-08,4.75448698189582e-06,2.60226538733265e-07,2.36971580414947e-05,"BOTH_down","-","AT5G03040","iqd2","IQ-domain 2","211.6370","224.7279","191.0713","204.9034","608.7082","542.0830","180.7405","202.9771"
"BraA01003515",-1.57458247670653,-1.64042159131136,4.66341790027905,4.66341790027905,3.05740295257322e-08,1.66169201373603e-07,2.60267833820998e-07,1.5340194895135e-06,"BOTH_down","-","AT3G20770","EIN3","Ethylene insensitive 3 family protein","14.03713","16.76713","12.52090","19.80187","54.74480","66.02862","14.67513","17.99565"
"BraA09004313",-2.21892289566885,-2.42248369855041,3.23975589655409,3.23975589655409,3.08068242634041e-08,8.82859076945959e-08,2.61824737530227e-07,9.24785256519566e-07,"BOTH_down","-","AT1G22790","AT1G22790","Low affinity potassium transport system protein"," 4.673635"," 4.740301"," 4.199982"," 5.022832","26.441346","26.767411"," 4.446956"," 4.273777"
"BraSca000975",-2.03105356365722,-2.45387333184671,4.55084886701738,4.55084886701738,3.0919306725737e-08,1.75583015475409e-08,2.62497242644607e-07,2.63458213878258e-07,"BOTH_down","-","AT3G47730","ABCA2","ATP-binding cassette A2","10.74949","11.17074","11.22383","17.34735","59.26782","68.50071","11.65957","10.79009"
"BraA03006410",-1.55537746356619,-1.43394253099828,3.8341766569178,3.8341766569178,3.10483175842419e-08,1.19260336510189e-06,2.63308469168086e-07,7.52066384883966e-06,"BOTH_down","-","AT4G36020","CSDP1","cold shock domain protein 1"," 7.419535"," 9.463571"," 6.245159"," 8.828416","37.411365","30.291374","10.023451"," 9.568332"
"BraA09002015",-1.27175587750606,-1.54875026048051,4.63652425009315,4.63652425009315,3.13016210970511e-08,1.35535527809703e-08,2.65170891317322e-07,2.18355087791681e-07,"BOTH_down","-","AT5G42400","SDG25","SET domain protein 25","15.88028","20.95772","15.45874","17.04694","51.90171","54.28682","17.04081","15.82859"
"BraA09001750",-2.24501596894049,-1.62087099165376,3.63571062788392,3.63571062788392,3.16339873700325e-08,2.8437420714145e-05,2.67623036587834e-07,0.000107365076047168,"BOTH_down","yes","AT1G60960","IRT3","iron regulated transporter 3"," 4.042145"," 7.610722"," 3.702348"," 5.823595","38.976919","30.792852"," 6.667836"," 8.462973"
"BraA10001313",-2.26480937437439,-2.31190380204849,7.16702806847653,7.16702806847653,3.16420883792858e-08,2.60638323352356e-07,2.67623036587834e-07,2.18589667441746e-06,"BOTH_down","-","AT5G57655","AT5G57655","xylose isomerase family protein"," 67.08792"," 63.37260"," 71.32286"," 68.67320","431.31535","385.24548"," 72.51347"," 65.95070"
"BraA05004651",-1.2594938686409,-1.38351868046759,7.65723794042343,7.65723794042343,3.17268266324116e-08,7.81403872737994e-08,2.68059524922197e-07,8.41840996365231e-07,"BOTH_down","-","AT3G02260","BIG","auxin transport protein (BIG)","135.6297","142.9590","133.7536","152.8872","400.2201","455.1397","133.1006","148.6515"
"BraA08001767",-1.62336823226757,-1.51070018015851,4.20582551854003,4.20582551854003,3.17277569841203e-08,9.82080206883223e-07,2.68059524922197e-07,6.37440926034718e-06,"BOTH_down","-","AT4G33400","AT4G33400","Vacuolar import/degradation, Vid27-related protein","15.49288","12.59475","11.74607","14.29022","39.33537","38.27133","10.15027","11.42917"
"BraA05004212",-1.62431013224722,-1.69624561040546,3.68804116166832,3.68804116166832,3.18629543005704e-08,1.69113732514592e-07,2.69057350156104e-07,1.55428995543125e-06,"BOTH_down","-","AT3G07950","AT3G07950","rhomboid protein-like protein"," 8.854452"," 7.945705"," 8.719160","10.438896","27.794660","28.843135"," 7.196948"," 7.561639"
"BraA02001196",-1.9797328490789,-1.87293456374679,3.54541489011783,3.54541489011783,3.19843483884395e-08,7.46751601365639e-07,2.69929277781198e-07,5.08385389511036e-06,"BOTH_down","-","AT5G59460","AT5G59460","scarecrow-like transcription factor 11 (SCL11)"," 7.368805"," 6.171914"," 5.872980"," 7.593185","29.275006","29.071006"," 5.907621"," 6.749033"
"BraA06000719",-1.72359910088603,-1.63152009689876,6.12804318422048,6.12804318422048,3.24700631216595e-08,8.13433344188915e-07,2.73158093818771e-07,5.45505854637904e-06,"BOTH_down","-","AT1G54060","ASIL1","6B-interacting protein 1-like 1"," 41.31065"," 38.57748"," 42.07420"," 37.99342","177.28814","166.61578"," 42.29919"," 45.72206"
"BraA04001870",-1.48906392612012,-1.25177393828991,4.76507570187453,4.76507570187453,3.28423477575371e-08,4.68905499344311e-06,2.75700561975271e-07,2.34378296591917e-05,"BOTH_down","-","AT4G32030","AT4G32030","hypothetical protein","13.68908","22.14532","14.28830","24.01976","65.23854","51.93489","18.59083","18.59668"
"BraA07000533",-1.51720565066024,-1.21983975099482,5.02251025804032,5.02251025804032,3.2977966080615e-08,8.20206911696637e-06,2.76691463810704e-07,3.73123028615753e-05,"BOTH_down","-","AT2G15430","NRPB3","DNA-directed RNA polymerase family protein","17.44626","26.27999","22.09686","27.13725","69.44411","67.64204","19.27678","24.79413"
"BraA08001394",-0.98451650702824,-1.01327846424598,5.87459848670833,5.87459848670833,3.36123654464283e-08,2.28069710014748e-07,2.81264557217853e-07,1.96918114955136e-06,"BOTH_down","-","AT4G18710","BIN2","Protein kinase superfamily protein"," 47.54733"," 53.16298"," 44.40832"," 51.91087"," 98.64501","106.79421"," 39.36253"," 44.98271"
"BraA09004066",-3.29296449012483,-3.66029194946666,5.2500457462965,5.2500457462965,3.39067499555939e-08,9.87014474843387e-08,2.83451248656116e-07,1.01372942642401e-06,"BOTH_down","-","AT1G25560","TEM1","AP2/B3 transcription factor family protein"," 25.666245"," 22.807914"," 20.952263"," 32.803551","118.850939"," 84.534492","  9.975025","  5.694876"
"BraA09003633",-1.08051014985687,-1.23109052799784,4.68194673235555,4.68194673235555,3.39612534032918e-08,4.32793097172572e-08,2.83580970062501e-07,5.36390814920968e-07,"BOTH_down","-","AT1G30970","SUF4","zinc finger (C2H2 type) family protein","18.61989","17.09870","18.38401","20.72825","48.84800","52.12193","18.35428","18.90705"
"BraA03006411",-4.34346471051076,-4.58753071553707,6.96438599271283,6.96438599271283,3.41910807763413e-08,1.84763903091099e-07,2.85046404353608e-07,1.67041001416077e-06,"BOTH_down","yes","AT4G36040","J11","Chaperone DnaJ-domain superfamily protein"," 49.36293"," 35.86736"," 22.47446"," 29.20159","431.29547","516.48749"," 17.01271"," 18.32256"
"BraA03000976",-1.45817668762886,-1.78041060743852,5.47859995494173,5.47859995494173,3.48605217306636e-08,1.48882680687001e-08,2.89927293986434e-07,2.33175462090885e-07,"BOTH_down","-","AT5G19660","S1P","SITE-1 protease"," 26.26268"," 27.47687"," 32.79772"," 34.60548"," 92.83919","108.52835"," 26.93614"," 27.01643"
"BraA04002963",-1.1799697489019,-1.30035786479014,4.90491573696812,4.90491573696812,3.48686383428411e-08,7.82142401184569e-08,2.89927293986434e-07,8.4206028691143e-07,"BOTH_down","-","AT2G40930","UBP5","ubiquitin-specific protease 5","17.15355","19.29296","17.73163","20.90713","63.50163","67.36496","22.26808","23.41900"
"BraA08002046",-2.24769671865992,-2.01652726769031,4.8208869253487,4.8208869253487,3.492285911362e-08,1.82072865089064e-06,2.90224816498616e-07,1.06220418699105e-05,"BOTH_down","-","AT1G54290","AT1G54290","Translation initiation factor SUI1 family protein"," 7.092592","10.311919"," 9.833154","10.777880","93.137017","78.945729","15.819238","16.730463"
"BraA09003503",-1.8265803124523,-1.91835849961223,4.65584863579715,4.65584863579715,3.51040593003029e-08,1.72930696490124e-07,2.91422939549983e-07,1.58171435086229e-06,"BOTH_down","-","AT4G16590","CSLA01","cellulose synthase-like A01","13.68510","13.81161","14.64951","18.77435","58.87253","66.37802","13.35602","14.90804"
"BraA07003559",-1.58019644209325,-1.75914883338934,3.94974853664811,3.94974853664811,3.52019588265772e-08,7.1104437808242e-08,2.92081619362323e-07,7.8486811909734e-07,"BOTH_down","-","AT1G72630","ELF4-L2","ELF4-like 2","11.417058","12.828068","11.368640","12.550745","32.644987","31.266128"," 8.619336"," 7.846161"
"BraA02003211",-1.52152661829776,-1.37665309707354,5.3063737713488,5.3063737713488,3.56814530713559e-08,1.72202202671456e-06,2.95281846132041e-07,1.01229093024646e-05,"BOTH_down","-","AT5G47090","AT5G47090","coiled-coil protein","26.92008","22.30824","30.14943","23.56655","90.10707","83.53177","24.89907","27.41863"
"BraA06001168",-0.845920687115873,-1.08014118919217,5.19849056325469,5.19849056325469,3.57856603361554e-08,6.45357233376684e-09,2.95988593636934e-07,1.24484348693002e-07,"BOTH_down","yes","AT1G07990","AT1G07990","SIT4 phosphatase-associated family protein","26.89355","28.36535","27.23446","29.38250","67.96632","66.07384","29.87549","26.61854"
"BraA03000438",-1.26617588548724,-1.44315168215223,4.9989660324978,4.9989660324978,3.62723739257329e-08,4.84060592963688e-08,2.99542059596556e-07,5.83393088303863e-07,"BOTH_down","-","AT5G10110","AT5G10110","DNA-directed RNA polymerase subunit beta","23.50884","27.97816","23.37235","28.00994","61.28683","62.07306","20.30941","19.35956"
"BraA09000045",-1.91327098577217,-1.87709782837046,4.08356810395173,4.08356810395173,3.70859294435136e-08,5.24436694155141e-07,3.0545919907949e-07,3.82690475938893e-06,"BOTH_down","yes","AT4G00550","DGD2","digalactosyl diacylglycerol deficient 2"," 6.745688"," 8.348299"," 8.300923","11.778107","44.846843","44.790923"," 9.559876","10.322376"
"BraA08002898",-4.24647891679245,-2.74483721665411,2.26616362875047,2.26616362875047,3.71561824145762e-08,0.000101663347723049,3.05877777827108e-07,0.000319206282298182,"BOTH_down","-","AT5G13090","AT5G13090","hypothetical protein"," 0.6484237"," 0.4967602"," 0.8301129"," 0.5472466","25.8625171"," 8.2647804"," 1.0820905"," 1.0394558"
"BraA03004611",-2.49494149604954,-1.3692606932617,2.85249258333294,2.85249258333294,3.75784121163524e-08,0.000671707914741977,3.08869037447199e-07,0.00163410859011418,"BOTH_down","-","AT2G16990","AT2G16990","Major facilitator superfamily protein"," 2.449017"," 3.907656"," 3.518452"," 3.723985","25.831395","12.353606"," 3.622592"," 3.985357"
"BraA01000229",-1.73383807298136,-1.72467616347484,8.20864310199915,8.20864310199915,3.76689036055988e-08,4.48494808458833e-07,3.09450768491035e-07,3.38710798406798e-06,"BOTH_down","-","AT3G50690","AT3G50690","Leucine-rich repeat (LRR) family protein","267.5884","159.1108","220.0134","156.2993","705.4959","613.4860","168.0382","157.8869"
"BraA03006199",-1.36796977749184,-1.27366683800281,5.52141763979067,5.52141763979067,3.76885084623453e-08,1.19360585327308e-06,3.09450768491035e-07,7.52397121766853e-06,"BOTH_down","yes","AT4G33650","DRP3A","dynamin-related protein 3A","28.84030","31.68186","28.01799","33.51884","99.75012","98.54775","30.80637","34.76726"
"BraA01003277",-2.60629846184818,-2.58690777677542,3.06529126120059,3.06529126120059,3.77476660761263e-08,4.34550808965237e-07,3.09774903043914e-07,3.29789283178054e-06,"BOTH_down","-","AT3G23605","AT3G23605","Ubiquitin-like superfamily protein"," 3.368075"," 2.578651"," 4.100330"," 3.490942","25.130587","25.413242"," 3.316664"," 3.585103"
"BraA09002467",-1.54340505867261,-1.73630162674223,5.6471752121175,5.6471752121175,3.79329123864305e-08,6.44285353203495e-08,3.10678572591859e-07,7.27478583889742e-07,"BOTH_down","yes","AT2G01980","SOS1","sodium proton exchanger, putative (NHX7) (SOS1)"," 32.95044"," 35.85013"," 36.67619"," 35.99892","107.77876","111.37652"," 29.70339"," 28.61508"
