"Gene_ID","logFC_WT","logFC_phyB","logCPM_WT","logCPM_phyB","PValue_WT","PValue_phyB","FDR_WT","FDR_phyB","sig_conditions","GO:0009507_Chloroplast","A._thaliana_best_hit","Symbol","Description","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.24_Avg_CPM","phyB.24_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","WT.R_Avg_CPM","phyB.R_Avg_CPM"
"BraA05000012",2.05357544606983,1.55787383957649,6.40427241777306,6.40427241777306,7.4049490549033e-09,5.00464954363986e-06,8.4093721590316e-08,2.42006709114874e-05,"BOTH_up","-","AT3G04730","IAA16","indoleacetic acid-induced protein 16"," 37.63229"," 62.94902"," 36.62349"," 53.03471","206.00170","216.79111"," 57.91195"," 57.47557"
"BraA10002972",4.25372538258526,4.68539038469054,4.60889580697488,4.60889580697488,7.44287186608932e-09,2.44674755770649e-08,8.44025959454221e-08,3.55464001976695e-07,"BOTH_up","-","AT5G04470","SIM","cyclin-dependent protein kinase inhibitor"," 3.748701"," 2.817155"," 4.150002"," 2.939896","96.137486","86.991275","12.399240"," 5.650455"
"BraA01002270",1.56333144490341,1.55072502430519,5.37615449768804,5.37615449768804,7.6465771236531e-09,9.78538889053477e-08,8.62157048182663e-08,1.03788423946777e-06,"BOTH_up","-","AT4G15780","VAMP724","vesicle-associated membrane protein 724","25.85436","29.03403","25.06273","26.23567","99.40142","97.99603","25.49539","21.96915"
"BraA03003801",1.73702032079057,0.956873347347323,3.81907230335864,3.81907230335864,7.75076053551339e-09,0.000254152735193149,8.70784945246116e-08,0.000684407878860594,"BOTH_up","-","AT3G12650","AT3G12650","transmembrane protein"," 7.563072","11.227855"," 9.174263","13.475779","32.669192","25.539670"," 8.542331"," 8.816802"
"BraA03004204",1.63746193654162,1.89188367753502,5.70832439208686,5.70832439208686,7.76666455840452e-09,8.31471435581269e-09,8.71327869916515e-08,1.59454358656684e-07,"BOTH_up","yes","AT3G20550","DDL","SMAD/FHA domain-containing protein"," 30.50953"," 29.97234"," 31.87843"," 29.64765","124.48356","128.31401"," 33.73209"," 34.15106"
"BraA08000251",2.51904683364502,2.87955029268395,3.23565185955739,3.23565185955739,7.86539681128375e-09,9.81732031186945e-09,8.80092731005223e-08,1.81793672598618e-07,"BOTH_up","yes","AT1G51660","MKK4","mitogen-activated protein kinase kinase 4"," 3.641057"," 3.371171"," 4.336355"," 4.728218","27.104584","29.206985"," 3.945294"," 3.834855"
"BraA09002785",1.86685591638159,1.95906932958982,4.27053667874208,4.27053667874208,7.86715675047235e-09,4.02116750777676e-08,8.80092731005223e-08,5.17101115787633e-07,"BOTH_up","-","AT4G10610","CID12","CTC-interacting domain 12","10.096310"," 9.969485","12.754258","14.328115","48.141003","45.578460","10.790773","10.383375"
"BraA09001859",2.0515573097088,2.13281177162611,4.19216755245035,4.19216755245035,7.90163177091194e-09,4.61325109287921e-08,8.83321619844843e-08,5.7355902213206e-07,"BOTH_up","-","AT1G59650","CW14","CW14 protein (DUF1336)"," 9.140856"," 9.556728","10.933365"," 9.827097","48.958862","48.964921"," 8.840097"," 8.451222"
"BraA07003266",1.14481452440091,1.43896213035297,4.64893745894609,4.64893745894609,7.91312589732272e-09,1.61572973620459e-09,8.8397871982867e-08,4.98658549958044e-08,"BOTH_up","-","AT1G69220","SIK1","Protein kinase superfamily protein","16.33658","17.82607","17.81333","18.39548","46.85175","56.21423","18.84486","16.72336"
"BraA08002062",1.53846282632873,1.19203736493608,3.27314878752501,3.27314878752501,7.97905947169337e-09,3.71286454938083e-06,8.90080766013136e-08,1.89052396123017e-05,"BOTH_up","-","AT1G55270","AT1G55270","Galactose oxidase/kelch repeat superfamily protein"," 5.371448"," 6.842828"," 6.030691"," 7.411557","20.394181","18.229629"," 7.672219"," 7.667225"
"BraA04003116",1.79189201570642,1.70740956634481,4.99516455617193,4.99516455617193,8.01881043973692e-09,1.89531751024495e-07,8.93248947781027e-08,1.74969487456044e-06,"BOTH_up","-","AT2G43330","INT1","inositol transporter 1","16.86292","18.59381","16.50347","19.39909","75.02485","71.44032","22.21700","28.54776"
"BraA06002524",2.00386629505069,1.87517126946539,7.64607740382351,7.64607740382351,8.039129967312e-09,2.72419678642121e-07,8.9487910668664e-08,2.3253176474116e-06,"BOTH_up","yes","AT3G48000","ALDH2B4","aldehyde dehydrogenase 2B4","113.29705","108.30373"," 99.18171","119.74863","584.13876","461.49793","107.99682","104.80109"
"BraA04002438",2.12487042385938,2.58676455671566,2.86876213549833,2.86876213549833,8.15011229452985e-09,3.20725000499842e-09,9.04673959914667e-08,8.00033519471871e-08,"BOTH_up","-","AT2G33410","AT2G33410","RNA-binding (RRM/RBD/RNP motifs) family protein"," 3.341220"," 3.129416"," 4.176666"," 3.570455","18.870667","21.842876"," 3.770571"," 2.846438"
"BraA09005863",3.03862382279987,2.39273597462204,6.78854719583823,6.78854719583823,8.27574468066864e-09,2.80615498272238e-06,9.1797196105514e-08,1.51004715993334e-05,"BOTH_up","-","AT2G21560","AT2G21560","nucleolar-like protein"," 33.89502"," 45.82322"," 44.14327"," 66.04778","364.58072","276.20694"," 68.49978"," 56.74465"
"BraA07004119",1.42334850812694,1.5933023601177,7.1770039990983,7.1770039990983,8.43364266497547e-09,1.56450324784366e-08,9.3285689070073e-08,2.57317462080033e-07,"BOTH_up","-","AT1G79590","SYP52","syntaxin of plants 52"," 89.90449"," 92.41905"," 97.23401"," 96.99844","312.08176","326.65894","104.26629"," 96.80283"
"BraA01002295",6.39590611642667,5.6502093881882,9.42912529079947,9.42912529079947,8.44441449419587e-09,4.39411340227798e-07,9.33392444793841e-08,3.41547382478298e-06,"BOTH_up","yes","AT4G15530","PPDK","pyruvate orthophosphate dikinase","  32.39888","  38.74002","  40.89375","  54.24757","3454.62389","2280.75805","  74.70666","  75.34326"
"BraA05001384",1.91716186474443,2.26844181645941,6.17573371359442,6.17573371359442,8.50197171817454e-09,6.40374300864663e-09,9.39094981361876e-08,1.32450610980418e-07,"BOTH_up","-","AT2G32080","PUR ALPHA-1","purin-rich alpha 1"," 36.13069"," 39.06716"," 42.70696"," 47.79915","176.28037","216.05835"," 34.55239"," 32.12534"
"BraA10000466",1.89166131245731,1.31878873598313,3.58632760069608,3.58632760069608,8.53848802931591e-09,1.62776594030528e-05,9.42467051763201e-08,6.51768911228826e-05,"BOTH_up","-","AT1G05960","AT1G05960","ARM repeat superfamily protein"," 6.353954"," 8.293585"," 6.754410"," 8.086586","30.772300","24.367087"," 7.499969"," 7.699123"
"BraA05003893",1.91821383167012,2.23940921318109,4.07707830698871,4.07707830698871,8.55750120968989e-09,7.27148155654682e-09,9.43903777438815e-08,1.44147505919455e-07,"BOTH_up","-","AT3G12130","AT3G12130","KH domain-containing protein / zinc finger (CCCH type) family protein"," 8.332754"," 8.230300"," 9.630216","10.130828","41.424581","45.152138"," 9.608233","10.903847"
"BraA04001788",1.17300529674593,1.30702030209026,5.51723651422632,5.51723651422632,8.59391616418425e-09,1.59158063534069e-08,9.46593704858363e-08,2.59781686609141e-07,"BOTH_up","-","AT2G24330","AT2G24330","integral membrane metal-binding family protein (DUF2296)","32.14377","32.33412","31.22251","36.73514","93.66223","93.15442","30.70343","32.63621"
"BraA05002533",1.89471784804232,1.59274302238422,4.01971834223938,4.01971834223938,8.66128691138691e-09,1.18846144372182e-06,9.52681034138574e-08,7.52235025660308e-06,"BOTH_up","-","AT3G22480","PDF2","prefoldin 2"," 8.263071","11.113197"," 8.826936","11.383602","39.388152","38.520563","10.083416"," 8.979489"
"BraA03002784",1.31999220235763,1.5040880468515,5.36506486170821,5.36506486170821,8.71937104385215e-09,1.10254860248094e-08,9.58400141272576e-08,1.97205852307386e-07,"BOTH_up","yes","AT5G60160","AT5G60160","Zn-dependent exopeptidases superfamily protein","26.60666","28.46403","29.35642","29.28735","85.54119","93.40610","26.59602","25.80641"
"BraA03003517",3.2209948440629,2.89146797095855,5.94456952900842,5.94456952900842,8.84665309814685e-09,4.78055165525044e-07,9.70460536923552e-08,3.645633868878e-06,"BOTH_up","yes","AT3G06850","BCE2","2-oxoacid dehydrogenases acyltransferase family protein"," 19.03245"," 21.38259"," 19.95851"," 23.12657","224.95807","183.27095"," 18.59035"," 20.32254"
"BraA01003860",2.87797823006414,2.60908797484325,4.29989991197343,4.29989991197343,8.8475912991442e-09,3.78795713364729e-07,9.70460536923552e-08,3.03731254628672e-06,"BOTH_up","-","AT3G17000","UBC32","ubiquitin-conjugating enzyme 32"," 6.187518"," 7.787755"," 8.961690"," 8.445312","58.942032","56.349038","11.761201"," 9.939337"
"BraA05004539",3.17555346548417,3.57773780703845,6.48337569256924,6.48337569256924,9.01228260871049e-09,1.84781576597851e-08,9.86462644374848e-08,2.89111532370793e-07,"BOTH_up","-","AT3G03870","AT3G03870","transmembrane protein"," 26.67173"," 24.28113"," 26.73461"," 34.25662","307.88198","338.99253"," 21.41893"," 15.81383"
"BraA09003000",2.30849362691412,2.55691511939308,2.68647626299495,2.68647626299495,9.02422627194717e-09,1.71524642807629e-08,9.87083540795333e-08,2.73840853432121e-07,"BOTH_up","-","AT4G12040","SAP7","A20/AN1-like zinc finger family protein"," 2.687757"," 2.785891"," 2.143570"," 3.613556","17.254295","19.095779"," 3.602922"," 2.925320"
"BraA01001306",2.12691211504591,2.14768651846919,3.25512334716683,3.25512334716683,9.03885404040867e-09,6.94950575639001e-08,9.87996962472448e-08,8.03712127888161e-07,"BOTH_up","-","AT4G05000","VPS28-2","Vacuolar protein sorting-associated protein VPS28 family protein"," 3.942416"," 4.960864"," 5.138927"," 5.192015","22.519091","25.416097"," 5.994816"," 7.283084"
"BraA07003806",1.39871965800323,1.6720222224096,5.49991672093301,5.49991672093301,9.1053530519057e-09,5.16536925252216e-09,9.93885277649068e-08,1.12452160490593e-07,"BOTH_up","-","AT1G75850","VPS35B","VPS35 homolog B"," 29.13001"," 29.29021"," 29.84961"," 32.36780"," 99.41563","108.96922"," 26.32021"," 26.61769"
"BraA09002519",0.98119588397525,1.1603607156828,5.3340232012941,5.3340232012941,9.21337647321881e-09,5.87340599673544e-09,1.00289450683585e-07,1.24100635207108e-07,"BOTH_up","-","AT2G03270","AT2G03270","DNA-binding protein","28.91402","30.80046","31.03683","32.29397","74.17003","79.97622","27.04209","31.16538"
"BraA02003510",2.51624241577512,2.02113452678189,4.10438112158631,4.10438112158631,9.43738613416942e-09,2.33382221854783e-06,1.02444453621949e-07,1.30541441790842e-05,"BOTH_up","-","AT2G02870","AT2G02870","Galactose oxidase/kelch repeat superfamily protein"," 6.832444"," 8.583023"," 8.127467"," 9.895270","50.184919","41.640028","10.672029"," 9.516782"
"BraA05004715",2.56288134469453,1.86694744837271,5.24819539460479,5.24819539460479,9.52693468055511e-09,8.86313933514624e-06,1.03274071537147e-07,3.89246130399559e-05,"BOTH_up","-","AT3G01490","AT3G01490","Protein kinase superfamily protein"," 14.27035"," 24.27376"," 14.40551"," 18.22993","111.43883","103.83896"," 19.44766"," 23.82064"
"BraA03006434",4.46037102277759,4.38307983400148,5.53925840528392,5.53925840528392,9.54525805168848e-09,1.3001015491854e-07,1.03366958786889e-07,1.29189383738498e-06,"BOTH_up","-","AT4G36400","D2HGDH","FAD-linked oxidases family protein","  7.196140","  6.669677","  7.334162","  9.562394","197.881213","164.094348"," 11.889021","  8.299154"
"BraA06000310",1.64646678544679,1.80512773442302,6.63159701426662,6.63159701426662,9.54863774308365e-09,2.50627836851597e-08,1.03366958786889e-07,3.61584065265274e-07,"BOTH_up","-","AT5G44290","AT5G44290","Protein kinase superfamily protein"," 53.85108"," 60.77078"," 69.91000"," 73.36873","217.80581","245.80027"," 62.52888"," 56.19059"
"BraA10002094",1.48100866031482,1.53282005512824,4.25680419304821,4.25680419304821,9.55793847310427e-09,5.78166653506677e-08,1.03396530286365e-07,6.94682681388939e-07,"BOTH_up","-","AT5G16220","AT5G16220","Octicosapeptide/Phox/Bem1p family protein","11.508939","12.921841","12.330628","15.556162","42.045248","44.012452"," 9.916482","12.968173"
"BraA06001919",1.44564022848086,1.36633229066428,6.2975161550712,6.2975161550712,9.59388937997867e-09,2.73791572078896e-07,1.03642977927841e-07,2.33576116234246e-06,"BOTH_up","-","AT1G17470","DRG1","developmentally regulated G-protein 1"," 47.49544"," 56.13410"," 56.04770"," 65.23519","169.08122","167.61284"," 46.44432"," 55.94126"
"BraA06000688",2.06343130327871,2.17796803305748,4.75362204164253,4.75362204164253,9.60919537338692e-09,4.46605719242966e-08,1.03737129751104e-07,5.59679460261487e-07,"BOTH_up","yes","AT1G55320","AAE18","acyl-activating enzyme 18","11.92215","11.84301","16.58317","16.14574","64.41521","63.10305","19.44644","24.50408"
"BraA10001845",1.34088111822389,1.38480047994669,5.07091710893568,5.07091710893568,9.64586687753632e-09,6.36783826625216e-08,1.03990373049604e-07,7.51911285152356e-07,"BOTH_up","-","AT5G19280","KAPP","kinase associated protein phosphatase","22.99306","24.04196","22.03491","22.45673","76.20498","72.77379","21.16041","19.77154"
"BraA07002990",1.91743409847299,2.35609992701222,5.75282784522379,5.75282784522379,9.90221275121315e-09,4.03947897781469e-09,1.06317072785876e-07,9.29552618578995e-08,"BOTH_up","-","AT1G67310","AT1G67310","Calmodulin-binding transcription activator protein with CG-1 and Ankyrin domain"," 29.15663"," 24.09797"," 27.05752"," 26.70157","142.51848","142.64861"," 36.42401"," 30.47587"
"BraA08004014",2.60339710646,2.70219883583475,7.75519122029737,7.75519122029737,9.98671494251479e-09,6.86319914049877e-08,1.06954896834095e-07,7.95484200820696e-07,"BOTH_up","yes","AT1G02560","CLPP5","nuclear encoded CLP protease 5"," 83.16569"," 68.52489"," 91.68518"," 87.32060","644.95427","524.95562","175.31789","150.26823"
"BraA06003717",1.11794860611085,1.10983054892537,4.71906951815423,4.71906951815423,9.99187981619963e-09,1.16223022265142e-07,1.06954896834095e-07,1.18098797317839e-06,"BOTH_up","-","AT5G25520","AT5G25520","SPOC domain / Transcription elongation factor S-II protein","16.95832","21.83481","17.93128","21.70121","47.97105","54.29989","18.76276","20.51844"
"BraA10002825",1.47156219436439,1.58841338954946,4.83195055594946,4.83195055594946,1.01709227420574e-08,3.15717344461095e-08,1.08315510121775e-07,4.27290713827828e-07,"BOTH_up","-","AT5G08139","AT5G08139","RING/U-box superfamily protein","16.72677","18.52734","18.00578","19.66511","60.24850","64.90016","19.34587","21.51503"
"BraA06004675",1.15118927011371,1.2224884118117,4.56406654531987,4.56406654531987,1.02053176919062e-08,3.85434190631725e-08,1.08608316748211e-07,4.98499109329775e-07,"BOTH_up","-","AT5G46750","AGD9","ARF-GAP domain 9","15.01062","18.41511","15.10135","17.51076","42.98139","50.10821","18.92690","19.00689"
"BraA01001310",2.06153738887667,2.0028322632908,6.52074938023503,6.52074938023503,1.04207034884922e-08,1.903847491441e-07,1.1060139778076e-07,1.75653924474099e-06,"BOTH_up","yes","AT4G21580","AT4G21580","oxidoreductase, zinc-binding dehydrogenase family protein"," 42.74308"," 46.36695"," 58.09900"," 60.12076","230.33030","213.06835"," 68.66917"," 54.65724"
"BraA09006386",1.95451313336944,1.91831017905969,3.28814457398257,3.28814457398257,1.05158144022768e-08,1.3329209190727e-07,1.11460551307634e-07,1.31702292945413e-06,"BOTH_up","-","AT1G13780","AT1G13780","F-box/RNI-like/FBD-like domains-containing protein"," 5.040387"," 5.809446"," 5.581341"," 5.624632","25.403233","25.724989"," 4.616984"," 4.685839"
"BraA08001608",1.85786875479283,1.95572977717974,5.49487673192498,5.49487673192498,1.06692453675946e-08,5.33200482153913e-08,1.12783023563424e-07,6.46577472195885e-07,"BOTH_up","-","AT4G22950","AGL19","AGAMOUS-like 19"," 25.34239"," 24.30828"," 21.03909"," 23.47553","118.21654","108.22293"," 29.92697"," 31.13995"
"BraA03002829",1.74573622498322,1.57659115884994,5.21463034458204,5.21463034458204,1.07026600240382e-08,5.57543894049526e-07,1.12833133810021e-07,4.10464962223552e-06,"BOTH_up","-","AT4G08980","FBW2","F-BOX WITH WD-40 2","19.89429","25.80880","18.60488","21.70829","87.26288","89.23697","26.93861","24.48210"
"BraA02003152",1.36138577677671,1.50682198155368,5.30961845873941,5.30961845873941,1.1217411275022e-08,2.30747395899289e-08,1.17708035645898e-07,3.41029484643644e-07,"BOTH_up","-","AT5G46630","AT5G46630","Clathrin adaptor complexes medium subunit family protein","25.53611","28.24269","24.16091","28.20557","85.09504","93.05614","25.15986","24.56856"
"BraA03000218",2.10853879361666,2.1765789435703,5.66782191495427,5.66782191495427,1.14148423626952e-08,8.7842706551832e-08,1.19223370131932e-07,9.58528980525655e-07,"BOTH_up","-","AT5G05180","AT5G05180","myosin heavy chain, striated protein"," 33.05858"," 19.01843"," 30.85282"," 19.95328","186.14486"," 99.52144"," 23.28018"," 10.56391"
"BraA09007014",2.41812422896514,2.79565018869373,5.36147524738047,5.36147524738047,1.14835439414889e-08,1.35126690461857e-08,1.19861393659838e-07,2.30183345007536e-07,"BOTH_up","-","AT1G01770","AT1G01770","propionyl-CoA carboxylase"," 16.90420"," 16.81689"," 18.20505"," 18.38973","116.40725","135.62054"," 17.45331"," 17.28197"
"BraA09001941",1.61608689207518,1.75236533713934,4.22650815330819,4.22650815330819,1.15511903193935e-08,3.34518267124741e-08,1.20345615644174e-07,4.47350681779391e-07,"BOTH_up","-","AT1G56690","AT1G56690","Pentatricopeptide repeat (PPR) superfamily protein","11.521652","11.396199","11.192081","12.257555","45.500193","44.996996"," 9.927305","10.491698"
"BraA03002763",1.13132898610309,1.00838087040578,6.38616154339404,6.38616154339404,1.15971800101892e-08,8.10795461512859e-07,1.20727257513478e-07,5.5144206111739e-06,"BOTH_up","-","AT5G49980","AFB5","auxin F-box protein 5"," 52.74809"," 65.64752"," 61.51677"," 67.36960","150.56984","151.48148"," 69.05599"," 77.99093"
"BraA03003478",1.18932492897181,1.47936181964622,5.39015834992403,5.39015834992403,1.18045971853503e-08,3.21386311699386e-09,1.22724147752585e-07,8.00305752195459e-08,"BOTH_up","-","AT3G06340","AT3G06340","DNAJ heat shock N-terminal domain-containing protein","29.61070","29.67704","28.05396","28.62129","87.84864","95.76978","26.97560","24.83676"
"BraA10001106",1.22660662634009,1.2968485501412,4.64578545270058,4.64578545270058,1.18599818300522e-08,4.92911137371349e-08,1.23218557099024e-07,6.04709376634843e-07,"BOTH_up","-","AT5G55530","AT5G55530","Calcium-dependent lipid-binding (CaLB domain) family protein","15.25002","17.53751","16.89601","21.27068","46.43593","50.03165","20.23853","20.61432"
"BraA03002358",3.01080965703595,1.67720656720526,5.29581689684868,5.29581689684868,1.19184878969897e-08,0.000234478755654406,1.23581686099221e-07,0.000638860241301775,"BOTH_up","-","AT2G42680","MBF1A","multiprotein bridging factor 1A"," 14.44052"," 17.90342"," 17.80720"," 20.79526","149.78055"," 67.85227"," 22.45286"," 14.26570"
"BraA03005144",4.86305172846921,4.42029661992813,3.98318213507127,3.98318213507127,1.19289558022386e-08,3.2501481662935e-07,1.23608798108779e-07,2.67559268501359e-06,"BOTH_up","-","AT4G18360","GOX3","Aldolase-type TIM barrel family protein"," 1.550026"," 2.331323"," 2.676439"," 6.092213","60.626928","57.915348"," 5.491381"," 3.172586"
"BraA10000238",1.83515331602818,2.06614748215451,5.51641523240664,5.51641523240664,1.20126487002277e-08,2.0026199901637e-08,1.24312354070732e-07,3.07916252313116e-07,"BOTH_up","-","AT1G03760","AT1G03760","Prefoldin chaperone subunit family protein"," 25.12040"," 24.95975"," 25.35252"," 27.99373","116.39396","120.35683"," 24.59610"," 26.52803"
"BraA03006461",4.23974932111438,2.8450209244779,3.16636946684993,3.16636946684993,1.2036536194188e-08,1.42186623739956e-05,1.24477713335427e-07,5.81756552551833e-05,"BOTH_up","-","AT4G36780","BEH2","BES1/BZR1 homolog 2"," 1.251017"," 2.799113"," 2.313202"," 2.695523","32.619420","23.945252"," 4.625583"," 7.388111"
"BraA09002060",1.63769492733403,1.57454472818365,3.77146504440305,3.77146504440305,1.22076686796348e-08,2.20183508072939e-07,1.25916582580244e-07,1.96980732625111e-06,"BOTH_up","-","AT5G42990","UBC18","ubiquitin-conjugating enzyme 18"," 7.875754"," 8.665679"," 6.215376","11.190552","31.657730","30.234655"," 8.604558","10.614083"
"BraA07000528",1.50216155015327,1.64426958563744,3.81539375547832,3.81539375547832,1.24084895522938e-08,2.69825693782804e-08,1.27736838164228e-07,3.82466689980392e-07,"BOTH_up","yes","AT4G34110","PAB2","poly(A) binding protein 2"," 8.661614"," 9.561936"," 7.710093"," 9.819526","31.697120","34.579803"," 8.939656"," 7.335138"
"BraA01003791",3.12751891627837,2.84794495054478,6.78120877056181,6.78120877056181,1.25226311537205e-08,5.39832058410027e-07,1.28743445042169e-07,4.00422082911113e-06,"BOTH_up","yes","AT3G17810","PYD1","pyrimidine 1"," 32.77258"," 40.24007"," 38.87154"," 42.29479","370.26846","341.58682"," 55.03895"," 38.22835"
"BraA01001448",4.47885324277352,2.92386791385868,3.38839214503815,3.38839214503815,1.26447365182612e-08,1.59996333803506e-05,1.29744558538091e-07,6.4292629411978e-05,"BOTH_up","-","AT4G22920","NYE1","non-yellowing 1"," 1.115738"," 3.451941"," 1.430101"," 3.178079","33.766835","32.225578"," 7.603360"," 7.683338"
"BraA02001423",1.56093503351864,1.25144516587158,5.80524907279866,5.80524907279866,1.28275489160767e-08,4.02142164530194e-06,1.31363448236205e-07,2.01519187192144e-05,"BOTH_up","-","AT5G55850","NOI","RPM1-interacting protein 4 (RIN4) family protein"," 34.72534"," 37.27674"," 39.80255"," 50.44881","131.95920","104.05761"," 36.51587"," 31.15202"
"BraA04000299",2.17548664323662,1.62185341226775,2.97913862820161,2.97913862820161,1.29384431559416e-08,7.76890006379278e-06,1.32326897514308e-07,3.46999111816397e-05,"BOTH_up","-","AT5G66280","GMD1","GDP-D-mannose 4,6-dehydratase 1"," 3.137235"," 4.590500"," 3.729948"," 4.494746","18.465420","16.633929"," 6.807012"," 7.378553"
"BraA06003826",1.36109615930681,1.2874130985404,5.67116817788434,5.67116817788434,1.29654441167873e-08,3.50883534317724e-07,1.32430947695154e-07,2.85274113128149e-06,"BOTH_up","-","AT5G27860","AT5G27860","hypothetical protein"," 34.59264"," 38.93455"," 36.43453"," 37.55990","116.49077","109.91409"," 31.97567"," 21.60510"
"BraA01001542",1.50128681087693,1.08321193853125,3.96078002346981,3.96078002346981,1.30225249098031e-08,1.53980287597121e-05,1.32895063678686e-07,6.22246399686438e-05,"BOTH_up","-","AT4G23860","AT4G23860","PHD finger protein-like protein"," 9.285208","11.868696"," 7.510198","12.089227","34.250071","29.052668","12.242864","12.927562"
"BraA08000149",4.26376751597815,3.67282069853491,3.30590214838016,3.30590214838016,1.3043435280336e-08,8.46158651288141e-07,1.32968699036586e-07,5.71611037393791e-06,"BOTH_up","-","AT1G53580","GLY3","glyoxalase II 3"," 1.516646"," 2.100251"," 1.783511"," 1.297423","39.783074","32.177165"," 3.479857"," 3.165632"
"BraA05003847",1.58765945653336,1.78271445911496,6.53991898142568,6.53991898142568,1.30766944460536e-08,2.30605100818369e-08,1.33135297917778e-07,3.41029484643644e-07,"BOTH_up","-","AT3G12740","ALIS1","ALA-interacting subunit 1"," 56.46573"," 53.81070"," 61.77349"," 77.19355","219.34928","214.86256"," 54.02632"," 49.36536"
"BraA03003399",1.3397489264858,1.27044973251213,5.32255181309528,5.32255181309528,1.30962203735547e-08,3.32486655812304e-07,1.33247904770363e-07,2.7242790018145e-06,"BOTH_up","-","AT3G05090","LRS1","Transducin/WD40 repeat-like superfamily protein","24.65264","28.43088","27.66789","28.26670","80.46252","79.70360","31.56762","31.16786"
"BraA05001283",3.22160571194114,3.92396673175614,9.02501710565285,9.02501710565285,1.32300362861851e-08,9.04556933225153e-09,1.34262263794038e-07,1.70307728815358e-07,"BOTH_up","yes","AT2G33150","PKT3","peroxisomal 3-ketoacyl-CoA thiolase 3"," 163.08984"," 107.64174"," 137.14636"," 118.11863","1938.89693","1907.80717"," 115.75129","  97.84669"
"BraA02000960",1.98615911932548,1.55194882652569,3.43031444226779,3.43031444226779,1.32552268490956e-08,4.2257930692332e-06,1.34431231059771e-07,2.10287647517327e-05,"BOTH_up","-","AT5G20350","TIP1","Ankyrin repeat family protein with DHHC zinc finger domain-containing protein"," 4.732092"," 7.855774"," 6.307298"," 7.731161","24.592711","26.458804"," 6.235262"," 6.737350"
"BraA06000962",1.59158186366467,1.96840829233566,7.11595470870006,7.11595470870006,1.33583536182185e-08,4.6966104006723e-09,1.35302758012071e-07,1.04405934221711e-07,"BOTH_up","-","AT1G50600","SCL5","scarecrow-like 5"," 83.54814"," 77.68180"," 76.93935"," 77.79552","325.50849","354.31409"," 84.69960"," 97.13284"
"BraA05000949",2.26391175908578,2.35144446623591,7.79247093714132,7.79247093714132,1.33890604123462e-08,8.75115840300491e-08,1.35526566488958e-07,9.5655023099512e-07,"BOTH_up","-","AT2G37630","AS1","myb-like HTH transcriptional regulator family protein","100.4116","108.3545","109.0426","133.2735","628.2340","623.1441","120.5967"," 96.6988"
"BraA02003352",2.46723084057643,2.72976283289154,5.78772433823146,5.78772433823146,1.35570903769224e-08,3.30234541550704e-08,1.36875306307094e-07,4.43506116382942e-07,"BOTH_up","-","AT2G01600","AT2G01600","ENTH/ANTH/VHS superfamily protein"," 24.18914"," 21.64992"," 23.25866"," 27.60508","172.50876","168.35669"," 21.17128"," 19.78825"
"BraA05002213",3.25937541121178,3.07847916774481,6.01722275654767,6.01722275654767,1.35905424084056e-08,3.44242784744478e-07,1.37027578346943e-07,2.80890691128983e-06,"BOTH_up","-","AT1G35670","CDPK2","calcium-dependent protein kinase 2"," 19.64518"," 19.82997"," 22.43394"," 29.20183","238.47608","196.54875"," 19.71014"," 18.65950"
"BraA06003212",1.22551679047966,1.26051278384465,6.33942678108439,6.33942678108439,1.35982895411643e-08,9.77263118553958e-08,1.37027578346943e-07,1.03723003951715e-06,"BOTH_up","-","AT5G64370","BETA-UP","beta-ureidopropionase"," 54.72682"," 63.32735"," 55.24248"," 57.94036","166.22230","176.65468"," 48.47180"," 60.31125"
"BraA07000533",1.60677620025457,1.1545823967109,5.02251025804032,5.02251025804032,1.36328882602603e-08,1.68951423836203e-05,1.37149581222754e-07,6.72218253584893e-05,"BOTH_up","-","AT2G15430","NRPB3","DNA-directed RNA polymerase family protein","17.44626","26.27999","22.09686","27.13725","69.44411","67.64204","19.27678","24.79413"
"BraA04000146",5.41476818485754,4.92980526801545,5.55266249784113,5.55266249784113,1.36365371419066e-08,3.9821375338701e-07,1.37149581222754e-07,3.16400024144954e-06,"BOTH_up","-","AT3G61060","PP2-A13","phloem protein 2-A13","  3.466168","  5.547582","  1.478808","  2.727283","190.818546","206.211434","  5.429735","  7.394872"
"BraA02004331",2.71231964769631,2.21952501039718,3.39336424739522,3.39336424739522,1.37614557310082e-08,2.00187836381954e-06,1.38317569097107e-07,1.14523855401392e-05,"BOTH_up","-","AT5G62200","AT5G62200","Embryo-specific protein 3, (ATS3)"," 3.316202"," 5.616550"," 5.288891"," 5.726442","28.529201","30.428829"," 4.207905"," 6.853323"
"BraA01003987",2.26664238273572,2.33426333864263,3.45694845099799,3.45694845099799,1.38767153938733e-08,8.35012634847495e-08,1.39120700827749e-07,9.2361903531269e-07,"BOTH_up","-","AT3G15351","AT3G15351","P53/DNA damage-regulated protein"," 5.432480"," 5.781096"," 4.219859"," 4.118642","32.983588","33.819511"," 3.545125"," 3.924908"
