"","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","woundCtrl_phyB","Gene_ID","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","woundCtrl_WT","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"327",6.46579037396064,6.68516620208091,86.9499556261452,2.23315881846076e-08,3.77877692513559e-07,FALSE,"BraA09004668",6.42773443439119,6.68516620208091,110.996438115081,3.3392230261564e-09,5.10781053758035e-08,FALSE,"AT3G52720","ACA1","alpha carbonic anhydrase 1","-","-"
"328",5.95975155838417,5.04365653082748,86.8163451653246,2.25953977023312e-08,3.79564098009277e-07,FALSE,"BraA05003445",4.70860884138277,5.04365653082748,88.7416062478995,1.91052176429662e-08,1.97709484352589e-07,FALSE,"AT1G59660","AT1G59660","Nucleoporin autopeptidase","-","-"
"329",5.02407247286535,4.18009957020893,86.8000136454839,2.26278802124243e-08,3.79704514438761e-07,FALSE,"BraA09005513",7.51826901292909,4.18009957020893,173.897927131533,8.66586983877810e-11,3.68650787195587e-09,FALSE,"AT4G27830","BGLU10","beta glucosidase 10","-","-"
"330",4.73855060030867,2.86955338960226,86.6699108946048,2.28885056684621e-08,3.82447005543093e-07,FALSE,"BraA03002593",5.5309115294701,2.86955338960226,126.6172950613,1.16654534962148e-09,2.31252188955191e-08,FALSE,"AT4G22100","BGLU3","beta glucosidase 2","-","-"
"331",4.99857187363419,10.3581440795455,86.6027398183162,2.30243669540195e-08,3.83090418452714e-07,FALSE,"BraA04001002",6.00845775860415,10.3581440795455,150.305689456071,2.89224470882094e-10,8.38769848967723e-09,FALSE,"AT5G35630","GS2","glutamine synthetase 2","-","YES"
"332",5.03222010924977,6.71777228764125,86.5679208643277,2.30951442415838e-08,3.83862270710169e-07,FALSE,"BraA03002738",5.02487002386819,6.71777228764125,111.923862178384,3.12615496568989e-09,4.86703057962006e-08,FALSE,"AT2G21340","AT2G21340","MATE efflux family protein","-","-"
"333",4.43369041317777,5.54579886273529,86.3756108584319,2.34904316962501e-08,3.88790110303865e-07,FALSE,"BraA06004547",3.80208604533443,5.54579886273529,86.8858408282957,2.24577518471481e-08,2.2500637433107e-07,FALSE,"AT2G01520","MLP328","MLP-like protein 328","-","-"
"334",3.2242476685152,6.58071028898755,85.985619547717,2.43153015212906e-08,3.99846083061996e-07,FALSE,"BraA03000658",3.6164653457439,6.58071028898755,137.097351858847,6.1305514409279e-10,1.45105082225872e-08,FALSE,"AT5G14320","EMB3137","Ribosomal protein S13/S18 family","-","-"
"335",3.28265221376569,4.78538019633323,85.8660767135411,2.45745429359477e-08,4.02082438473822e-07,FALSE,"BraA07003365",3.3051997519304,4.78538019633323,116.012676192728,2.35055737521678e-09,3.91758784133387e-08,FALSE,"AT1G56130","AT1G56130","Leucine-rich repeat transmembrane protein kinase","-","-"
"336",5.36137401592205,3.68691565323263,85.4540527918681,2.54918382468967e-08,4.13225060768438e-07,FALSE,"BraA05001347",6.73307620062367,3.68691565323263,132.710983358188,7.98104167155566e-10,1.76682975963834e-08,FALSE,"AT2G32290","BAM6","beta-amylase 6","-","-"
"337",4.34343638032377,3.18111328915406,85.2618847370643,2.5932604244858e-08,4.17788322225246e-07,FALSE,"BraA02001011",3.85763768815223,3.18111328915406,93.5086755721155,1.27727079696199e-08,1.43692102262511e-07,FALSE,"AT5G21100","AT5G21100","Plant L-ascorbate oxidase","-","-"
"338",4.2286554515098,5.92445306898761,85.2481686310737,2.59643859751542e-08,4.17872633178862e-07,FALSE,"BraA09003212",5.85788762341599,5.92445306898761,177.351378642347,7.35642203721438e-11,3.26169247509167e-09,FALSE,"AT1G35420","AT1G35420","alpha/beta-Hydrolases superfamily protein","-","-"
"339",-3.4928891457771,6.83106014629351,85.1147611376888,2.62757701869349e-08,4.22021043614648e-07,FALSE,"BraA09001072",-3.31107993862631,6.83106014629351,100.708353901932,7.17753195638317e-09,9.11818829648677e-08,FALSE,"AT2G14170","ALDH6B2","aldehyde dehydrogenase 6B2","-","-"
"340",9.23632761666052,7.38114100374145,84.5981306317938,2.75213228704943e-08,4.38003662266512e-07,FALSE,"BraA02000573",9.06537816246129,7.38114100374145,109.676553579178,3.67077096838397e-09,5.47139536386019e-08,FALSE,"AT5G14200","IMD1","isopropylmalate dehydrogenase 1","-","-"
"341",9.3026437904455,4.63661384158229,106.012536823586,2.80471764367455e-08,4.45217037383078e-07,FALSE,"BraA07003034",12.1833755155129,4.63661384158229,147.969933730503,2.8434007205905e-09,4.51615815762809e-08,FALSE,"AT1G65980","TPX1","thioredoxin-dependent peroxidase 1","-","-"
"342",5.53275001138463,5.23008717381255,84.1725353933534,2.85966954503293e-08,4.52235957240938e-07,FALSE,"BraA09000349",5.09412057291211,5.23008717381255,96.0365956375597,1.03893097719193e-08,1.22860808271984e-07,FALSE,"AT3G27850","RPL12-C","ribosomal protein L12-C","-","YES"
"343",-3.41189706201858,3.87378412740412,83.8552602842286,2.942870914053e-08,4.62882564116821e-07,FALSE,"BraA01003458",-3.24688091564135,3.87378412740412,103.060765862845,5.99095735395607e-09,7.9643301310193e-08,FALSE,"AT2G18900","AT2G18900","Transducin/WD40 repeat-like superfamily protein","-","-"
"344",-4.82158096190953,8.26915103040584,83.3906304846525,3.06960276636289e-08,4.78845862661564e-07,FALSE,"BraA01000519",-4.10510128634083,8.26915103040584,82.3578116162155,3.37357729908346e-08,3.0658260212225e-07,FALSE,"AT4G33150","AT4G33150","lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme","-","-"
"345",4.26670634491945,7.75999835078717,83.3094114038868,3.09237177811939e-08,4.814434400356e-07,FALSE,"BraA03006267",4.13048643945365,7.75999835078717,103.153297648798,5.9489560670486e-09,7.9151790782202e-08,FALSE,"AT4G34090","AT4G34090","cyclin delta-3","-","YES"
"346",6.15899398980562,7.83915228008708,83.174918157385,3.13048890833862e-08,4.85935852241123e-07,FALSE,"BraA03003342",5.99968010369328,7.83915228008708,105.560509867129,4.96327321914123e-09,6.87692961877491e-08,FALSE,"AT3G03780","MS2","methionine synthase 2","-","-"
"347",3.566553554311,5.25677509462556,82.8962284429421,3.21114357425726e-08,4.95523528027541e-07,FALSE,"BraA07001531",3.3359946970155,5.25677509462556,96.9372913541824,9.66299032607639e-09,1.15749975443259e-07,FALSE,"AT4G10480","AT4G10480","Nascent polypeptide-associated complex (NAC), alpha subunit family protein","-","-"
"348",3.31473815222522,6.29161048146805,82.7552514331892,3.25281932202099e-08,4.98638970949326e-07,FALSE,"BraA09003837",3.4686563743356,6.29161048146805,117.144465391002,2.17552227269353e-09,3.69791798835812e-08,FALSE,"AT1G29070","AT1G29070","Ribosomal protein L34","-","-"
"349",4.47251913227097,6.55049194477598,82.6539332249494,3.28314169937685e-08,5.00643817351577e-07,FALSE,"BraA10000778",4.78455449545357,6.55049194477598,118.96235166986,1.92385177549317e-09,3.37962354310966e-08,FALSE,"AT5G51720","NEET","2 iron, 2 sulfur cluster binding protein","-","YES"
"350",6.29060698367051,3.45028939170169,82.6291895249219,3.29059451947467e-08,5.00908682171482e-07,FALSE,"BraA04001183",4.80372524177568,3.45028939170169,77.2405670857435,5.46729396488346e-08,4.54723848916601e-07,FALSE,"AT5G38530","TSBtype2","tryptophan synthase beta type 2","-","-"
"351",5.78059924367298,3.36238952599724,82.3795436792912,3.36684718320592e-08,5.11033506881979e-07,FALSE,"BraA04002971",6.66601945217262,3.36238952599724,111.205220507319,3.28988771102909e-09,5.04705970483409e-08,FALSE,"AT2G41120","AT2G41120","DUF309 domain protein","-","-"
"352",-3.93448957749059,3.06849146314499,82.2897149301057,3.39476273961284e-08,5.1387090850075e-07,FALSE,"BraA03005327",-3.31148019340614,3.06849146314499,86.5975354434638,2.30349306930846e-08,2.28318519590146e-07,FALSE,"AT4G21980","APG8A","Ubiquitin-like superfamily protein","-","YES"
"353",3.61532564134872,6.49247881819663,82.281430167651,3.39735025330547e-08,5.1387090850075e-07,FALSE,"BraA02001054",3.62290181607861,6.49247881819663,108.630565577803,3.95952311593454e-09,5.81913107794675e-08,FALSE,"AT5G22390","AT5G22390","FANTASTIC four-like protein (DUF3049)","-","-"
"354",7.30219492011383,6.81208976285695,82.2461483115393,3.40839408179659e-08,5.1387090850075e-07,FALSE,"BraA04003299",5.73351498544193,6.81208976285695,80.996250274767,3.8265557413345e-08,3.38180726381836e-07,FALSE,"AT2G46650","CB5-C","cytochrome B5 isoform C","-","-"
"355",8.56897814679448,3.97138122752598,82.0304427380962,3.47678599274105e-08,5.21683617976588e-07,FALSE,"BraA05000201",7.49237397403629,3.97138122752598,97.6545196795115,9.124835232398e-09,1.10650929551575e-07,FALSE,"AT2G46650","CB5-C","cytochrome B5 isoform C","-","-"
"356",3.97120581936248,8.63246845910501,81.4238303675873,3.67742099668729e-08,5.4606232535715e-07,FALSE,"BraA04000451",4.21062578979705,8.63246845910501,116.071352348512,2.34110837941793e-09,3.91075978215833e-08,FALSE,"AT3G55800","SBPASE","sedoheptulose-bisphosphatase","-","YES"
"357",4.57383343905613,5.41859341664525,81.3409294037849,3.70582437188548e-08,5.48211236968774e-07,FALSE,"BraA09001551",5.08202029153583,5.41859341664525,122.527742591002,1.51877928873949e-09,2.82906343251592e-08,FALSE,"AT1G64150","AT1G64150","Uncharacterized protein family (UPF0016)","-","-"
"358",-5.87366847841095,3.44960726189175,81.2248199251839,3.74601562578006e-08,5.52166183880024e-07,FALSE,"BraA04002068",-4.21098288866318,3.44960726189175,67.8942472724085,1.41887357511578e-07,9.98795620407979e-07,FALSE,"AT2G28570","AT2G28570","hypothetical protein","-","-"
"359",-4.13644893920184,4.15859043583396,81.1771770348664,3.76264693123402e-08,5.53495913061901e-07,FALSE,"BraA01004308",-5.37750403761085,4.15859043583396,155.269173388647,2.21431883005593e-10,6.95676215271063e-09,FALSE,"AT3G10985","SAG20","senescence associated gene 20","-","YES"
"360",-3.45991970576398,8.95229646549038,81.1624459255389,3.76780587428773e-08,5.53737296557319e-07,FALSE,"BraA05000899",-4.84957396458024,8.95229646549038,183.381036764877,5.56445241983025e-11,2.7200149406251e-09,FALSE,"AT2G38170","CAX1","cation exchanger 1","-","-"
"361",3.44732446071729,8.68510669806277,81.1307618095716,3.77892849822673e-08,5.53820619758741e-07,FALSE,"BraA10002294",3.10093408579528,8.68510669806277,90.1564406164653,1.6921666698045e-08,1.79358271937527e-07,FALSE,"AT5G13500","AT5G13500","Hyp O-arabinosyltransferase-like protein","-","-"
"362",3.09130452527888,4.90450935235867,81.0173262875708,3.81904943958023e-08,5.58244047356586e-07,FALSE,"BraA10003139",3.18852009435767,4.90450935235867,111.38558258077,3.24791861585692e-09,5.01198421701842e-08,FALSE,"AT5G02180","AT5G02180","Transmembrane amino acid transporter family protein","-","-"
"363",7.15848511697086,8.78754228821857,81.0157387298016,3.81961428498552e-08,5.58244047356586e-07,FALSE,"BraA07003558",7.17500012493823,8.78754228821857,107.315725394014,4.35884393932236e-09,6.22578980081071e-08,FALSE,"AT1G72610","GER1","germin-like protein 1","-","-"
"364",4.60375981378792,5.43859993011562,80.6569418833653,3.94968269086093e-08,5.70872410965574e-07,FALSE,"BraA05003365",4.58532584190761,5.43859993011562,101.184918731973,6.9175232188515e-09,8.86800716766574e-08,FALSE,"AT3G18000","XPL1","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"365",3.30832519070795,5.44829807137255,80.6388730797215,3.95636162443915e-08,5.71313137327268e-07,FALSE,"BraA07002768",4.01281480929034,5.44829807137255,141.444392757514,4.75483944409682e-10,1.21495410470916e-08,FALSE,"AT1G72030","AT1G72030","Acyl-CoA N-acyltransferases (NAT) superfamily protein","-","-"
"366",4.18369409712915,4.98878293483021,80.557256098222,3.98668698132832e-08,5.74637848773881e-07,FALSE,"BraA06004501",3.76559931667559,4.98878293483021,87.1987876269602,2.18493369035114e-08,2.20171935250493e-07,FALSE,"AT2G01830","WOL","CHASE domain containing histidine kinase protein","-","YES"
"367",6.23565718933767,5.05499394672098,80.3422517989784,4.06781518613751e-08,5.83673506058403e-07,FALSE,"BraA10002589",7.43303036987038,5.05499394672098,130.666809212483,9.04894615518011e-10,1.93782874125898e-08,FALSE,"AT5G05270","CHIL","Chalcone-flavanone isomerase family protein","-","-"
"368",4.00293549220629,8.82356234132632,80.2511308057934,4.10274939531861e-08,5.86532928994686e-07,FALSE,"BraA06003888",3.23682105160043,8.82356234132632,74.6516563597136,7.05070831018482e-08,5.57679139710095e-07,FALSE,"AT5G28500","AT5G28500","rubisco accumulation factor-like protein","-","-"
"369",4.62264455169906,3.08433414262359,79.9039656696331,4.2389294427138e-08,6.01850598437722e-07,FALSE,"BraA02000920",4.20988504071476,3.08433414262359,89.8067117513165,1.74344034165233e-08,1.83567274460673e-07,FALSE,"AT5G19730","AT5G19730","Pectin lyase-like superfamily protein","-","-"
"370",7.39914724370608,2.37377281968612,91.6527862674006,4.2452584009578e-08,6.01985290370051e-07,FALSE,"BraA03000494",3.60347455849056,2.37377281968612,84.1604449714601,7.67547525016454e-08,5.99563178350322e-07,FALSE,"AT5G11410","AT5G11410","Protein kinase superfamily protein","-","-"
"371",-4.35050652220884,6.22338522966263,79.8675424982051,4.25350517018345e-08,6.02611803588546e-07,FALSE,"BraA09006975",-7.0643740384227,6.22338522966263,195.301827674047,3.28161496059704e-11,1.86471550468583e-09,FALSE,"AT1G02340","HFR1","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","YES"
"372",-4.42772585894478,5.81156072071397,79.8395011174884,4.264764581765e-08,6.03663619757024e-07,FALSE,"BraA06000753",-4.22735706421943,5.81156072071397,99.2428490359314,8.04752000685308e-09,9.95817334181347e-08,FALSE,"AT1G53580","GLY3","glyoxalase II 3","-","-"
"373",4.94591572970497,4.54681631330353,79.7730458033899,4.29158055906783e-08,6.06084371040168e-07,FALSE,"BraA02003648",5.38702025931196,4.54681631330353,125.64512784251,1.24120802186217e-09,2.41789780496418e-08,FALSE,"AT3G26690","NUDX13","nudix hydrolase homolog 13","-","-"
"374",6.18947486454806,3.25323832301741,79.711448591991,4.31660334526941e-08,6.08266218930533e-07,FALSE,"BraA08001518",5.13146616068603,3.25323832301741,78.793838873647,4.70919408795635e-08,4.02066191580643e-07,FALSE,"AT2G33530","scpl46","serine carboxypeptidase-like 46","-","-"
"375",-3.75065038336601,5.78636330330414,79.4829089492049,4.4108680587353e-08,6.19266604943859e-07,FALSE,"BraA06004703",-3.82220172967108,5.78636330330414,107.711096885795,4.23425912716708e-09,6.14570892558624e-08,FALSE,"AT5G46250","LARP6a","RNA-binding protein","-","-"
"376",4.62410639568798,6.5694745666484,79.2514377160595,4.50867584248952e-08,6.29694390069077e-07,FALSE,"BraA02000361",4.25871230341151,6.5694745666484,88.4041574180458,1.96710500832914e-08,2.02367534843796e-07,FALSE,"AT5G10180","SULTR2;1","slufate transporter 2;1","-","-"
"377",6.42575125531702,4.00858869225968,78.9070549004755,4.65867795096126e-08,6.4656260451792e-07,FALSE,"BraA09004320",6.42080597279133,4.00858869225968,132.271288230396,8.1983708599663e-10,1.80345158783834e-08,FALSE,"AT1G22690","AT1G22690","Gibberellin-regulated family protein","-","YES"
"378",4.13770480740416,3.76186140760649,78.882833466582,4.66943460845484e-08,6.46979760009499e-07,FALSE,"BraA09006894",3.72745195014008,3.76186140760649,83.5999206661384,3.01178268496355e-08,2.80339795750008e-07,FALSE,"AT1G03930","ADK1","dual specificity kinase 1","-","-"
"379",3.74622803901559,8.75323549270541,78.8462371093982,4.6857392366833e-08,6.48667859150353e-07,FALSE,"BraA02001948",4.26405295581913,8.75323549270541,128.256376058194,1.05168445960339e-09,2.16103308017721e-08,FALSE,"AT1G67740","PSBY","photosystem II BY","-","-"
"380",4.85470211641788,2.81431767637421,78.7938972555009,4.70916788229812e-08,6.49685768938176e-07,FALSE,"BraA04002408",4.03955759289589,2.81431767637421,78.3946968387982,4.89219663959628e-08,4.14218263083623e-07,FALSE,"AT2G32960","PFA-DSP2","Phosphotyrosine protein phosphatases superfamily protein","-","-"
"381",6.02298607690184,8.26922452044497,78.379878838652,4.89914080769234e-08,6.69960697767832e-07,FALSE,"BraA07001963",6.6913855856684,8.26922452044497,118.058849371761,2.0446455988966e-09,3.54826038882386e-08,FALSE,"AT3G54600","DJ1F","Class I glutamine amidotransferase-like superfamily protein","-","-"
"382",3.40146699061933,4.20857580369893,78.1463591698696,5.0100320503236e-08,6.80983631019806e-07,FALSE,"BraA02000548",3.7330344806886,4.20857580369893,120.591965974461,1.72548808236625e-09,3.10745794238498e-08,FALSE,"AT5G13730","SIG4","sigma factor 4","-","-"
"383",3.46921194092712,4.94810185482828,77.8250660729294,5.16718293845135e-08,6.98124115461152e-07,FALSE,"BraA09001641",3.75783547972915,4.94810185482828,114.826013598535,2.55103103431641e-09,4.15664891098761e-08,FALSE,"AT1G62960","ACS10","ACC synthase 10","-","-"
"384",3.67563874731248,6.61443422384949,77.8104601881035,5.17445581528985e-08,6.98507157226949e-07,FALSE,"BraA03000344",3.70059433222053,6.61443422384949,105.325654471955,5.05097784412394e-09,6.96168049619184e-08,FALSE,"AT5G08050","AT5G08050","wiskott-aldrich syndrome family protein, putative (DUF1118)","-","-"
"385",4.42923048348357,5.89790032038196,77.7385321828079,5.21043784147422e-08,7.02761710581013e-07,FALSE,"BraA01000079",4.98130235347043,5.89790032038196,117.485516057679,2.1256507070253e-09,3.65259193543431e-08,FALSE,"AT4G39780","AT4G39780","Integrase-type DNA-binding superfamily protein","YES","-"
"386",6.34042609884072,5.78086273566829,77.6808729730154,5.23948240066881e-08,7.05470085427948e-07,FALSE,"BraA05003496",6.59482823241595,5.78086273566829,104.690700438614,5.29682659265112e-09,7.23088036152027e-08,FALSE,"AT3G16250","PnsB3","NDH-dependent cyclic electron flow 1","-","-"
"387",-3.95862452057619,5.5749784775835,77.5849360479247,5.28820745152376e-08,7.08490020464063e-07,FALSE,"BraA02000250",-3.96869729216831,5.5749784775835,100.939884287003,7.04988183109889e-09,9.00691071603056e-08,FALSE,"AT5G07440","GDH2","glutamate dehydrogenase 2","-","YES"
"388",-4.0783305514866,8.83340884795396,77.3070509786321,5.43220191233736e-08,7.22762959426796e-07,FALSE,"BraA04003296",-4.78037729497613,8.83340884795396,131.200543720475,8.75559377493156e-10,1.89472929816335e-08,FALSE,"AT2G46600","AT2G46600","Calcium-binding EF-hand family protein","-","-"
"389",5.83065675906524,9.05581481870236,76.7109309438518,5.75600677753325e-08,7.56436592518901e-07,FALSE,"BraA04000032",6.55151249583795,9.05581481870236,118.90555114537,1.93120794493587e-09,3.38876399702236e-08,FALSE,"AT3G63140","CSP41A","chloroplast stem-loop binding protein of 41 kDa","-","YES"
"390",3.86676479889042,5.15820413312012,76.5540394826538,5.84474870053819e-08,7.67275600887999e-07,FALSE,"BraA03005913",4.54401426920018,5.15820413312012,129.052556714464,1.00046452543513e-09,2.08297772888214e-08,FALSE,"AT4G29905","AT4G29905","hypothetical protein","-","-"
"391",3.20177222875888,7.54577661662448,76.4495599470178,5.90468675921025e-08,7.73209397587099e-07,FALSE,"BraA07002705",3.50598757521543,7.54577661662448,116.05972514214,2.34297742984454e-09,3.91075978215833e-08,FALSE,"AT1G73655","AT1G73655","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"392",3.83131137335518,3.87666075147448,76.4041043310926,5.9309764770701e-08,7.75361874992387e-07,FALSE,"BraA06002805",4.29150245398256,3.87666075147448,116.496835335114,2.27383747117596e-09,3.82275131182075e-08,FALSE,"AT3G47650","AT3G47650","DnaJ/Hsp40 cysteine-rich domain superfamily protein","-","-"
"393",4.04365262631745,3.33220168661912,76.3086932092624,5.98658190324241e-08,7.81333326343578e-07,FALSE,"BraA04000940",6.45405480699246,3.33220168661912,166.617293721318,1.23626444463993e-10,4.72331459791023e-09,FALSE,"AT4G13150","AT4G13150","transmembrane protein","-","-"
"394",4.19678896664514,11.1041479644377,75.8060844098014,6.28921754717651e-08,8.11412165512772e-07,FALSE,"BraA07001594",5.5841730142633,11.1041479644377,153.688830214244,2.40882920164e-10,7.34786271973131e-09,FALSE,"AT1G20020","FNR2","ferredoxin-NADP[ ]-oxidoreductase 2","-","-"
"395",3.26409450728757,3.02538947611047,75.2874001744505,6.61944056124024e-08,8.47493980811267e-07,FALSE,"BraA08000895",5.26371003323219,3.02538947611047,188.163859105107,4.4855278755245e-11,2.3301058996949e-09,FALSE,"AT2G06520","PSBX","photosystem II subunit X","-","-"
"396",3.22416794830386,3.81807684257105,74.9756962717961,6.82711777107003e-08,8.65790107025716e-07,FALSE,"BraA04000537",4.33111745331699,3.81807684257105,165.051327020213,1.33689381355821e-10,4.97753990885103e-09,FALSE,"AT3G54750","AT3G54750","downstream neighbor of Son","-","-"
"397",-5.88877708184519,7.84792814189299,74.9391887311712,6.85191073463537e-08,8.66706234278978e-07,FALSE,"BraA08000121",-4.53599409154074,7.84792814189299,65.7892688186525,1.78447584916751e-07,1.20392841259737e-06,FALSE,"AT1G54100","ALDH7B4","aldehyde dehydrogenase 7B4","-","-"
"398",-4.62802046148091,7.14379795004915,74.4355850227202,7.20431081853817e-08,9.01397871890228e-07,FALSE,"BraA06002313",-3.28114587583483,7.14379795004915,53.1191433363616,8.13349759781072e-07,4.26311196102367e-06,FALSE,"AT1G21400","AT1G21400","Thiamin diphosphate-binding fold (THDP-binding) superfamily protein","-","-"
"399",3.14283279715003,4.2285157886522,74.2980489969119,7.30401574702008e-08,9.11698714179985e-07,FALSE,"BraA06004330",4.45350520549646,4.2285157886522,159.085856335688,1.81256541145482e-10,6.00626938448397e-09,FALSE,"AT3G26220","CYP71B3","cytochrome P450, family 71, subfamily B, polypeptide 3","-","-"
"400",-5.00287129701624,7.05548998549103,74.0737661923705,7.46990726900808e-08,9.29018512505506e-07,FALSE,"BraA04001735",-3.71848992259424,7.05548998549103,58.6719531992439,4.05506874819347e-07,2.35958529007635e-06,FALSE,"AT2G23790","AT2G23790","calcium uniporter (DUF607)","-","-"
"401",9.94471902298247,3.46617449489592,84.3733911309828,7.54276820084037e-08,9.36302614205263e-07,FALSE,"BraA06003050",8.72951862124708,3.46617449489592,118.308278775388,6.91862312699716e-09,8.86800716766574e-08,FALSE,"AT5G62730","AT5G62730","Major facilitator superfamily protein","-","-"
"402",4.48384190271698,4.00420637963888,73.9439925647229,7.5678013626129e-08,9.38669767119993e-07,FALSE,"BraA03003240",6.5938081612789,4.00420637963888,147.145851559441,3.4425779824237e-10,9.48969832633083e-09,FALSE,"AT3G01550","PPT2","phosphoenolpyruvate (pep)/phosphate translocator 2","-","-"
"403",3.86921578757501,5.28457995340146,73.8916635450033,7.60767751149397e-08,9.41390283261911e-07,FALSE,"BraA01001570",4.36106102178793,5.28457995340146,115.969922894207,2.35746885609836e-09,3.92246932293744e-08,FALSE,"AT4G24130","AT4G24130","DUF538 family protein (Protein of unknown function, DUF538)","-","-"
"404",4.9316348120552,4.04035222405656,73.754558205186,7.71326561529621e-08,9.52957619974586e-07,FALSE,"BraA06002664",7.22939241970157,4.04035222405656,140.597928330317,4.99329278481203e-10,1.26154780791238e-08,FALSE,"AT3G46520","ACT12","actin-12","-","-"
"405",8.47069349843105,6.023688175895,73.5928797223326,7.83987261310117e-08,9.64813095623241e-07,FALSE,"BraA03004408",9.30510871547544,6.023688175895,94.9435415614777,1.13533025063445e-08,1.3139778047784e-07,FALSE,"AT3G25180","CYP82G1","cytochrome P450, family 82, subfamily G, polypeptide 1","-","-"
"406",8.70611558406755,3.46843022262037,73.5625392343808,7.86388763344206e-08,9.658719368544e-07,FALSE,"BraA02000080",6.68242803892312,3.46843022262037,82.9613397164496,3.19209559312464e-08,2.93307557710344e-07,FALSE,"AT5G02890","AT5G02890","HXXXD-type acyl-transferase family protein","-","-"
"407",-3.07293161252832,4.84060260734326,73.5432993475027,7.87915862084529e-08,9.658719368544e-07,FALSE,"BraA10001898",-3.06037326862047,4.84060260734326,95.3979795083521,1.09409637364947e-08,1.28228420858099e-07,FALSE,"AT5G18630","AT5G18630","alpha/beta-Hydrolases superfamily protein","-","-"
"408",7.34096675338397,8.13363723830507,73.4571548137722,7.94793749262334e-08,9.72787994820307e-07,FALSE,"BraA07002527",6.53729033164877,8.13363723830507,86.5083783466859,2.32167377039221e-08,2.2954236900737e-07,FALSE,"AT1G77760","NIA1","nitrate reductase 1","-","-"
"409",9.95248303984067,6.37977449799657,73.4359793100266,7.96494610443461e-08,9.74112289695422e-07,FALSE,"BraA05001005",7.85133231149614,6.37977449799657,87.546154837153,2.11953289164294e-08,2.14819367124661e-07,FALSE,"AT2G36885","AT2G36885","translation initiation factor","-","-"
"410",4.89451756336757,7.82739553119816,73.426911349088,7.97224202892832e-08,9.74247589560029e-07,FALSE,"BraA08000597",4.41447620622901,7.82739553119816,81.8293729626326,3.54191083251732e-08,3.18159226891938e-07,FALSE,"AT4G13930","SHM4","serine hydroxymethyltransferase 4","-","-"
"411",3.46900661682018,6.7650345320536,73.3240570650039,8.05551791123461e-08,9.82403699823337e-07,FALSE,"BraA07004172",4.165691853113,6.7650345320536,128.626647827682,1.02751099543538e-09,2.12564819084181e-08,FALSE,"AT1G80380","AT1G80380","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"412",7.48578225928108,2.70732573560492,73.300078577439,8.07507051349546e-08,9.83758590421196e-07,FALSE,"BraA06000683",7.62675540261771,2.70732573560492,91.7709226380902,1.47618084342465e-08,1.60907801076897e-07,FALSE,"AT3G13520","AGP12","arabinogalactan protein 12","-","-"
"413",7.81400265398889,3.01364684927208,73.1837780005298,8.17065474787316e-08,9.93864804725839e-07,FALSE,"BraA08001744",5.15852846893456,3.01364684927208,63.929473932794,2.1958941477392e-07,1.41885771286597e-06,FALSE,"AT4G33790","CER4","Jojoba acyl CoA reductase-related male sterility protein","-","-"
"414",8.38269572289607,6.63793555355575,73.1180011892348,8.22527023430367e-08,9.98964147283486e-07,FALSE,"BraA03002992",6.88553760962005,6.63793555355575,79.2099774319614,4.52644766897073e-08,3.89536830560958e-07,FALSE,"AT4G04830","MSRB5","methionine sulfoxide reductase B5","-","-"
"415",3.16501355092162,6.02948190319931,72.9522042447518,8.3647399626114e-08,1.01245465966761e-06,FALSE,"BraA09001425",3.80307887064697,6.02948190319931,128.050807127992,1.06537708922364e-09,2.18062878860599e-08,FALSE,"AT1G64680","AT1G64680","beta-carotene isomerase D27","-","-"
"416",6.3995594692977,3.52707248469712,72.8278871959734,8.47103804740835e-08,1.02093521337065e-06,FALSE,"BraA07001988",6.22952040049608,3.52707248469712,89.8546721249722,1.73630797485012e-08,1.83419379356651e-07,FALSE,"AT3G55110","ABCG18","ABC-2 type transporter family protein","-","-"
"417",-3.14646611043222,6.91675283930605,72.718069912593,8.5661857665957e-08,1.02846501881172e-06,FALSE,"BraA03004213",-3.70301677700058,6.91675283930605,126.075635274163,1.20751017896795e-09,2.36821080102164e-08,FALSE,"AT3G20770","EIN3","Ethylene insensitive 3 family protein","YES","YES"
"418",3.82723504343573,6.09281541875684,72.6598033530196,8.6171500288287e-08,1.03300793186416e-06,FALSE,"BraA08000995",3.62197092401385,6.09281541875684,89.8093824988901,1.74304231125793e-08,1.83567274460673e-07,FALSE,"AT5G40850","UPM1","urophorphyrin methylase 1","-","-"
"419",4.57663240404535,3.16145557502332,72.5391558467238,8.72375027259428e-08,1.04298187977147e-06,FALSE,"BraA05003665",3.71521515421865,3.16145557502332,73.1350591823723,8.21106792610872e-08,6.32919731424835e-07,FALSE,"AT3G14450","CID9","CTC-interacting domain 9","-","-"
