"","logFC","logCPM","F","PValue","FDR","woundCtrl","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA08003405",9.00646264155576,2.23983638236929,127.057550765277,3.49477544322758e-08,3.24338239837277e-07,FALSE,"BraA08003405","AT1G15380","GLYI4","Lactoylglutathione lyase / glyoxalase I family protein","-","-"
"BraA07003288",6.40994823902718,5.61201697769403,81.9021450751631,3.51818555471062e-08,3.26126269912516e-07,FALSE,"BraA07003288","AT1G69490","NAP","NAC-like, activated by AP3/PI","YES","YES"
"BraA01001583",3.13585927391859,6.91686429078504,81.735951858569,3.57262873028182e-08,3.30058469367062e-07,FALSE,"BraA01001583","AT4G24220","VEP1","NAD(P)-binding Rossmann-fold superfamily protein","-","YES"
"BraA07003574",3.19676206255179,7.60455250178651,81.4735041854318,3.66051761421681e-08,3.36545252615494e-07,FALSE,"BraA07003574","AT1G72770","HAB1","HYPERSENSITIVE TO ABA1","-","YES"
"BraA03000599",8.75353231914414,3.36278458558013,81.083207815055,3.79569063204621e-08,3.46651749957528e-07,FALSE,"BraA03000599","AT5G13330","Rap2.6L","related to AP2 6l","YES","-"
"BraA02000405",3.25201796605037,5.60214727603406,81.0028336251254,3.82420929969175e-08,3.4813796632243e-07,FALSE,"BraA02000405","AT5G11090","AT5G11090","serine-rich protein-like protein","-","-"
"BraA03005404",4.16827903602494,3.70013630986645,80.0123085190658,4.19589965017124e-08,3.75539101501294e-07,FALSE,"BraA03005404","AT4G22920","NYE1","non-yellowing 1","-","YES"
"BraA10003178",5.97522245328723,1.77792156043942,79.6133755870372,4.35677850602722e-08,3.8634193625278e-07,TRUE,"BraA10003178","AT5G01490","CAX4","cation exchanger 4","-","-"
"BraA04002882",4.5705407079185,2.71676892696345,79.381175148291,4.45356252246476e-08,3.93152406638224e-07,FALSE,"BraA04002882","AT3G55960","AT3G55960","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA10001389",3.1211065168814,3.39834688744042,79.3320094365242,4.47435999639773e-08,3.94545805844819e-07,FALSE,"BraA10001389","AT5G58570","AT5G58570","transmembrane protein","-","-"
"BraA09000476",5.14668597901001,5.14530508593149,79.1134126492315,4.56814196268397e-08,4.00571334220867e-07,FALSE,"BraA09000476","AT5G49450","bZIP1","basic leucine-zipper 1","YES","-"
"BraA01002295",6.38005200930021,9.42916686767429,78.6836740548246,4.75893282360675e-08,4.14276538721351e-07,FALSE,"BraA01002295","AT4G15530","PPDK","pyruvate orthophosphate dikinase","-","-"
"BraA04002762",4.19050809019391,7.91536775831814,78.6618011912904,4.76887748057103e-08,4.14707909083912e-07,FALSE,"BraA04002762","AT2G38170","CAX1","cation exchanger 1","-","-"
"BraA06004605",3.3993304598235,2.96216113121085,78.6034633661153,4.79551413954309e-08,4.16563976580619e-07,FALSE,"BraA06004605","AT5G47550","AT5G47550","Cystatin/monellin superfamily protein","-","-"
"BraA04000146",5.30926258706635,5.55301031515804,78.1969492962516,4.98577409737262e-08,4.28596855776324e-07,FALSE,"BraA04000146","AT3G61060","PP2-A13","phloem protein 2-A13","-","-"
"BraA03003329",5.91970821230594,7.97018615326438,78.0655572868576,5.04904860053377e-08,4.32618535505724e-07,FALSE,"BraA03003329","AT3G03470","CYP89A9","cytochrome P450, family 87, subfamily A, polypeptide 9","-","-"
"BraA03005224",3.4989931918409,4.17957465224411,77.9942977601274,5.08373735019831e-08,4.35117052159442e-07,FALSE,"BraA03005224","AT4G19860","AT4G19860","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA05002958",3.10847976436647,3.83676418996764,77.7836741541182,5.18782322687395e-08,4.42821787369826e-07,FALSE,"BraA05002958","AT3G20660","42647","organic cation/carnitine transporter4","-","-"
"BraA03004643",3.79431748862543,5.75666309058319,77.4490155415298,5.35810254640807e-08,4.53422226239048e-07,FALSE,"BraA03004643","AT5G23050","AAE17","acyl-activating enzyme 17","-","-"
"BraA05003995",3.13158675864347,5.52543293178171,77.3749312273763,5.39663046227269e-08,4.55702593756288e-07,FALSE,"BraA05003995","AT3G10985","SAG20","senescence associated gene 20","-","YES"
"BraA08003418",4.69596966865151,3.25452682836831,76.939153435379,5.62957521075045e-08,4.72584073691797e-07,FALSE,"BraA08003418","AT1G15010","AT1G15010","mediator of RNA polymerase II transcription subunit","-","-"
"BraA02003877",13.3014978045964,9.28954174257461,76.621285075546,5.80652828756711e-08,4.85367792067479e-07,FALSE,"BraA02003877","AT5G48180","NSP5","nitrile specifier protein 5","-","-"
"BraA01004624",5.83702229436282,4.65397681102179,76.3342233951886,5.97164649288828e-08,4.96041732915577e-07,FALSE,"BraA01004624","AT3G04070","NAC047","NAC domain containing protein 47","YES","YES"
"BraA09002415",3.13853835873939,7.80211957880148,75.8916691872184,6.23650692141933e-08,5.13671475369651e-07,FALSE,"BraA09002415","AT5G47720","AACT1","Thiolase family protein","-","YES"
"BraA02000242",8.49445630900822,2.59784346831981,75.3684798759013,6.56657556062955e-08,5.34149350513225e-07,TRUE,"BraA02000242","AT5G07200","GA20OX3","gibberellin 20-oxidase 3","-","-"
"BraA02001544",5.32621868733187,6.69384018968165,74.9481709555761,6.84580148326607e-08,5.53999564764051e-07,FALSE,"BraA02001544","AT5G54080","HGO","homogentisate 1,2-dioxygenase","-","-"
"BraA07000486",3.84058813187052,5.83094953105381,74.9256803194263,6.86110986047797e-08,5.54098867131469e-07,FALSE,"BraA07000486","AT2G15960","AT2G15960","stress-induced protein","-","-"
"BraA05000099",3.83336066892533,6.44094655492594,74.9103344385075,6.87157691830511e-08,5.54659593303192e-07,FALSE,"BraA05000099","AT2G47710","AT2G47710","Adenine nucleotide alpha hydrolases-like superfamily protein","-","-"
"BraA05004579",3.15130183973537,4.13812480822372,74.3865364802874,7.23969361733951e-08,5.78440495111289e-07,FALSE,"BraA05004579","AT3G03310","LCAT3","lecithin:cholesterol acyltransferase 3","-","-"
"BraA06003704",3.14348053616362,5.60920400349797,74.2842658810447,7.31409174061372e-08,5.83200628152279e-07,FALSE,"BraA06003704","AT5G25350","EBF2","EIN3-binding F box protein 2","-","-"
"BraA04001893",10.6175210266746,3.54859620354282,74.1709456394641,7.39752035037806e-08,5.88065506641165e-07,FALSE,"BraA04001893","AT2G25625","AT2G25625","histone deacetylase-like protein","-","-"
"BraA09005457",10.2130996962538,1.71484178892916,90.2556405109897,8.21079761866901e-08,6.39475282126919e-07,FALSE,"BraA09005457","AT3G62090","PIL2","phytochrome interacting factor 3-like 2","YES","YES"
"BraA03003761",3.56621132968041,3.37363217049477,73.0297914520772,8.29914900306511e-08,6.44761131827467e-07,FALSE,"BraA03003761","AT3G11930","AT3G11930","Adenine nucleotide alpha hydrolases-like superfamily protein","-","-"
"BraA06004037",7.14590291191473,7.68419016513726,72.2373383628552,8.99689243915478e-08,6.87587693407344e-07,FALSE,"BraA06004037","AT5G48180","NSP5","nitrile specifier protein 5","-","-"
"BraA09001847",3.34189495634118,6.03462373358854,72.0612847863638,9.16059311291337e-08,6.9655910916549e-07,FALSE,"BraA09001847","AT1G59730","TH7","thioredoxin H-type 7","-","-"
"BraA03005107",3.53187408830695,6.62835095856727,71.789312821201,9.42001742282305e-08,7.12499155383156e-07,FALSE,"BraA03005107","AT4G17900","AT4G17900","PLATZ transcription factor family protein","-","-"
"BraA07002315",7.59035156162147,1.69604727661123,81.063676251569,9.93418996960029e-08,7.42822565897903e-07,TRUE,"BraA07002315","AT3G62090","PIL2","phytochrome interacting factor 3-like 2","YES","YES"
"BraA02001487",3.50348138942843,3.05410109938374,71.1697223767795,1.00420085164875e-07,7.49890205127555e-07,FALSE,"BraA02001487","AT5G54730","G18F","yeast autophagy 18 F-like protein","-","-"
"BraA01003619",5.19263403854498,3.01787437416979,70.5630084183147,1.06955264560072e-07,7.89252632056037e-07,FALSE,"BraA01003619","AT3G19390","AT3G19390","Granulin repeat cysteine protease family protein","-","-"
"BraA08003740",3.16990864106243,4.78278833855398,69.041781546709,1.25516238816118e-07,9.01289050623034e-07,FALSE,"BraA08003740","AT1G08800","AT1G08800","myosin-binding protein (Protein of unknown function, DUF593)","-","-"
"BraA05002387",5.37950318339339,3.50562069924392,68.9036514889515,1.27371187309467e-07,9.12527304620397e-07,FALSE,"BraA05002387","AT1G32350","AOX1D","alternative oxidase 1D","-","-"
"BraA05000316",4.95298824865851,3.65853257325514,68.4580365409213,1.33565834228445e-07,9.49131481153824e-07,FALSE,"BraA05000316","AT2G41640","AT2G41640","Glycosyltransferase family 61 protein","-","-"
"BraA07001074",5.41277121852746,1.4804045653489,68.3893984291281,1.34549375298428e-07,9.55258081730831e-07,FALSE,"BraA07001074","AT1G29270","AT1G29270","transcription factor bHLH35-like protein","-","-"
"BraA09003973",3.68188931796306,4.86064445374239,68.3811678951761,1.34667852290425e-07,9.55280946383854e-07,FALSE,"BraA09003973","AT1G27300","AT1G27300","transmembrane protein","-","-"
"BraA10002904",6.55865684523476,2.19442841040591,67.9577274490366,1.40922246076129e-07,9.89347079945705e-07,FALSE,"BraA10002904","AT5G09570","AT5G09570","Cox19-like CHCH family protein","-","-"
"BraA06004704",3.87099607046927,3.18432087045339,67.8197346273474,1.4302956749113e-07,9.99238966848821e-07,FALSE,"BraA06004704","AT5G46250","LARP6a","RNA-binding protein","-","-"
"BraA03005014",3.57089149112957,4.55545308771096,67.7286476638307,1.44439727770294e-07,1.00774880988672e-06,FALSE,"BraA03005014","AT4G16520","ATG8F","Ubiquitin-like superfamily protein","-","-"
"BraA03000591",3.56790116149914,4.29488567586051,67.6489034789733,1.45686957156934e-07,1.01510079931392e-06,FALSE,"BraA03000591","AT5G13180","NAC083","NAC domain containing protein 83","YES","YES"
"BraA08002654",3.19060159704288,6.79941584280863,67.5368486481818,1.4745977878732e-07,1.02555686675051e-06,FALSE,"BraA08002654","AT3G45300","IVD","isovaleryl-CoA-dehydrogenase","-","-"
"BraA06002500",10.6782284674071,3.01465340728015,67.4580752527694,1.48720380741074e-07,1.03166980734442e-06,FALSE,"BraA06002500","AT3G48340","CEP2","Cysteine proteinases superfamily protein","-","-"
"BraA08001010",4.09453714413697,5.74159179645854,67.0066609223826,1.56178970967918e-07,1.07590371557837e-06,FALSE,"BraA08001010","AT5G40690","AT5G40690","histone-lysine N-methyltransferase trithorax-like protein","-","-"
"BraA07001523",5.92223507079547,4.73688825473612,66.6056143836484,1.6315464604071e-07,1.11703093896511e-06,FALSE,"BraA07001523","AT1G21000","AT1G21000","PLATZ transcription factor family protein","-","-"
"BraA07002578",3.52073388372897,3.87169875255136,66.5265799560101,1.6456973591557e-07,1.12573995797961e-06,FALSE,"BraA07002578","AT1G76590","AT1G76590","PLATZ transcription factor family protein","-","-"
"BraA07003165",5.65416662108066,3.81275205457346,66.1244229614647,1.71984475300194e-07,1.16381583887577e-06,FALSE,"BraA07003165","AT1G67920","AT1G67920","hypothetical protein","-","-"
"BraA08002418",3.32158783813705,5.87018823406776,66.052459270508,1.73350014024836e-07,1.17054020624235e-06,FALSE,"BraA08002418","AT4G38060","AT4G38060","hypothetical protein","-","-"
"BraA01001223",4.31968554178325,5.73936980180254,65.4761925637431,1.84729159599715e-07,1.23414132941406e-06,FALSE,"BraA01001223","AT4G20320","AT4G20320","CTP synthase family protein","-","-"
"BraA04003311",4.48683435455654,8.92131182874791,65.3249883661152,1.87850483386463e-07,1.25180635415026e-06,FALSE,"BraA04003311","AT2G46800","ZAT","zinc transporter","-","-"
"BraA02000741",3.06249669333793,3.75407427217006,65.2225234840185,1.899989301475e-07,1.264238303676e-06,FALSE,"BraA02000741","AT1G20850","XCP2","xylem cysteine peptidase 2","-","YES"
"BraA01000203",8.20928089051225,2.82083120143053,65.2182622692851,1.90088866395292e-07,1.264238303676e-06,TRUE,"BraA01000203","AT4G37150","MES9","methyl esterase 9","-","-"
"BraA08002396",7.29666199164781,1.8726873045709,64.7102341115904,2.01157584200146e-07,1.32367072546417e-06,FALSE,"BraA08002396","AT4G37770","ACS8","1-amino-cyclopropane-1-carboxylate synthase 8","-","-"
"BraA06002079",7.50412082548947,2.74587629040765,64.511948105427,2.05670275859452e-07,1.34773111658109e-06,FALSE,"BraA06002079","AT1G19200","AT1G19200","cyclin-dependent kinase, putative (DUF581)","-","-"
"BraA10001335",3.22576464991687,3.95884486403789,63.9677699106296,2.18642850098538e-07,1.41856490542085e-06,FALSE,"BraA10001335","AT5G57910","AT5G57910","ribosomal RNA small subunit methyltransferase G","-","-"
"BraA10002729",5.60944596145968,2.8247965712843,63.1777193876334,2.39122768895062e-07,1.51657091456381e-06,FALSE,"BraA10002729","AT5G06860","PGIP1","polygalacturonase inhibiting protein 1","-","-"
"BraA06001356",4.36200943501456,6.07692880059854,63.1059478964506,2.41086255010338e-07,1.52663223965879e-06,FALSE,"BraA06001356","AT1G10070","BCAT-2","branched-chain amino acid transaminase 2","-","-"
"BraA05001283",3.22471029666289,9.02504558578288,62.8467672718857,2.48327173114065e-07,1.56284274482822e-06,FALSE,"BraA05001283","AT2G33150","PKT3","peroxisomal 3-ketoacyl-CoA thiolase 3","-","YES"
"BraA05001380",5.41805658304895,7.14306975819972,62.6419164077231,2.54221110853362e-07,1.5941993166661e-06,FALSE,"BraA05001380","AT2G32150","AT2G32150","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA01002566",3.12670882701719,6.29931685661291,62.4811296443485,2.58956033893733e-07,1.6187323167146e-06,FALSE,"BraA01002566","AT3G48530","KING1","SNF1-related protein kinase regulatory subunit gamma 1","-","-"
"BraA06001229",6.87850932427486,6.25585349042672,62.4331883795159,2.60386707805973e-07,1.62536208032726e-06,FALSE,"BraA06001229","AT1G08630","THA1","threonine aldolase 1","-","YES"
"BraA02003019",3.71141274348746,4.30169950886111,62.3677598256135,2.62353414544385e-07,1.63542286927866e-06,FALSE,"BraA02003019","AT4G21980","APG8A","Ubiquitin-like superfamily protein","-","YES"
"BraA03003517",3.05508100281607,5.9449312449264,62.2871555516516,2.64798982082036e-07,1.64936128926444e-06,FALSE,"BraA03003517","AT3G06850","BCE2","2-oxoacid dehydrogenases acyltransferase family protein","-","-"
"BraA08002463",3.74011800152575,4.88695221383601,62.2377162064472,2.66311503156371e-07,1.6568154386092e-06,FALSE,"BraA08002463","AT4G39660","AGT2","alanine:glyoxylate aminotransferase 2","-","-"
"BraA03000886",4.60208584230389,4.8945518699855,62.1080726672038,2.7032347917482e-07,1.67779635733899e-06,FALSE,"BraA03000886","AT5G18130","AT5G18130","transmembrane protein","-","-"
"BraA09005103",6.11163088791077,8.07210701981054,62.0969524329568,2.70670719087115e-07,1.67928936477383e-06,FALSE,"BraA09005103","AT3G57520","SIP2","seed imbibition 2","-","-"
"BraA01004625",4.27604028158726,3.04403342660784,61.9921344495583,2.73968191182602e-07,1.69573705435083e-06,FALSE,"BraA01004625","AT3G04060","NAC046","NAC domain containing protein 46","YES","-"
"BraA04001647",4.41770074254066,1.74167264353658,61.8427285405709,2.78745673935984e-07,1.71945761587568e-06,FALSE,"BraA04001647","AT2G22680","WAVH1","Zinc finger (C3HC4-type RING finger) family protein","-","-"
"BraA07001049",4.65752339060511,1.71743884894416,61.5884305690512,2.87091288981432e-07,1.75966389741735e-06,FALSE,"BraA07001049","AT1G29640","AT1G29640","senescence regulator (Protein of unknown function, DUF584)","-","-"
"BraA07001856",6.38647310734753,3.35155506147261,61.4685382889164,2.91121819342393e-07,1.77951745104826e-06,FALSE,"BraA07001856","AT2G28110","FRA8","Exostosin family protein","-","-"
"BraA03003213",3.07673071420764,4.34569388088547,61.4116674766108,2.93055622681898e-07,1.78994609440512e-06,FALSE,"BraA03003213","AT4G00355","ATI2","mesoderm induction early response protein","-","-"
"BraA05000113",3.09344300559417,4.81837676807814,61.3526394175554,2.95077867562207e-07,1.80020373466245e-06,FALSE,"BraA05000113","AT2G40940","ERS1","ethylene response sensor 1","-","YES"
"BraA04001192",8.5472479291698,2.93135533464384,61.0239759438317,3.06624578621664e-07,1.85093135462286e-06,TRUE,"BraA04001192","AT5G38710","AT5G38710","Methylenetetrahydrofolate reductase family protein","-","-"
"BraA07004197",6.86646080594337,2.23714554472324,60.9886749446731,3.07894312402889e-07,1.85751493952529e-06,FALSE,"BraA07004197","AT1G79900","BAC2","Mitochondrial substrate carrier family protein","-","-"
"BraA01004594",3.26690665372844,4.2228859170966,60.8772636397532,3.11940062031611e-07,1.87976132326859e-06,FALSE,"BraA01004594","AT3G04730","IAA16","indoleacetic acid-induced protein 16","-","-"
"BraA02002839",6.84527985718099,5.96587826213606,60.2882959101188,3.34332111431679e-07,1.98580657884326e-06,FALSE,"BraA02002839","AT1G80160","GLYI7","Lactoylglutathione lyase / glyoxalase I family protein","-","-"
"BraA03003091",12.5228834852418,5.59753529788587,67.6744983508166,3.36570828378264e-07,1.99458766516336e-06,TRUE,"BraA03003091","AT2G46450","CNGC12","cyclic nucleotide-gated channel 12","-","-"
"BraA02003023",6.69236437308277,2.53230623994115,60.0388624262268,3.44348330587882e-07,2.03073912456098e-06,FALSE,"BraA02003023","AT4G04540","CRK39","cysteine-rich RLK (RECEPTOR-like protein kinase) 39","-","-"
"BraA09006616",4.37807091201786,3.69141298276879,60.0031947584827,3.45807616470817e-07,2.03705534552794e-06,FALSE,"BraA09006616","AT1G08920","ESL1","ERD (early response to dehydration) six-like 1","-","-"
"BraA03002555",3.34626349823093,6.88140878720684,59.8345455283012,3.52801210485412e-07,2.06973203616861e-06,FALSE,"BraA03002555","AT2G46600","AT2G46600","Calcium-binding EF-hand family protein","-","-"
"BraA08002841",4.60900749036913,2.3333308770003,59.5147456795137,3.66497892130702e-07,2.13417566486765e-06,FALSE,"BraA08002841","AT1G28190","AT1G28190","hypothetical protein","-","-"
"BraA09004513",3.71379890429489,4.71329582716387,59.1676612869751,3.82034606660364e-07,2.20587846985845e-06,FALSE,"BraA09004513","AT3G51000","AT3G51000","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA05000933",3.18411840158577,2.61656589711489,59.14747757244,3.82960331776869e-07,2.20960250079469e-06,FALSE,"BraA05000933","AT2G37760","AKR4C8","NAD(P)-linked oxidoreductase superfamily protein","-","-"
"BraA02004355",3.39091036073679,6.16591626028639,59.0838857666047,3.85893281653188e-07,2.22190558773339e-06,FALSE,"BraA02004355","AT5G62680","GTR2","Major facilitator superfamily protein","-","-"
"BraA09002485",3.50582223069054,3.70257639740879,58.8539468778421,3.96708300036361e-07,2.26978867414479e-06,FALSE,"BraA09002485","AT2G02390","GSTZ1","glutathione S-transferase zeta 1","-","-"
"BraA03002933",7.81119816813391,2.12863685210275,58.792151531195,3.99671845910316e-07,2.28425375985054e-06,FALSE,"BraA03002933","AT4G11910","AT4G11910","STAY-GREEN-like protein","-","YES"
"BraA04000208",9.90624543844143,5.35097866420103,65.7957340908299,4.0572409938536e-07,2.31380337837883e-06,FALSE,"BraA04000208","AT3G60140","DIN2","Glycosyl hydrolase superfamily protein","-","-"
"BraA07001424",3.85575244451056,2.98286160084219,58.630192715456,4.07556214918957e-07,2.32340993220731e-06,FALSE,"BraA07001424","AT1G22640","MYB3","myb domain protein 3","YES","-"
"BraA03004814",3.80751960049224,3.19709985541244,58.539031853397,4.12069859468079e-07,2.34320071821805e-06,FALSE,"BraA03004814","AT3G50830","COR413-PM2","cold-regulated 413-plasma membrane 2","-","-"
"BraA05003740",3.96213409638355,3.87222083167909,58.314314537113,4.23435044538104e-07,2.39916040353843e-06,FALSE,"BraA05003740","AT3G13790","ATBFRUCT1","Glycosyl hydrolases family 32 protein","-","-"
"BraA07001186",6.50437293297523,4.59277255008482,57.9780430255672,4.4109745186093e-07,2.48314516891668e-06,FALSE,"BraA07001186","AT1G27300","AT1G27300","transmembrane protein","-","-"
"BraA07002113",4.65882192355951,2.26756809520638,57.9271584996143,4.4384065247537e-07,2.49323764095729e-06,FALSE,"BraA07002113","AT2G45170","ATG8E","AUTOPHAGY 8E","-","-"
"BraA07002831",4.26928711296845,3.87398064124467,57.7969212061801,4.50948421178448e-07,2.52325920702054e-06,FALSE,"BraA07002831","AT3G29670","PMAT2","HXXXD-type acyl-transferase family protein","-","-"
"BraA01002292",4.38284820605587,3.01529430377973,57.5111072766639,4.6699387343432e-07,2.59459356436858e-06,FALSE,"BraA01002292","AT4G15550","IAGLU","indole-3-acetate beta-D-glucosyltransferase","-","-"
"BraSca000916",3.96722177178302,5.02200145228781,56.9824938484978,4.98366669815708e-07,2.74110980561434e-06,FALSE,"BraSca000916","AT3G05880","RCI2A","Low temperature and salt responsive protein family","-","-"
"BraA09003355",3.72364827652463,3.98757972701851,56.945408979464,5.00653888876814e-07,2.74957858022367e-06,FALSE,"BraA09003355","AT1G33700","AT1G33700","Beta-glucosidase, GBA2 type family protein","-","-"
"BraA03003408",3.88508445649039,2.6174771407324,56.5751331251893,5.24140713266242e-07,2.86145371450976e-06,FALSE,"BraA03003408","AT3G05290","PNC1","peroxisomal adenine nucleotide carrier 1","-","-"
"BraA01000487",5.33201549477083,3.12488333618145,56.2944218152497,5.42761700954327e-07,2.94995482493823e-06,FALSE,"BraA01000487","AT5G42560","AT5G42560","Abscisic acid-responsive (TB2/DP1, HVA22) family protein","-","-"
"BraA08003774",3.38811587691749,2.80419390543431,56.2003667862726,5.49164114517071e-07,2.97950519071075e-06,FALSE,"BraA08003774","AT1G08180","AT1G08180","cyclin-dependent kinase inhibitor","-","-"
"BraA09005494",4.85958313790815,4.77344504339639,56.0782854879727,5.57599632554991e-07,3.00981420316034e-06,FALSE,"BraA09005494","AT3G62590","AT3G62590","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA01001198",3.45473850646169,3.94482060141941,55.9977908794804,5.63240239307814e-07,3.03401826375941e-06,FALSE,"BraA01001198","AT4G19960","KUP9","K  uptake permease 9","-","-"
"BraA05001656",3.21904152879257,4.68335754600491,55.5539602726061,5.95501166616268e-07,3.1805864820292e-06,FALSE,"BraA05001656","AT5G36220","CYP81D1","cytochrome p450 81d1","-","-"
"BraA03005800",5.77687623034617,5.57580267559642,55.4953442621406,5.99913025687293e-07,3.20029833407603e-06,FALSE,"BraA03005800","AT4G32480","AT4G32480","sugar phosphate exchanger, putative (DUF506)","-","-"
"BraA08003881",3.28747753106687,5.10586232109805,55.4941259703873,6.00005106979565e-07,3.20029833407603e-06,FALSE,"BraA08003881","AT1G05680","UGT74E2","Uridine diphosphate glycosyltransferase 74E2","-","-"
"BraA05001455",3.27632832613273,4.09608792299155,55.3732181971159,6.09222095715619e-07,3.24396339193635e-06,FALSE,"BraA05001455","AT2G31390","AT2G31390","pfkB-like carbohydrate kinase family protein","-","-"
"BraA10001385",4.19140738636364,3.93856334712044,55.331681048557,6.12424712008478e-07,3.25771036397886e-06,FALSE,"BraA10001385","AT5G58540","AT5G58540","Protein kinase superfamily protein","-","-"
"BraA09005538",5.74430747131739,1.97873341469311,55.3127042467796,6.13894084132121e-07,3.26332079845984e-06,FALSE,"BraA09005538","AT3G63010","GID1B","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA06004071",5.0363913373821,3.47063746591288,55.2489878269152,6.18856334801033e-07,3.28659887822613e-06,FALSE,"BraA06004071","AT3G30775","ERD5","Methylenetetrahydrofolate reductase family protein","-","-"
"BraA01000666",3.2300976450886,2.72969578534856,55.0088270564368,6.37964221155186e-07,3.3753132238597e-06,FALSE,"BraA01000666","AT4G31820","ENP","Phototropic-responsive NPH3 family protein","-","YES"
"BraA07001479",4.57527134869841,4.53483135787612,54.291173694815,6.99076773990215e-07,3.6471555925111e-06,FALSE,"BraA07001479","AT1G21920","AT1G21920","Histone H3 K4-specific methyltransferase SET7/9 family protein","-","-"
"BraA01002289",3.36259359935031,2.99896575623569,54.2668102864872,7.01262526001645e-07,3.6573466399158e-06,FALSE,"BraA01002289","AT4G15563","AT4G15563","F-box-like protein","-","-"
"BraA01000181",5.00520063209904,2.98726614084851,54.1949966487709,7.07749502126322e-07,3.6826370788325e-06,FALSE,"BraA01000181","AT4G36900","RAP2.10","related to AP2 10","YES","-"
"BraA07003618",7.13264448342987,3.42501433266878,53.9856851758078,7.27039799197984e-07,3.77054577903666e-06,FALSE,"BraA07003618","AT1G73480","AT1G73480","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA02001686",10.7041908218173,5.68599425161291,53.8612150380183,7.38787301625323e-07,3.82075130710732e-06,FALSE,"BraA02001686","AT5G52300","LTI65","CAP160 protein","-","YES"
"BraA01002170",3.2398217185073,3.13281218126838,53.7343254439152,7.50980396376841e-07,3.87047525834036e-06,FALSE,"BraA01002170","AT4G16670","AT4G16670","auxin canalization protein (DUF828)","-","-"
"BraA07001841",3.75344469408817,4.40838271441119,53.7305177787792,7.51349718326114e-07,3.87111115104846e-06,FALSE,"BraA07001841","AT2G27830","AT2G27830","hypothetical protein","-","-"
"BraA03004936",9.29240182882067,5.58739429742907,53.72491741197,7.5189328848745e-07,3.8722245237393e-06,FALSE,"BraA03004936","AT4G15610","AT4G15610","Uncharacterized protein family (UPF0497)","-","-"
"BraA06002044",8.1167874853527,2.03600257785379,63.6593995437879,7.76633955056394e-07,3.9844258320038e-06,FALSE,"BraA06002044","AT1G18710","MYB47","myb domain protein 47","YES","-"
"BraA01003228",4.73430184490029,2.3121901177555,53.3750962796104,7.86727795030223e-07,4.02964383136209e-06,FALSE,"BraA01003228","AT3G24110","AT3G24110","Calcium-binding EF-hand family protein","-","-"
"BraA04001985",9.74844057720684,4.97939607832465,53.2611847185975,7.98454547573197e-07,4.07512145875555e-06,FALSE,"BraA04001985","AT3G57020","AT3G57020","Calcium-dependent phosphotriesterase superfamily protein","-","-"
"BraA09000475",4.57740787053811,3.68812797998472,53.2391581347193,8.00744407796308e-07,4.08415974682887e-06,FALSE,"BraA09000475","AT5G49360","BXL1","beta-xylosidase 1","-","-"
"BraA04001279",8.01157011261831,2.04847832867607,53.1180549068018,8.13465082356174e-07,4.13990203708414e-06,FALSE,"BraA04001279","AT5G39610","NAC6","NAC domain containing protein 6","YES","YES"
"BraA02003033",5.22108360878288,4.74786833387522,52.8361681413085,8.43951997758926e-07,4.26994678390405e-06,FALSE,"BraA02003033","AT4G12580","AT4G12580","hypothetical protein","-","-"
"BraA05001539",3.91756584941,4.90823389658152,52.6678302107837,8.62761778926941e-07,4.34828839580521e-06,FALSE,"BraA05001539","AT2G30250","WRKY25","WRKY DNA-binding protein 25","YES","-"
"BraA06003425",7.12372257289568,4.73405927630738,52.5854439545977,8.72136674157094e-07,4.38716243248087e-06,FALSE,"BraA06003425","AT2G18193","AT2G18193","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA01003340",3.03681210724887,8.65577491095757,52.4743600755755,8.84956598025882e-07,4.44077034384658e-06,FALSE,"BraA01003340","AT3G23000","CIPK7","CBL-interacting protein kinase 7","-","-"
"BraA07003204",5.72214691416544,4.62687663185374,52.4012287480559,8.93510622501013e-07,4.47750945500349e-06,FALSE,"BraA07003204","AT1G68440","AT1G68440","transmembrane protein","-","-"
"BraA09005152",7.50618499419549,1.43070080102695,62.0989310633607,9.06697692768596e-07,4.52954751569034e-06,FALSE,"BraA09005152","AT3G58000","AT3G58000","VQ motif-containing protein","-","-"
"BraA06004124",4.57784689998527,5.35030999298869,52.0446386990061,9.3655646311712e-07,4.65910200046254e-06,FALSE,"BraA06004124","AT3G29035","NAC3","NAC domain containing protein 3","YES","YES"
"BraA09001194",3.59389028567007,8.12773627128946,51.8984467947626,9.54865136161568e-07,4.72628215194436e-06,FALSE,"BraA09001194","AT2G18050","HIS1-3","histone H1-3","-","YES"
"BraA09001034",6.03020920804706,7.25273417663807,51.801795400012,9.67187486047674e-07,4.77675903055864e-06,FALSE,"BraA09001034","AT5G66400","RAB18","Dehydrin family protein","-","YES"
