"","logFC","logCPM","F","PValue","FDR","woundCtrl","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA10000561",4.09532257522136,7.15975915205654,56.9962459725914,4.97521453127608e-07,3.96104586354504e-06,FALSE,"BraA10000561","AT1G07040","AT1G07040","plant/protein","-","-"
"BraA10000097",4.32748441543976,2.58116833564909,56.9425793269534,5.0082888617441e-07,3.98334849337302e-06,FALSE,"BraA10000097","AT1G02250","NAC005","NAC domain containing protein 5","YES","-"
"BraA03005144",4.46208715968629,3.98377385078184,56.7848612566808,5.10690992025474e-07,4.05155051133113e-06,FALSE,"BraA03005144","AT4G18360","GOX3","Aldolase-type TIM barrel family protein","-","-"
"BraA08002156",6.90398910451176,5.79697300286993,56.5976856530671,5.22675740412654e-07,4.12583558379898e-06,FALSE,"BraA08002156","AT4G27450","AT4G27450","aluminum induced protein with YGL and LRDR motifs","-","-"
"BraA09003291",5.74176040676194,3.36996514131274,55.8063410888687,5.76912087074066e-07,4.45127267183618e-06,FALSE,"BraA09003291","AT3G01970","WRKY45","WRKY DNA-binding protein 45","YES","-"
"BraA05002434",3.9474616656318,2.3536018803018,55.5156979443203,5.98376964830371e-07,4.59660977375795e-06,FALSE,"BraA05002434","AT1G72450","JAZ6","jasmonate-zim-domain protein 6","-","YES"
"BraA01002295",6.08475242703562,9.42916686767429,55.4871982427517,6.00529018835064e-07,4.60864298218621e-06,FALSE,"BraA01002295","AT4G15530","PPDK","pyruvate orthophosphate dikinase","-","-"
"BraA04003311",4.82956462036662,8.92131182874791,55.4632537651887,6.02343741883923e-07,4.62031700645855e-06,FALSE,"BraA04003311","AT2G46800","ZAT","zinc transporter","-","-"
"BraA08000561",5.21245659398428,3.21169586209108,55.4396068926184,6.0414188431947e-07,4.63062183548346e-06,FALSE,"BraA08000561","AT1G44800","SIAR1","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA01000920",3.07181616301553,3.05000539326817,55.3000099705229,6.14879184571946e-07,4.68904959552443e-06,FALSE,"BraA01000920","AT4G29000","AT4G29000","Tesmin/TSO1-like CXC domain-containing protein","YES","-"
"BraA01001198",4.03709584314583,3.94482060141941,55.2747411686813,6.16845318250923e-07,4.69549983256383e-06,FALSE,"BraA01001198","AT4G19960","KUP9","K  uptake permease 9","-","-"
"BraA03000490",5.58949990612283,3.6096829029398,55.1515758212007,6.26529078927274e-07,4.75256274810376e-06,FALSE,"BraA03000490","AT5G25400","AT5G25400","Nucleotide-sugar transporter family protein","-","-"
"BraA01002168",4.01864633978219,4.87499726012156,54.9963172358591,6.3897732835858e-07,4.83301448744068e-06,FALSE,"BraA01002168","AT4G16690","MES16","methyl esterase 16","-","-"
"BraA09005521",6.10831745778911,3.12527808919645,54.723646689024,6.61509205903725e-07,4.95345142765206e-06,FALSE,"BraA09005521","AT3G62860","AT3G62860","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA05004440",7.02921248532649,3.79487277406065,54.6066256561046,6.71448382005056e-07,5.00881399656852e-06,FALSE,"BraA05004440","AT3G05400","AT3G05400","Major facilitator superfamily protein","-","-"
"BraA08003774",3.78389718271122,2.80419390543431,54.4625037738298,6.83917805050047e-07,5.07776709975837e-06,FALSE,"BraA08003774","AT1G08180","AT1G08180","cyclin-dependent kinase inhibitor","-","-"
"BraA02000250",3.17317115278064,5.5749784775835,54.3298254433917,6.95624644768253e-07,5.14929827044573e-06,FALSE,"BraA02000250","AT5G07440","GDH2","glutamate dehydrogenase 2","-","YES"
"BraA10001022",3.02607749003036,3.16778096828674,53.8244283958623,7.42299441933594e-07,5.41417665247209e-06,FALSE,"BraA10001022","AT5G54640","RAT5","Histone superfamily protein","-","YES"
"BraA07002008",6.92591026729919,2.69796461840413,53.1694415404138,8.080402454815e-07,5.7471999384902e-06,FALSE,"BraA07002008","AT3G55890","AT3G55890","Yippee family putative zinc-binding protein","-","-"
"BraA05000690",3.14878560359211,4.81748971913339,53.1396676212456,8.11178539742865e-07,5.75911150904497e-06,FALSE,"BraA05000690","AT2G45750","AT2G45750","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA04002679",3.46005862140162,4.72176356568361,52.710990391891,8.57895177734959e-07,6.02286801853178e-06,FALSE,"BraA04002679","AT2G37110","AT2G37110","PLAC8 family protein","-","-"
"BraA02003877",11.804428114971,9.28954174257461,52.7026040235733,8.58838407532442e-07,6.02411610274538e-06,FALSE,"BraA02003877","AT5G48180","NSP5","nitrile specifier protein 5","-","-"
"BraA08000030",3.04565266180397,5.58998370248113,52.6712765003156,8.62372063145396e-07,6.03995307458657e-06,FALSE,"BraA08000030","AT1G55850","CSLE1","cellulose synthase like E1","-","-"
"BraA06004704",3.88649886585956,3.18432087045339,52.5605683157618,8.74989501295457e-07,6.09665106258986e-06,FALSE,"BraA06004704","AT5G46250","LARP6a","RNA-binding protein","-","-"
"BraA09003090",3.9943902892949,1.67254172927881,52.4634319534296,8.8622904300867e-07,6.15588929256684e-06,FALSE,"BraA09003090","AT4G21980","APG8A","Ubiquitin-like superfamily protein","-","YES"
"BraA06002654",4.38759602084122,3.63741520505203,52.377020328862,8.96362416251665e-07,6.21256910251044e-06,FALSE,"BraA06002654","AT3G46640","PCL1","Homeodomain-like superfamily protein","YES","YES"
"BraA05001656",3.69824182576821,4.68335754600491,52.1905742880396,9.18667648658515e-07,6.33930304802498e-06,FALSE,"BraA05001656","AT5G36220","CYP81D1","cytochrome p450 81d1","-","-"
"BraA04001271",7.85210527637816,3.72674420980719,61.7058452385386,9.43233726466092e-07,6.46484308480722e-06,FALSE,"BraA04001271","AT5G39520","AT5G39520","hypothetical protein (DUF1997)","-","-"
"BraA02001377",4.06185900864691,6.17722950226333,51.9479909999882,9.48616232767703e-07,6.49183456685376e-06,FALSE,"BraA02001377","AT5G56870","BGAL4","beta-galactosidase 4","-","-"
"BraA03002441",3.8801955230504,5.88899805091332,51.730730422516,9.76360340231793e-07,6.62409989450363e-06,FALSE,"BraA03002441","AT2G44130","AT2G44130","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA03003781",3.6093430450536,5.37310774707983,51.6618290839172,9.85346186803177e-07,6.67355808101635e-06,FALSE,"BraA03003781","AT3G12320","AT3G12320","hypothetical protein","-","-"
"BraA10001688",3.33293555276278,5.07432208574732,51.2721839530708,1.03792157003806e-06,6.94891955872465e-06,FALSE,"BraA10001688","AT5G21170","AKINBETA1","5'-AMP-activated protein kinase beta-2 subunit protein","-","-"
"BraA01002309",4.95436519803157,3.72205065596743,51.028338312553,1.07240437632619e-06,7.14775131737424e-06,FALSE,"BraA01002309","AT4G15396","CYP702A6","cytochrome P450, family 702, subfamily A, polypeptide 6","-","-"
"BraA04001647",4.66031781695451,1.74167264353658,50.9767816490603,1.07985683282086e-06,7.18383201546929e-06,FALSE,"BraA04001647","AT2G22680","WAVH1","Zinc finger (C3HC4-type RING finger) family protein","-","-"
"BraA04002068",4.13702775183225,3.44960726189175,50.7326309091674,1.11593801544603e-06,7.35855230964412e-06,FALSE,"BraA04002068","AT2G28570","AT2G28570","hypothetical protein","-","-"
"BraA06001229",7.07345013317376,6.25585349042672,50.5779520663329,1.13948827640316e-06,7.48874549920075e-06,FALSE,"BraA06001229","AT1G08630","THA1","threonine aldolase 1","-","YES"
"BraA03000886",4.82076950972575,4.8945518699855,50.5047594926212,1.15082386977225e-06,7.54748654592301e-06,FALSE,"BraA03000886","AT5G18130","AT5G18130","transmembrane protein","-","-"
"BraA07004166",6.76445437921752,6.2228237488957,50.1746742033148,1.20352426602882e-06,7.79256180485821e-06,FALSE,"BraA07004166","AT1G15690","AVP1","Inorganic H pyrophosphatase family protein","-","YES"
"BraA06001356",4.41712865447952,6.07692880059854,50.1539114945492,1.20692762219184e-06,7.81128321270542e-06,FALSE,"BraA06001356","AT1G10070","BCAT-2","branched-chain amino acid transaminase 2","-","-"
"BraA10001880",5.65567659125484,5.59658073501156,49.866315881954,1.25518478184309e-06,8.05509947872119e-06,FALSE,"BraA10001880","AT5G18840","AT5G18840","Major facilitator superfamily protein","-","-"
"BraA05001455",3.70269251107761,4.09608792299155,49.8483674809371,1.25826667201994e-06,8.07054499494453e-06,FALSE,"BraA05001455","AT2G31390","AT2G31390","pfkB-like carbohydrate kinase family protein","-","-"
"BraA10000542",3.55683139529503,3.44247634772011,49.7584038642438,1.27384126196056e-06,8.15382735390778e-06,FALSE,"BraA10000542","AT1G06800","PLA-I{gamma}1","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA09002485",3.72514535885371,3.70257639740879,49.5811769446432,1.30515278328504e-06,8.29164980423598e-06,FALSE,"BraA09002485","AT2G02390","GSTZ1","glutathione S-transferase zeta 1","-","-"
"BraA07004197",7.52743681762716,2.23714554472324,49.3583048638413,1.34574757406322e-06,8.49966717441038e-06,FALSE,"BraA07004197","AT1G79900","BAC2","Mitochondrial substrate carrier family protein","-","-"
"BraA06004124",5.47423177440465,5.35030999298869,49.2256203458687,1.37057960757052e-06,8.6188266173232e-06,FALSE,"BraA06004124","AT3G29035","NAC3","NAC domain containing protein 3","YES","YES"
"BraA06003928",6.26040826557378,9.26870697034411,49.1832179720942,1.37862215012381e-06,8.66248009698556e-06,FALSE,"BraA06003928","AT5G49360","BXL1","beta-xylosidase 1","-","-"
"BraA07002263",3.35382170203606,5.61664384947569,48.9766966859926,1.41854970746574e-06,8.85431085625386e-06,FALSE,"BraA07002263","AT3G61070","PEX11E","peroxin 11E","-","-"
"BraA02003270",3.18261187405391,4.76520557615465,48.8431748108402,1.44504646381472e-06,8.97239895086535e-06,FALSE,"BraA02003270","AT5G47650","NUDT2","nudix hydrolase homolog 2","-","-"
"BraA09005103",6.10576040743838,8.07210701981054,48.6703950728592,1.480152544662e-06,9.1542636750412e-06,FALSE,"BraA09005103","AT3G57520","SIP2","seed imbibition 2","-","-"
"BraA07001186",7.10163845655372,4.59277255008482,48.6642511550784,1.48141820044273e-06,9.15849272386823e-06,FALSE,"BraA07001186","AT1G27300","AT1G27300","transmembrane protein","-","-"
"BraA08002418",3.20741437414361,5.87018823406776,48.3710485202092,1.54323789965458e-06,9.42956698003225e-06,FALSE,"BraA08002418","AT4G38060","AT4G38060","hypothetical protein","-","-"
"BraA05003740",4.0981322444252,3.87222083167909,48.3230520804984,1.55362774466849e-06,9.4673250875269e-06,FALSE,"BraA05003740","AT3G13790","ATBFRUCT1","Glycosyl hydrolases family 32 protein","-","-"
"BraA10001774",4.91706495049624,8.56808938978439,48.1340246854624,1.59530836109388e-06,9.63181956410342e-06,FALSE,"BraA10001774","AT5G20250","DIN10","Raffinose synthase family protein","-","-"
"BraA04000504",4.40820026808661,2.94735030284302,48.0466534731535,1.61499192974997e-06,9.73572308474322e-06,FALSE,"BraA04000504","AT3G55240","AT3G55240","Plant protein 1589 of unknown function","-","-"
"BraA04003081",3.08596178903491,4.34863389218186,47.719635046317,1.69109386692738e-06,1.00748741352903e-05,FALSE,"BraA04003081","AT2G42490","AT2G42490","Copper amine oxidase family protein","-","-"
"BraA08001511",4.36915414206588,4.32073849003121,47.4760070706181,1.75037760056873e-06,1.03458293026481e-05,FALSE,"BraA08001511","AT4G21534","SPHK2","Diacylglycerol kinase family protein","-","-"
"BraA09000475",4.89491039475825,3.68812797998472,47.4467906073663,1.75764062186361e-06,1.03747973040889e-05,FALSE,"BraA09000475","AT5G49360","BXL1","beta-xylosidase 1","-","-"
"BraA07003204",6.34690420683611,4.62687663185374,47.394442080177,1.77073793065934e-06,1.0419220571431e-05,FALSE,"BraA07003204","AT1G68440","AT1G68440","transmembrane protein","-","-"
"BraA07003894",6.12645158479126,6.05147276343556,47.3872353346063,1.77254948568099e-06,1.04259824008291e-05,FALSE,"BraA07003894","AT1G76590","AT1G76590","PLATZ transcription factor family protein","-","-"
"BraA02003951",3.92675667609664,8.01034342119794,47.1485984457017,1.83371307721808e-06,1.07136762566491e-05,FALSE,"BraA02003951","AT5G49360","BXL1","beta-xylosidase 1","-","-"
"BraA07001424",3.88360603108286,2.98286160084219,47.1324474763229,1.83793649515003e-06,1.07343675078521e-05,FALSE,"BraA07001424","AT1G22640","MYB3","myb domain protein 3","YES","-"
"BraA02001942",8.7351517087584,1.88124655731502,54.9414506332142,1.92616424571571e-06,1.11421628914242e-05,FALSE,"BraA02001942","AT1G67600","AT1G67600","Acid phosphatase/vanadium-dependent haloperoxidase-related protein","-","-"
"BraA07001373",4.04217451123347,2.94728903570221,46.7481073991949,1.94169539905289e-06,1.12196349416639e-05,FALSE,"BraA07001373","AT1G23550","SRO2","similar to RCD one 2","-","-"
"BraA03003213",3.00530801790429,4.34569388088547,46.7311450518421,1.9464221621754e-06,1.12386958300223e-05,FALSE,"BraA03003213","AT4G00355","ATI2","mesoderm induction early response protein","-","-"
"BraA07003288",5.10248606701473,5.61201697769403,46.3107188372758,2.06775930813134e-06,1.17879505650081e-05,FALSE,"BraA07003288","AT1G69490","NAP","NAC-like, activated by AP3/PI","YES","YES"
"BraA08003405",9.38889006308329,2.23983638236929,62.9870771049244,2.09844937129336e-06,1.19412845640483e-05,FALSE,"BraA08003405","AT1G15380","GLYI4","Lactoylglutathione lyase / glyoxalase I family protein","-","-"
"BraA03002369",3.24248467329168,5.28398339913934,46.0634510580897,2.14302922003037e-06,1.21466618376946e-05,FALSE,"BraA03002369","AT2G43010","PIF4","phytochrome interacting factor 4","YES","YES"
"BraA01003545",4.87441320027487,3.40158335553077,45.7083231513956,2.25650865704558e-06,1.26935303105711e-05,FALSE,"BraA01003545","AT5G15830","bZIP3","basic leucine-zipper 3","YES","-"
"BraA02003019",3.56360597580429,4.30169950886111,45.4777505329629,2.33375206333805e-06,1.30450897891576e-05,FALSE,"BraA02003019","AT4G21980","APG8A","Ubiquitin-like superfamily protein","-","YES"
"BraA09005152",7.21242971530087,1.43070080102695,52.9628224890268,2.40527115517457e-06,1.33406527026252e-05,FALSE,"BraA09005152","AT3G58000","AT3G58000","VQ motif-containing protein","-","-"
"BraA08001561",3.03749926836948,3.72239504591301,44.971315735467,2.51392634254222e-06,1.38016046849022e-05,FALSE,"BraA08001561","AT4G20930","AT4G20930","6-phosphogluconate dehydrogenase family protein","-","-"
"BraA10003178",5.39420100571931,1.77792156043942,44.4407213693853,2.719423798868e-06,1.47193021300489e-05,TRUE,"BraA10003178","AT5G01490","CAX4","cation exchanger 4","-","-"
"BraA07000486",3.29037714475553,5.83094953105381,44.4346074167805,2.72189787618445e-06,1.47276289347347e-05,FALSE,"BraA07000486","AT2G15960","AT2G15960","stress-induced protein","-","-"
"BraA07001074",4.51899507654488,1.4804045653489,44.4155677789099,2.72961849128491e-06,1.47541878615469e-05,FALSE,"BraA07001074","AT1G29270","AT1G29270","transcription factor bHLH35-like protein","-","-"
"BraA09004513",3.69366663796045,4.71329582716387,44.3976677570727,2.73689916394627e-06,1.47817903423247e-05,FALSE,"BraA09004513","AT3G51000","AT3G51000","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA02000554",3.50298898671241,4.34935401201083,44.3029943786666,2.77576698204769e-06,1.49471680798599e-05,FALSE,"BraA02000554","AT5G13800","PPH","pheophytinase","-","-"
"BraA04001893",7.86752278634757,3.54859620354282,43.6815239253223,3.04664674403028e-06,1.62062249919015e-05,FALSE,"BraA04001893","AT2G25625","AT2G25625","histone deacetylase-like protein","-","-"
"BraA06001719",3.43238706877725,4.40629929538061,43.6175478426987,3.07615798945845e-06,1.63300933403292e-05,FALSE,"BraA06001719","AT1G15330","AT1G15330","Cystathionine beta-synthase (CBS) protein","-","-"
"BraA09003898",3.34224141947316,4.12417291933581,43.5691621036433,3.09868839717844e-06,1.64164777420359e-05,FALSE,"BraA09003898","AT1G28260","AT1G28260","Telomerase activating protein Est1","-","-"
"BraA08004013",7.75673880239823,3.79321391019656,43.4717125010193,3.14462305343193e-06,1.66095190808787e-05,FALSE,"BraA08004013","AT1G02610","AT1G02610","RING/FYVE/PHD zinc finger superfamily protein","-","-"
"BraA09006616",3.98623580605199,3.69141298276879,43.2551687627291,3.24942524793108e-06,1.70600244838009e-05,FALSE,"BraA09006616","AT1G08920","ESL1","ERD (early response to dehydration) six-like 1","-","-"
"BraA09003235",3.0547956185766,4.94504918964412,43.1539793575731,3.29972309454887e-06,1.72665031609705e-05,FALSE,"BraA09003235","AT1G34630","AT1G34630","transmembrane protein","-","-"
"BraA03004879",5.54324664570141,2.23993318853176,43.0530467310035,3.35075568885729e-06,1.7492496592929e-05,FALSE,"BraA03004879","AT3G51910","HSFA7A","heat shock transcription factor A7A","YES","-"
"BraA01001156",3.12473413538913,6.48540374525252,42.9603478424395,3.3983979414162e-06,1.76829036687243e-05,FALSE,"BraA01001156","AT4G19420","AT4G19420","Pectinacetylesterase family protein","-","-"
"BraA03005404",3.38458571405636,3.70013630986645,42.7304314043847,3.51984097586579e-06,1.81706451164735e-05,FALSE,"BraA03005404","AT4G22920","NYE1","non-yellowing 1","-","YES"
"BraA07002563",3.20694465134346,1.60869095646886,42.478381999355,3.65853957835766e-06,1.86844299037474e-05,FALSE,"BraA07002563","AT5G55230","MAP65-1","microtubule-associated proteins 65-1","-","-"
"BraA05004079",4.03080060481966,4.68986768543352,42.3302196466196,3.74289585991367e-06,1.90288051792769e-05,FALSE,"BraA05004079","AT3G10020","AT3G10020","plant/protein","-","-"
"BraA10002898",4.15396127150785,6.81752431021932,42.2681131823639,3.77889654940885e-06,1.91808551072864e-05,FALSE,"BraA10002898","AT5G64260","EXL2","EXORDIUM like 2","-","YES"
"BraA06002126",5.439371098995,6.95075089317439,41.8406425533403,4.03736769222528e-06,2.01804279058831e-05,FALSE,"BraA06002126","AT1G19540","AT1G19540","NmrA-like negative transcriptional regulator family protein","-","-"
"BraA03004936",9.8203722593521,5.58739429742907,41.6107634731243,4.18443707048759e-06,2.07966654529443e-05,FALSE,"BraA03004936","AT4G15610","AT4G15610","Uncharacterized protein family (UPF0497)","-","-"
"BraA06002605",8.34373456943651,5.7488800217035,41.5895030485635,4.19833646783435e-06,2.08443999274718e-05,TRUE,"BraA06002605","AT3G47340","ASN1","glutamine-dependent asparagine synthase 1","-","YES"
"BraA08002614",3.1352023517491,2.59992688599682,41.4326048513553,4.30251065603702e-06,2.12093697857885e-05,FALSE,"BraA08002614","AT1G12200","FMO","Flavin-binding monooxygenase family protein","-","-"
"BraA03000788",5.00582615210214,5.40961593473141,41.4252020915461,4.30749619951047e-06,2.12272981153083e-05,FALSE,"BraA03000788","AT5G16370","AAE5","acyl activating enzyme 5","-","-"
"BraA02000315",8.48377804853342,3.96996758493679,41.2752526674652,4.4098761460234e-06,2.16437326281286e-05,TRUE,"BraA02000315","AT5G09440","EXL4","EXORDIUM like 4","-","YES"
"BraA08002898",3.76420731804517,2.26699383726287,40.8387055809576,4.72364260983092e-06,2.29192770279712e-05,FALSE,"BraA08002898","AT5G13090","AT5G13090","hypothetical protein","-","-"
"BraA03006411",3.71049078820471,6.96445718195145,40.8294722735504,4.73054133239912e-06,2.29372732386964e-05,FALSE,"BraA03006411","AT4G36040","J11","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA01000181",4.77827012246823,2.98726614084851,40.7462473736266,4.79323057556962e-06,2.31917149575232e-05,FALSE,"BraA01000181","AT4G36900","RAP2.10","related to AP2 10","YES","-"
"BraA06002313",3.18708959077537,7.14379795004915,40.6439440410655,4.87155765805735e-06,2.3512353108949e-05,FALSE,"BraA06002313","AT1G21400","AT1G21400","Thiamin diphosphate-binding fold (THDP-binding) superfamily protein","-","-"
"BraA03003091",13.1077318929775,5.59753529788587,44.4891363738864,4.88778455251749e-06,2.35703826153876e-05,TRUE,"BraA03003091","AT2G46450","CNGC12","cyclic nucleotide-gated channel 12","-","-"
"BraA04001192",7.58953106131472,2.93135533464384,40.6191495560084,4.89075443010946e-06,2.35774807748616e-05,TRUE,"BraA04001192","AT5G38710","AT5G38710","Methylenetetrahydrofolate reductase family protein","-","-"
"BraA02004226",4.37735293822409,2.66286912097647,40.3827007854631,5.07810057647008e-06,2.43093987450241e-05,FALSE,"BraA02004226","AT5G23230","NIC2","nicotinamidase 2","-","-"
"BraA06002276",3.80420315902542,4.51478587281278,40.3373060074396,5.11497242141628e-06,2.44095000773029e-05,FALSE,"BraA06002276","AT1G21000","AT1G21000","PLATZ transcription factor family protein","-","-"
"BraA06000836",3.30515075710288,4.34651481406244,39.1982909371164,6.14484629426521e-06,2.8430300021086e-05,FALSE,"BraA06000836","AT1G52560","AT1G52560","HSP20-like chaperones superfamily protein","-","-"
"BraA01001783",4.92681535459507,4.32614681274434,39.0945661126623,6.24951929939415e-06,2.8829845771531e-05,FALSE,"BraA01001783","AT4G26120","AT4G26120","Ankyrin repeat family protein / BTB/POZ domain-containing protein","-","-"
"BraA10002499",3.14115208309277,4.02348311591282,38.9634614562907,6.38466514429943e-06,2.92731224501232e-05,FALSE,"BraA10002499","AT5G10650","AT5G10650","RING/U-box superfamily protein","-","-"
"BraA01001550",4.59553696672349,5.49621829416792,38.800533805028,6.55715679609274e-06,2.98639027692418e-05,FALSE,"BraA01001550","AT4G23920","UGE2","UDP-D-glucose/UDP-D-galactose 4-epimerase 2","-","-"
"BraA09005305",6.60203638522644,4.54383227371016,41.986070018675,6.9333280730184e-06,3.12247736392875e-05,FALSE,"BraA09005305","AT3G60140","DIN2","Glycosyl hydrolase superfamily protein","-","-"
"BraA10000998",3.7203634576076,1.90045298881044,38.3503250404908,7.06130274114061e-06,3.17276194136467e-05,FALSE,"BraA10000998","AT1G04870","PRMT10","protein arginine methyltransferase 10","-","-"
"BraA08002463",3.29984054398811,4.88695221383601,38.241202392368,7.18988248084525e-06,3.22234482484352e-05,FALSE,"BraA08002463","AT4G39660","AGT2","alanine:glyoxylate aminotransferase 2","-","-"
"BraA09005494",4.72375754416678,4.77344504339639,38.1897099507655,7.25145725199102e-06,3.24255503256644e-05,FALSE,"BraA09005494","AT3G62590","AT3G62590","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA07002113",4.0412563207974,2.26756809520638,38.1624527171528,7.28428832233293e-06,3.25169308546569e-05,FALSE,"BraA07002113","AT2G45170","ATG8E","AUTOPHAGY 8E","-","-"
"BraA07003618",5.80890709480275,3.42501433266878,37.889847416602,7.6218744248515e-06,3.37761261751633e-05,FALSE,"BraA07003618","AT1G73480","AT1G73480","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA01004775",3.15398392122094,4.97795036440814,37.7768049083852,7.76692799402039e-06,3.42825144772521e-05,FALSE,"BraA01004775","AT3G01175","AT3G01175","transmembrane protein","-","-"
"BraA06002044",5.3326556183531,2.03600257785379,43.0475292176815,8.16797867585821e-06,3.57122178772245e-05,FALSE,"BraA06002044","AT1G18710","MYB47","myb domain protein 47","YES","-"
"BraA03002322",3.11274070574759,2.19444362149981,37.4615877916334,8.18785696711189e-06,3.57853564495624e-05,FALSE,"BraA03002322","AT2G41710","AT2G41710","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA10002551",5.83813666324947,6.50432121478582,37.1675552187331,8.60343116053672e-06,3.72744306267129e-05,FALSE,"BraA10002551","AT5G65207","AT5G65207","hypothetical protein","-","-"
"BraA04001504",3.16179085242273,2.84224494100867,37.073634366538,8.74106919240766e-06,3.77253712883182e-05,FALSE,"BraA04001504","AT2G21060","GRP2B","glycine-rich protein 2B","-","-"
"BraA09005814",3.63744624993297,1.95678725549531,36.7914639092792,9.16950667672989e-06,3.92622511130926e-05,FALSE,"BraA09005814","AT2G22420","AT2G22420","Peroxidase superfamily protein","-","-"
"BraA03001284",4.80769336926314,4.70829369310624,41.750607739275,9.73465446205497e-06,4.12778720993387e-05,TRUE,"BraA03001284","AT5G57760","AT5G57760","hypothetical protein","-","YES"
"BraA10000522",4.0226108484444,8.15762738433945,36.3591818961327,9.87181736150837e-06,4.17492621256478e-05,FALSE,"BraA10000522","AT1G06570","PDS1","4-hydroxyphenylpyruvate dioxygenase","-","-"
"BraA03001884",3.2510270398415,9.49187308225866,36.2820788089328,1.00032556425732e-05,4.21443372093422e-05,FALSE,"BraA03001884","AT2G33830","AT2G33830","Dormancy/auxin associated family protein","-","-"
"BraA07001856",5.0626033431235,3.35155506147261,36.1154894361109,1.02939281499004e-05,4.31465378571541e-05,FALSE,"BraA07001856","AT2G28110","FRA8","Exostosin family protein","-","-"
"BraA09000618",3.64508587314966,3.49856391360563,35.9674212980381,1.05601710364509e-05,4.40310177784734e-05,FALSE,"BraA09000618","AT5G25770","AT5G25770","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA07001841",3.42140513008912,4.40838271441119,35.9498524004508,1.05922660655851e-05,4.4141452971223e-05,FALSE,"BraA07001841","AT2G27830","AT2G27830","hypothetical protein","-","-"
"BraA06003227",3.23809638513623,2.18971080864539,35.8431201873176,1.07895885638522e-05,4.48331900726065e-05,FALSE,"BraA06003227","AT5G64530","XND1","xylem NAC domain 1","YES","-"
"BraA05004523",3.0652335156564,2.7359873654701,35.7736464016621,1.09202208163154e-05,4.52684423620766e-05,FALSE,"BraA05004523","AT3G04000","AT3G04000","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA06003015",4.50256329983387,2.15867121743623,35.629047495302,1.11977805395691e-05,4.62121304910378e-05,FALSE,"BraA06003015","AT5G62480","GSTU9","glutathione S-transferase tau 9","-","-"
"BraA01002310",6.82230244799425,1.85470857914001,35.6154939073014,1.12241957674709e-05,4.62726142954405e-05,FALSE,"BraA01002310",NA,NA,NA,NA,NA
"BraA03003408",3.39021478408116,2.6174771407324,35.5126432316029,1.14269158629094e-05,4.69650740579881e-05,FALSE,"BraA03003408","AT3G05290","PNC1","peroxisomal adenine nucleotide carrier 1","-","-"
"BraA01000296",6.53296819581668,8.7225375056884,35.3823580064655,1.16895695664447e-05,4.78901158188024e-05,TRUE,"BraA01000296","AT4G35770","SEN1","Rhodanese/Cell cycle control phosphatase superfamily protein","-","YES"
"BraA08003163",6.06437684130264,2.63859506758573,35.2857769632319,1.18886031083334e-05,4.8490959555628e-05,FALSE,"BraA08003163","AT1G21000","AT1G21000","PLATZ transcription factor family protein","-","-"
"BraA08001010",3.30528211568718,5.74159179645854,35.2132890977705,1.20404579203172e-05,4.89834085463409e-05,FALSE,"BraA08001010","AT5G40690","AT5G40690","histone-lysine N-methyltransferase trithorax-like protein","-","-"
"BraA02001686",12.4421855856734,5.68599425161291,35.1970579092238,1.20747549861252e-05,4.90848769322341e-05,FALSE,"BraA02001686","AT5G52300","LTI65","CAP160 protein","-","YES"
"BraA05001226",5.69133610743413,7.73061479996565,34.8258552711846,1.2889503718415e-05,5.17289108944038e-05,FALSE,"BraA05001226","AT2G33830","AT2G33830","Dormancy/auxin associated family protein","-","-"
"BraA01003619",4.02598106713981,3.01787437416979,34.7198582262617,1.31332271980187e-05,5.24396235659094e-05,FALSE,"BraA01003619","AT3G19390","AT3G19390","Granulin repeat cysteine protease family protein","-","-"
"BraA09005912",3.44117490416965,2.54286720601753,34.4818060628132,1.36994614091011e-05,5.42551618647838e-05,FALSE,"BraA09005912","AT2G20960","pEARLI4","phospholipase-like protein (PEARLI 4) family protein","-","-"
"BraA03005660",9.69201044648652,2.02452346351538,59.0264930592039,1.40670077334692e-05,5.53813661142585e-05,FALSE,"BraA03005660","AT4G26260","MIOX4","myo-inositol oxygenase 4","-","-"
"BraA09005538",4.89415414995065,1.97873341469311,34.1921297895777,1.44253677777316e-05,5.6608149793442e-05,FALSE,"BraA09005538","AT3G63010","GID1B","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA03006533",5.54949869168461,4.08833762760963,34.1081500210483,1.46437268678188e-05,5.72793888915177e-05,FALSE,"BraA03006533","AT4G37740","GRF2","growth-regulating factor 2","YES","YES"
