"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.D_Avg_CPM","phyB.D_Avg_CPM","WT.R_Avg_CPM","phyB.R_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA06004270",1.28599709000217,4.03264139821198,31.379815970325,1.02546201206172e-05,3.75721080771616e-05,"BraA06004270",0.73645559355343,4.03264139821198,7.88355416618497,0.00993351002800142,0.0174789998484972," 7.317131"," 8.104719","17.919812","13.441477","AT3G27060","TSO2","Ferritin/ribonucleotide reductase-like family protein","-","-","WT_sig"
"BraA08002381",1.00711115221864,4.97691369685806,31.1486302046034,1.0787470359249e-05,3.93225529074986e-05,"BraA08002381",0.181180764270239,4.97691369685806,0.781931394583506,0.385612591254593,0.448665152745956,"18.85013","31.55311","37.80024","35.79599","AT4G37470","KAI2","alpha/beta-Hydrolases superfamily protein","-","YES","WT_sig"
"BraA07003608",3.99588991075578,4.11570201050375,30.8459541925377,1.1531109959049e-05,4.16761586120394e-05,"BraA07003608",1.96627047006508,4.11570201050375,7.01438428173627,0.0142899038753382,0.0242113118404545," 2.352526"," 8.431107","38.061983","33.191134","AT1G73325","AT1G73325","Kunitz family trypsin and protease inhibitor protein","-","-","WT_sig"
"BraA06000871",2.52157468826711,7.93331956427708,30.8145045429747,1.16115192385625e-05,4.19090375636261e-05,"BraA06000871",1.03245378169128,7.93331956427708,4.26615465197283,0.0502108908324463,0.0742851228219481," 61.33835","169.15020","351.16105","346.18545","AT1G52030","MBP2","myrosinase-binding protein 2","-","-","WT_sig"
"BraA03002238",1.7536071796201,3.81249306376937,30.4828381820796,1.24976502421516e-05,4.47011186463253e-05,"BraA03002238",1.06536408033767,3.81249306376937,9.06084686129686,0.00619692598402577,0.0115390174364174," 5.207084"," 7.932042","17.246025","16.693796","AT2G40160","TBL30","trichome birefringence-like protein (DUF828)","-","-","WT_sig"
"BraA07003437",1.54251337064181,4.98583037252523,30.0211494261507,1.38558860359615e-05,4.88885106940224e-05,"BraA07003437",0.803376178552459,4.98583037252523,6.35390168470105,0.0190217981065039,0.0312464101645139,"11.75548","14.76081","34.20520","25.83872","AT1G71040","LPR2","Cupredoxin superfamily protein","-","-","WT_sig"
"BraA07002517",1.62888537235446,4.10371303361308,29.9539831108935,1.40665161797746e-05,4.95206809818055e-05,"BraA07002517",0.714783192014096,4.10371303361308,4.49647130149628,0.0448527667655367,0.0672172283052031," 8.540253"," 9.511287","26.150288","15.649572","AT1G78020","AT1G78020","senescence-associated family protein, putative (DUF581)","-","-","WT_sig"
"BraA07003548",3.89816005348702,4.41070629582292,29.8554650549581,1.43817901938378e-05,5.05240579627634e-05,"BraA07003548",0.462090752629266,4.41070629582292,0.416932238174616,0.524799657357728,0.585280938305524," 1.394344"," 5.884458","21.209906"," 8.168814","AT1G72450","JAZ6","jasmonate-zim-domain protein 6","-","YES","WT_sig"
"BraA03005082",2.32625042180457,3.10422150245299,29.8064092960945,1.45416361316945e-05,5.09880491674921e-05,"BraA03005082",1.21407686619655,3.10422150245299,6.52314181493767,0.0176625153335263,0.0292301536483759," 2.948639"," 3.519059","14.467873"," 8.185018","AT4G17670","AT4G17670","senescence-associated family protein (DUF581)","-","-","WT_sig"
"BraA09005771",2.84047673984628,4.18449774489084,29.7578598157439,1.47017367432488e-05,5.14691584383311e-05,"BraA09005771",1.64594836113405,4.18449774489084,8.48327725950605,0.00778917586130541,0.0140937611285145," 3.309172"," 6.021220","23.511836","18.995079","AT2G23000","scpl10","serine carboxypeptidase-like 10","-","-","WT_sig"
"BraA01002081",1.35832720730228,3.22601876149641,29.6830092751174,1.49523388167776e-05,5.22651150291094e-05,"BraA01002081",0.751321229000885,3.22601876149641,7.12063273871043,0.0136583295843147,0.0232312629843434," 4.802648"," 6.254803","12.236559","10.546562","AT4G28320","MAN5","Glycosyl hydrolase superfamily protein","-","-","WT_sig"
"BraA03006088",1.2756944195019,5.57631127091483,29.5464972743778,1.54214338856875e-05,5.37302208938791e-05,"BraA03006088",0.258663339034016,5.57631127091483,0.943997700485493,0.341261202867393,0.403595411611148,"20.66941","28.54438","49.93626","34.18073","AT4G31780","MGD1","monogalactosyl diacylglycerol synthase 1","-","-","WT_sig"
"BraA02003103",4.4049032531021,3.54446445134476,29.4012381019992,1.59382282082717e-05,5.53181283347731e-05,"BraA02003103",2.67971718305055,3.54446445134476,6.91122342986061,0.0149341767283412,0.025159364412297," 0.6322338"," 0.3687543","14.2020368"," 2.5078887","AT4G11320","AT4G11320","Papain family cysteine protease","-","-","WT_sig"
"BraA10000511",1.65518348721273,8.09682931803768,29.338655363759,1.61666616740993e-05,5.59998359925885e-05,"BraA10000511",0.0753083933966168,8.09682931803768,0.0480008924469779,0.828492802095877,0.858886695975045," 86.4378","147.2573","272.3481","155.1946","AT1G06460","ACD32.1","alpha-crystallin domain 32.1","-","-","WT_sig"
"BraA10001636",1.50118368559692,4.49379511247277,29.1477116156002,1.68859183052496e-05,5.80568707131126e-05,"BraA10001636",0.55035051965565,4.49379511247277,3.0522497187868,0.0938361098568402,0.129457478231805," 9.394241","11.103251","26.473770","16.332986","AT5G22390","AT5G22390","FANTASTIC four-like protein (DUF3049)","-","-","WT_sig"
"BraA03002113",1.16872462125501,5.65551314236926,29.10097620283,1.70672178637443e-05,5.86289849793399e-05,"BraA03002113",0.745424086309049,5.65551314236926,9.0903774958928,0.00612574415171408,0.0114267851324934,"29.58315","37.89563","66.24358","63.59322","AT2G38330","AT2G38330","MATE efflux family protein","-","-","WT_sig"
"BraA08002413",2.33266541281321,3.35999603876024,28.7816570127406,1.83640734316926e-05,6.2565046713169e-05,"BraA08002413",0.940872738916494,3.35999603876024,3.97095560152981,0.0581684897965379,0.0846967649766426," 3.543758"," 9.205080","18.032950","17.799642","AT4G37980","ELI3-1","cinnamyl alcohol dehydrogenase 7","-","-","WT_sig"
"BraSca000959",2.55782942656237,7.32684200016744,28.7148908990806,1.86485596069974e-05,6.34518651565369e-05,"BraSca000959",1.57892245433152,7.32684200016744,8.76190257730411,0.00697102756350043,0.0127957986996498," 22.55991"," 26.51326","133.31292"," 79.29948","AT3G45010","scpl48","serine carboxypeptidase-like 48","-","-","WT_sig"
"BraA01004052",3.24915110201759,7.33820010729336,28.6527797105488,1.89175198560885e-05,6.42975086449651e-05,"BraA01004052",0.546086054212987,7.33820010729336,0.712086972251324,0.407358543688007,0.470419917655849," 10.03497"," 14.92847"," 93.74514"," 21.85865","AT3G14310","PME3","pectin methylesterase 3","-","-","WT_sig"
"BraA02002705",1.27599626982925,2.95092792824635,28.4530042673618,1.9811619799274e-05,6.70756927598566e-05,"BraA02002705",0.522602561502164,2.95092792824635,3.66238941798839,0.0680548590599351,0.0973272289299817," 3.743022"," 4.412869"," 9.171427"," 6.300156","AT1G16890","UBC36","ubiquitin-conjugating enzyme 36","-","-","WT_sig"
"BraA02000035",2.55835340361991,3.67893993213228,28.3287879343551,2.03906659534713e-05,6.87698911736959e-05,"BraA02000035",1.54707424441724,3.67893993213228,8.90647823302331,0.00658413740633472,0.012160798260468," 1.841636"," 3.372936","10.582583"," 9.935764","AT5G01370","ACI1","ALC-interacting protein 1","-","-","WT_sig"
"BraA09003582",2.08329325579405,3.21734213705386,28.2429360074375,2.0801622226853e-05,6.99759636355344e-05,"BraA09003582",0.804822938713454,3.21734213705386,3.44736473701832,0.0760801154355974,0.107471660047585," 2.732723"," 3.810516","11.183244"," 6.671969","AT1G31770","ABCG14","ATP-binding cassette 14","-","YES","WT_sig"
"BraA10003064",4.05667763721864,2.49959090951595,27.8457096932118,2.28240004700326e-05,7.60800015667754e-05,"BraA10003064",1.92886684519296,2.49959090951595,6.23536979123916,0.0200428792731776,0.0327664021354191,"0.4217953","1.8366172","7.9524597","7.1247659","AT5G03260","LAC11","laccase 11","-","YES","WT_sig"
"BraA05003245",1.67693464322146,2.83607337673168,27.768298843674,2.32424933121883e-05,7.72191100771201e-05,"BraA05003245",1.02354344328154,2.83607337673168,8.04787333092485,0.0092876227771862,0.0164662291634277,"2.590244","2.840335","8.244426","5.814428","AT3G18940","AT3G18940","clast3-like protein","-","-","WT_sig"
"BraA05003629",2.71873526000871,6.31105090274515,27.7592460583023,2.32919764626858e-05,7.73614073692074e-05,"BraA05003629",0.997804059123256,6.31105090274515,3.20678736961761,0.0863757852239446,0.120282655881172,"  9.280661"," 28.016079"," 61.007373"," 55.857563","AT3G14840","AT3G14840","Leucine-rich repeat transmembrane protein kinase","-","-","WT_sig"
"BraA05003638",3.01216469254222,5.55190871115729,27.5366209743698,2.45456545898716e-05,8.10975237709024e-05,"BraA05003638",1.36935595282616,5.55190871115729,4.70044103955401,0.0406411154580279,0.0615933491652516," 4.343574"," 5.345232","34.189071","13.642216","AT3G14840","AT3G14840","Leucine-rich repeat transmembrane protein kinase","-","-","WT_sig"
"BraA03005353",1.98964185944149,3.16069051700683,27.3310383972878,2.57687627891657e-05,8.46411365403732e-05,"BraA03005353",1.05186368175898,3.16069051700683,6.11360834330656,0.0211555810241018,0.0343783651991908," 2.458815"," 3.010271"," 9.606366"," 6.260790","AT4G22290","AT4G22290","Ubiquitin-specific protease family C19-related protein","-","-","WT_sig"
"BraA05000100",1.08569302122915,4.56503954167671,27.20994013,2.65201565513361e-05,8.68193145004222e-05,"BraA05000100",0.522166575628061,4.56503954167671,4.90988433179541,0.0367732320782789,0.0563319389695484,"12.50872","20.07494","26.48872","28.87759","AT2G47700","RFI2","RING/U-box superfamily protein","-","-","WT_sig"
"BraA07002579",1.42659296282302,4.28390221754314,27.1906974330647,2.66417337481652e-05,8.71448231912138e-05,"BraA07002579",0.455848092100962,4.28390221754314,2.18042938618159,0.153205027286987,0.199672694336108,"10.84353","16.52702","29.16964","22.68328","AT1G76520","AT1G76520","Auxin efflux carrier family protein","-","YES","WT_sig"
"BraA10001328",2.192948545459,3.23753294486985,27.1370825655821,2.69836877293017e-05,8.8190042537211e-05,"BraA10001328",1.46874594552831,3.23753294486985,9.46274047635449,0.00530126717416896,0.0100678022829898," 3.100049"," 3.142085","14.028153"," 8.690105","AT5G57800","CER3","Fatty acid hydroxylase superfamily","-","-","WT_sig"
"BraA06001715",1.24540313527275,7.6062761298192,26.9873930711267,2.79639385971112e-05,9.09956950736906e-05,"BraA06001715",0.724853827040516,7.6062761298192,7.0109734240371,0.0143107074009888,0.0242439494663183,"110.1660","175.6452","261.0375","290.3918","AT1G15290","AT1G15290","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-","WT_sig"
"BraA05001365",1.45995459400694,4.07589954564091,26.9808258814115,2.80078223353736e-05,9.110211274205e-05,"BraA05001365",0.95515503187225,4.07589954564091,9.20772235376311,0.00585164314046398,0.0109674759503338," 7.096074","13.744258","19.446605","26.644399","AT2G32440","KAO2","ent-kaurenoic acid hydroxylase 2","-","-","WT_sig"
"BraA09005649",4.65131636065918,2.80143787511125,26.7469988116191,2.96202115509266e-05,9.55835861216119e-05,"BraA09005649",-0.0741538236723787,2.80143787511125,0.00178681773267995,0.966644102167385,0.974227126506476," 0.04833887"," 0.03118331"," 1.53484136"," 0.02915130","AT3G63520","CCD1","carotenoid cleavage dioxygenase 1","-","-","WT_sig"
"BraA08002613",1.00948912364726,4.54320439845864,26.3724986286696,3.24169980155992e-05,0.000103283141774525,"BraA08002613",0.378086731549739,4.54320439845864,2.83310418577466,0.10573396809472,0.144107307313148,"14.29927","17.48228","28.85556","22.75928","AT1G12230","AT1G12230","Aldolase superfamily protein","-","-","WT_sig"
"BraA05000418",1.12239165358281,3.10682420810497,26.3500353512651,3.2593657522547e-05,0.000103767024556005,"BraA05000418",0.151631837714997,3.10682420810497,0.374942492910173,0.546270461899177,0.605454217484444," 4.498518"," 6.490488"," 9.806616"," 7.235236","AT2G42670","AT2G42670","2-aminoethanethiol dioxygenase, putative (DUF1637)","-","-","WT_sig"
"BraA09000027",2.88675678707308,3.21214670360223,25.968416185774,3.5760616702167e-05,0.000112687108486909,"BraA09000027",0.773897329957809,3.21214670360223,1.80712841146321,0.191835485380803,0.243644843047998," 1.088157"," 5.241652"," 8.245696"," 9.094626","AT4G00230","XSP1","xylem serine peptidase 1","-","-","WT_sig"
"BraA09005224",1.95832103771672,3.60425225124526,25.9569051442013,3.58612049328027e-05,0.000112913655859635,"BraA09005224",1.15314410131754,3.60425225124526,7.14914032054612,0.0134941694728143,0.0229719043372374," 3.556481"," 4.671049","13.854562","10.442200","AT3G59300","AT3G59300","Pentatricopeptide repeat (PPR) superfamily protein","-","-","WT_sig"
"BraA05003637",3.22766865977924,4.35272426403051,25.9482964055806,3.5936632863911e-05,0.000113128520255592,"BraA05003637",2.20377407466058,4.35272426403051,8.52345612832425,0.00766493257710489,0.0139009147094862," 1.919753"," 1.232632","17.332618"," 5.436400","AT3G14840","AT3G14840","Leucine-rich repeat transmembrane protein kinase","-","-","WT_sig"
"BraA02000094",3.58563806667921,2.64028034569684,25.7868858235183,3.73833210916501e-05,0.000117213839438759,"BraA02000094",2.05547889354511,2.64028034569684,7.78577295388215,0.0103412705608544,0.0180998108115032,"0.727613","1.838378","8.826451","7.836814","AT5G03260","LAC11","laccase 11","-","YES","WT_sig"
"BraA03002683",1.21411060686949,3.30288842392252,25.7646741555918,3.75873109387081e-05,0.000117736173965227,"BraA03002683",0.438216413258036,3.30288842392252,2.54515161393664,0.124150157653535,0.166025784321719," 6.443397"," 6.159215","14.818726"," 8.318140","AT2G26580","YAB5","plant-specific transcription factor YABBY family protein","YES","YES","WT_sig"
"BraA06000332",1.27119573220282,3.55529453399836,25.3425736395932,4.17033335274614e-05,0.000128935468419219,"BraA06000332",0.703070828734129,3.55529453399836,5.96225866884818,0.0226355047953657,0.0365645697991588," 6.053173"," 6.413113","14.391239","10.425664","AT5G43950","AT5G43950","vacuolar protein sorting-associated protein (DUF946)","-","-","WT_sig"
"BraA07002366",5.5708466057146,9.72323697556543,25.068462602251,4.46376145580338e-05,0.000136984997688331,"BraA07002366",3.14764336028102,9.72323697556543,7.57845092612326,0.0112683267266769,0.0195162260869161,"  37.52511"," 163.75024","1767.33671","1452.07859","AT3G45140","LOX2","lipoxygenase 2","-","YES","WT_sig"
"BraA02002017",1.26921511699784,8.13733688116404,25.018115362435,4.52006053190295e-05,0.000138469740700958,"BraA02002017",0.682886496250586,8.13733688116404,5.56087717722181,0.0271501251114469,0.04303121229022,"138.0366","199.8509","332.5111","320.8999","AT1G68520","BBX14","B-box type zinc finger protein with CCT domain-containing protein","YES","YES","WT_sig"
"BraA09000861",1.30391404661542,10.9083482241922,24.9929085402379,4.54853710573449e-05,0.000139152524867368,"BraA09000861",0.15948901027968,10.9083482241922,0.28965985852476,0.595558583547902,0.651838683335232," 794.6219","1047.8048","1961.8203","1170.3306","AT5G64040","PSAN","photosystem I reaction center subunit PSI-N, chloroplast, putative / PSI-N, putative (PSAN)","-","-","WT_sig"
"BraA09004759",2.3437195713683,3.18873241054507,24.8497084594708,4.71406327675003e-05,0.00014376933922892,"BraA09004759",0.974652249156089,3.18873241054507,3.42062554748517,0.0771518674928971,0.108873085380868," 1.649558"," 1.936524"," 8.022984"," 3.765149","AT5G59970","AT5G59970","Histone superfamily protein","-","-","WT_sig"
"BraA08003359",1.322238353962,3.10166073900492,24.7985249306816,4.77480776777814e-05,0.000145312208555352,"BraA08003359",0.491640392663645,3.10166073900492,2.74856634595562,0.110787042498985,0.150145346042193," 3.596383"," 5.934396"," 8.945934"," 8.353118","AT1G17110","UBP15","ubiquitin-specific protease 15","-","YES","WT_sig"
"BraA02004183",1.0628636889308,3.82316757269898,24.6328433309152,4.9773535540065e-05,0.000150689642123605,"BraA02004183",0.468723302904534,3.82316757269898,3.68815831846906,0.0671596998169368,0.0962131314388445," 8.825315","11.159389","18.531319","15.477300","AT5G24340","AT5G24340","3'-5' exonuclease domain-containing protein","-","-","WT_sig"
"BraA10001912",1.87390280649207,2.89252030685068,24.4599243138558,5.19876459500065e-05,0.000156789719726596,"BraA10001912",1.13398359967041,2.89252030685068,7.08984802839761,0.0138380868594631,0.0235014552403916," 2.892287"," 3.323982","10.424000"," 7.342384","AT5G18500","AT5G18500","Protein kinase superfamily protein","-","-","WT_sig"
"BraA08001144",1.03436152920178,6.55178856473991,24.3506094972757,5.34425175434314e-05,0.000160717318705926,"BraA08001144",0.535106309296369,6.55178856473991,4.99303035475404,0.0353537371357038,0.054326644783362," 51.91354"," 79.16791","106.17247","114.80964","AT4G14570","AARE","acylaminoacyl-peptidase-like protein","-","-","WT_sig"
"BraA03004998",1.32320892542321,3.81323129009315,24.3336308762248,5.36724353491355e-05,0.000161314518311131,"BraA03004998",0.772909637714038,3.81323129009315,6.48109388819952,0.0179898734767228,0.0297264581852556," 6.465109"," 8.065477","16.018493","13.793960","AT4G16380","AT4G16380","Heavy metal transport/detoxification superfamily protein","-","-","WT_sig"
"BraA03004494",1.04513670234824,11.3237669545433,24.2797288481098,5.44095187387452e-05,0.000163155996370328,"BraA03004494",0.669375938611427,11.3237669545433,7.5635527255447,0.011338395698813,0.0196332616390887,"1677.593","1877.956","3461.930","2986.690","AT2G13360","AGT","alanine:glyoxylate aminotransferase","-","-","WT_sig"
"BraA08001699",1.24293069232228,8.3765631518041,24.2289476262186,5.51140149090312e-05,0.000165111266590817,"BraA08001699",0.814463875241719,8.3765631518041,7.93975335845752,0.00970719867222246,0.017117556251488,"202.1716","249.2842","478.5168","438.4381","AT4G34350","HDR","4-hydroxy-3-methylbut-2-enyl diphosphate reductase","-","YES","WT_sig"
"BraA03001265",1.09712223727343,3.31155134966375,24.121406065377,5.6638958145525e-05,0.00016915009767843,"BraA03001265",0.668723359648539,3.31155134966375,6.89251425339793,0.0150544312914119,0.0253375479605243," 4.476180"," 5.394332"," 9.683737"," 8.555903","AT5G58030","AT5G58030","Transport protein particle (TRAPP) component","-","-","WT_sig"
"BraA03002167",1.02427526328756,3.66669336812823,24.0320846689909,5.79404738681579e-05,0.000172625981200985,"BraA03002167",0.684874981912231,3.66669336812823,8.25274686608342,0.00854632034561909,0.0152932108049164," 6.594761"," 7.546962","13.394074","12.161780","AT2G38950","AT2G38950","Transcription factor jumonji (jmj) family protein / zinc finger (C5HC2 type) family protein","-","-","WT_sig"
"BraA10002877",2.1527838196273,4.95203306350696,23.9805636590634,5.87059722454413e-05,0.000174510293322615,"BraA10002877",1.43392660578705,4.95203306350696,8.62063195702229,0.00737336297520252,0.0134356023650947,"10.63582","20.13745","46.24773","54.58640","AT5G08720","AT5G08720","polyketide cyclase/dehydrase/lipid transporter","-","-","WT_sig"
"BraA01000793",1.43044180284938,3.3899476947632,23.7956032610063,6.15461477787564e-05,0.000182059080255145,"BraA01000793",0.847189688321515,3.3899476947632,6.56070337402783,0.0173756645752683,0.028788732675234," 5.400704"," 6.923230","14.347838","12.466786","AT4G30440","GAE1","UDP-D-glucuronate 4-epimerase 1","-","-","WT_sig"
"BraA01000225",1.50763287031015,2.95101397447416,23.5990449492226,6.47292459663493e-05,0.000190365906485489,"BraA01000225",0.0583100352275927,2.95101397447416,0.027472588949779,0.869788981601312,0.893984495912541," 4.942202"," 6.357041","13.928685"," 6.631101","AT4G36710","HAM4","GRAS family transcription factor","YES","YES","WT_sig"
"BraA09006656",1.11547694959209,4.15064930826975,23.5546660526859,6.54724529709261e-05,0.000192300132443063,"BraA09006656",0.781230319050891,4.15064930826975,8.90258835343326,0.00659423222086261,0.0121708741975114," 9.658855","11.547538","20.797285","19.897212","AT1G08200","AXS2","UDP-D-apiose/UDP-D-xylose synthase 2","-","-","WT_sig"
"BraA04002640",1.19744833393636,4.9829209877177,23.3523074740909,6.89811023592904e-05,0.000201552357738116,"BraA04002640",0.716865920149539,4.9829209877177,6.35894517562744,0.0189796509551556,0.0311836853897858,"18.28272","17.55300","41.96812","28.84217","AT2G36380","ABCG34","pleiotropic drug resistance 6","-","-","WT_sig"
"BraA10002524",2.55982136152484,2.27126384124452,23.2430875213147,7.09594839568156e-05,0.000206375143658588,"BraA10002524",1.06495216226207,2.27126384124452,3.50768532502384,0.0737244382631846,0.104580268408663,"0.6874437","1.2659158","3.9265640","2.6665966","AT5G65360","AT5G65360","Histone superfamily protein","-","-","WT_sig"
"BraA06003850",1.08591233916058,3.20005979303497,23.1903017550461,7.19377000090421e-05,0.000208834267455242,"BraA06003850",0.738560217351176,3.20005979303497,8.22154963933208,0.00865486819357266,0.0154593310675027," 5.621818"," 6.129243","11.915724","10.272689","AT5G27410","AT5G27410","D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein","-","-","WT_sig"
"BraA06001853",1.02484660789259,8.09316030505777,23.1789996812654,7.21490503495199e-05,0.000209370584900708,"BraA06001853",0.509414091909457,8.09316030505777,4.37182635877393,0.0476676722173556,0.0709192431711928,"131.2313","230.6811","267.0604","328.3959","AT1G16720","HCF173","high chlorophyll fluorescence phenotype 173","-","YES","WT_sig"
"BraA03004934",1.58821218981277,8.00144091082475,23.0983061333794,7.36778182285971e-05,0.000213138919117463,"BraA03004934",0.146291503811456,8.00144091082475,0.153988964378792,0.69832976809065,0.745503971089719," 92.09065","109.36883","276.65145","121.09800","AT4G15560","CLA1","Deoxyxylulose-5-phosphate synthase","-","YES","WT_sig"
"BraA07002957",1.03627247345899,5.82937183881821,23.0467089712175,7.46738080354198e-05,0.000215623874239132,"BraA07002957",0.716041576343241,5.82937183881821,8.36657535024692,0.00816279902709342,0.0147005099183582,"40.28537","43.40686","82.41846","71.34323","AT1G67840","CSK","chloroplast sensor kinase","-","YES","WT_sig"
"BraA10001680",1.87775146927269,3.46684313699848,22.9012904669953,7.75605794673213e-05,0.000223059294868561,"BraA10001680",0.778385931157784,3.46684313699848,3.1449783350363,0.0892742701039254,0.123847788774527," 4.022420"," 5.429952","14.736801"," 9.327463","AT5G21920","YLMG2","YGGT family protein","-","-","WT_sig"
"BraA05003754",1.01651603866668,4.3166673219519,22.8515825818651,7.8575037601525e-05,0.000225564671137699,"BraA05003754",0.689858139526083,4.3166673219519,8.01566002988251,0.00941050151662251,0.0166540694706137,"10.46050","11.09055","21.16077","17.86279","AT3G13620","PUT4","Amino acid permease family protein","-","-","WT_sig"
"BraA02002115",1.55604976927606,4.53642528510415,22.8228608816898,7.91677796750449e-05,0.000227059193164214,"BraA02002115",0.718368760592573,4.53642528510415,3.93359766125161,0.0592738938060891,0.0861230581102042," 8.268228","20.525043","24.278170","33.704561","AT1G69760","AT1G69760","suppressor SRP40-like protein","-","-","WT_sig"
"BraA10001828",1.03958840367009,4.27091946170586,22.7966879867875,7.97121619611277e-05,0.000228412421130193,"BraA10001828",0.479491911793353,4.27091946170586,3.70164802584782,0.0666964560447974,0.0956278209277747,"12.34490","12.57273","25.20093","17.54147","AT5G19460","NUDT20","nudix hydrolase homolog 20","-","-","WT_sig"
"BraA04001057",1.00287664900087,4.85164322819924,22.6945797849232,8.18752532919788e-05,0.000233971765943309,"BraA04001057",0.279946002610287,4.85164322819924,1.35787455232094,0.255733331354759,0.313123291038012,"17.66450","21.82296","35.32255","26.55324","AT5G36300","AT5G36300","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-","WT_sig"
"BraA09005381",2.36246114142903,2.74356671031242,22.6488968755234,8.28636346341124e-05,0.000236624384822375,"BraA09005381",0.929933390375041,2.74356671031242,2.84918890299792,0.104803261110227,0.14297747554087," 1.789874"," 2.376486"," 8.919419"," 4.480875","AT3G61210","AT3G61210","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-","WT_sig"
"BraA09003698",1.95811475847047,3.58177099924411,22.6141225076363,8.3624709499581e-05,0.000238494822888821,"BraA09003698",1.13444091608212,3.58177099924411,6.13026827230335,0.0209993603500779,0.0341527104680953," 3.288082"," 5.161664","12.955907","11.403850","AT1G30520","AAE14","acyl-activating enzyme 14","-","-","WT_sig"
"BraA06004481",2.73811271158439,4.7878845003338,22.5791742298705,8.4397264813532e-05,0.000240480258538196,"BraA06004481",1.49689338241244,4.7878845003338,5.51692704103905,0.027702622418049,0.043787836599728," 4.981991"," 6.495402","32.918631","18.365864","AT2G02100","LCR69","low-molecular-weight cysteine-rich 69","-","-","WT_sig"
"BraA06000192",1.44385881178587,4.40949035494631,22.5272526422095,8.55594118141231e-05,0.000243307162051364,"BraA06000192",-0.00958472868795746,4.40949035494631,0.000802131646912488,0.977647316952397,0.982829965435953," 6.744351","15.286407","18.301392","15.233387","AT5G45960","AT5G45960","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-","WT_sig"
"BraA09005062",1.87230074745322,4.93417256028701,22.5137479591883,8.58645308763596e-05,0.00024404256337918,"BraA09005062",0.980396990827267,4.93417256028701,4.99356024844736,0.0353448898713226,0.0543183525263248," 9.268351","23.608381","34.391349","46.613419","AT3G57040","ARR9","response regulator 9","-","-","WT_sig"
"BraA04000915",1.66381251432467,4.94921109248595,22.4894831435207,8.64157407349217e-05,0.000245431930560748,"BraA04000915",0.585246846591215,4.94921109248595,2.20232337661803,0.151246593806282,0.19743086635519,"14.85127","23.24871","47.14105","34.91980","AT4G23260","CRK18","cysteine-rich RLK (RECEPTOR-like protein kinase) 18","-","-","WT_sig"
"BraA09004222",2.02089927547443,3.26549349389646,22.3427536353549,8.98321001239486e-05,0.000253624619901516,"BraA09004222",1.49526671656644,3.26549349389646,9.34281079143396,0.00555266765994622,0.0104832660390492," 3.254055"," 3.153402","13.384184"," 9.003065","AT1G23460","AT1G23460","Pectin lyase-like superfamily protein","-","-","WT_sig"
"BraA01003124",1.67673582770612,3.8239345020007,22.3208550208402,9.03544653455592e-05,0.000254855123841631,"BraA01003124",1.0536191039356,3.8239345020007,7.01878734147022,0.0142630981634552,0.0241684966188808," 5.337355"," 7.693609","16.852144","15.943240","AT1G61260","AT1G61260","cotton fiber (DUF761)","-","-","WT_sig"
"BraA02003820",3.51787085845731,4.46352810544214,22.3204112321998,9.03650855247868e-05,0.000254855123841631,"BraA02003820",1.41886056965577,4.46352810544214,3.19205694232555,0.0870565758372363,0.121070021530138," 1.359012"," 2.069630","14.343689"," 5.580688","AT3G29240","AT3G29240","PPR containing protein (DUF179)","-","-","WT_sig"
"BraSca001016",1.21577817042869,6.92980212909636,22.3042768494369,9.07521172996682e-05,0.00025580915585544,"BraSca001016",0.792286639908513,6.92980212909636,7.23045343338677,0.0130377937809701,0.0222720722935173," 55.99183"," 60.91771","129.89640","105.55642","AT1G05590","HEXO2","beta-hexosaminidase 2","-","-","WT_sig"
"BraA04000397",6.68955828275644,3.665057955213,22.056927328043,9.69171146462874e-05,0.00027172700116362,"BraA04000397",4.97979060312566,3.665057955213,7.26365519970614,0.0128563748593756,0.0219907998572671," 0.08973280"," 0.05928892","11.46114118"," 2.27267508","AT3G56710","SIB1","sigma factor binding protein 1","-","-","WT_sig"
"BraA03001165",2.30426286030015,3.24710580080421,22.0466310083196,9.71834417762327e-05,0.000272376669080823,"BraA03001165",1.32119024950452,3.24710580080421,5.80736729963268,0.0242703210044042,0.0389532836350894," 1.434720"," 1.746079"," 7.017837"," 4.423464","AT5G59870","HTA6","histone H2A 6","-","-","WT_sig"
"BraA07001020",2.1331574693942,4.8302988834303,22.0226618445058,9.78065261682468e-05,0.000273927886456976,"BraA07001020",1.07547884038039,4.8302988834303,4.29110045223516,0.0495969752593051,0.0734666281367836," 7.238227"," 5.450906","31.105999","11.593033","AT1G29930","CAB1","chlorophyll A/B binding protein 1","-","YES","WT_sig"
