"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA09002657",1.31662530454993,4.49966854055885,28.2881045343927,2.05842975907289e-05,6.67071945806202e-05,"BraA09002657",0.80816323790743,4.49966854055885,8.27355350718912,0.00847475959814905,0.0150965047617549,"15.07027","17.53614","37.58868","30.72032","AT4G11800","AT4G11800","Calcineurin-like metallo-phosphoesterase superfamily protein","-","-","WT_sig"
"BraA02003731",1.59088831101415,5.02630106256725,28.2489498172878,2.07725437749177e-05,6.72341844575785e-05,"BraA02003731",0.94650797070193,5.02630106256725,7.77063661027373,0.0104060256765969,0.0181113067077105,"20.63570","24.10855","62.65543","46.50985","AT1G14610","TWN2","valyl-tRNA synthetase / valine-tRNA ligase (VALRS)","-","-","WT_sig"
"BraA03002917",2.27395542813169,2.67194340417333,28.1597142268033,2.12086020342097e-05,6.84344805285899e-05,"BraA03002917",1.44143098093733,2.67194340417333,9.18738668835408,0.00589816234447236,0.0109053301188764," 2.602299"," 3.518155","12.959557"," 9.582378","AT4G11220","BTI2","VIRB2-interacting protein 2","-","-","WT_sig"
"BraA07003327",1.92076575603136,6.36108718310199,27.8952196407003,2.25606457173934e-05,7.21463965038138e-05,"BraA07003327",0.68604855161172,6.36108718310199,2.83859557470551,0.105415141929871,0.142301400855589," 35.09281"," 46.97959","133.32730"," 75.62651","AT1G69870","NRT1.7","nitrate transporter 1.7","-","-","WT_sig"
"BraA05001641",2.18138409734083,4.99831308373845,27.6232163153369,2.4049490283675e-05,7.62875810288279e-05,"BraA05001641",0.979604190232482,4.99831308373845,4.54464999056674,0.0438153303854602,0.065297688946485,"11.496930","18.123165","52.541521","35.715277","AT5G37260","RVE2","Homeodomain-like superfamily protein","YES","-","WT_sig"
"BraA09001682",1.61275590108774,8.68984967994948,27.3731366990461,2.55130018186623e-05,8.03309959243339e-05,"BraA09001682",0.769514385097136,8.68984967994948,4.85647828098685,0.0377186792677297,0.057063822729149,"250.2991","336.2499","765.6726","573.2246","AT1G62380","ACO2","ACC oxidase 2","-","YES","WT_sig"
"BraA04002961",2.06075470841097,2.32519899332186,27.1220218755961,2.70806013289962e-05,8.47076043160574e-05,"BraA04002961",0.471122483044565,2.32519899332186,1.20410831116318,0.283747541677928,0.342053021828184,"2.121408","3.855253","8.637316","5.334184","AT2G40890","CYP98A3","cytochrome P450, family 98, subfamily A, polypeptide 3","-","YES","WT_sig"
"BraA04000794",3.25038651360296,4.89962111913515,26.9955064679001,2.79098259608231e-05,8.69385831433516e-05,"BraA04000794",1.32019672221937,4.89962111913515,3.95685653728815,0.0585829012183592,0.084458832553094," 5.998405","14.308754","58.121495","35.824154","AT3G14990","DJ1A","Class I glutamine amidotransferase-like superfamily protein","-","-","WT_sig"
"BraA08000046",1.98160726993212,2.03159767253632,26.9336617652787,2.8325195806594e-05,8.81452317113068e-05,"BraA08000046",1.04914272792425,2.03159767253632,6.18301719068593,0.0205131250554345,0.0331767969967674,"2.099030","2.470544","8.060646","5.138696","AT1G55610","BRL1","BRI1 like","-","YES","WT_sig"
"BraA06000837",2.40600457118677,2.19807273395768,26.8920765783605,2.86082754933149e-05,8.88855618367106e-05,"BraA06000837",1.53312559685115,2.19807273395768,8.64485023262467,0.007302612592179,0.0132224919131367," 2.725167"," 2.436771","14.371452"," 7.084364","AT1G52540","AT1G52540","Protein kinase superfamily protein","-","-","WT_sig"
"BraSca001053",1.71536244502314,3.05991908424009,26.7972100825702,2.92656416648983e-05,9.06976589798203e-05,"BraSca001053",0.221628279383338,3.05991908424009,0.378486692907944,0.5443949867696,0.602035908926684," 3.153037"," 9.014404","10.706952","10.510639","AT3G21240","4CL2","4-coumarate:CoA ligase 2","-","-","WT_sig"
"BraA10002784",3.29991762329768,4.31973737676324,26.7866359360489,2.93399259790427e-05,9.08360414850772e-05,"BraA10002784",0.393255351860774,4.31973737676324,0.363226988180468,0.552558488282779,0.609223214175606," 4.089213","30.432903","41.519128","39.961671","AT5G07200","GA20OX3","gibberellin 20-oxidase 3","-","-","WT_sig"
"BraA01001556",10.6287634785749,1.68627661696636,34.3136375890109,2.96270658056558e-05,9.15989031194308e-05,"BraA01001556",3.77381225137544,1.68627661696636,5.92932355019142,0.0276362179888129,0.0433045366992448," 0.00000000"," 0.09005503","19.17475643"," 1.39783288","AT4G24000","CSLG2","cellulose synthase like G2","-","-","WT_sig"
"BraA06001023",2.44104700871737,3.01107074374587,26.7298249944257,2.97425560237682e-05,9.18837746445752e-05,"BraA06001023",1.51455949058091,3.01107074374587,8.67405432142103,0.00721828872940983,0.0130818496949811," 3.083831"," 5.443471","16.668973","15.609117","AT1G49720","ABF1","abscisic acid responsive element-binding factor 1","YES","YES","WT_sig"
"BraA09005262",1.76661682770588,3.3277615378108,26.640975730069,3.03843522822715e-05,9.35909402980339e-05,"BraA09005262",0.451823166615695,3.3277615378108,1.38451405331421,0.251251259768875,0.307542952699439," 5.499203"," 6.739979","18.695870"," 9.239947","AT3G59690","IQD13","IQ-domain 13","-","-","WT_sig"
"BraA03002626",9.66119143435051,1.61039122949522,28.2304207904452,3.23862120961659e-05,9.90207805737473e-05,"BraA03002626",-1.0955518009364,1.61039122949522,1.00791059497195,0.327262803588739,0.387418511468618,"0.0000000","4.0887034","9.7904693","1.9347632","AT5G52940","AT5G52940","hypothetical protein (DUF295)","-","-","WT_sig"
"BraA01002182",1.32546705221853,2.91746080710683,26.3270890637491,3.27751977417818e-05,9.99770566774507e-05,"BraA01002182",0.629065730611984,2.91746080710683,4.664591705978,0.0413479541862592,0.061941258103333," 5.490332"," 6.552717","13.755183","10.150660","AT4G16570","PRMT7","protein arginine methyltransferase 7","-","-","WT_sig"
"BraA01001926",1.73461312650222,6.17733578160951,26.3191154226178,3.2838538782493e-05,0.000100131460758706,"BraA01001926",0.969741507936446,6.17733578160951,6.42276065633502,0.0184552177304991,0.0301479052790616," 42.03885"," 44.62987","140.07604"," 87.42770","AT4G27520","ENODL2","early nodulin-like protein 2","-","-","WT_sig"
"BraA02000557",1.15898019479447,3.89545047081287,26.3042682900865,3.29568367004354e-05,0.000100414365014489,"BraA02000557",0.752461853217586,3.89545047081287,8.53229766945887,0.00763788614263456,0.0137630598609122,"11.21191","11.90086","25.16180","20.07059","AT5G13860","ELC-Like","ELCH-like protein","-","-","WT_sig"
"BraA07002914",2.20619312167293,3.37414026204386,26.2085463057196,3.37307452360417e-05,0.000102494581084034,"BraA07002914",0.54913534824042,3.37414026204386,1.3508797142472,0.2569273079173,0.313564071227286," 5.148218"," 9.049485","23.982647","13.182249","AT1G68620","AT1G68620","alpha/beta-Hydrolases superfamily protein","-","-","WT_sig"
"BraA08002571",2.13420060384087,2.06958604305518,26.0931525218967,3.46900920190207e-05,0.000105145782472441,"BraA08002571",1.04057309080185,2.06958604305518,5.0253023467263,0.0348194127708503,0.0531888157039193," 2.324628"," 2.632962","10.171419"," 5.423474","AT1G12860","SCRM2","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-","WT_sig"
"BraA04002212",6.21067322809762,2.15258868411411,26.0796426133845,3.48043364570422e-05,0.000105410863158331,"BraA04002212",3.11404363456056,2.15258868411411,7.01118853792472,0.0143093943874102,0.0240117129699185," 0.2130853"," 0.5417540","17.0850797"," 4.8747006","AT2G30490","C4H","cinnamate-4-hydroxylase","-","YES","WT_sig"
"BraA06004046",1.01311939437325,4.3024157434848,26.0723436257767,3.48662295022723e-05,0.00010557800160942,"BraA06004046",0.336245006030809,4.3024157434848,2.25801888046408,0.146398187278717,0.191102473955577,"12.43703","19.70539","25.13716","24.87755","AT5G48030","GFA2","gametophytic factor 2","-","-","WT_sig"
"BraA04002303",1.4322848220626,2.98095573583495,25.8686247420393,3.66429486580437e-05,0.000110047703086741,"BraA04002303",0.665820183464446,2.98095573583495,4.4317894094736,0.0462893756896203,0.0685607201801659," 4.639287"," 6.560580","12.714994","10.427877","AT2G31560","AT2G31560","signal transducer/transcription protein, putative (DUF1685)","-","-","WT_sig"
"BraA09005636",1.20850719523569,3.94380387872591,25.6286346592509,3.88634178804384e-05,0.000115898104857541,"BraA09005636",0.710547049202928,3.94380387872591,6.8679486106372,0.015213959517683,0.0253539145376739,"11.53532","12.66774","26.56012","20.74289","AT2G25140","CLPB4","casein lytic proteinase B4","-","-","WT_sig"
"BraA02002842",7.06525929293002,6.24764197050079,25.5519625435201,3.96033501525393e-05,0.000117836811228917,"BraA02002842",3.55825721350511,6.24764197050079,7.03776471034995,0.0141481993173937,0.0237589520170464,"  2.606239"," 12.482636","368.930562","147.339807","AT1G80130","AT1G80130","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-","WT_sig"
"BraA05002098",1.67399417926079,2.84322733939489,25.4940114588408,4.0172784471606e-05,0.000119238096847648,"BraA05002098",0.688604827456568,2.84322733939489,3.49349847106214,0.0742708658164121,0.104283981083883," 3.830757"," 6.296778","12.366570","10.183783","AT1G47750","PEX11A","peroxin 11A","-","-","WT_sig"
"BraA04002783",5.89183388963388,1.70144063222287,25.4753715323878,4.03578316624806e-05,0.000119719613714181,"BraA04002783",2.61617181453793,1.70144063222287,5.61818582634859,0.0264480719174491,0.041666765286823," 0.1649742"," 0.4992925","10.0177494"," 3.1563722","AT2G38640","AT2G38640","LURP-one-like protein (DUF567)","-","-","WT_sig"
"BraA01000634",1.09151776552781,3.86595175497994,25.3160504544292,4.197787045147e-05,0.000123918169712329,"BraA01000634",0.625754310764056,3.86595175497994,6.49122806309526,0.0179103643142915,0.0293319253258712,"10.13041","13.57321","21.71923","20.95874","AT4G32130","AT4G32130","ER membrane protein complex subunit-like protein (DUF2012)","-","-","WT_sig"
"BraA07000339",1.03391570058802,5.72676159153875,25.2455217003721,4.27175168323205e-05,0.000125841982957276,"BraA07000339",0.408479411487534,5.72676159153875,3.04525416976841,0.0941910654402845,0.128661578584577,"33.61173","54.28384","68.82310","72.06735","AT2G17650","AT2G17650","AMP-dependent synthetase and ligase family protein","-","-","WT_sig"
"BraA09001660",1.306726010281,3.63760622230687,24.9320048675082,4.61815007545004e-05,0.000134860263798856,"BraA09001660",0.442673087732239,3.63760622230687,2.2407503538716,0.147881290602201,0.192814075056216,"10.277936","12.191980","25.307630","16.574972","AT1G62740","Hop2","stress-inducible protein","-","-","WT_sig"
"BraA09002748",2.33279787223554,1.71422982526018,24.9236366187679,4.62780525170252e-05,0.000135117148324611,"BraA09002748",1.58279729912622,1.71422982526018,9.18413675836022,0.00590563437729479,0.0109165807514527,"1.618931","1.624498","8.088512","4.901031","AT4G10960","UGE5","UDP-D-glucose/UDP-D-galactose 4-epimerase 5","-","-","WT_sig"
"BraA10000074",1.02145493713835,4.42731704741945,24.7899645163467,4.78505014715431e-05,0.000139191811709867,"BraA10000074",0.671310598463865,4.42731704741945,8.26572059538458,0.00850162174040564,0.0151357907695945,"15.20353","19.24662","31.09662","30.65273","AT1G01170","AT1G01170","ozone-responsive stress-like protein (DUF1138)","-","-","WT_sig"
"BraA09003671",4.47199470088294,3.92853224356425,24.7820423721542,4.79455015463221e-05,0.000139416625593776,"BraA09003671",2.55000424168793,3.92853224356425,6.82186349913854,0.0155183079452029,0.0258119166287112," 3.512345"," 2.710510","79.228469","15.783790","AT1G30730","AT1G30730","FAD-binding Berberine family protein","-","-","WT_sig"
"BraA01003091",2.23153874127622,3.57609145756061,24.6467394557825,4.96001130454873e-05,0.000143908899416769,"BraA01003091",0.57352513740103,3.57609145756061,1.3984335116282,0.248949595181857,0.305105242401498," 4.336737","12.524512","20.946226","18.639126","AT1G60960","IRT3","iron regulated transporter 3","-","-","WT_sig"
"BraA10002454",1.78019864550476,3.32034323070169,24.5881721689336,5.03355136119603e-05,0.000145800696402697,"BraA10002454",1.10314052883252,3.32034323070169,7.77651039697712,0.0103808439390745,0.0180766106428845," 4.662801"," 7.882266","15.757184","16.971549","AT5G11260","HY5","Basic-leucine zipper (bZIP) transcription factor family protein","YES","YES","WT_sig"
"BraA08000723",1.01919626133809,4.2186007698932,24.1508826236738,5.62164618619423e-05,0.00016105699120986,"BraA08000723",0.67771278648977,4.2186007698932,8.25658657571653,0.00853306441680313,0.0151880823380992,"12.49308","14.87415","25.28771","23.80573","AT1G42540","GLR3.3","glutamate receptor 3.3","-","-","WT_sig"
"BraA03004319",1.1789027260393,3.61833800831069,24.1426796864479,5.63336914524598e-05,0.000161334116350385,"BraA03004319",0.6761487459365,3.61833800831069,6.17052143466288,0.0206271688384999,0.0333441139486484," 8.801856","10.126443","19.937492","16.184180","AT3G22970","AT3G22970","hypothetical protein (DUF506)","-","-","WT_sig"
"BraA10001326",2.26387701381108,2.81642525564554,24.0084536931566,5.8290225130897e-05,0.000166121336874944,"BraA10001326",1.31897655893827,2.81642525564554,6.98325439326982,0.0144810196345691,0.0242764137872103," 2.557874"," 6.692578","12.479037","16.709477","AT5G57780","P1R1","transcription factor","-","YES","WT_sig"
"BraA07002812",1.42828889782664,7.0508263490381,23.7129626945346,6.28631904133585e-05,0.000177865651106644,"BraA07002812",0.999056158563686,7.0508263490381,8.91199256924395,0.00656985599834669,0.0120006421508619," 87.47408","117.28144","235.42704","234.35895","AT1G70940","PIN3","Auxin efflux carrier family protein","-","YES","WT_sig"
"BraA07001098",10.1359087444553,1.3838079349854,26.5587240701215,6.41337107404336e-05,0.00018100495016217,"BraA07001098",4.85798926737131,1.3838079349854,8.84071953626485,0.00806343149506752,0.0144489092028748," 0.00000000"," 0.08469356","13.61509449"," 2.91613888","AT1G29000","AT1G29000","Heavy metal transport/detoxification superfamily protein","-","-","WT_sig"
"BraA03000085",5.71000341705146,3.36558019901397,23.6336028571388,6.41568695322057e-05,0.00018103784984527,"BraA03000085",0.0223289335584824,3.36558019901397,0.000412223905732258,0.983974822231364,0.986929467911248," 1.3125471"," 4.5361658","59.7186916"," 4.5824425","AT5G02540","AT5G02540","NAD(P)-binding Rossmann-fold superfamily protein","-","-","WT_sig"
"BraA04000319",1.07728261568899,6.09645928195835,23.6170753076945,6.44299219801666e-05,0.00018174318494047,"BraA04000319",0.640788385373717,6.09645928195835,6.36579502076121,0.0189225744491365,0.0308388198208127," 60.23468"," 52.42644","127.02755"," 81.76092","AT3G57930","AT3G57930","rho GTPase-activating gacO-like protein","-","-","WT_sig"
"BraA03001874",2.15328261803928,2.89766193280258,23.537747789673,6.57582219874432e-05,0.000184860584761985,"BraA03001874",1.27810822568261,2.89766193280258,6.82130534495913,0.0155220351019096,0.0258153880498792," 3.816224"," 5.644834","16.662925","13.743259","AT2G33620","AT2G33620","AT hook motif DNA-binding family protein","-","-","WT_sig"
"BraA06003604",1.1679010511896,3.36206745128156,23.4801068263982,6.67420840030472e-05,0.000187392151660357,"BraA06003604",0.815209457789165,3.36206745128156,8.82350748693021,0.00680319443230458,0.0123880472425352," 6.638536"," 7.007226","15.147805","12.364719","AT5G24280","GMI1","gamma-irradiation and mitomycin c induced 1","-","-","WT_sig"
"BraA06002233",1.47407517156681,3.80010309801156,23.4408865012453,6.74206839495978e-05,0.000189027710254127,"BraA06002233",0.806644859886339,3.80010309801156,5.6138780129932,0.0265001346138438,0.0417279030434075," 8.863211","14.753401","24.821834","25.779862","AT1G20650","ASG5","Protein kinase superfamily protein","-","-","WT_sig"
"BraA08002359",3.69630829039717,4.17640193746794,23.4173850781782,6.78309077387598e-05,0.000190110786978316,"BraA08002359",2.4916433168707,4.17640193746794,9.33225476416225,0.00557541500188748,0.0103560340016178," 3.047332"," 7.491398","41.406528","42.161366","AT4G37180","AT4G37180","Homeodomain-like superfamily protein","YES","-","WT_sig"
"BraA05002634",7.05091957102198,2.51617707360352,23.3964973833969,6.81977894811047e-05,0.000190968369762069,"BraA05002634",1.57410772972709,2.51617707360352,1.75446782245842,0.19820087243458,0.249714378621651," 0.18234998"," 3.70488438","26.58804666","11.05511091","AT3G21330","AT3G21330","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-","WT_sig"
"BraA06003027",1.51588005815416,5.3481285297296,23.3904581066423,6.83042684750984e-05,0.000191164506720848,"BraA06003027",0.508124314300359,5.3481285297296,2.07925771221753,0.162660667410177,0.209669880029169,"24.95947","43.40661","71.23633","61.74813","AT5G62530","ALDH12A1","aldehyde dehydrogenase 12A1","-","-","WT_sig"
"BraA02000016",1.46070558716565,4.88148959894833,23.355528847533,6.89236703970278e-05,0.00019262403623033,"BraA02000016",0.734333440547344,4.88148959894833,4.66313729363597,0.0413769211394783,0.0619787532104481,"14.32130","22.12947","39.57673","36.82476","AT5G01820","SR1","serine/threonine protein kinase 1","-","-","WT_sig"
"BraA09003749",4.30496408355979,2.79550570241297,23.2774544082549,7.03303913727903e-05,0.000195929267293402,"BraA09003749",2.86004507931425,2.79550570241297,9.24355365345386,0.00577065471184375,0.0106959615125319," 1.351890"," 2.046546","25.494305","14.909416","AT1G30040","GA2OX2","gibberellin 2-oxidase","-","YES","WT_sig"
"BraA09002150",3.12713588334897,2.66470220990384,23.1324065658611,7.30275132821977e-05,0.000202582491903735,"BraA09002150",2.11002441603029,2.66470220990384,8.76247688915508,0.00696944206094922,0.0126629364007089," 1.750383"," 2.328202","15.737146","10.099430","AT5G44290","AT5G44290","Protein kinase superfamily protein","-","-","WT_sig"
"BraA01000833",1.39577440207967,5.64548225462861,23.0233132833129,7.51302412045416e-05,0.00020779300589694,"BraA01000833",0.971929078647514,5.64548225462861,8.63296831573038,0.00733723018425256,0.0132790621018898,"27.21986","37.86729","71.68813","74.28610","AT4G29950","AT4G29950","Ypt/Rab-GAP domain of gyp1p superfamily protein","-","-","WT_sig"
"BraA07003776",3.89307962689047,3.08414858908853,23.0175846136388,7.52424657787965e-05,0.000208066832634971,"BraA07003776",-0.128782418144412,3.08414858908853,0.0270929756125889,0.87068323666083,0.892339767224994," 1.211780","15.411574","18.593775","14.069792","AT1G75450","CKX5","cytokinin oxidase 5","-","YES","WT_sig"
"BraA09002682",1.76402068726279,5.41753056571051,22.9703299070829,7.61751771230995e-05,0.000210387311443689,"BraA09002682",1.11939760973332,5.41753056571051,7.20321693132567,0.0131887315803303,0.0222975977523522,"27.08909","28.62465","91.95543","62.23345","AT4G11600","GPX6","glutathione peroxidase 6","-","-","WT_sig"
"BraA10000019",1.086930027251,5.22388069264636,22.9273962771128,7.70335198185231e-05,0.000212273739836056,"BraA10000019",0.671903633787872,5.22388069264636,6.75022882116867,0.0160048609178225,0.0265035782058418,"23.81038","30.63437","50.83816","48.79897","AT1G01830","AT1G01830","ARM repeat superfamily protein","-","-","WT_sig"
"BraA03000487",2.33463002396731,5.29112928584892,22.880347243844,7.79862481569892e-05,0.000214561011360079,"BraA03000487",1.54452762645166,5.29112928584892,7.98594680605247,0.00952543410264437,0.0167576095647281,"15.00058","18.21286","76.12309","53.19136","AT5G11090","AT5G11090","serine-rich protein-like protein","-","-","WT_sig"
"BraA09001309",1.39633771206644,3.2253478863547,22.7828908375695,8.00007746938863e-05,0.000219642803712153,"BraA09001309",0.924857921378607,3.2253478863547,7.81517984687332,0.0102167312862959,0.0178164580596386," 5.471087"," 6.242061","14.479664","11.853502","AT2G20320","AT2G20320","DENN (AEX-3) domain-containing protein","-","-","WT_sig"
"BraA04000431",2.55116358953055,2.10423700665889,22.7704160524284,8.02627053711302e-05,0.000220285088498969,"BraA04000431",1.66989619615411,2.10423700665889,8.17912658759424,0.00880492004797924,0.0156315634508452,"1.508624","2.548996","9.100137","8.147792","AT3G56190","ALPHA-SNAP2","alpha-soluble NSF attachment protein 2","-","-","WT_sig"
"BraA08002138",1.13950818483281,4.60117757299513,22.7593671195348,8.0495477512751e-05,0.000220808437792036,"BraA08002138",0.510087718291427,4.60117757299513,3.53753347545439,0.0725897526267882,0.102160470882121,"16.44008","22.18388","36.35569","31.62600","AT4G27960","UBC9","ubiquitin conjugating enzyme 9","-","-","WT_sig"
"BraA03000089",1.55183393158751,4.46747126814721,22.6655796120053,8.25011944084641e-05,0.000225798782818506,"BraA03000089",0.841107824789418,4.46747126814721,5.06743464567485,0.0341353989111767,0.05226058937363,"17.29282","12.21323","51.05792","21.90898","AT5G03330","AT5G03330","Cysteine proteinases superfamily protein","-","-","WT_sig"
"BraA07001137",5.81675936485763,2.03718901104182,22.636607748221,8.31317304349831e-05,0.000227264854345846,"BraA07001137",2.99571870682896,2.03718901104182,5.52260840966998,0.0276305008966085,0.0433042003497578," 0.2702983"," 0.3986354","17.5013897"," 3.2043713","AT1G28130","GH3.17","Auxin-responsive GH3 family protein","-","YES","WT_sig"
"BraA02000788",1.01452620557289,3.27582972657765,22.4759588492232,8.67246355288226e-05,0.000235677790611821,"BraA02000788",0.429466131916495,3.27582972657765,3.208992468025,0.0862744022385338,0.119077436972512," 6.399042","10.215242","12.946797","13.766937","AT5G17610","AT5G17610","hypothetical protein","-","-","WT_sig"
"BraA02001089",1.47359955883427,3.36038620357866,22.4732109189614,8.67875450691817e-05,0.000235767338520697,"BraA02001089",0.66459135210235,3.36038620357866,3.71137717200141,0.0663646136883068,0.0942931052043644," 5.869397","11.976725","16.446230","19.033388","AT5G22860","AT5G22860","Serine carboxypeptidase S28 family protein","-","-","WT_sig"
"BraA08001050",2.03402450715239,3.14620680145828,22.3724377538235,8.91292636182078e-05,0.00024113004629608,"BraA08001050",1.37372954020675,3.14620680145828,8.4710914807775,0.0078272943200261,0.0140721430722114," 3.907175"," 7.717816","16.046677","20.052539","AT4G33410","SPPL1","SIGNAL PEPTIDE PEPTIDASE-LIKE 1","-","-","WT_sig"
"BraA06003537",6.07066930153569,1.60155765434764,23.2039852123663,8.99056639759805e-05,0.000242979936638381,"BraA06003537",4.52359562053144,1.60155765434764,9.60115022588127,0.00539355702392777,0.0100466967522631," 0.30564130"," 0.11828622","17.00347736"," 2.98881079","AT5G23530","CXE18","carboxyesterase 18","-","-","WT_sig"
"BraA02002110",1.23068533132404,4.45467139950853,22.2701044978699,9.15778171957917e-05,0.000246694308174185,"BraA02002110",0.857477853190221,4.45467139950853,8.35130362169537,0.00821313503216574,0.0146786357904268,"14.09434","15.63995","33.35455","28.36430","AT1G69690","TCP15","TCP family transcription factor","YES","YES","WT_sig"
"BraA05001011",4.16448183317105,6.11910447271307,22.207298402009,9.31168027080854e-05,0.000250325956383478,"BraA05001011",0.206442000690498,6.11910447271307,0.053092349308971,0.819784368223524,0.849355315681824," 11.42156"," 32.16623","205.89452"," 37.15356","AT2G36800","DOGT1","don-glucosyltransferase 1","-","YES","WT_sig"
"BraA10002005",2.30895750241362,3.48096057610635,22.1820648184451,9.37430309848312e-05,0.000251794421109427,"BraA10002005",1.07282067331877,3.48096057610635,3.9592498948515,0.0585123180592789,0.0843778182549748," 5.118979"," 8.660552","25.849507","18.170031","AT5G17490","RGL3","RGA-like protein 3","YES","YES","WT_sig"
"BraA03006303",1.64876327146204,4.38178046917924,22.1799647119583,9.37953561957586e-05,0.000251891982003283,"BraA03006303",0.958271157524458,4.38178046917924,5.84773849117278,0.0238319102628623,0.0379939499177001,"11.01774","11.28925","34.65035","21.97983","AT4G34590","GBF6","G-box binding factor 6","YES","YES","WT_sig"
"BraA01002411",1.84679053559328,5.89980418108976,22.1724065428225,9.39839351321603e-05,0.000252269293823363,"BraA01002411",1.33069982329511,5.89980418108976,8.88813709789033,0.0066318847328861,0.0121055161423666," 34.75955"," 31.26910","125.46563"," 78.71965","AT3G51430","YLS2","Calcium-dependent phosphotriesterase superfamily protein","-","YES","WT_sig"
"BraA09000236",1.1540830216992,5.3879554869702,22.1542089509711,9.44396670966693e-05,0.00025331976143517,"BraA09000236",0.816187259217259,5.3879554869702,8.47528652020908,0.00781414864242905,0.0140501141914363,"29.86749","29.90678","66.27618","52.67219","AT4G02940","AT4G02940","oxidoreductase, 2OG-Fe(II) oxygenase family protein","-","-","WT_sig"
"BraA10001910",4.85649339335132,4.12740364573854,22.1365185696752,9.48850041562631e-05,0.000254427592064665,"BraA10001910",0.82231195887698,4.12740364573854,0.606430549641993,0.44399615995864,0.50553382217513," 2.948428"," 4.362175","88.770737"," 7.771773","AT5G44630","AT5G44630","Terpenoid cyclases/Protein prenyltransferases superfamily protein","-","-","WT_sig"
"BraA01001543",3.072693645366,3.18138381973041,22.0526168644814,9.70285133180048e-05,0.000259688624319911,"BraA01001543",1.5654969014127,3.18138381973041,5.02640206548439,0.0348013649470524,0.0531715671002335," 3.153916"," 6.320801","26.340479","18.626282","AT4G23870","AT4G23870","hypothetical protein","-","-","WT_sig"
"BraA02002871",1.0502745401006,5.05166327901823,21.7575999455901,0.000104994569462023,0.000278734107494053,"BraA02002871",0.452708499525193,5.05166327901823,3.08764460658617,0.0920637316069453,0.126116896039453,"30.03722","28.36355","62.15109","38.83537","AT4G00240","PLDBETA2","phospholipase D beta 2","-","-","WT_sig"
"BraA02000721",1.01497036340387,4.18268477755756,21.7367099422224,0.000105585052359065,0.000280018319146029,"BraA02000721",0.647752869000047,4.18268477755756,6.89541724469943,0.0150357020561601,0.0250967073556691,"11.91254","14.85227","23.96767","23.28197","AT5G16630","RAD4","DNA repair protein Rad4 family","-","-","WT_sig"
"BraA05000724",1.3371208279383,4.12884364457507,21.7187286591652,0.000106096213103952,0.000281089781898032,"BraA05000724",0.751414301464433,4.12884364457507,5.42676333752413,0.0288757842017067,0.0450495433972508,"10.94431","16.92130","27.84719","28.49997","AT2G40410","AtCaN2","Ca(2 )-dependent nuclease family protein","-","-","WT_sig"
"BraA05002072",1.23487955705116,3.66149741640871,21.6876756765466,0.00010698532489521,0.000283207032265491,"BraA05002072",0.818299315180459,3.66149741640871,7.49386445454973,0.0116726039123198,0.0200334517042758," 8.423124","10.959091","19.561359","19.353470","AT1G48260","CIPK17","CBL-interacting protein kinase 17","-","-","WT_sig"
"BraA04001543",1.92711678191067,4.7063548343583,21.6536670201149,0.00010796838274554,0.000285377387811049,"BraA04001543",0.935040710189416,4.7063548343583,4.08662325247019,0.0548914822325365,0.0797702825537923,"11.71161","17.22055","45.32829","32.99899","AT2G21560","AT2G21560","nucleolar-like protein","-","-","WT_sig"
"BraA09001056",1.313345198886,2.99144428219975,21.6374874518215,0.000108439520504974,0.000286479765818259,"BraA09001056",0.669077729814977,2.99144428219975,4.42211364674641,0.0465087066131502,0.0688208180963602," 4.968334"," 6.177682","12.394022"," 9.832877","AT2G11520","CRCK3","calmodulin-binding receptor-like cytoplasmic kinase 3","-","-","WT_sig"
"BraA10000943",1.10330246831577,3.44437797520616,21.5199085651447,0.000111931343013002,0.000294467547889796,"BraA10000943",0.278294169298981,3.44437797520616,1.08064850806079,0.30925271436032,0.368537077833998," 6.843158"," 9.701236","14.902372","11.768965","AT5G53730","AT5G53730","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family","-","-","WT_sig"
"BraA07003807",1.37035814105734,4.19983042447755,21.5137201623078,0.000112118485775243,0.000294861314302812,"BraA07003807",-0.0636268460105279,4.19983042447755,0.0363055987764058,0.850541244776661,0.875386211497305,"12.56345","17.33216","32.38569","16.62639","AT1G75860","AT1G75860","DNA ligase","-","-","WT_sig"
"BraA01003649",1.06392894926926,3.82198032387308,21.4956327961619,0.000112667419836554,0.000296205977656149,"BraA01003649",0.777547190546895,3.82198032387308,8.93881874215873,0.0065008639903669,0.0118870352240213," 9.703019","12.831849","20.425962","22.018658","AT3G01920","AT3G01920","DHBP synthase RibB-like alpha/beta domain-containing protein","-","-","WT_sig"
