"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA09000543",-1.05184746580666,3.03383121939409,7.57868774724778,0.0112672167803582,0.018300644597612,"BraA09000543",-1.70367664574645,3.03383121939409,15.0396930817494,0.000750401920317688,0.00175346291950719," 7.602679","11.213040"," 3.681537"," 3.411984","AT5G27700","AT5G27700","Ribosomal protein S21e","-","-","phyB_sig"
"BraA06004949",-0.853314307355744,3.96504657713822,7.53849826935253,0.0114573186800357,0.0185705072622553,"BraA06004949",-1.4045915473202,3.96504657713822,15.4081511280653,0.000667256071871909,0.0015850604544618,"15.418754","20.905559"," 8.523520"," 7.893982","AT4G39520","AT4G39520","GTP-binding protein-like protein","-","-","phyB_sig"
"BraA03004226",-1.02491457509698,4.17859960922651,7.50466755487896,0.0116200898783652,0.0188110886234155,"BraA03004226",-1.77553196497874,4.17859960922651,16.3022767949698,0.000504378356103361,0.00123945024133308,"17.801088","20.622667"," 8.627969"," 6.018471","AT3G21160","MNS2","alpha-mannosidase 2","-","-","phyB_sig"
"BraA05001140",-1.40827659591422,5.23979443143727,7.48725596853772,0.0117048570277299,0.0189327355478849,"BraA05001140",-2.6143485925804,5.23979443143727,19.1212802745054,0.000218065915060802,0.000598806263617765,"18.821487","62.229635"," 7.212372","10.117018","AT2G34810","AT2G34810","FAD-binding Berberine family protein","-","-","phyB_sig"
"BraA03002460",-1.75062560467152,4.01711250893605,7.46983072623294,0.0117903748755401,0.0190632255306626,"BraA03002460",-3.04060897956853,4.01711250893605,15.5374237063636,0.000640512857910592,0.00152984507574731,"18.774501","26.560536"," 5.566210"," 3.238779","AT2G44640","AT2G44640","TRIGALACTOSYLDIACYLGLYCEROL-like protein","-","-","phyB_sig"
"BraA05002659",-0.489173302773443,3.65429652400352,7.46470480524398,0.0118156625305453,0.0191001877611978,"BraA05002659",-1.01445902277351,3.65429652400352,24.2076793856258,5.54120173147725e-05,0.000184394324003069,"11.737678","14.479069"," 8.427955"," 7.153180","AT3G21160","MNS2","alpha-mannosidase 2","-","-","phyB_sig"
"BraA02001345",-1.98003341524181,3.17175676088175,7.43508537626223,0.0119629620082136,0.0193164774322202,"BraA02001345",-2.91793993231848,3.17175676088175,11.4756563127172,0.00250910315449287,0.00509003090781379,"11.738329","14.494555"," 3.002665"," 1.881517","AT5G57290","AT5G57290","60S acidic ribosomal protein family","-","-","phyB_sig"
"BraA08002999",-1.76163091958842,2.70501768154184,7.43298415849467,0.0119734882977463,0.019331491004875,"BraA08002999",-2.68003478755632,2.70501768154184,12.1838118430192,0.00195228777423944,0.00407628594064956," 6.876374"," 8.095547"," 1.981622"," 1.256986","AT1G26880","AT1G26880","Ribosomal protein L34e superfamily protein","-","-","phyB_sig"
"BraA09004669",-0.773622542737244,3.56983008577433,7.39643182653767,0.0121582480967181,0.0196056577238339,"BraA09004669",-1.46631737164854,3.56983008577433,19.8600461412795,0.000176818400656059,0.000499125112325389,"11.020923","15.509091"," 6.475979"," 5.634730","AT3G52730","AT3G52730","ubiquinol-cytochrome C reductase UQCRX/QCR9-like family protein","-","-","phyB_sig"
"BraA10000105",-1.35079780413607,4.87150671580577,7.33158849084784,0.0124938091078345,0.0200829815520134,"BraA10000105",-2.02137951508832,4.87150671580577,12.0447593764712,0.00204993045116078,0.00425727738504692,"34.64029","43.90221","13.57412","10.77905","AT1G02280","TOC33","translocon at the outer envelope membrane of chloroplasts 33","-","-","phyB_sig"
"BraA03006420",-0.925397286043589,3.98961550844116,7.31271788048402,0.012593376391014,0.020224440811607,"BraA03006420",-2.15812899618627,3.98961550844116,28.6935396757403,1.87405447217611e-05,7.33954152576559e-05,"11.607422","17.738880"," 6.165131"," 3.945836","AT4G36220","FAH1","ferulic acid 5-hydroxylase 1","-","YES","phyB_sig"
"BraA05004327",-0.781765655323339,4.63066896326784,7.30945268578805,0.0126106934104039,0.0202501850928135,"BraA05004327",-1.10294569741399,4.63066896326784,10.9658955833383,0.00301718351959994,0.00598569052161622,"27.48434","30.93776","16.00529","14.37989","AT3G06610","AT3G06610","DNA-binding enhancer protein-like protein","-","-","phyB_sig"
"BraA08002663",-0.829487032415468,4.37554861701273,7.28585031816511,0.0127366544258227,0.0204399409321421,"BraA08002663",-1.44807817113271,4.37554861701273,16.3261495257537,0.000500672296450075,0.00123167522078667,"24.108253","25.808839","13.594123"," 9.430154","AT3G45090","AT3G45090","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-","phyB_sig"
"BraA06000562",-0.497935417846339,4.66664438756436,7.26916826547172,0.0128265217241922,0.0205694805846954,"BraA06000562",-1.15218744766899,4.66664438756436,28.4370190878538,1.98851231072099e-05,7.71485919909991e-05,"27.81444","25.22614","19.66260","11.35448","AT3G44190","AT3G44190","FAD/NAD(P)-binding oxidoreductase family protein","-","YES","phyB_sig"
"BraA09001247",-4.10826504000496,2.12902460009616,7.38269710640232,0.0128328839131083,0.020575490760143,"BraA09001247",-9.39531409994871,2.12902460009616,13.4288437589145,0.00142486771489495,0.00308832523167812,"4.2217784","8.1864340","0.2380471","0.0000000","AT2G18969","AT2G18969","transcription factor/transcription regulator","-","-","phyB_sig"
"BraA02002925",-1.14414193710513,3.09908558919354,7.25630731762658,0.0128962829405105,0.0206687194260905,"BraA02002925",-1.53266960822512,3.09908558919354,9.53028841153442,0.00516519467997066,0.0096751355780957,"11.917078"," 9.830585"," 5.390766"," 3.371871","AT4G02150","MOS6","ARM repeat superfamily protein","-","-","phyB_sig"
"BraA10002683",-0.662672771067169,2.92950920033847,7.24453632309321,0.0129604996671102,0.0207610690779885,"BraA10002683",-1.15487151381804,2.92950920033847,16.7379225077907,0.000441207739959916,0.00110477407365082," 7.616380","10.423274"," 4.806903"," 4.674379","AT5G06410","AT5G06410","DNAJ heat shock N-terminal domain-containing protein","-","-","phyB_sig"
"BraA01001501",-1.20106447157794,2.97769557071757,7.17468852165999,0.0133489032250236,0.0213376395614777,"BraA01001501",-1.82156747216582,2.97769557071757,12.3811404938853,0.00182235010592602,0.00382952647811082," 8.656724","10.398040"," 3.874457"," 2.900674","AT4G23500","AT4G23500","Pectin lyase-like superfamily protein","-","-","phyB_sig"
"BraA02004217",-1.17700746097382,4.30239598523525,7.16491232827865,0.0134042851086233,0.0214196393512417,"BraA02004217",-2.079203061786,4.30239598523525,16.1279104816578,0.000532372524102658,0.0013028913663985,"27.565342","40.012100","12.062976"," 9.485085","AT5G23420","HMGB6","high-mobility group box 6","-","-","phyB_sig"
"BraA05000033",-0.841106291812114,5.68181202048759,7.13156865353226,0.0135950957585116,0.021704184654612,"BraA05000033",-1.25801241815641,5.68181202048759,11.9101288153603,0.00214958069643369,0.00443483785908041,"52.73512","69.52462","29.43627","29.04780","AT3G04920","AT3G04920","Ribosomal protein S24e family protein","-","-","phyB_sig"
"BraA04000744",-0.479426156424457,5.04485079096057,7.11381160697605,0.0136979355176138,0.021855601119842,"BraA04000744",-1.02084601139994,5.04485079096057,24.0156974691968,5.81827696892925e-05,0.000191824480678928,"36.00783","39.61818","25.87496","19.52096","AT3G52300","ATPQ","ATP synthase D chain","-","-","phyB_sig"
"BraA04003277",-1.22782067343917,2.8710684112789,7.10840591511373,0.0137294131195997,0.0218947277104863,"BraA04003277",-1.73434529968756,2.8710684112789,10.4500332150461,0.00364845435201308,0.00709625440030479," 8.798178"," 8.897395"," 3.686980"," 2.655906","AT1G14620","DECOY","decoy","-","YES","phyB_sig"
"BraA07001711",-0.46592251864793,7.4808491906952,7.0907577750949,0.013832737323111,0.0220461001889193,"BraA07001711",-1.04763723516067,7.4808491906952,26.4834842555169,3.15593218068737e-05,0.000114272768631284,"159.3458","202.2990","115.3314"," 97.8703","AT5G66760","SDH1-1","succinate dehydrogenase 1-1","-","-","phyB_sig"
"BraA09005886",-0.996286428291134,4.21396346822195,7.07405058835674,0.013931345534384,0.0221897772425829,"BraA09005886",-2.44132020804656,4.21396346822195,30.899153953354,1.13964660720016e-05,4.82148193722277e-05,"10.963000","24.615458"," 5.615089"," 4.533748","AT2G21320","BBX18","B-box zinc finger family protein","YES","-","phyB_sig"
"BraA10000314",-2.78120842773352,2.54303334773165,7.06966976548568,0.0139573302695742,0.0222221705890246,"BraA10000314",-6.690814473166,2.54303334773165,22.7309232053264,8.10981048572401e-05,0.000254229071988241," 1.20325304"," 4.51780112"," 0.16495933"," 0.03118331","AT1G04570","AT1G04570","Major facilitator superfamily protein","-","-","phyB_sig"
"BraA10001282",-0.566335670797648,3.46353028171746,7.06656930684056,0.0139757529548555,0.0222470015685099,"BraA10001282",-1.16862836053446,3.46353028171746,22.752902494493,8.06320110067713e-05,0.000252868669704439,"10.053094","13.701277"," 6.806951"," 6.103344","AT5G57270","AT5G57270","Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein","-","-","phyB_sig"
"BraA09000894",-0.633346844556782,4.4007924624573,7.05403095463073,0.0140505296944589,0.022343436794381,"BraA09000894",-1.28237463838147,4.4007924624573,21.5198590100784,0.000111932840250134,0.000336804225872129,"22.65948","28.39098","14.58363","11.65999","AT5G64670","AT5G64670","Ribosomal protein L18e/L15 superfamily protein","-","-","phyB_sig"
"BraA06000568",-0.704466223195639,3.92356081273488,7.03849812274803,0.0141437794562876,0.0224803684380457,"BraA06000568",-1.32051348913746,3.92356081273488,18.6022122089731,0.000253284199242736,0.000682652961657647,"14.729391","21.583810"," 9.016236"," 8.627198","AT3G44160","AT3G44160","Outer membrane OMP85 family protein","-","-","phyB_sig"
"BraA08000541",-1.58740021795921,4.68833102382742,7.00848144132907,0.0143259277021371,0.0227492031912467,"BraA08000541",-3.23647637892759,4.68833102382742,18.9838612677526,0.000226838358045571,0.000620513687111103,"31.521191","33.113990","10.802954"," 3.493965","AT1G45201","TLL1","triacylglycerol lipase-like 1","-","-","phyB_sig"
"BraA04000595",-1.49410132426646,3.38328452532424,6.9994492653777,0.0143812438793555,0.0228278316519822,"BraA04000595",-4.51558543921023,3.38328452532424,33.7828834846239,6.13527900433021e-06,2.86811082649711e-05,"10.8281585","13.3009950"," 3.9597202"," 0.5623646","AT3G54030","BSK6","kinase with tetratricopeptide repeat domain-containing protein","-","YES","phyB_sig"
"BraA02000006",-1.34925522006864,2.98602241024549,6.99904185339541,0.0143837445759561,0.0228294988026165,"BraA02000006",-2.64817329149515,2.98602241024549,19.1228882185725,0.000217965482399618,0.000598634914145871," 7.192615"," 9.884671"," 2.967677"," 1.539093","AT5G01890","AT5G01890","Leucine-rich receptor-like protein kinase family protein","-","-","phyB_sig"
"BraA09003331",-1.57500744534407,4.00783793996276,6.9748045958751,0.0145333822965022,0.0230460847619327,"BraA09003331",-2.14336049791004,4.00783793996276,9.48734953579452,0.00525124258815471,0.00981645585956711,"19.019627","20.694349"," 6.358844"," 4.637113","AT4G09800","RPS18C","S18 ribosomal protein","-","-","phyB_sig"
"BraA01001857",-0.92723857836935,8.35585390290955,6.96412858897003,0.0145998404104023,0.0231444745754589,"BraA01001857",-1.41487213919024,8.35585390290955,11.9356000369467,0.00213032817141696,0.00440680318282336,"235.9339","350.4239","124.1522","131.4191","AT4G26850","VTC2","GDP-L-galactose phosphorylase 1","-","-","phyB_sig"
"BraA09005159",-1.71813273042345,4.53368908028907,6.95455519707919,0.01465972082966,0.0232253654613838,"BraA09005159",-2.8525273142357,4.53368908028907,13.3065797896862,0.00132698993856514,0.00289772775152821,"35.652679","44.264066","10.882084"," 6.073017","AT3G58120","BZIP61","Basic-leucine zipper (bZIP) transcription factor family protein","YES","-","phyB_sig"
"BraA03001363",-0.77315836435143,4.27778167139584,6.92796780803426,0.0148274522169914,0.0234674809346852,"BraA03001363",-1.28252590233067,4.27778167139584,14.3812992837842,0.000928578142222315,0.00211180753627789,"18.90449","26.88053","11.09975","11.05188","AT5G56250","HAP8","hapless 8","-","-","phyB_sig"
"BraA06003343",-0.997089563853318,4.35059605927436,6.90954041861886,0.0149449507634065,0.0236368091856931,"BraA06003343",-1.73210443971377,4.35059605927436,15.2729879988964,0.000696527089203553,0.00164491168553097,"23.811774","28.622277","12.000222"," 8.606517","AT5G65640","bHLH093","beta HLH protein 93","YES","-","phyB_sig"
"BraA05000266",-1.5832299922961,5.89317071121665,6.89591770732112,0.0150324758277467,0.023760912786577,"BraA05000266",-2.52596794638112,5.89317071121665,12.5233498266192,0.00173458025671807,0.00366769119300678," 66.84811","106.61713"," 22.57274"," 18.41507","AT2G40610","EXPA8","expansin A8","-","YES","phyB_sig"
"BraA03006063",-1.21535206610661,3.44857439893307,6.88434445232291,0.0151072791728928,0.023871958054546,"BraA03006063",-1.95648114469558,3.44857439893307,12.6995183905677,0.00163220461954628,0.00347409069799303,"14.207027","13.448166"," 6.164440"," 3.428792","AT4G31550","WRKY11","WRKY DNA-binding protein 11","YES","YES","phyB_sig"
"BraA03006436",-0.732863158292172,3.80180825750665,6.83835199171947,0.01540864940503,0.0243018177991154,"BraA03006436",-1.16064638867433,3.80180825750665,12.7770270164451,0.00158927191790146,0.00339925804970363,"16.98623","16.90170","10.16611"," 7.57555","AT4G36420","AT4G36420","Ribosomal protein L12 family protein","-","-","phyB_sig"
"BraA03004841",-0.902917582528142,3.33729463720615,6.82978682059161,0.0154655055448459,0.0243841587975432,"BraA03004841",-1.22929919103758,3.33729463720615,9.47815098805311,0.00526988018693997,0.00984311310578321,"11.278476","11.633609"," 6.046099"," 4.950952","AT3G51160","MUR1","NAD(P)-binding Rossmann-fold superfamily protein","-","-","phyB_sig"
"BraA02000600",-1.21949010078496,3.00273652973712,6.79581454808502,0.0156933147067406,0.0247086899553964,"BraA02000600",-2.44416891822363,3.00273652973712,19.0794274879578,0.000220697872722785,0.000605294392168782," 9.949326","11.916206"," 4.314058"," 2.160695","AT5G14610","AT5G14610","DEAD box RNA helicase family protein","-","-","phyB_sig"
"BraA02001186",-0.664074314410829,4.40956259182799,6.79533227720045,0.0156965753258006,0.0247113518331768,"BraA02001186",-1.13931268807409,4.40956259182799,15.024366818688,0.000754097155232931,0.00176105181355584,"21.19413","25.66868","13.27984","11.65682","AT5G59610","AT5G59610","Chaperone DnaJ-domain superfamily protein","-","-","phyB_sig"
"BraA08001375",-1.15659760801222,4.44217394264066,6.78478940461201,0.0157680431843127,0.0248089763815555,"BraA08001375",-1.92148701990945,4.44217394264066,13.7427749318431,0.00114635472118865,0.00254135539598724,"21.542824","30.264465"," 9.679053"," 7.983440","AT1G36280","AT1G36280","L-Aspartase-like family protein","-","-","phyB_sig"
"BraA03001189",-1.29838175192599,4.03217476631277,6.76529240461202,0.0159011605795198,0.0249959320405114,"BraA03001189",-2.29093766479084,4.03217476631277,16.3052537055206,0.000503914584417749,0.00123854084302551," 6.964118","15.031399"," 2.946660"," 3.065633","AT5G59480","AT5G59480","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-","phyB_sig"
"BraA03003418",-1.13655124307469,5.38058066954694,6.76349548912814,0.0159134916776246,0.0250103204199511,"BraA03003418",-1.65938463352701,5.38058066954694,10.6498345379758,0.00338823515808528,0.00663566273339085,"44.94288","53.36318","20.43071","16.84977","AT3G05560","AT3G05560","Ribosomal L22e protein family","-","-","phyB_sig"
"BraA09004373",-0.782092965615509,3.22415545867521,6.75336604640991,0.0159832021053798,0.0251123578697023,"BraA09004373",-1.40088768925551,3.22415545867521,15.7563335872748,0.000597854758513159,0.00143997458286108,"10.131162"," 9.557763"," 5.938527"," 3.612068","AT1G22070","TGA3","transcription factor TGA3","YES","-","phyB_sig"
"BraA04000014",-0.851475728166819,3.07238267181915,6.70516552228496,0.0163195840570947,0.0255948837244589,"BraA04000014",-2.09685690261111,3.07238267181915,28.5169560774754,1.95204983444609e-05,7.5921088199114e-05," 8.850582","10.394733"," 4.874551"," 2.401993","AT3G63250","HMT2","homocysteine methyltransferase 2","-","-","phyB_sig"
"BraA01003175",-0.764450626661398,3.98338714034204,6.69563616241578,0.0163870119423567,0.0256955138446597,"BraA01003175",-1.71497602095351,3.98338714034204,24.1469149719142,5.62731310671453e-05,0.000186686204011954,"13.024015","14.176182"," 7.667105"," 4.303901","AT1G61740","AT1G61740","Sulfite exporter TauE/SafE family protein","-","-","phyB_sig"
"BraA06002010",-1.00166975134978,3.95003808630581,6.67748406697615,0.0165163083027285,0.0258827850144311,"BraA06002010",-2.79063253810164,3.95003808630581,33.7303938211838,6.20299761632595e-06,2.89289429573246e-05,"14.815525","17.165216"," 7.461132"," 2.459522","AT1G18400","BEE1","BR enhanced expression 1","YES","YES","phyB_sig"
"BraA01002025",-1.02837922119875,3.27896263108845,6.66725162298844,0.0165896913676042,0.0259796778555457,"BraA01002025",-1.53784603608148,3.27896263108845,10.6316600303593,0.0034110431899401,0.00667534748348343,"13.032357","10.169503"," 6.298257"," 3.506408","AT1G56250","PP2-B14","phloem protein 2-B14","-","-","phyB_sig"
"BraA04000623",-1.05957964252449,4.73959174382867,6.66079499802872,0.0166361816229156,0.0260447084488453,"BraA04000623",-1.56562409439403,4.73959174382867,10.6938343257348,0.00333370702156432,0.00654108059329624,"33.23955","32.95657","15.87008","11.13339","AT3G53700","MEE40","Pentatricopeptide repeat (PPR) superfamily protein","-","-","phyB_sig"
"BraA01004734",-1.66116906203226,3.96602196048607,6.6586341389606,0.0166517728929178,0.0260665246478892,"BraA01004734",-3.46646856110405,3.96602196048607,19.9857250582787,0.000170688788645271,0.000483469773848582," 9.049474","19.891269"," 2.997116"," 1.765848","AT3G02510","AT3G02510","Regulator of chromosome condensation (RCC1) family protein","-","-","phyB_sig"
"BraA01001874",-1.18006660802015,4.1947739536797,6.65786863659851,0.0166573001141325,0.02607258390975,"BraA01001874",-2.09739439621883,4.1947739536797,15.2722860999756,0.000696682703513838,0.00164503236623279,"13.008980","20.068828"," 5.637670"," 4.697426","AT4G27030","FADA","fatty acid desaturase A","-","-","phyB_sig"
"BraA08000481",-1.4409098785994,3.50735905002492,6.59642542438812,0.017107646718894,0.026705777978319,"BraA08000481",-2.08807869386264,3.50735905002492,10.2997040422611,0.0038586872164873,0.00745955991003563,"14.023681","17.297951"," 5.209905"," 4.029732","AT1G47740","AT1G47740","PPPDE putative thiol peptidase family protein","-","-","phyB_sig"
"BraA04003243",-0.778828261274451,3.40335285772895,6.55300560734556,0.0174340275687462,0.0271560211709119,"BraA04003243",-1.40428470124574,3.40335285772895,16.4593619190272,0.000480529935086674,0.00119054638411211," 9.103685","14.671267"," 5.320322"," 5.529163","AT3G61110","RS27A","ribosomal protein S27","-","-","phyB_sig"
"BraA01003408",-0.924479600617707,3.90047100636834,6.54499047594451,0.0174950278365701,0.0272429499552448,"BraA01003408",-1.47112007485926,3.90047100636834,12.5155196042225,0.00173929076443502,0.0036766635283652,"14.675730","20.069164"," 7.697348"," 7.219030","AT4G15000","AT4G15000","Ribosomal L27e protein family","-","-","phyB_sig"
"BraA07004146",-1.49574052524061,2.51829254070298,6.50590627557818,0.0177958943872237,0.0276567316009973,"BraA07004146",-2.66491013222903,2.51829254070298,14.2074342027179,0.000983009099563709,0.0022208358299315," 6.260243"," 7.334124"," 2.208232"," 1.147338","AT1G80720","AT1G80720","Mitochondrial glycoprotein family protein","-","-","phyB_sig"
"BraA07003989",-1.25624518999575,4.32922453182574,6.4916910101567,0.0179067415151388,0.0278180133683661,"BraA07003989",-2.79321301552131,4.32922453182574,21.8908809859366,0.000101310836610129,0.000309277069092986,"22.659724","32.098286"," 9.677707"," 4.632861","AT1G78060","AT1G78060","Glycosyl hydrolase family protein","-","-","phyB_sig"
"BraA02004388",-1.54335989132746,3.78967479198281,6.49053479717496,0.0179157909973521,0.0278293250072359,"BraA02004388",-2.59064396379675,3.78967479198281,12.9921722956944,0.00147643800927267,0.00318466810596093,"14.652673","19.242441"," 5.302004"," 3.227328","AT5G63590","FLS3","flavonol synthase 3","-","-","phyB_sig"
"BraA06002544",-0.673374447937203,3.599099852854,6.48451874610522,0.0179629595387966,0.0278970876310468,"BraA06002544",-1.22587911248243,3.599099852854,16.0701041841241,0.000542023842645449,0.00132209131926846,"12.782011","14.962933"," 8.066551"," 6.408732","AT4G31600","UTr7","UDP-N-acetylglucosamine (UAA) transporter family","-","-","phyB_sig"
"BraA03000770",-1.236827883525,5.34828573278744,6.4660167895971,0.0181088885462307,0.0280987683081301,"BraA03000770",-1.93275647435822,5.34828573278744,11.457940887594,0.00252509743139673,0.00511848468386149,"54.11140","60.67179","23.13156","15.83559","AT5G16030","AT5G16030","mental retardation GTPase activating protein","-","-","phyB_sig"
"BraA04002142",-0.648776807912401,3.76460759848941,6.43839669772896,0.018329187276046,0.0284265846610468,"BraA04002142",-1.13806054397274,3.76460759848941,15.0140632309847,0.000756592563457098,0.00176556959952776,"13.473118","17.509697"," 8.530592"," 7.964886","AT5G65940","CHY1","beta-hydroxyisobutyryl-CoA hydrolase 1","-","-","phyB_sig"
"BraA04002605",-2.33111381986862,2.87790040190738,6.40308997147849,0.0186151360483244,0.0288282499903684,"BraA04002605",-4.36903008276125,2.87790040190738,13.8993915231517,0.00108820434023355,0.00242797472137257,"10.5787310","17.9712084"," 2.0566793"," 0.8303999","AT2G35930","PUB23","plant U-box 23","-","-","phyB_sig"
"BraA07002615",-0.878785834020068,5.68614365968285,6.37777225132936,0.0188232310486483,0.0291181972192358,"BraA07002615",-1.54245888597662,5.68614365968285,14.5520926999255,0.000878298556144886,0.00201346042436943,"49.32269","80.33461","26.87700","27.53170","AT1G75500","WAT1","Walls Are Thin 1","-","-","phyB_sig"
"BraA03001518",-1.29819423197315,5.42401799593014,6.37340535068795,0.0188593844698763,0.0291687239817513,"BraA03001518",-3.09738226731698,5.42401799593014,23.7998862528649,6.14787133245349e-05,0.00020084577578418,"46.376922","68.853793","18.827353"," 8.061835","AT5G53420","AT5G53420","CCT motif family protein","-","-","phyB_sig"
"BraA03001855",-1.2493226204023,4.14661349658847,6.3539067484676,0.0190217557378533,0.0294050712349059,"BraA03001855",-2.39038494190395,4.14661349658847,16.3959800900145,0.000490001108349129,0.00121020201559945,"21.280897","26.532989"," 8.949658"," 5.034950","AT2G33210","HSP60-2","heat shock protein 60-2","-","YES","phyB_sig"
"BraA09006255",-0.794251035659443,2.81296235084094,6.33183044972694,0.0192074677750586,0.0296717580507825,"BraA09006255",-1.82913374728366,2.81296235084094,24.0497788538797,5.76800859510868e-05,0.000190302372484816,"6.462663","8.191043","3.712468","2.313157","AT1G14830","DL1C","DYNAMIN-like 1C","-","-","phyB_sig"
"BraA09004815",-1.01922567420127,4.7760813640195,6.32550114386811,0.0192610822418901,0.0297487424676038,"BraA09004815",-2.06490618422423,4.7760813640195,18.402321875067,0.000268461626302262,0.000718270609892504,"24.60732","28.17327","12.29161"," 6.71538","AT3G54390","AT3G54390","sequence-specific DNA binding transcription factor","YES","-","phyB_sig"
"BraA09006473",-0.675062295041553,2.936045079814,6.26926490838968,0.0197448138755283,0.030425966864036,"BraA09006473",-1.30862790255107,2.936045079814,17.6650045874286,0.000333634363666334,0.000865140837579588,"7.747415","9.045002","4.894267","3.628913","AT1G11800","AT1G11800","endonuclease/exonuclease/phosphatase family protein","-","-","phyB_sig"
"BraA06003092",-2.37305492362567,4.08962026509238,6.25189424446799,0.0198969476700928,0.03064363564846,"BraA06003092",-3.99302048368592,4.08962026509238,10.9152675124094,0.00307349784280823,0.00608855372667027,"11.8613184","13.8193055"," 2.2927736"," 0.8150114","AT5G63140","PAP29","purple acid phosphatase 29","-","-","phyB_sig"
"BraA04003172",-1.18938682804235,4.76511324652121,6.22081209856396,0.0201724272694666,0.0310345034914871,"BraA04003172",-1.93686091818268,4.76511324652121,11.9275049985212,0.00213642630231046,0.00441767603762042,"35.687777","38.060520","15.605326"," 9.896857","AT2G44120","AT2G44120","Ribosomal protein L30/L7 family protein","-","-","phyB_sig"
"BraA04002522",-0.812851165126204,2.90496894407678,6.19165281780688,0.0204347204861945,0.0313981355381396,"BraA04002522",-1.44137098343676,2.90496894407678,14.5458439293821,0.000880084800385293,0.00201696778655569," 7.079541"," 7.923730"," 4.119295"," 2.896140","AT2G34710","PHB","Homeobox-leucine zipper family protein / lipid-binding START domain-containing protein","YES","YES","phyB_sig"
"BraA01000958",-0.479442056535383,4.26466466641335,6.19098266719331,0.0204407929863561,0.0314044003519029,"BraA01000958",-1.14819994343027,4.26466466641335,26.4366889737833,3.19178984577095e-05,0.000115305880588558,"20.42708","23.87273","14.68857","10.74616","AT4G28630","ABCB23","ABC transporter of the mitochondrion 1","-","-","phyB_sig"
"BraA07002840",-0.802455568192519,3.77323484797178,6.18617515689963,0.0204844145609341,0.0314683471783235,"BraA07002840",-1.3727331771669,3.77323484797178,13.3966673131584,0.00128727696779642,0.00281922074205032,"13.890996","14.748234"," 8.050937"," 5.704760","AT1G70230","TBL27","TRICHOME BIREFRINGENCE-LIKE 27","-","-","phyB_sig"
"BraA08003120",-0.65493561957399,3.0805449702767,6.17480160589913,0.0205880262969306,0.0316151740403598,"BraA08003120",-1.04576632615323,3.0805449702767,11.658053566759,0.00235072558042917,0.00479963946503505,"10.118518"," 8.578651"," 6.512742"," 4.141474","AT1G21880","LYM1","lysm domain GPI-anchored protein 1 precursor","-","-","phyB_sig"
"BraA03001401",-0.759685655748052,3.16332810344884,6.17341364276491,0.0206007102929355,0.0316253954950556,"BraA03001401",-1.28256611011523,3.16332810344884,13.0263182836309,0.00145934948205982,0.00315307630029122," 8.946764"," 8.468887"," 5.313443"," 3.487653","AT5G55530","AT5G55530","Calcium-dependent lipid-binding (CaLB domain) family protein","-","-","phyB_sig"
"BraA09000811",-1.18679949579767,3.46780253757655,6.06338671920126,0.0216343813058994,0.033112131636995,"BraA09000811",-2.21895814999725,3.46780253757655,14.8341838321901,0.000801641904489484,0.00185775082106368,"10.666850","12.495408"," 4.708220"," 2.717083","AT5G62990","emb1692","Ubiquitin carboxyl-terminal hydrolase family protein","-","-","phyB_sig"
"BraA05003105",-1.1355536937509,5.28348707046002,6.06052043520766,0.0216620688786002,0.0331480618461178,"BraA05003105",-1.77765727095954,5.28348707046002,10.7779075283579,0.00323217191253254,0.00636415623825756,"40.60212","39.20080","18.73355","11.41100","AT3G19370","AT3G19370","filament-like protein (DUF869)","-","-","phyB_sig"
"BraA02002866",-0.841148447750413,5.07919904580904,6.05587465821998,0.0217070296113442,0.033207177187536,"BraA02002866",-1.61889449565334,5.07919904580904,16.3279831190278,0.000500388875990634,0.00123122102674575,"40.54467","45.42586","22.61680","14.78445","AT1G64880","AT1G64880","Ribosomal protein S5 family protein","-","-","phyB_sig"
"BraA09001518",-1.14175841312033,3.92223440927677,5.9931141161017,0.0223246912854544,0.0340891192115883,"BraA09001518",-1.76827514449507,3.92223440927677,11.0397373620512,0.00293706496739309,0.00584147113808026," 9.929414","14.423461"," 4.750794"," 4.224385","AT1G64500","AT1G64500","Glutaredoxin family protein","-","-","phyB_sig"
"BraA03000138",-1.80244932195335,2.79834058990743,5.98330328143107,0.022423000150513,0.0342259525183354,"BraA03000138",-4.29612054275008,2.79834058990743,18.2882178470275,0.000277567789032349,0.000738991373370969," 9.2498127"," 7.5927471"," 2.7643407"," 0.3618889","AT5G03760","ATCSLA09","Nucleotide-diphospho-sugar transferases superfamily protein","-","-","phyB_sig"
"BraA08000511",-0.614809888395006,4.16424897645171,5.97260575402751,0.0225307431885671,0.0343770742330405,"BraA08000511",-1.36218604838671,4.16424897645171,21.4365157754123,0.000114482078567238,0.000343228174599681,"20.137484","21.321379","13.281401"," 8.287578","AT1G47260","GAMMA CA2","gamma carbonic anhydrase 2","-","-","phyB_sig"
