"","logFC","logCPM","F","PValue","FDR","woundCtrl","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA02003164",-3.17722028383219,4.05862446890824,60.2332166138318,3.36515738288936e-07,2.01015473270127e-06,FALSE,"BraA02003164","AT5G46780","AT5G46780","VQ motif-containing protein","-","-"
"BraA01002295",-5.23251948718414,9.42916686767429,59.955234118508,3.47780678860177e-07,2.06724618023383e-06,FALSE,"BraA01002295","AT4G15530","PPDK","pyruvate orthophosphate dikinase","-","-"
"BraA09003973",-3.36873113775841,4.86064445374239,59.6790046978667,3.59390566180464e-07,2.12422362436369e-06,FALSE,"BraA09003973","AT1G27300","AT1G27300","transmembrane protein","-","-"
"BraA07002263",-3.24747324020211,5.61664384947569,59.4394452365608,3.69808094044378e-07,2.18006719110806e-06,FALSE,"BraA07002263","AT3G61070","PEX11E","peroxin 11E","-","-"
"BraA04001271",-5.38424715278474,3.72674420980719,71.1905911649569,3.83327401331318e-07,2.24942790898135e-06,FALSE,"BraA04001271","AT5G39520","AT5G39520","hypothetical protein (DUF1997)","-","-"
"BraA01000296",-7.95258403114484,8.7225375056884,59.1372208887402,3.83431707738054e-07,2.24942790898135e-06,TRUE,"BraA01000296","AT4G35770","SEN1","Rhodanese/Cell cycle control phosphatase superfamily protein","-","YES"
"BraA02001544",-4.50720406796419,6.69384018968165,58.6807810346333,4.05075126254758e-07,2.35794470682318e-06,FALSE,"BraA02001544","AT5G54080","HGO","homogentisate 1,2-dioxygenase","-","-"
"BraA04001735",-3.71848992259424,7.05548998549103,58.6719531992439,4.05506874819347e-07,2.35958529007635e-06,FALSE,"BraA04001735","AT2G23790","AT2G23790","calcium uniporter (DUF607)","-","-"
"BraA07000988",-8.65668080974074,3.27263993584199,57.6844741184768,4.57186977320024e-07,2.61582080080596e-06,FALSE,"BraA07000988","AT1G30720","AT1G30720","FAD-binding Berberine family protein","-","-"
"BraA09001289",-6.36814467300782,5.73174430207111,57.3725220931642,4.75001253567683e-07,2.7024361940732e-06,TRUE,"BraA09001289","AT2G19800","MIOX2","myo-inositol oxygenase 2","-","-"
"BraA08001561",-3.0581729325506,3.72239504591301,57.3420815285709,4.76780430316451e-07,2.70725973058476e-06,FALSE,"BraA08001561","AT4G20930","AT4G20930","6-phosphogluconate dehydrogenase family protein","-","-"
"BraA01002083",-8.15543360597311,4.07833111185163,57.2517419525968,4.82104246727856e-07,2.73453003369242e-06,FALSE,"BraA01002083","AT4G32480","AT4G32480","sugar phosphate exchanger, putative (DUF506)","-","-"
"BraA08002614",-3.21933354744744,2.59992688599682,57.2033461497797,4.84983379722633e-07,2.7498697394936e-06,FALSE,"BraA08002614","AT1G12200","FMO","Flavin-binding monooxygenase family protein","-","-"
"BraA03004814",-3.66762866481397,3.19709985541244,56.9318845627403,5.01490907543568e-07,2.82919960026371e-06,FALSE,"BraA03004814","AT3G50830","COR413-PM2","cold-regulated 413-plasma membrane 2","-","-"
"BraA10001688",-3.00932709162751,5.07432208574732,55.548606094744,5.95902662320154e-07,3.27840192412416e-06,FALSE,"BraA10001688","AT5G21170","AKINBETA1","5'-AMP-activated protein kinase beta-2 subunit protein","-","-"
"BraA01004594",-3.05352915319281,4.2228859170966,54.7216930427367,6.61673792556041e-07,3.57933626057444e-06,FALSE,"BraA01004594","AT3G04730","IAA16","indoleacetic acid-induced protein 16","-","-"
"BraA03002441",-3.38180332867722,5.88899805091332,54.5567013840752,6.75739037969079e-07,3.64001795264658e-06,FALSE,"BraA03002441","AT2G44130","AT2G44130","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA07003165",-4.65462820440504,3.81275205457346,53.9489269184903,7.30487332391245e-07,3.88835664925201e-06,FALSE,"BraA07003165","AT1G67920","AT1G67920","hypothetical protein","-","-"
"BraA06002654",-3.72884608697061,3.63741520505203,53.7383084246609,7.50594285384096e-07,3.97789698718709e-06,FALSE,"BraA06002654","AT3G46640","PCL1","Homeodomain-like superfamily protein","YES","YES"
"BraA06002313",-3.28114587583483,7.14379795004915,53.1191433363616,8.13349759781072e-07,4.26311196102367e-06,FALSE,"BraA06002313","AT1G21400","AT1G21400","Thiamin diphosphate-binding fold (THDP-binding) superfamily protein","-","-"
"BraA01004775",-3.2854357893197,4.97795036440814,53.0966601628705,8.15735611564094e-07,4.2741939167839e-06,FALSE,"BraA01004775","AT3G01175","AT3G01175","transmembrane protein","-","-"
"BraA02003951",-3.66300181368891,8.01034342119794,53.0379096059987,8.22006804083186e-07,4.2970398858417e-06,FALSE,"BraA02003951","AT5G49360","BXL1","beta-xylosidase 1","-","-"
"BraA05003740",-3.6062684599534,3.87222083167909,52.9802603183554,8.28212493827308e-07,4.32086995453823e-06,FALSE,"BraA05003740","AT3G13790","ATBFRUCT1","Glycosyl hydrolases family 32 protein","-","-"
"BraA05002434",-3.22684761208612,2.3536018803018,52.905554342638,8.36331737051398e-07,4.35456881944724e-06,FALSE,"BraA05002434","AT1G72450","JAZ6","jasmonate-zim-domain protein 6","-","YES"
"BraA10000784",-3.9347346666817,1.99593863468699,52.8562444671094,8.41739245795758e-07,4.37404282892876e-06,FALSE,"BraA10000784","AT5G51810","GA20OX2","gibberellin 20 oxidase 2","-","YES"
"BraA08002156",-5.3939929972995,5.79697300286993,52.8222696818701,8.45487625167568e-07,4.39135331468936e-06,FALSE,"BraA08002156","AT4G27450","AT4G27450","aluminum induced protein with YGL and LRDR motifs","-","-"
"BraA03004879",-5.56414561675457,2.23993318853176,52.2110593660631,9.16187073928127e-07,4.70191866437193e-06,FALSE,"BraA03004879","AT3G51910","HSFA7A","heat shock transcription factor A7A","YES","-"
"BraA05001455",-3.16063487419482,4.09608792299155,52.2011834766297,9.17382033822136e-07,4.70466372454633e-06,FALSE,"BraA05001455","AT2G31390","AT2G31390","pfkB-like carbohydrate kinase family protein","-","-"
"BraA04002882",-3.33326840410871,2.71676892696345,52.0454441888127,9.36456671143716e-07,4.78721273264114e-06,FALSE,"BraA04002882","AT3G55960","AT3G55960","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA02000260",-3.00097872704604,2.67334478825702,51.1285329157726,1.05808405873522e-06,5.30558874944007e-06,FALSE,"BraA02000260","AT5G07680","NAC080","NAC domain containing protein 80","YES","YES"
"BraA08002463",-3.27210386658018,4.88695221383601,50.9815872865651,1.07915976004127e-06,5.3940853042393e-06,FALSE,"BraA08002463","AT4G39660","AGT2","alanine:glyoxylate aminotransferase 2","-","-"
"BraA07002639",-3.09869693601855,2.70551699851592,50.7257959295875,1.11696717684956e-06,5.56186756204115e-06,FALSE,"BraA07002639","AT1G75030","TLP-3","thaumatin-like protein 3","-","-"
"BraA02001296",-3.30704755642117,3.60275488639892,50.3640135161985,1.17297511628021e-06,5.80038590331464e-06,FALSE,"BraA02001296","AT5G57910","AT5G57910","ribosomal RNA small subunit methyltransferase G","-","-"
"BraA06001356",-3.74547197210764,6.07692880059854,50.2365650340153,1.19344235265967e-06,5.88127195706426e-06,FALSE,"BraA06001356","AT1G10070","BCAT-2","branched-chain amino acid transaminase 2","-","-"
"BraA03005404",-3.04038991570981,3.70013630986645,50.0355912130972,1.22652733936137e-06,6.02356952310391e-06,FALSE,"BraA03005404","AT4G22920","NYE1","non-yellowing 1","-","YES"
"BraA07002831",-3.76179309209984,3.87398064124467,49.6577661754671,1.29151779210894e-06,6.28004017540771e-06,FALSE,"BraA07002831","AT3G29670","PMAT2","HXXXD-type acyl-transferase family protein","-","-"
"BraA01002292",-3.82702913130383,3.01529430377973,49.6375340020886,1.29510424553199e-06,6.29164840267702e-06,FALSE,"BraA01002292","AT4G15550","IAGLU","indole-3-acetate beta-D-glucosyltransferase","-","-"
"BraA02000954",-4.80211480425675,6.91403178909658,49.3063169511168,1.35541717070992e-06,6.54024103831215e-06,FALSE,"BraA02000954","AT5G20250","DIN10","Raffinose synthase family protein","-","-"
"BraA06004678",-3.54981431386236,5.31693431784466,49.1838947811982,1.37849336778085e-06,6.64140973641585e-06,FALSE,"BraA06004678","AT4G17900","AT4G17900","PLATZ transcription factor family protein","-","-"
"BraA01003228",-4.28500569232933,2.3121901177555,48.9515054806039,1.42350722217392e-06,6.82395841026104e-06,FALSE,"BraA01003228","AT3G24110","AT3G24110","Calcium-binding EF-hand family protein","-","-"
"BraA06003928",-5.42524207030808,9.26870697034411,48.94823024554,1.42415318487581e-06,6.82395841026104e-06,FALSE,"BraA06003928","AT5G49360","BXL1","beta-xylosidase 1","-","-"
"BraA09003291",-3.95940292770667,3.36996514131274,48.1401567610731,1.59393691866036e-06,7.53863194101984e-06,FALSE,"BraA09003291","AT3G01970","WRKY45","WRKY DNA-binding protein 45","YES","-"
"BraA05001226",-5.92297380090263,7.73061479996565,47.8551353275227,1.65908836386556e-06,7.80197059612763e-06,FALSE,"BraA05001226","AT2G33830","AT2G33830","Dormancy/auxin associated family protein","-","-"
"BraA03001884",-3.28919659783561,9.49187308225866,47.8511272196332,1.66002538287366e-06,7.80197059612763e-06,FALSE,"BraA03001884","AT2G33830","AT2G33830","Dormancy/auxin associated family protein","-","-"
"BraA08000561",-3.53187909931516,3.21169586209108,47.8443536816929,1.66161024190678e-06,7.80708812167543e-06,FALSE,"BraA08000561","AT1G44800","SIAR1","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA05002015",-3.99166990820073,2.26687425408465,47.4755086351793,1.75050122870566e-06,8.14634687632578e-06,FALSE,"BraA05002015","AT1G49560","AT1G49560","Homeodomain-like superfamily protein","YES","-"
"BraA09005303",-3.03880576611341,6.35803794815422,47.4321404041906,1.76129515301595e-06,8.18989238064138e-06,FALSE,"BraA09005303","AT3G60130","BGLU16","beta glucosidase 16","-","-"
"BraA04001647",-3.56992446092643,1.74167264353658,47.195586406406,1.82148703168176e-06,8.41755897788339e-06,FALSE,"BraA04001647","AT2G22680","WAVH1","Zinc finger (C3HC4-type RING finger) family protein","-","-"
"BraA10000561",-3.13028422784744,7.15975915205654,47.1465901725047,1.83423764623869e-06,8.46653975126013e-06,FALSE,"BraA10000561","AT1G07040","AT1G07040","plant/protein","-","-"
"BraA08003969",-5.53427938241996,2.44239648003148,47.1315046855012,1.83818336471393e-06,8.4797790623087e-06,FALSE,"BraA08003969","AT1G03790","SOM","Zinc finger C-x8-C-x5-C-x3-H type family protein","YES","-"
"BraA06001588",-5.39441166208827,2.42039562857567,46.9602871484405,1.88363296913681e-06,8.65646217057323e-06,FALSE,"BraA06001588","AT1G14020","AT1G14020","O-fucosyltransferase family protein","-","-"
"BraA03005144",-3.2641131142806,3.98377385078184,46.5057407002645,2.01046149490431e-06,9.17236635646198e-06,FALSE,"BraA03005144","AT4G18360","GOX3","Aldolase-type TIM barrel family protein","-","-"
"BraA03001219",-3.90708703833732,4.57848110857322,46.3920170883525,2.04365630120834e-06,9.30224123222072e-06,FALSE,"BraA03001219","AT5G58670","PLC1","phospholipase C1","-","-"
"BraA07001523",-4.46158726755108,4.73688825473612,46.3329883656113,2.061125693335e-06,9.37633480147192e-06,FALSE,"BraA07001523","AT1G21000","AT1G21000","PLATZ transcription factor family protein","-","-"
"BraA10000910",-5.18800395070986,1.97912208224911,45.8838100704387,2.19962032338252e-06,9.90920523434489e-06,FALSE,"BraA10000910","AT5G53200","TRY","Homeodomain-like superfamily protein","YES","YES"
"BraA06001719",-3.06539400896602,4.40629929538061,45.7849850966843,2.23145838356399e-06,1.00351871306563e-05,FALSE,"BraA06001719","AT1G15330","AT1G15330","Cystathionine beta-synthase (CBS) protein","-","-"
"BraA09006785",-12.7199852573358,3.74307483075807,104.40322143885,2.30946354954999e-06,1.0335785120818e-05,TRUE,"BraA09006785","AT1G06080","ADS1","delta 9 desaturase 1","-","-"
"BraA03000917",-3.127300194321,5.6849734929866,45.4970823089349,2.3271643235469e-06,1.0400217618577e-05,FALSE,"BraA03000917","AT5G18600","AT5G18600","Thioredoxin superfamily protein","-","-"
"BraA02004500",-3.09851706943073,3.73201172397834,44.6950036624369,2.61870349706052e-06,1.14878464447415e-05,FALSE,"BraA02004500","AT5G65640","bHLH093","beta HLH protein 93","YES","-"
"BraA02001022",-6.11163398200488,4.33632923941026,44.2978090631091,2.77791342387983e-06,1.20818892765594e-05,FALSE,"BraA02001022","AT5G21170","AKINBETA1","5'-AMP-activated protein kinase beta-2 subunit protein","-","-"
"BraA06002332",-6.67557820551964,2.04112584246317,44.2738958270245,2.78783608666423e-06,1.21150027620361e-05,FALSE,"BraA06002332","AT1G21550","AT1G21550","Calcium-binding EF-hand family protein","-","-"
"BraA08003418",-3.1696585074796,3.25452682836831,44.2647192028661,2.79165431540207e-06,1.21249003654604e-05,FALSE,"BraA08003418","AT1G15010","AT1G15010","mediator of RNA polymerase II transcription subunit","-","-"
"BraA03004557",-4.73018973552995,10.0724152203328,44.2217101451492,2.80962713882467e-06,1.21895069363562e-05,FALSE,"BraA03004557","AT2G15960","AT2G15960","stress-induced protein","-","-"
"BraA04002434",-4.44511795159505,1.68859688001207,43.8881000195636,2.95348101031321e-06,1.27224387253229e-05,FALSE,"BraA04002434","AT2G33350","AT2G33350","CCT motif family protein","-","-"
"BraA03003954",-3.75327050512548,5.12733939876851,43.6542154751516,3.05920512238299e-06,1.3138305218638e-05,FALSE,"BraA03003954","AT3G15630","AT3G15630","plant/protein","-","-"
"BraA06002605",-7.48185716177908,5.7488800217035,43.1184436684142,3.31759124255858e-06,1.40600124280754e-05,TRUE,"BraA06002605","AT3G47340","ASN1","glutamine-dependent asparagine synthase 1","-","YES"
"BraA01004409",-3.18059984210684,1.7601076872859,43.0468776059058,3.35390315494029e-06,1.41947931322292e-05,FALSE,"BraA01004409","AT3G09085","AT3G09085","transmembrane protein (DUF962)","-","-"
"BraA03001111",-3.23481871786002,7.59073779691771,43.0332940284735,3.36084502366917e-06,1.42203496431593e-05,FALSE,"BraA03001111","AT5G22920","AT5G22920","CHY-type/CTCHY-type/RING-type Zinc finger protein","-","-"
"BraA10000097",-3.15891374537348,2.58116833564909,42.9715442111877,3.39260387890306e-06,1.43277663144444e-05,FALSE,"BraA10000097","AT1G02250","NAC005","NAC domain containing protein 5","YES","-"
"BraA02003858",-4.87929303889372,5.47835143537287,42.8789847224591,3.44083437241593e-06,1.45003301263258e-05,FALSE,"BraA02003858","AT3G30775","ERD5","Methylenetetrahydrofolate reductase family protein","-","-"
"BraA08000969",-7.53167567031686,1.93815942877311,49.7857740357803,3.48496086090367e-06,1.46548981968004e-05,FALSE,"BraA08000969","AT5G41080","GDPD2","PLC-like phosphodiesterases superfamily protein","-","-"
"BraA03003710",-3.63464610076391,3.74714242022663,42.746140419217,3.51139181394381e-06,1.47532696594199e-05,FALSE,"BraA03003710","AT3G10986","AT3G10986","LURP-one-like protein (DUF567)","-","-"
"BraA01003545",-3.69927762472068,3.40158335553077,42.7076708079474,3.53212292646891e-06,1.48254972966988e-05,FALSE,"BraA01003545","AT5G15830","bZIP3","basic leucine-zipper 3","YES","-"
"BraA07003204",-5.04041888051997,4.62687663185374,42.6409766679026,3.56838684840173e-06,1.49537830122053e-05,FALSE,"BraA07003204","AT1G68440","AT1G68440","transmembrane protein","-","-"
"BraA03005660",-10.5871217625473,2.02452346351538,79.4002001408673,3.67086175047124e-06,1.53017383348563e-05,FALSE,"BraA03005660","AT4G26260","MIOX4","myo-inositol oxygenase 4","-","-"
"BraA03005500",-9.53048034612158,2.67518479378479,42.2887003282052,3.76692057238513e-06,1.56511508765631e-05,TRUE,"BraA03005500","AT4G24040","TRE1","trehalase 1","-","-"
"BraA05000793",-3.34019263085803,2.6477241531788,41.9808425070948,3.950493978827e-06,1.62904877263397e-05,FALSE,"BraA05000793","AT2G39705","RTFL8","ROTUNDIFOLIA like 8","-","-"
"BraA06002500",-5.68597258102194,3.01465340728015,41.978675217396,3.95182102691517e-06,1.62904877263397e-05,FALSE,"BraA06002500","AT3G48340","CEP2","Cysteine proteinases superfamily protein","-","-"
"BraA09001194",-3.1434728435703,8.12773627128946,41.7888910388244,4.06996924175538e-06,1.66869799075878e-05,FALSE,"BraA09001194","AT2G18050","HIS1-3","histone H1-3","-","YES"
"BraA06004124",-3.89215835647801,5.35030999298869,41.2637236356102,4.41785887431788e-06,1.78804573622431e-05,FALSE,"BraA06004124","AT3G29035","NAC3","NAC domain containing protein 3","YES","YES"
"BraA09005152",-5.07261517384284,1.43070080102695,47.804182241988,4.43359677518176e-06,1.79395406790131e-05,FALSE,"BraA09005152","AT3G58000","AT3G58000","VQ motif-containing protein","-","-"
"BraA10002784",-4.26205509213905,4.3204632953623,41.1041230705807,4.53003078739109e-06,1.82827396393681e-05,FALSE,"BraA10002784","AT5G07200","GA20OX3","gibberellin 20-oxidase 3","-","-"
"BraA07002546",-5.97573804124686,2.79215716778299,41.0972092813038,4.53496094603565e-06,1.82979454731097e-05,FALSE,"BraA07002546","AT1G77330","AT1G77330","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","YES"
"BraA06002126",-4.65932973076964,6.95075089317439,41.06924772209,4.55496091958971e-06,1.83645196911737e-05,FALSE,"BraA06002126","AT1G19540","AT1G19540","NmrA-like negative transcriptional regulator family protein","-","-"
"BraA10002634",-3.51835402678782,5.50709301966847,41.0485797482224,4.56980696995325e-06,1.84102282331876e-05,FALSE,"BraA10002634","AT5G05870","UGT76C1","UDP-glucosyl transferase 76C1","-","-"
"BraA02003023",-4.80093062815953,2.53230623994115,40.940150949135,4.64857805365248e-06,1.8684529766213e-05,FALSE,"BraA02003023","AT4G04540","CRK39","cysteine-rich RLK (RECEPTOR-like protein kinase) 39","-","-"
"BraA01001783",-4.11907094886204,4.32614681274434,40.790814047227,4.75954675956767e-06,1.90575593985233e-05,FALSE,"BraA01001783","AT4G26120","AT4G26120","Ankyrin repeat family protein / BTB/POZ domain-containing protein","-","-"
"BraA02000132",-3.86764721383719,1.74928118978356,40.6462769532355,4.86975574426935e-06,1.94151096312188e-05,FALSE,"BraA02000132","AT5G04040","SDP1","Patatin-like phospholipase family protein","-","-"
"BraA10000788",-5.03221423980149,1.89686731566655,40.5241544831252,4.96508407641667e-06,1.9715041211604e-05,FALSE,"BraA10000788","AT5G51850","TRM24","hypothetical protein","-","-"
"BraA03003329",-3.88001855908437,7.97018615326438,40.3912922958454,5.07115539383893e-06,2.00704012821284e-05,FALSE,"BraA03003329","AT3G03470","CYP89A9","cytochrome P450, family 87, subfamily A, polypeptide 9","-","-"
"BraA03004555",-4.16004225632607,1.96712933402603,40.1392941702334,5.27932053311372e-06,2.07752962002934e-05,FALSE,"BraA03004555","AT2G15910","AT2G15910","CSL zinc finger domain-containing protein","-","-"
"BraA07002113",-3.44153729273807,2.26756809520638,39.4920155438672,5.85884612758282e-06,2.27474686847937e-05,FALSE,"BraA07002113","AT2G45170","ATG8E","AUTOPHAGY 8E","-","-"
"BraA07002750",-3.44737181306014,2.30267465369224,39.422845524465,5.92484190864806e-06,2.29866925418093e-05,FALSE,"BraA07002750","AT1G72360","ERF73","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA08002841",-3.3127442073531,2.3333308770003,39.4025215360848,5.94438978135309e-06,2.30467067857316e-05,FALSE,"BraA08002841","AT1G28190","AT1G28190","hypothetical protein","-","-"
"BraA08000038",-5.00228529410824,2.29140839895356,39.2290045904201,6.11422647253041e-06,2.3610874552902e-05,FALSE,"BraA08000038","AT3G13275","AT3G13275","transmembrane protein","-","-"
"BraA05001539",-3.24915443625127,4.90823389658152,39.0456722344365,6.29954537672248e-06,2.42077256419951e-05,FALSE,"BraA05001539","AT2G30250","WRKY25","WRKY DNA-binding protein 25","YES","-"
"BraA06002248",-3.86935871901257,5.62227429765415,39.0348773702854,6.31065002209077e-06,2.42444792159406e-05,FALSE,"BraA06002248","AT1G20840","TMT1","tonoplast monosaccharide transporter1","-","-"
"BraA02001927",-4.20347911275446,2.41652724906225,38.9912717848012,6.35572868127307e-06,2.43879008881614e-05,FALSE,"BraA02001927","AT1G67330","AT1G67330","glucuronoxylan 4-O-methyltransferase-like protein (DUF579)","-","-"
"BraA10001175",-3.12587766883683,1.35790123489679,38.9744597849542,6.37320400901866e-06,2.44489961252629e-05,FALSE,"BraA10001175","AT3G24255","AT3G24255","RNA-directed DNA polymerase (reverse transcriptase)-related family protein","-","-"
"BraA08003616",-10.7763217420414,2.13777052380166,127.980690893159,6.83503045582854e-06,2.5948716684694e-05,FALSE,"BraA08003616","AT1G11080","scpl31","serine carboxypeptidase-like 31","-","-"
"BraA03002724",-5.1894151951222,2.88231152658937,38.50361414737,6.88497213868419e-06,2.61194170795105e-05,FALSE,"BraA03002724","AT2G24210","TPS10","terpene synthase 10","-","-"
"BraA04002905",-4.47036153116115,4.14755290546928,38.1644398422424,7.28188928099316e-06,2.73798245365182e-05,FALSE,"BraA04002905","AT2G40340","DREB2C","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA06002044",-4.75737332653947,2.03600257785379,42.9857652072293,8.23577010177815e-06,3.0444110240016e-05,FALSE,"BraA06002044","AT1G18710","MYB47","myb domain protein 47","YES","-"
"BraA09005103",-4.41005096296158,8.07210701981054,37.3812844077498,8.2990976703368e-06,3.0642223160005e-05,FALSE,"BraA09005103","AT3G57520","SIP2","seed imbibition 2","-","-"
"BraA02001246",-4.0849705164678,1.65336733076438,37.2525921868147,8.48088544252209e-06,3.12109274877946e-05,FALSE,"BraA02001246","AT3G01400","AT3G01400","ARM repeat superfamily protein","-","-"
"BraA03002933",-4.63000175476309,2.12863685210275,37.0289085912663,8.80747130046506e-06,3.22244533401488e-05,FALSE,"BraA03002933","AT4G11910","AT4G11910","STAY-GREEN-like protein","-","YES"
"BraA03005248",-5.64808362380135,2.34788481986623,36.9167721310043,8.97643059012775e-06,3.28121266810522e-05,FALSE,"BraA03005248","AT4G20200","AT4G20200","Terpenoid cyclases/Protein prenyltransferases superfamily protein","-","-"
"BraA01004142",-3.13772212325163,3.62710454957498,36.7461487371243,9.24046032670107e-06,3.36444241365429e-05,FALSE,"BraA01004142","AT3G13310","AT3G13310","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA03000257",-3.71902882546009,2.71794044842302,36.7268975534334,9.27078779024855e-06,3.37392369522571e-05,FALSE,"BraA03000257","AT5G06280","AT5G06280","hypothetical protein","-","-"
"BraA09005521",-3.83753904660622,3.12527808919645,36.6360768119702,9.41536124327518e-06,3.41784561736972e-05,FALSE,"BraA09005521","AT3G62860","AT3G62860","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA03006533",-5.1565237972574,4.08833762760963,36.3279429057785,9.92483824866581e-06,3.57148957553726e-05,FALSE,"BraA03006533","AT4G37740","GRF2","growth-regulating factor 2","YES","YES"
"BraA10002631",-3.3590857810209,3.96572960793271,36.2269212354239,1.00984753553681e-05,3.62237926375328e-05,FALSE,"BraA10002631","AT5G05850","PIRL1","plant intracellular ras group-related LRR 1","-","-"
"BraA05000316",-3.18183792155844,3.65853257325514,36.0615826727999,1.03899858761209e-05,3.71931720923681e-05,FALSE,"BraA05000316","AT2G41640","AT2G41640","Glycosyltransferase family 61 protein","-","-"
"BraA10002904",-3.75959384059636,2.19442841040591,35.8976611841775,1.06882500194411e-05,3.81048822890153e-05,FALSE,"BraA10002904","AT5G09570","AT5G09570","Cox19-like CHCH family protein","-","-"
"BraA07001536",-3.19700880116321,1.68857389749729,35.6391480596336,1.11781399597894e-05,3.95824348632363e-05,FALSE,"BraA07001536","AT1G76460","AT1G76460","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA07001186",-4.54460033588035,4.59277255008482,35.2586130894682,1.19452581398079e-05,4.20058898839537e-05,FALSE,"BraA07001186","AT1G27300","AT1G27300","transmembrane protein","-","-"
"BraA07001479",-3.43746902676786,4.53483135787612,35.1424009505824,1.21910471687639e-05,4.27460642540306e-05,FALSE,"BraA07001479","AT1G21920","AT1G21920","Histone H3 K4-specific methyltransferase SET7/9 family protein","-","-"
"BraA07000017",-3.30556141917218,5.58969198573131,35.0331979828798,1.24271386629993e-05,4.34803773223945e-05,FALSE,"BraA07000017","AT2G20670","AT2G20670","sugar phosphate exchanger, putative (DUF506)","-","-"
"BraA01002309",-3.34412424184363,3.72205065596743,34.9627960791316,1.25820339089578e-05,4.39310589456514e-05,FALSE,"BraA01002309","AT4G15396","CYP702A6","cytochrome P450, family 702, subfamily A, polypeptide 6","-","-"
"BraA07002008",-3.72478395134296,2.69796461840413,34.7370958585788,1.30932459197048e-05,4.55543083059577e-05,FALSE,"BraA07002008","AT3G55890","AT3G55890","Yippee family putative zinc-binding protein","-","-"
"BraA09003064",-4.15117619478632,1.55897705496123,34.4956065811445,1.36659050844397e-05,4.73062120143129e-05,FALSE,"BraA09003064","AT3G24690","AT3G24690","hypothetical protein","-","-"
"BraA08002003",-5.19438976608974,1.97385398355327,34.3700280640271,1.39746492495843e-05,4.81420396560422e-05,FALSE,"BraA08002003","AT4G29080","PAP2","phytochrome-associated protein 2","-","-"
"BraA08003608",-3.23559478287261,3.66967683447122,34.3599498449352,1.39997610710226e-05,4.8190422974542e-05,FALSE,"BraA08003608","AT1G11190","BFN1","bifunctional nuclease i","-","YES"
"BraA03004087",-7.57744673745658,1.79497185344625,51.6026907421012,1.54264338526674e-05,5.25339828734283e-05,FALSE,"BraA03004087","AT3G18035","HON4","winged-helix DNA-binding transcription factor family protein","-","-"
"BraA07004197",-4.05895920038037,2.23714554472324,33.7892088243148,1.55070989039157e-05,5.27744295670557e-05,FALSE,"BraA07004197","AT1G79900","BAC2","Mitochondrial substrate carrier family protein","-","-"
"BraA04001192",-4.21754280577029,2.93135533464384,33.383134350326,1.66892131873576e-05,5.62742535494878e-05,TRUE,"BraA04001192","AT5G38710","AT5G38710","Methylenetetrahydrofolate reductase family protein","-","-"
"BraA10002551",-4.52563769959352,6.50432121478582,33.3019102682828,1.69374819205894e-05,5.7013679518836e-05,FALSE,"BraA10002551","AT5G65207","AT5G65207","hypothetical protein","-","-"
"BraA10002998",-3.95888469999245,1.39568337722721,33.2864280455627,1.69852686128994e-05,5.71623108759969e-05,FALSE,"BraA10002998","AT5G04250","AT5G04250","Cysteine proteinases superfamily protein","-","-"
"BraA01004624",-3.27353559714587,4.65397681102179,33.2240587417373,1.71792969459901e-05,5.77412201430458e-05,FALSE,"BraA01004624","AT3G04070","NAC047","NAC domain containing protein 47","YES","YES"
"BraA02004534",-5.23444054946804,1.99827667066781,32.9654449496211,1.80105187265578e-05,6.02613050136985e-05,FALSE,"BraA02004534","AT5G66700","HB53","homeobox 53","YES","-"
"BraA09002755",-4.25238284616985,3.00625763098605,32.8811583029769,1.82910035145234e-05,6.10475817045373e-05,FALSE,"BraA09002755","AT5G49690","AT5G49690","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA02001297",-3.70442515611186,4.1468813118456,32.8249361710647,1.84807926434743e-05,6.15374817449304e-05,FALSE,"BraA02001297","AT4G28085","AT4G28085","transmembrane protein","-","-"
"BraA06002992",-4.87080389423951,5.51686777562516,32.6700457306902,1.90150656762364e-05,6.30497437842766e-05,FALSE,"BraA06002992","AT5G62280","AT5G62280","DUF1442 family protein (DUF1442)","-","-"
"BraA02002878",-5.51159517307355,1.25466085519208,32.5690791351708,1.93725627742134e-05,6.4046237779063e-05,FALSE,"BraA02002878","AT4G00305","AT4G00305","RING/U-box superfamily protein","-","-"
"BraA10001933",-5.37199356856029,3.87865311784956,32.249348071283,2.05548240919286e-05,6.73465718582339e-05,FALSE,"BraA10001933","AT5G18270","ANAC087","NAC domain containing protein 87","YES","YES"
"BraA10002898",-3.01309478750291,6.81752431021932,32.1041410398995,2.11180352767902e-05,6.89208554997082e-05,FALSE,"BraA10002898","AT5G64260","EXL2","EXORDIUM like 2","-","YES"
