"","logFC","logCPM","F","PValue","FDR","woundCtrl","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA02000828",4.73344202142665,2.62336479857769,22.9348867267319,0.000140555236362003,0.000343264456220004,FALSE,"BraA02000828","AT5G18130","AT5G18130","transmembrane protein","-","-"
"BraA09003671",4.62363840352966,3.929602330883,22.6161268269891,0.000151299660429664,0.000365927574548696,FALSE,"BraA09003671","AT1G30730","AT1G30730","FAD-binding Berberine family protein","-","-"
"BraA10002562",3.66419987662891,2.41260709498259,22.1085362313643,0.000170345350056152,0.000406432592069702,FALSE,"BraA10002562","AT5G09930","ABCF2","ABC transporter family protein","-","-"
"BraA07002546",3.70234919277979,2.79215716778299,21.7416783737634,0.000185770198881879,0.000438252837290284,FALSE,"BraA07002546","AT1G77330","AT1G77330","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","YES"
"BraA09005157",3.0202289160927,1.66845838005117,21.3430294895851,0.00020431619693756,0.000475941533194789,FALSE,"BraA09005157","AT3G58070","GIS","C2H2 and C2HC zinc fingers superfamily protein","YES","-"
"BraA02001060",7.22348565011749,2.04198225018379,23.2758611662579,0.000210910504655228,0.000490359134900042,FALSE,"BraA02001060","AT5G22500","FAR1","fatty acid reductase 1","-","-"
"BraA08000133",4.90875602645261,2.51212766091101,20.5571467462936,0.000247222288034935,0.000566251282548003,FALSE,"BraA08000133","AT1G53990","GLIP3","GDSL-motif lipase 3","-","-"
"BraA06003924",3.16230732075068,2.30762153276419,20.4241995353289,0.000255428364856091,0.000582841760341386,FALSE,"BraA06003924","AT5G49450","bZIP1","basic leucine-zipper 1","YES","-"
"BraA10002321",4.01283587128073,2.48074156591861,20.2119989140775,0.000269161503346939,0.000611077753163252,FALSE,"BraA10002321","AT5G13170","SAG29","senescence-associated gene 29","-","YES"
"BraA05000894",3.08711955664129,1.84502393601629,19.4073740418817,0.000329223627114227,0.000732269466009617,FALSE,"BraA05000894","AT2G38250","AT2G38250","Homeodomain-like superfamily protein","YES","-"
"BraA03004409",3.28467914610075,2.13935703436529,18.7694128405902,0.00038751467711225,0.000845388914448622,FALSE,"BraA03004409","AT3G25190","AT3G25190","Vacuolar iron transporter (VIT) family protein","-","-"
"BraA07003915",4.8029319674496,5.65294745082784,17.4762128659661,0.000544411280801994,0.00114436879805334,TRUE,"BraA07003915","AT1G21310","EXT3","extensin 3","-","-"
"BraA10001910",3.94312050788874,4.1293805564944,17.4264235839451,0.00055172985709217,0.00115746769461009,FALSE,"BraA10001910","AT5G44630","AT5G44630","Terpenoid cyclases/Protein prenyltransferases superfamily protein","-","-"
"BraA09004708",3.41902017068761,2.14737578289841,17.2545557938407,0.000577847306241822,0.00120722624783643,FALSE,"BraA09004708","AT3G53230","AtCDC48B","ATPase, AAA-type, CDC48 protein","-","-"
"BraA09002147",3.25242245656366,3.11396195268776,16.6290607955186,0.000685203508526164,0.00140175503303897,FALSE,"BraA09002147","AT5G44260","AT5G44260","Zinc finger C-x8-C-x5-C-x3-H type family protein","YES","-"
"BraA09000590",3.67330289439627,2.4057325830327,16.1437382574098,0.00078387326299963,0.00157938622114877,FALSE,"BraA09000590","AT5G26340","MSS1","Major facilitator superfamily protein","-","-"
"BraA04002351",3.89703663821477,2.83586183048957,15.600860525341,0.000913440948219917,0.00181125055226159,TRUE,"BraA04002351","AT2G32030","AT2G32030","Acyl-CoA N-acyltransferases (NAT) superfamily protein","-","-"
"BraA05001993",4.28780221977827,1.9434836045424,15.449736123505,0.000953636134746992,0.00188334162621301,FALSE,"BraA05001993","AT3G20370","AT3G20370","TRAF-like family protein","-","-"
"BraA02000638",5.55319085619369,1.52689939663821,15.4436063010866,0.000955307603322519,0.00188554848380337,FALSE,"BraA02000638","AT5G15190","AT5G15190","hypothetical protein","-","-"
"BraA03000085",5.14682839141276,3.36553719149962,15.2012063370161,0.00102409663107369,0.00200363964861402,FALSE,"BraA03000085","AT5G02540","AT5G02540","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA01000624",4.06377145750529,2.16719106734665,15.034227015633,0.0010746910021213,0.00209041477674114,FALSE,"BraA01000624","AT4G32280","IAA29","indole-3-acetic acid inducible 29","-","YES"
"BraA05001011",3.49539151318403,6.11956597603746,14.7716203331587,0.00115999453551537,0.00224055884022725,FALSE,"BraA05001011","AT2G36800","DOGT1","don-glucosyltransferase 1","-","YES"
"BraA07002889",5.27677588757635,3.11540793187076,14.3837629956112,0.00130013424085605,0.00248200278363545,FALSE,"BraA07002889","AT1G69260","AFP1","ABI five binding protein","-","YES"
"BraA03004552",3.53981992139738,1.56723320340348,14.3490841834705,0.0013135564196668,0.00250549903605858,FALSE,"BraA03004552",NA,NA,NA,NA,NA
"BraA04002974",5.25048756544913,1.95696580466809,14.0962445799895,0.00141621900817502,0.00268173475975701,FALSE,"BraA04002974","AT2G41190","AT2G41190","Transmembrane amino acid transporter family protein","-","-"
"BraA10002717",5.03223322696301,2.40441933403406,13.9985889550372,0.00145824163995828,0.00275212510946563,TRUE,"BraA10002717","AT5G06730","AT5G06730","Peroxidase superfamily protein","-","-"
"BraSca000784",6.19166889155737,1.91204028246028,13.9132982944166,0.00149608332368093,0.00281409554430423,FALSE,"BraSca000784","AT3G29575","AFP3","ABI five binding protein 3","-","YES"
"BraA09000916",4.03618312303237,1.50375523196278,13.872284873016,0.00151466912809562,0.00284497518809367,FALSE,"BraA09000916","AT5G65300","AT5G65300","hypothetical protein","-","-"
"BraA02002613",3.22812899599246,1.91231727629027,12.5682251011369,0.00226428549545704,0.00409700582808298,FALSE,"BraA02002613","AT1G77450","NAC032","NAC domain containing protein 32","YES","-"
"BraA01000945",6.23553936628829,1.46067895950217,14.6109880876302,0.00232504344739774,0.00419536671581341,FALSE,"BraA01000945","AT4G28720","YUC8","Flavin-binding monooxygenase family protein","-","YES"
"BraA03001407",4.76998374374276,2.39313606863914,12.4284270592334,0.00236670270647165,0.0042597942366911,FALSE,"BraA03001407","AT5G55450","AT5G55450","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","-","-"
"BraA02004423",3.00287695170766,2.4692037426917,11.335470963356,0.00337195578342973,0.00586265150018602,FALSE,"BraA02004423","AT5G64260","EXL2","EXORDIUM like 2","-","YES"
"BraA01000130",5.42988548136213,2.35543251606698,10.9470773430607,0.00383791380595534,0.00658908849320867,FALSE,"BraA01000130","AT4G37770","ACS8","1-amino-cyclopropane-1-carboxylate synthase 8","-","-"
"BraA10001853",3.34594442452522,5.32579536523572,9.74057480354324,0.00581370569994614,0.0096455916219197,TRUE,"BraA10001853","AT5G19120","AT5G19120","Eukaryotic aspartyl protease family protein","-","-"
