"gene.ID","logFC","logCPM","F","PValue","FDR","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA03004138",2.52756546271474,8.01898612902624,125.191347809689,9.71725112883484e-10,2.72979860465887e-08,"AT3G19170","PREP1","presequence protease 1","-","-"
"BraA02003744",2.73042635444329,8.33443249603831,125.189185930249,9.71862940329331e-10,2.72979860465887e-08,"AT3G27830","RPL12-A","ribosomal protein L12-A","-","-"
"BraA03005913",4.5203973929112,5.12428340383636,124.957029314813,9.86790431592959e-10,2.76484966707988e-08,"AT4G29905","AT4G29905","hypothetical protein","-","-"
"BraA10001020",2.29033494761657,7.26131766270547,124.924931229523,9.88874207696359e-10,2.76725479955476e-08,"AT5G54600","RPL24","Translation protein SH3-like family protein","-","YES"
"BraA09004269",1.61304120407861,6.97827781747079,124.749833476517,1.00032747122591e-09,2.79584100033349e-08,"AT1G23190","PGM3","Phosphoglucomutase/phosphomannomutase family protein","-","-"
"BraA09001287",3.12869860702888,5.07287390156752,124.547348876529,1.01375554156819e-09,2.82637548089313e-08,"AT2G20610","SUR1","Tyrosine transaminase family protein","-","-"
"BraA04001703",6.74625851811071,2.92132782139116,124.47900274678,1.01833295397019e-09,2.82933627913824e-08,"AT2G23200","AT2G23200","Protein kinase superfamily protein","-","-"
"BraA05004010",3.16236968069824,3.36949762225466,124.475381883722,1.01857609482327e-09,2.82933627913824e-08,"AT3G10840","AT3G10840","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA05001358",2.59340514015131,4.47760721411206,124.427136604567,1.0218219028311e-09,2.83308619215458e-08,"AT2G32400","GLR5","glutamate receptor 5","-","-"
"BraA09000870",2.39817402642512,6.48825870352074,124.358306648864,1.02647242364608e-09,2.84078759107836e-08,"AT5G64290","DIT2.1","dicarboxylate transport 2.1","-","-"
"BraA05001880",5.63569280413063,2.1096068186642,124.289782366731,1.03112557168261e-09,2.85017243394229e-08,"AT1G51700","DOF1","DOF zinc finger protein 1","YES","-"
"BraA01004000",3.96323900196134,4.62837239723276,124.229174105779,1.03526064240524e-09,2.85810404491902e-08,"AT3G15190","PRPS20","chloroplast 30S ribosomal protein S20","-","YES"
"BraA07003294",6.46862922428918,5.92839386013536,123.967199307189,1.05334652895718e-09,2.90094203212683e-08,"AT1G69530","EXPA1","expansin A1","-","YES"
"BraA08002054",4.10102112983125,4.16880837905182,123.918426727015,1.05675209125733e-09,2.90677618475814e-08,"AT1G55210","AT1G55210","Disease resistance-responsive (dirigent-like protein) family protein","-","-"
"BraA05001192",9.61339252808068,2.11765637871923,161.251867331348,1.0942322431712e-09,2.99549566671143e-08,"AT2G34310","AT2G34310","hypothetical protein","-","-"
"BraA05003814",3.31897145090639,4.95017899046728,123.145390085373,1.11238952887299e-09,3.0412945194357e-08,"AT3G13120","AT3G13120","Ribosomal protein S10p/S20e family protein","-","-"
"BraA07003717",5.0873234798148,4.28658221437272,123.114457232881,1.11468232859511e-09,3.04387799596897e-08,"AT1G74730","AT1G74730","transmembrane protein, putative (DUF1118)","-","-"
"BraA04001609",2.78040574829356,5.88596672000345,123.066242398771,1.11826653738187e-09,3.04997744126748e-08,"AT2G22360","AT2G22360","DNAJ heat shock family protein","-","-"
"BraA03006354",2.37881647845293,4.94678645979267,123.046397968644,1.11974544228401e-09,3.05032705948127e-08,"AT4G35270","AT4G35270","Plant regulator RWP-RK family protein","YES","-"
"BraA03005154",2.55914375266829,5.29826934183411,122.797466255918,1.13848211580903e-09,3.09390392554938e-08,"AT4G18520","AT4G18520","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA09000814",1.58956790433993,4.102253489259,122.533763854228,1.15870986628683e-09,3.14131391480859e-08,"AT5G63040","AT5G63040","transmembrane protein","-","-"
"BraA02004397",5.17285752813024,4.64889033224587,122.454505390863,1.16486702389681e-09,3.15044307504366e-08,"AT5G63780","SHA1","RING/FYVE/PHD zinc finger superfamily protein","-","-"
"BraA09004900",3.65709484490664,3.36575257956206,122.454501028289,1.16486736379642e-09,3.15044307504366e-08,"AT3G55350","AT3G55350","PIF / Ping-Pong family of plant transposase","-","-"
"BraA02000548",3.71030273504444,4.17300994554777,122.397152533211,1.16934503560983e-09,3.15877020803551e-08,"AT5G13730","SIG4","sigma factor 4","-","-"
"BraA04000032",6.53652064124623,9.01992068163646,122.370704133141,1.17141649690876e-09,3.16058527475395e-08,"AT3G63140","CSP41A","chloroplast stem-loop binding protein of 41 kDa","-","YES"
"BraA06000783",1.82389050536503,5.7464689702564,122.086852182322,1.19390555177932e-09,3.21358391845439e-08,"AT1G53240","mMDH1","Lactate/malate dehydrogenase family protein","-","YES"
"BraA05000871",4.64520624631849,2.51960860081008,121.955415907399,1.20448051686302e-09,3.23433811085822e-08,"AT2G38460","IREG1","iron regulated 1","-","-"
"BraA02002647",1.62234834546465,5.87914963890674,121.780693824476,1.21869896733063e-09,3.26001080266167e-08,"AT1G77740","PIP5K2","phosphatidylinositol-4-phosphate 5-kinase 2","-","-"
"BraA05000850",2.57449525087467,6.41655091884754,121.747422485639,1.22142750664777e-09,3.26001080266167e-08,"AT2G26900","BASS2","Sodium Bile acid symporter family","-","-"
"BraA03004905",2.52791071612276,5.61427884023394,121.735475737008,1.22240889313949e-09,3.26001080266167e-08,"AT3G52430","PAD4","alpha/beta-Hydrolases superfamily protein","-","YES"
"BraA10000778",4.76567964303226,6.51341394993263,121.731903117644,1.22270254167047e-09,3.26001080266167e-08,"AT5G51720","NEET","2 iron, 2 sulfur cluster binding protein","-","YES"
"BraA06004668",9.51404333993736,2.25554891407193,203.912631579078,1.22931554781007e-09,3.27377747832486e-08,"AT5G46830","NIG1","calcium-binding transcription factor NIG1","YES","-"
"BraA10000699",2.92518453377164,3.50513695395394,121.56777174353,1.23627773945067e-09,3.28457178706052e-08,"AT1G45688","AT1G45688","transmembrane protein","-","-"
"BraA02001667",1.65008762386003,5.06460354815703,121.433042197449,1.2475458430255e-09,3.30672861185972e-08,"AT5G52540","AT5G52540","keratin-associated protein, putative (DUF819)","-","-"
"BraA03000197",5.53458080603882,6.91515009683652,121.355881953699,1.25405029807143e-09,3.32007243626577e-08,"AT5G04950","NAS1","nicotianamine synthase 1","-","-"
"BraA01001105",2.61821823181586,4.68122551146601,121.290661046662,1.25957756859099e-09,3.32690529023279e-08,"AT4G18810","AT4G18810","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA09003387",1.50908040302082,5.58184585818447,121.270723298518,1.26127260801958e-09,3.3274905732367e-08,"AT1G33290","AT1G33290","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA04000918",2.71216656903822,7.61351504846956,121.233165156293,1.26447253477614e-09,3.33204005284126e-08,"AT4G13430","IIL1","isopropyl malate isomerase large subunit 1","-","-"
"BraA05000080",2.2611248202056,5.75045442957024,120.960424130893,1.28798122348688e-09,3.37822067015147e-08,"AT2G48070","RPH1","resistance to phytophthora 1","-","-"
"BraA05001010",2.87011742945962,5.84981906332542,120.866562756156,1.29618307960329e-09,3.39139218180156e-08,"AT2G36835","AT2G36835","hypothetical protein","-","-"
"BraA07000744",6.51472540620829,5.18853058629684,120.776420350604,1.30411440870388e-09,3.40115367725364e-08,"AT4G22100","BGLU3","beta glucosidase 2","-","-"
"BraA04000451",4.19519181821252,8.59710095800276,120.765681307789,1.30506287642941e-09,3.40115367725364e-08,"AT3G55800","SBPASE","sedoheptulose-bisphosphatase","-","YES"
"BraA09001651",2.23657827470584,6.22111584969924,120.690599223532,1.31171546170551e-09,3.41272698982666e-08,"AT1G62780","AT1G62780","dimethylallyl, adenosine tRNA methylthiotransferase","-","-"
"BraA02001674",2.10043137716563,4.38078382533789,120.595737782637,1.3201743038846e-09,3.43078208338619e-08,"AT5G52420","AT5G52420","transmembrane protein","-","-"
"BraA09001819",1.82180882675738,4.38702495333464,120.542467466419,1.32495090286539e-09,3.43733518238531e-08,"AT1G60230","AT1G60230","Radical SAM superfamily protein","-","-"
"BraA01004546",2.91064877641067,4.41105674640892,120.533686149442,1.32574013366586e-09,3.43733518238531e-08,"AT3G06350","MEE32","dehydroquinate dehydratase, putative / shikimate dehydrogenase","-","-"
"BraA03004443",3.24933524405647,3.44068187842242,120.467248893613,1.33172814459508e-09,3.44890099648976e-08,"AT2G04850","AT2G04850","Auxin-responsive family protein","-","-"
"BraA07001963",6.67660746311622,8.23371507549978,120.333525189033,1.34387167607635e-09,3.47238604815015e-08,"AT3G54600","DJ1F","Class I glutamine amidotransferase-like superfamily protein","-","-"
"BraA02002473",4.24337221717602,7.42249344473607,120.303327323914,1.34663089346033e-09,3.47404279154525e-08,"AT1G75460","AT1G75460","ATP-dependent protease La (LON) domain protein","-","-"
"BraA03003178",1.94248321556522,7.25140084975402,120.276058197956,1.34912789628711e-09,3.47404279154525e-08,"AT4G01150","AT4G01150","CURVATURE THYLAKOID 1A-like protein","-","-"
"BraA08003572",2.58506392747264,5.6599050801541,120.095368350972,1.36580350709288e-09,3.51037581046448e-08,"AT1G11720","SS3","starch synthase 3","-","-"
"BraA10001401",5.51117324692956,5.02317638640382,120.089525646702,1.36634651613970e-09,3.51037581046448e-08,"AT5G58670","PLC1","phospholipase C1","-","-"
"BraA07002705",3.48987711308318,7.51044711162704,119.759197174948,1.39743870628004e-09,3.56409110560368e-08,"AT1G73655","AT1G73655","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA09003837",3.45093731963283,6.25569611623036,119.593595660681,1.41332001318318e-09,3.59830956682253e-08,"AT1G29070","AT1G29070","Ribosomal protein L34","-","-"
"BraA06002805",4.26528248010772,3.84026317869577,119.570224918796,1.41557732508938e-09,3.59999805546097e-08,"AT3G47650","AT3G47650","DnaJ/Hsp40 cysteine-rich domain superfamily protein","-","-"
"BraA03003045",2.31320973510266,7.81308781456382,119.489267596706,1.42342766308929e-09,3.61589054168115e-08,"AT4G02920","AT4G02920","hypothetical protein","-","-"
"BraA08000635",1.84565151692385,7.09163376277805,119.449534031728,1.42729819857815e-09,3.61678579827991e-08,"AT4G13430","IIL1","isopropyl malate isomerase large subunit 1","-","-"
"BraA01001570",4.34344176456242,5.24855663107217,119.302968962464,1.44167648673214e-09,3.64584323626785e-08,"AT4G24130","AT4G24130","DUF538 family protein (Protein of unknown function, DUF538)","-","-"
"BraA01001644",2.46446623295969,4.70102958495719,119.263126855822,1.44561272634451e-09,3.65170829966869e-08,"AT4G24750","AT4G24750","Rhodanese/Cell cycle control phosphatase superfamily protein","-","-"
"BraA09005931",6.74120471406777,5.75930769467307,119.245746066889,1.44733360328443e-09,3.6519703645779e-08,"AT5G36160","AT5G36160","Tyrosine transaminase family protein","-","-"
"BraA09001777",1.69233964654474,7.08602038078968,118.855396643416,1.48658576424523e-09,3.7384817721548e-08,"AT1G60810","ACLA-2","ATP-citrate lyase A-2","-","-"
"BraA03004576",3.08447824697349,5.72115450573251,118.642806888776,1.50845756371663e-09,3.78926553519606e-08,"AT2G16430","PAP10","purple acid phosphatase 10","-","-"
"BraA07003365",3.28680003598576,4.74873741477186,118.605918302058,1.51228890019573e-09,3.79466891479113e-08,"AT1G56130","AT1G56130","Leucine-rich repeat transmembrane protein kinase","-","-"
"BraA09001042",1.39789385396573,5.42898762051655,118.577906365733,1.51520548124557e-09,3.79776752308198e-08,"AT5G66120","AT5G66120","3-dehydroquinate synthase","-","-"
"BraA08000804",4.66781911597982,6.84310892736882,118.530227814195,1.52018406154227e-09,3.80602180286131e-08,"AT1G34060","AT1G34060","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","-","-"
"BraA07001913",3.09325774220272,2.65774393992988,118.386760575658,1.53527440163793e-09,3.83954615860347e-08,"AT2G28760","UXS6","UDP-XYL synthase 6","-","-"
"BraA07003002",2.79319000908378,4.44797871441648,118.31363107134,1.54303012923273e-09,3.85467360713084e-08,"AT1G64980","CDI","Nucleotide-diphospho-sugar transferases superfamily protein","-","-"
"BraA09001606",3.94592837948203,4.03415402308013,118.290970858574,1.54544214357722e-09,3.85643314126015e-08,"AT1G63470","AT1G63470","AT hook motif DNA-binding family protein","-","-"
"BraA06004854",5.04145032899855,3.81058211475059,118.202931545158,1.55485296591348e-09,3.87136102858039e-08,"AT5G44030","CESA4","cellulose synthase A4","-","YES"
"BraA09003616",1.96965764351879,8.12914221476952,117.977949712613,1.5791914689244e-09,3.92330923462263e-08,"AT1G31230","AK-HSDH I","aspartate kinase-homoserine dehydrogenase i","-","-"
"BraA01000629",2.57688171236817,12.2349246663759,117.62248868682,1.61850916051728e-09,4.01657059032545e-08,"AT4G32260","PDE334","ATPase, F0 complex, subunit B/B', bacterial/chloroplast","-","-"
"BraA09000036",3.09780219588279,5.65034942223367,117.599750964084,1.62106081055621e-09,4.01779987928447e-08,"AT4G00370","ANTR2","Major facilitator superfamily protein","-","-"
"BraA05000484",5.76168794048422,5.23781269562756,117.586385587776,1.62256276398505e-09,4.01779987928447e-08,"AT4G04020","FIB","fibrillin","-","YES"
"BraA08000720",5.76715859208429,10.3566307676106,117.527177496955,1.62923490816585e-09,4.02724988468066e-08,"AT1G42970","GAPB","glyceraldehyde-3-phosphate dehydrogenase B subunit","-","-"
"BraA08000387",4.86594329715453,4.7624239584142,117.52071950494,1.62996449233813e-09,4.02724988468066e-08,"AT1G49010","AT1G49010","Duplicated homeodomain-like superfamily protein","YES","-"
"BraA05001595",1.39821788113073,6.49392883514576,117.342818959242,1.65020547302859e-09,4.06396839666353e-08,"AT2G29650","PHT4;1","phosphate transporter 4;1","-","-"
"BraA09006722",2.40492928995585,6.64400873070173,117.100955869042,1.6781715143672e-09,4.12384627953803e-08,"AT1G07110","F2KP","fructose-2,6-bisphosphatase","-","-"
"BraSca000426",4.06262367270165,9.8784642429627,117.070502132259,1.68172983280075e-09,4.12809834936297e-08,"AT1G44575","NPQ4","Chlorophyll A-B binding family protein","-","YES"
"BraA06003172",3.1821614061181,9.38227635219724,116.939650228427,1.69711432850661e-09,4.15682569204607e-08,"AT5G64040","PSAN","photosystem I reaction center subunit PSI-N, chloroplast, putative / PSI-N, putative (PSAN)","-","-"
"BraA09001068",1.37885569678406,7.56760703546105,116.862094279086,1.70630620297323e-09,4.17302434559886e-08,"AT2G13560","NAD-ME1","NAD-dependent malic enzyme 1","-","-"
"BraA07000791",1.53157295478662,5.31594238823044,116.83158313507,1.70993745245461e-09,4.17302434559886e-08,"AT3G24590","PLSP1","plastidic type i signal peptidase 1","-","-"
"BraA03001723",4.17522421263555,9.24806770084051,116.821668901878,1.71111922420606e-09,4.17302434559886e-08,"AT2G30860","GSTF9","glutathione S-transferase PHI 9","-","-"
"BraA04001511",9.65614115318832,4.87240951427647,116.799536044782,1.71376071283194e-09,4.17342044402794e-08,"AT2G21140","PRP2","proline-rich protein 2","-","-"
"BraA06003609",2.00214926417658,7.0427823940286,116.762537898295,1.71818641175714e-09,4.17672806638445e-08,"AT5G24314","PTAC7","plastid transcriptionally active7","-","-"
"BraA06001513",3.90258422368446,1.85649211686419,116.738393635501,1.72108135602988e-09,4.1792666949702e-08,"AT1G11860","AT1G11860","Glycine cleavage T-protein family","-","YES"
"BraA02003490",3.49329400589097,4.0182819100566,116.497487150946,1.75026403955352e-09,4.23411272093289e-08,"AT2G02500","ISPD","Nucleotide-diphospho-sugar transferases superfamily protein","-","YES"
"BraA03002738",5.0093902926648,6.68187182166735,116.279931352553,1.7770892299223e-09,4.28887187318175e-08,"AT2G21340","AT2G21340","MATE efflux family protein","-","-"
"BraA06000980",2.02605328127395,6.23637520033994,116.275717497504,1.77761328136125e-09,4.28887187318175e-08,"AT1G50320","THX","thioredoxin X","-","-"
"BraA09001641",3.73837953482284,4.91257186566654,116.231157973108,1.78316535692126e-09,4.29309416368368e-08,"AT1G62960","ACS10","ACC synthase 10","-","-"
"BraA06004205",2.93462617598117,4.50200370603699,116.113863426314,1.79787212178527e-09,4.32389202622756e-08,"AT3G27850","RPL12-C","ribosomal protein L12-C","-","YES"
"BraA08002407",6.00412444410448,7.92461387769807,116.066020816346,1.80390928423672e-09,4.33244578614238e-08,"AT4G37925","NdhM","subunit NDH-M of NAD(P)H:plastoquinone dehydrogenase complex","-","-"
"BraA03006540",5.59193931061901,4.56693981254939,116.05529618789,1.80526567982995e-09,4.33244578614238e-08,"AT4G37800","XTH7","xyloglucan endotransglucosylase/hydrolase 7","-","-"
"BraA01000079",4.95984091499193,5.86357494873701,115.972805505129,1.81573648716164e-09,4.34372638660712e-08,"AT4G39780","AT4G39780","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA10000305",1.96232935834172,7.71086297401158,115.87613619963,1.82809265903005e-09,4.36865783268524e-08,"AT1G04530","TPR4","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA02003133",2.32754305351434,7.92198101234414,115.768508059388,1.84195917589466e-09,4.38688781619353e-08,"AT4G25070","AT4G25070","caldesmon-like protein","-","-"
"BraA10002800",4.5640028191535,6.09982952295293,115.735560250032,1.84622732416513e-09,4.38688781619353e-08,"AT5G07020","AT5G07020","proline-rich family protein","-","YES"
"BraA06002840",5.82989594996999,3.52166882275984,115.733347448475,1.84651436846975e-09,4.38688781619353e-08,"AT3G48270","CYP71A26","cytochrome P450, family 71, subfamily A, polypeptide 26","-","-"
"BraA06003851",2.67460505609086,4.24441692603114,115.72670375912,1.84737648372672e-09,4.38688781619353e-08,"AT5G27390","AT5G27390","tagatose-6-phosphate ketose/aldose isomerase, putative (Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein)","-","-"
"BraA04003331",4.93385490235832,4.67150029782516,115.67297948338,1.85436437881705e-09,4.39885617298587e-08,"AT2G47910","CRR6","chlororespiratory reduction 6","-","-"
"BraA08000920",3.34859977176854,7.4815042196763,115.606066181235,1.86310870595227e-09,4.41256164115815e-08,"AT5G33320","CUE1","Glucose-6-phosphate/phosphate translocator-like protein","-","YES"
"BraA10003139",3.16987269531429,4.86924350552259,115.598884988745,1.86404986302302e-09,4.41256164115815e-08,"AT5G02180","AT5G02180","Transmembrane amino acid transporter family protein","-","-"
"BraA05002408",2.1388713070339,6.73467874276444,115.556457059929,1.86962115774387e-09,4.42111566547956e-08,"AT1G32200","ATS1","phospholipid/glycerol acyltransferase family protein","-","-"
"BraA09004572",2.12268130432712,4.68101881934104,115.497980477663,1.87733006044326e-09,4.43470133420398e-08,"AT3G51480","GLR3.6","glutamate receptor 3.6","-","-"
"BraA08000596",2.02960072647668,7.29893107230749,115.43125426125,1.88616950599994e-09,4.44628037098085e-08,"AT4G13940","HOG1","S-adenosyl-L-homocysteine hydrolase","-","YES"
"BraA05001818",4.54689563834094,5.84984922473172,115.323859894227,1.90049329149104e-09,4.47537434846113e-08,"AT4G14070","AAE15","acyl-activating enzyme 15","-","-"
"BraA05000809",3.46466912591334,5.33662017147322,115.239667833388,1.91180665314835e-09,4.49732600500512e-08,"AT2G39450","MTP11","Cation efflux family protein","-","-"
"BraA08000671",2.52161680278731,4.0888722838853,115.160004960384,1.92258006728904e-09,4.51701740091682e-08,"AT4G13010","AT4G13010","Oxidoreductase, zinc-binding dehydrogenase family protein","-","-"
"BraA07003034",12.1683327589213,4.60112514200064,148.833135748223,1.94693768215924e-09,4.56096407429484e-08,"AT1G65980","TPX1","thioredoxin-dependent peroxidase 1","-","-"
"BraA09004734",5.41238288663188,2.31232285124205,114.944612451699,1.95204718416996e-09,4.5634660000114e-08,"AT3G53470","AT3G53470","2,3-bisphosphoglycerate-independent phosphoglycerate mutase","-","-"
"BraA03005580",4.05098261757354,5.64339190377532,114.627002262792,1.99641450357333e-09,4.66236077913097e-08,"AT4G25290","AT4G25290","DNA photolyase","-","-"
"BraA02002662",5.3475814380495,4.13297961413737,114.454865240123,2.0209260486132e-09,4.71472861113966e-08,"AT1G78090","TPPB","trehalose-6-phosphate phosphatase","-","-"
"BraA05000723",3.0979748475786,7.63672200282771,114.388924847744,2.03040374709003e-09,4.73195127146895e-08,"AT2G46100","AT2G46100","Nuclear transport factor 2 (NTF2) family protein","-","-"
"BraA06000854",4.48594379310765,8.07233677401302,114.316971222329,2.04080190078701e-09,4.75128137376011e-08,"AT1G52230","PSAH2","photosystem I subunit H2","-","-"
"BraA02004442",1.51606373351485,6.26220556036028,114.208274956222,2.05662174630565e-09,4.78318114282394e-08,"AT5G64740","CESA6","cellulose synthase 6","-","-"
"BraA05002716",9.53433968565797,2.48399595285903,147.414244937912,2.08518718943046e-09,4.84462780852964e-08,"AT5G38410","RBCS3B","Ribulose bisphosphate carboxylase (small chain) family protein","-","YES"
"BraA10002000",2.65477528005414,4.53809318816801,113.977721755924,2.09062807253655e-09,4.85227685119146e-08,"AT5G17560","AT5G17560","BolA-like family protein","-","-"
"BraA02003274",2.17313109518111,3.05052767665155,113.942289878972,2.09590918906271e-09,4.85953975529807e-08,"AT5G47730","AT5G47730","Sec14p-like phosphatidylinositol transfer family protein","-","-"
"BraA05003842",4.3520382362938,6.25955073330735,113.809077724057,2.11589695949831e-09,4.89597230305962e-08,"AT3G12780","PGK1","phosphoglycerate kinase 1","-","-"
"BraA02000842",3.96941456848497,3.42625111379085,113.687453972071,2.13433031374824e-09,4.92838256394444e-08,"AT5G18430","AT5G18430","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
"BraA09001831",3.12036210447034,5.78461841232118,113.658037752273,2.13881529592234e-09,4.93012801263761e-08,"AT1G60000","AT1G60000","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA06003200",3.01063613629957,2.68394015514854,113.487497298479,2.16502338520058e-09,4.97889237352187e-08,"AT5G64290","DIT2.1","dicarboxylate transport 2.1","-","-"
"BraA04002794",2.64361945590899,4.81683934268321,113.431449261947,2.17371410598369e-09,4.99084809533846e-08,"AT2G26900","BASS2","Sodium Bile acid symporter family","-","-"
"BraA07000694",5.52985224042483,8.65769426362204,113.425478346612,2.17464222017139e-09,4.99084809533846e-08,"AT5G48300","ADG1","ADP glucose pyrophosphorylase 1","-","-"
"BraA04002971",6.64366610144033,3.32648374931085,113.331379199802,2.18932698593638e-09,5.01944886531992e-08,"AT2G41120","AT2G41120","DUF309 domain protein","-","-"
"BraA06000173",2.07768965847958,11.4379263767927,113.286626309076,2.19634943979606e-09,5.03044212970735e-08,"AT5G46110","APE2","Glucose-6-phosphate/phosphate translocator-like protein","-","YES"
"BraA05000989",1.77778874254132,6.17866611856636,113.138566373285,2.21976071219539e-09,5.07540613432534e-08,"AT2G37080","RIP2","ROP interactive partner 3","-","-"
"BraA09004633",2.85873165556209,4.37440020729201,113.134069060899,2.22047613723307e-09,5.07540613432534e-08,"AT3G52230","AT3G52230","hypothetical protein","-","-"
"BraA09000264",2.65896404492216,9.16851224500579,112.811444044074,2.27247081399857e-09,5.1680975219063e-08,"AT4G03280","PETC","photosynthetic electron transfer C","-","YES"
"BraA03004456",5.16517471275124,10.0033379823448,112.650114703162,2.2989751288537e-09,5.22311421880314e-08,"AT2G05100","LHCB2.1","photosystem II light harvesting complex protein 2.1","-","-"
"BraA04002099",2.51415982461104,4.86539922722695,112.588286569473,2.3092232222356e-09,5.23720484579582e-08,"AT2G28840","XBAT31","hypothetical protein","-","-"
"BraA05004590",4.43576566050161,4.06439290438451,112.503195586903,2.32340993245489e-09,5.25360192644771e-08,"AT3G03190","GSTF11","glutathione S-transferase F11","-","-"
"BraA01002105",1.67264557592336,4.50427810944205,112.383475505614,2.34353375214369e-09,5.28183859527555e-08,"AT4G17300","NS1","Class II aminoacyl-tRNA and biotin synthetases superfamily protein","-","-"
"BraA05003621",2.47248962069787,8.04184337206553,112.263045756748,2.36397167203501e-09,5.32258945858091e-08,"AT3G14910","AT3G14910","Rab3 GTPase-activating protein non-catalytic subunit","-","-"
"BraA07000517",3.16956654056745,5.40853650404684,112.221263527908,2.371108490404e-09,5.33334094011887e-08,"AT2G15620","NIR1","nitrite reductase 1","-","-"
"BraA02004434",3.55260399542763,3.55649840368711,111.990395022772,2.41097555748276e-09,5.41761801140629e-08,"AT5G64550","AT5G64550","loricrin-like protein","-","-"
"BraA09003371",8.91325466789479,2.32751972400188,144.390391236025,2.41834229197078e-09,5.4233787467305e-08,"AT1G33340","AT1G33340","ENTH/ANTH/VHS superfamily protein","-","-"
"BraA09004668",6.40908507875692,6.65062211850255,111.826766158641,2.43968064121329e-09,5.46580435719443e-08,"AT3G52720","ACA1","alpha carbonic anhydrase 1","-","-"
"BraA02000573",9.04775064831247,7.34567880853027,111.788574391779,2.44643486147536e-09,5.4719583906646e-08,"AT5G14200","IMD1","isopropylmalate dehydrogenase 1","-","-"
"BraA05004631",3.46976868158073,4.21892610680882,111.783839879097,2.44727360163452e-09,5.4719583906646e-08,"AT3G02570","MEE31","Mannose-6-phosphate isomerase, type I","-","-"
"BraA08003195",3.67626947950284,10.1395985184662,111.736036423741,2.45576005052639e-09,5.47638911805971e-08,"AT1G20340","DRT112","Cupredoxin superfamily protein","-","YES"
"BraA07003735",1.51968246500727,5.57848729840348,111.731707223457,2.45653021148407e-09,5.47638911805971e-08,"AT1G74960","FAB1","fatty acid biosynthesis 1","-","-"
"BraA05004474",2.08502735102422,6.38809729422412,111.585316453423,2.48273101718684e-09,5.5238930602099e-08,"AT3G05030","NHX2","sodium hydrogen exchanger 2","-","YES"
"BraA03000360",2.12361311765566,5.61515652105778,111.533852139195,2.49201538211284e-09,5.53583600477416e-08,"AT5G08280","HEMC","hydroxymethylbilane synthase","-","YES"
"BraA03005253",2.37871489585591,5.45692704543564,111.505958580671,2.49706354293898e-09,5.53583600477416e-08,"AT4G20270","BAM3","Leucine-rich receptor-like protein kinase family protein","-","YES"
"BraA07004037",2.36783748759779,7.32308473460559,111.489551043423,2.5000382561473e-09,5.53583600477416e-08,"AT1G78510","SPS1","solanesyl diphosphate synthase 1","-","-"
"BraA08001749",1.87272820071819,6.30579477030937,111.487802752043,2.50035545537335e-09,5.53583600477416e-08,"AT4G33680","AGD2","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","-","-"
"BraA07003558",7.15560682405845,8.75133011940201,111.263735924491,2.54137986476386e-09,5.61016436812925e-08,"AT1G72610","GER1","germin-like protein 1","-","-"
"BraA07003626",2.77304203174645,7.02034908646503,111.188334856775,2.55535213628854e-09,5.62451435612125e-08,"AT1G73650","AT1G73650","3-oxo-5-alpha-steroid 4-dehydrogenase (DUF1295)","-","-"
"BraA04000738",1.47772676824398,4.68249130284586,111.12070612481,2.56795649934303e-09,5.64675380960697e-08,"AT3G52390","AT3G52390","TatD related DNase","-","-"
"BraA09006714",1.94638796892726,5.2304690793168,110.942360595418,2.6015270515998e-09,5.7094543640698e-08,"AT1G07250","UGT71C4","UDP-glucosyl transferase 71C4","-","-"
"BraA01000943",3.24170169376166,8.79068048485764,110.904348817102,2.60874475287039e-09,5.71973618971574e-08,"AT2G20260","PSAE-2","photosystem I subunit E-2","-","-"
"BraA08003979",4.23580074776575,3.49844550025869,110.566503079771,2.67387797008517e-09,5.83422088873753e-08,"AT1G03600","PSB27","photosystem II family protein","-","-"
"BraA10001988",2.28632058182185,8.34007457854286,110.452553559754,2.6962505590926e-09,5.86603336955571e-08,"AT5G17710","EMB1241","Co-chaperone GrpE family protein","-","-"
"BraA07003348",3.44334617835201,7.50747050103989,110.378591293479,2.71088299093222e-09,5.88707314482045e-08,"AT1G24180","IAR4","Thiamin diphosphate-binding fold (THDP-binding) superfamily protein","-","-"
"BraA01002266",2.38098369623334,5.9290655039723,110.337219510495,2.71910615297815e-09,5.89871030285357e-08,"AT4G15810","AT4G15810","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA03000874",1.99810303118078,8.24815579031227,110.274796888906,2.73156573553002e-09,5.91631149819953e-08,"AT5G17920","ATMS1","Cobalamin-independent synthase family protein","-","-"
