"gene.ID","logFC","logCPM","F","PValue","FDR","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA09000144",5.88531001976716,3.33216894496505,97.6890877158536,7.21000308407421e-09,2.35634587044353e-07,"AT4G01883","AT4G01883","Polyketide cyclase / dehydrase and lipid transport protein","-","-"
"BraA10000999",3.17229697469953,3.70196876471188,97.6465299205322,7.23498404610213e-09,2.36109313169255e-07,"AT5G54390","HL","HAL2-like protein","-","-"
"BraA08001167",2.15190224173579,6.9618688128115,97.4074609110132,7.37710778480892e-09,2.39708237560201e-07,"AT4G14880","OASA1","O-acetylserine (thiol) lyase (OAS-TL) isoform A1","-","-"
"BraA05000989",1.91035325547238,6.17866611856636,97.3691637039021,7.40016087743927e-09,2.40111829159786e-07,"AT2G37080","RIP2","ROP interactive partner 3","-","-"
"BraA04001575",5.41866028127633,5.74490595771991,96.9579828027004,7.65275999584845e-09,2.47242173084757e-07,"AT2G21960","AT2G21960","transmembrane protein","-","-"
"BraA02000616",3.05991482015712,5.16598096642614,96.9194624771682,7.67690865545268e-09,2.47284334285734e-07,"AT5G14910","AT5G14910","Heavy metal transport/detoxification superfamily protein","-","-"
"BraA10000984",4.18488324029206,3.52384649604448,96.9035402215821,7.6869150541817e-09,2.47284334285734e-07,"AT5G54180","PTAC15","plastid transcriptionally active 15","-","-"
"BraA06001548",1.70653281483485,8.98913646987796,96.8385402976934,7.72791451031221e-09,2.47897007651109e-07,"AT3G04120","GAPC1","glyceraldehyde-3-phosphate dehydrogenase C subunit 1","-","YES"
"BraA09004180",5.31247115206473,4.62594610571822,96.7924168528132,7.7571542077525e-09,2.48482004927198e-07,"AT1G24100","UGT74B1","UDP-glucosyl transferase 74B1","-","-"
"BraA04000874",4.31565079256114,7.55095936081932,96.5794654110976,7.89375082012434e-09,2.51430994035075e-07,"AT4G13930","SHM4","serine hydroxymethyltransferase 4","-","-"
"BraA03000965",1.997568784082,4.94418834815464,96.5439086478028,7.91681685243462e-09,2.51810528138776e-07,"AT5G19370","AT5G19370","rhodanese-like domain-containing protein / PPIC-type PPIASE domain-containing protein","-","-"
"BraA06000602",3.36265684054584,4.66272663756466,96.411961310365,8.00306678493342e-09,2.54195861046627e-07,"AT3G43540","AT3G43540","initiation factor 4F subunit (DUF1350)","-","-"
"BraA08000887",3.09724385300412,9.20791740232846,96.1085562425846,8.20536591439127e-09,2.58801366542874e-07,"AT5G35630","GS2","glutamine synthetase 2","-","YES"
"BraA06000074",5.20812121473208,9.14387199185134,96.0252264083413,8.26191320382392e-09,2.60221458691709e-07,"AT3G26060","PRXQ","Thioredoxin superfamily protein","-","YES"
"BraA07001589",6.44758657102526,3.12896271919265,95.9734219501143,8.29728485234392e-09,2.60709151867581e-07,"AT1G20070","AT1G20070","hypothetical protein","-","-"
"BraA05001661",1.45606708046452,5.09387249188905,95.9518976826504,8.31203070206164e-09,2.60709151867581e-07,"AT5G36160","AT5G36160","Tyrosine transaminase family protein","-","-"
"BraA03003008",2.49892590110088,8.73781317763607,95.8689017045351,8.36916176381629e-09,2.61773933673495e-07,"AT4G03520","ATHM2","Thioredoxin superfamily protein","-","-"
"BraA03006289",2.42142374060801,5.28398330778923,95.8508023505958,8.38167826612615e-09,2.6180282196947e-07,"AT4G34290","AT4G34290","SWIB/MDM2 domain superfamily protein","-","-"
"BraA03001226",4.45403790467136,4.0462745971132,95.7632102653313,8.44254554524305e-09,2.62890014983216e-07,"AT1G45191","BGLU1","Glycosyl hydrolase superfamily protein","-","-"
"BraA01004729",2.93872937319647,2.94483331643583,95.7432621660065,8.45647566764902e-09,2.62890014983216e-07,"AT3G02570","MEE31","Mannose-6-phosphate isomerase, type I","-","-"
"BraA08003049",1.73181452062928,6.67802907308291,95.7346052736247,8.46252884781896e-09,2.62890014983216e-07,"AT1G70490","ARFA1D","Ras-related small GTP-binding family protein","-","-"
"BraA10003007",4.67019651535068,11.1034162405184,95.7338613660919,8.46304923583218e-09,2.62890014983216e-07,"AT5G04140","GLU1","glutamate synthase 1","-","-"
"BraA09000870",2.42290425207181,6.48825870352074,95.5811366508772,8.57063912678444e-09,2.65650401625336e-07,"AT5G64290","DIT2.1","dicarboxylate transport 2.1","-","-"
"BraA10001207",2.44545763795307,6.03323814981865,95.5743724711437,8.57543917038789e-09,2.65650401625336e-07,"AT5G56600","PRF3","profilin","-","-"
"BraA03001000",2.86249766990684,4.85901259987596,95.3919808118001,8.70599769174899e-09,2.68589543542032e-07,"AT5G20070","NUDX19","nudix hydrolase homolog 19","-","-"
"BraA01000944",2.81351050217218,4.6715959388884,95.3113825546613,8.7643906956403e-09,2.69654271225674e-07,"AT4G28730","GrxC5","Glutaredoxin family protein","-","-"
"BraA10003132",2.7485318109624,5.43188268526049,95.2665526533951,8.7970572385377e-09,2.70204567237712e-07,"AT5G02270","ABCI20","non-intrinsic ABC protein 9","-","-"
"BraA05001010",2.92753744779232,5.84981906332542,95.1576897723861,8.87694556494901e-09,2.7200551111702e-07,"AT2G36835","AT2G36835","hypothetical protein","-","-"
"BraA04001167",4.51446735239617,11.8500978552437,95.1288836794153,8.89821884893858e-09,2.72190144283883e-07,"AT5G38430","RBCS1B","Ribulose bisphosphate carboxylase (small chain) family protein","-","YES"
"BraA08000387",5.11100231296614,4.7624239584142,95.0847968803518,8.9308862740255e-09,2.72458272507851e-07,"AT1G49010","AT1G49010","Duplicated homeodomain-like superfamily protein","YES","-"
"BraA09004346",1.97048660850023,5.60952037203486,94.9653996341822,9.02002570895992e-09,2.7415779352011e-07,"AT1G22410","AT1G22410","Class-II DAHP synthetase family protein","-","-"
"BraA09004319",1.77490571609265,5.20032077859666,94.9233580231665,9.05164713369603e-09,2.74749122607873e-07,"AT1G22700","AT1G22700","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA03001480",2.6218720408696,5.35670159039414,94.8360001089722,9.11774613011503e-09,2.76383974303876e-07,"AT5G54160","OMT1","O-methyltransferase 1","-","YES"
"BraA05003814",3.34252772159719,4.95017899046728,94.3253836045897,9.51495268079476e-09,2.87267615495171e-07,"AT3G13120","AT3G13120","Ribosomal protein S10p/S20e family protein","-","-"
"BraA07003116",2.43276846911896,3.91875437999752,94.2701494031132,9.55905460821969e-09,2.88213792012584e-07,"AT1G67300","AT1G67300","Major facilitator superfamily protein","-","-"
"BraA08003725",1.33121621523009,7.56986244142883,94.0743755400248,9.71720265324421e-09,2.9065375830227e-07,"AT1G09130","AT1G09130","ATP-dependent caseinolytic (Clp) protease/crotonase family protein","-","-"
"BraA03005293",3.04176813312283,4.95586040387554,94.0085231532346,9.77104801065545e-09,2.9187774765163e-07,"AT4G21445","AT4G21445","receptor-interacting protein","-","-"
"BraA03005154",2.60199561022223,5.29826934183411,93.951179268638,9.81820531849818e-09,2.92898983761749e-07,"AT4G18520","AT4G18520","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA01002956",3.53238026223767,7.51579740954038,93.8412720856435,9.90929428163525e-09,2.948374081188e-07,"AT1G58290","HEMA1","Glutamyl-tRNA reductase family protein","-","-"
"BraA09005243",3.56330119171115,2.01702625876818,93.4786966663768,1.02164865561553e-08,3.0217005587696e-07,NA,NA,NA,NA,NA
"BraA04000590",3.35965038386056,9.60725522423809,93.4715553746796,1.02226419293273e-08,3.0217005587696e-07,"AT3G54050","HCEF1","high cyclic electron flow 1","-","-"
"BraA01003096",2.413478990691,6.21414066501786,93.4006855225897,1.02839505649583e-08,3.03584909292096e-07,"AT1G60990","AT1G60990","Glycine cleavage T-protein family","-","-"
"BraA03004311",5.32079448419744,3.45445380155652,93.3662375804797,1.03138979502651e-08,3.03675042256631e-07,"AT3G22840","ELIP1","Chlorophyll A-B binding family protein","-","YES"
"BraA08000572",5.7333673247976,10.3073120527711,93.2926268761528,1.03782155974048e-08,3.05170889109627e-07,"AT1G44575","NPQ4","Chlorophyll A-B binding family protein","-","YES"
"BraA05003065",1.81326380611128,7.39517399189853,93.2499986267819,1.04156651004146e-08,3.05650112690238e-07,"AT4G27990","YLMG1-2","YGGT family protein","-","-"
"BraA01001670",4.55530137320298,7.27283353761209,93.0889170164316,1.05585339827448e-08,3.08864472710267e-07,"AT4G25050","ACP4","acyl carrier protein 4","-","-"
"BraA07003904",1.60619015860233,5.49779521776976,93.009721241055,1.06295697505204e-08,3.09937649025409e-07,"AT1G76760","TY1","thioredoxin Y1","-","-"
"BraA06002590",3.49641779409707,6.04431782135217,93.0026119162649,1.06359723880784e-08,3.09937649025409e-07,"AT3G47430","PEX11B","peroxin 11B","-","-"
"BraA04002262",1.99264679628223,6.96072205438768,92.994165417257,1.06435848298701e-08,3.09937649025409e-07,"AT2G31040","AT2G31040","ATP synthase protein I-like protein","-","-"
"BraA09005047",2.91655493229223,5.83777540035759,92.9717208395679,1.06638424165409e-08,3.09937649025409e-07,"AT3G56910","PSRP5","plastid-specific 50S ribosomal protein 5","-","-"
"BraA04000232",1.58772435583096,4.54922972710641,92.8714053117926,1.07549063416529e-08,3.11781835575799e-07,"AT3G59760","OASC","O-acetylserine (thiol) lyase isoform C","-","-"
"BraA03002142",1.4884061675599,5.56527751740589,92.7953332909093,1.08245364943417e-08,3.13007070723265e-07,"AT2G38680","AT2G38680","5'-nucleotidase / magnesium ion binding protein","-","-"
"BraA01000075",3.54265304777666,6.42638842885053,92.7949469517413,1.08248913888708e-08,3.13007070723265e-07,"AT4G39710","PnsL4","FK506-binding protein 16-2","-","-"
"BraA04001185",2.55341075262552,4.17806437599231,92.6520330088783,1.09570612591453e-08,3.14741869234575e-07,"AT2G17280","AT2G17280","Phosphoglycerate mutase family protein","-","-"
"BraA06004668",9.30202496979242,2.25554891407193,144.829195604405,1.09696851303564e-08,3.14741869234575e-07,"AT5G46830","NIG1","calcium-binding transcription factor NIG1","YES","-"
"BraA08003353",1.4875365215331,8.83260235194952,92.6208768493203,1.09861116805738e-08,3.14741869234575e-07,"AT1G17220","FUG1","Translation initiation factor 2, small GTP-binding protein","-","-"
"BraA09000816",3.88870821410737,3.50581257960929,92.3169682683349,1.1273995099755e-08,3.21272201003987e-07,"AT5G63060","AT5G63060","Sec14p-like phosphatidylinositol transfer family protein","-","-"
"BraA01001105",2.57836259949763,4.68122551146601,92.3092188511364,1.12814442455016e-08,3.21272201003987e-07,"AT4G18810","AT4G18810","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA07000495",3.37268105889184,5.81117548622135,92.2761937219888,1.13132508645431e-08,3.21367477074184e-07,"AT2G15820","OTP51","endonuclease","-","-"
"BraA09000182",1.45120908020114,7.3803354555523,92.2123361195524,1.13750342402446e-08,3.22716580712869e-07,"AT4G02260","RSH1","RELA/SPOT homolog 1","-","-"
"BraA04000404",4.23191453823627,5.34615782420425,92.1501170705495,1.14355916770412e-08,3.23621512334113e-07,"AT3G56650","PPD6","thylakoid lumenal protein (Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein)","-","YES"
"BraA07001570",5.36176098960798,5.85173512671229,92.0798822873757,1.15043798919212e-08,3.2516071476753e-07,"AT1G20340","DRT112","Cupredoxin superfamily protein","-","YES"
"BraA05000871",4.8040537894256,2.51960860081008,91.9812457425775,1.16017593889513e-08,3.26686449227789e-07,"AT2G38460","IREG1","iron regulated 1","-","-"
"BraA02001794",2.50787699475035,4.93625780520984,91.8545729151029,1.17281585440488e-08,3.29014912298452e-07,"AT1G64980","CDI","Nucleotide-diphospho-sugar transferases superfamily protein","-","-"
"BraA02001088",5.69361071261836,6.27137320729191,91.7914218281455,1.17917419523586e-08,3.29631420826419e-07,"AT5G22860","AT5G22860","Serine carboxypeptidase S28 family protein","-","-"
"BraA01003904",6.40631190290314,5.98172646810875,91.7892612081283,1.17939241034294e-08,3.29631420826419e-07,"AT3G16250","PnsB3","NDH-dependent cyclic electron flow 1","-","-"
"BraA03005961",4.15621062613135,3.67319644828537,91.7323804779554,1.18515327416839e-08,3.30795673080542e-07,"AT4G30470","AT4G30470","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA04001955",2.99543240393418,6.08721558240249,91.7192494424499,1.18648760215755e-08,3.30795673080542e-07,"AT2G26910","ABCG32","pleiotropic drug resistance 4","-","-"
"BraA01004770",3.03850318853346,5.99034089781579,91.6682661728896,1.19168411995369e-08,3.31834802477364e-07,"AT3G01060","AT3G01060","lysine-tRNA ligase","-","-"
"BraA10003061",3.74180319509348,5.26232097981661,91.5571750772105,1.20309465493511e-08,3.34599588576351e-07,"AT5G03300","ADK2","adenosine kinase 2","-","-"
"BraA05000177",3.12215046301782,3.92804084926469,91.5115067530175,1.20782043056862e-08,3.35240475577412e-07,"AT2G46915","AT2G46915","DUF3754 family protein, putative (DUF3754)","-","-"
"BraA09002992",1.84147764697375,5.43081269633954,91.5062279412547,1.20836800743928e-08,3.35240475577412e-07,"AT4G11990","AT4G11990","Cell cycle regulated microtubule associated protein","-","-"
"BraA09001606",4.08288007007161,4.03415402308013,91.4005751653502,1.21938547269383e-08,3.37467918257902e-07,"AT1G63470","AT1G63470","AT hook motif DNA-binding family protein","-","-"
"BraA01000207",1.48278594739289,7.62393079847358,91.3831313050057,1.22121518904051e-08,3.3756061951165e-07,"AT4G37200","HCF164","Thioredoxin superfamily protein","-","-"
"BraA02003274",2.26190949585554,3.05052767665155,91.3618004512332,1.22345674998777e-08,3.37766794437332e-07,"AT5G47730","AT5G47730","Sec14p-like phosphatidylinositol transfer family protein","-","-"
"BraA09001651",2.24074158182803,6.22111584969924,91.103873525986,1.25092460967975e-08,3.44147337269749e-07,"AT1G62780","AT1G62780","dimethylallyl, adenosine tRNA methylthiotransferase","-","-"
"BraA06002637",1.90020892984801,3.40963889303873,91.0979397522831,1.25156450588671e-08,3.44147337269749e-07,"AT3G46870","AT3G46870","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA03002593",4.67988612710215,2.83251545420282,91.0736477964689,1.25418792265423e-08,3.44147337269749e-07,"AT4G22100","BGLU3","beta glucosidase 2","-","-"
"BraA09006484",2.45262279507561,5.81136230923126,91.0543907592495,1.25627191703892e-08,3.44300833768082e-07,"AT1G11580","PMEPCRA","methylesterase PCR A","-","-"
"BraA08001186",1.85202696058751,7.11173865181688,91.0200341278835,1.25999951345042e-08,3.44522235322157e-07,"AT4G15110","CYP97B3","cytochrome P450, family 97, subfamily B, polypeptide 3","-","-"
"BraA02002146",7.47943927814249,5.3463953455381,91.0188250003059,1.26013092315503e-08,3.44522235322157e-07,"AT1G70260","UMAMIT36","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA03006333",3.11785739211461,10.2644367027653,90.9672969193307,1.2657451910687e-08,3.45638738209243e-07,"AT4G35090","CAT2","catalase 2","-","YES"
"BraA01001104",2.50120807067653,8.02877552367328,90.7278558408304,1.29219941561164e-08,3.507420601293e-07,"AT4G18810","AT4G18810","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA01001161",3.497331229562,3.39622687081456,90.4984501687738,1.31812000374445e-08,3.57348187809855e-07,"AT4G19450","AT4G19450","Major facilitator superfamily protein","-","-"
"BraA05003842",4.48257305859976,6.25955073330735,90.4559246228577,1.32298792125061e-08,3.58237844431684e-07,"AT3G12780","PGK1","phosphoglycerate kinase 1","-","-"
"BraA02004397",4.90507905461464,4.64889033224587,90.4301420907991,1.32594894595612e-08,3.58609641275772e-07,"AT5G63780","SHA1","RING/FYVE/PHD zinc finger superfamily protein","-","-"
"BraA09003486",4.35474988363506,8.06381536421176,90.4060173223102,1.32872622697359e-08,3.58930913681156e-07,"AT1G32470","AT1G32470","Single hybrid motif superfamily protein","-","-"
"BraA10003124",3.73645618971305,3.57572692480262,90.2627313136634,1.34535480930288e-08,3.62988621965197e-07,"AT5G02400","PLL2","pol-like 2","-","-"
"BraA10000296",2.70137967593398,6.6921229636092,90.2241299322777,1.34987385650351e-08,3.63773285219794e-07,"AT1G04420","AT1G04420","NAD(P)-linked oxidoreductase superfamily protein","-","-"
"BraA03006354",2.35333752850317,4.94678645979267,90.1331466405272,1.36059184715889e-08,3.66224620791291e-07,"AT4G35270","AT4G35270","Plant regulator RWP-RK family protein","YES","-"
"BraSca000184",2.60378287937868,4.13860792412007,89.8680524623625,1.39236121909362e-08,3.72547355687096e-07,"AT5G51040","SDHAF2","succinate dehydrogenase assembly factor","-","-"
"BraA09002351",6.81229374080096,2.15447777179495,89.8646750217195,1.39277123895274e-08,3.72547355687096e-07,"AT5G46800","BOU","Mitochondrial substrate carrier family protein","-","YES"
"BraA07003458",3.65549843818558,4.26037823404234,89.8500703711498,1.39454577637693e-08,3.72547355687096e-07,"AT5G26780","SHM2","serine hydroxymethyltransferase 2","-","-"
"BraA09005931",6.66872516887062,5.75930769467307,89.7526389132724,1.40644841292561e-08,3.74992024900816e-07,"AT5G36160","AT5G36160","Tyrosine transaminase family protein","-","-"
"BraA09000065",2.88960441563437,8.8617176526089,89.6163582001703,1.42328610579109e-08,3.7903384583821e-07,"AT4G01310","AT4G01310","Ribosomal L5P family protein","-","-"
"BraA10002583",2.00878140928727,7.18479546510748,89.4924442418528,1.43878969189722e-08,3.81811840330374e-07,"AT5G05200","AT5G05200","Protein kinase superfamily protein","-","-"
"BraA05001897",2.00964049770067,4.5194644437822,89.455576164425,1.44343847972566e-08,3.82147376174028e-07,"AT1G51500","ABCG12","ABC-2 type transporter family protein","-","-"
"BraA06001393",3.8040924881331,3.81758023048145,89.4158544041693,1.44846570906039e-08,3.83029286975536e-07,"AT1G10470","ARR4","response regulator 4","-","YES"
"BraA05003840",3.59831872838777,6.94355037313184,89.3538732103147,1.45634887396011e-08,3.84214096035527e-07,"AT3G12780","PGK1","phosphoglycerate kinase 1","-","-"
"BraA07000699",3.58113235823137,6.03317248180264,89.3212376508391,1.46051874923887e-08,3.84864584761509e-07,"AT2G04039","AT2G04039","DUF2996 family protein","-","-"
"BraA10000941",1.51650989720641,6.68048898004761,89.2362101028395,1.47144499723112e-08,3.87291869143011e-07,"AT5G49840","AT5G49840","ATP-dependent Clp protease","-","-"
"BraA05001779",1.92098795183553,5.76370003680001,89.1853872261296,1.47801904389362e-08,3.87655572810443e-07,"AT1G53240","mMDH1","Lactate/malate dehydrogenase family protein","-","YES"
"BraA05003807",2.70368677617006,2.82390917721805,89.1378590023039,1.4841963471413e-08,3.87935255873748e-07,"AT3G62750","BGLU8","beta glucosidase 8","-","-"
"BraA05004714",3.35636234774463,7.96595541659539,89.0785561354506,1.49194412242481e-08,3.88945713179229e-07,"AT3G01480","CYP38","cyclophilin 38","-","-"
"BraA02000809",2.08090226112331,7.68170861228574,89.0291309900997,1.49843560676942e-08,3.89820482578943e-07,"AT5G17920","ATMS1","Cobalamin-independent synthase family protein","-","-"
"BraA03002738",4.98598835808105,6.68187182166735,89.0169530496092,1.50003985015765e-08,3.89820482578943e-07,"AT2G21340","AT2G21340","MATE efflux family protein","-","-"
"BraA10002800",4.6086956307072,6.09982952295293,88.979210316143,1.50502392296804e-08,3.90217626319026e-07,"AT5G07020","AT5G07020","proline-rich family protein","-","YES"
"BraA07000236",5.72597460442708,5.48026393404334,88.924304260364,1.51230723758144e-08,3.91656357182357e-07,"AT2G18328","RL4","RAD-like 4","YES","-"
"BraA08000492",4.96711887958302,3.55584534460765,88.9012175725141,1.51538134111562e-08,3.92002941883322e-07,"AT1G47580","DYW1","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA05001662",2.67080800958996,3.88570979505545,88.8716223926452,1.51933220225365e-08,3.92482477823324e-07,"AT5G36120","CCB3","cofactor assembly, complex C (B6F)","-","YES"
"BraA05004641",1.26812496866054,7.04816930659236,88.6978804212519,1.54275737596626e-08,3.96502639233901e-07,"AT3G02450","AT3G02450","cell division protein ftsH","-","-"
"BraA07002264",2.79035893808338,5.80291228986651,88.6938130043797,1.5433105428269e-08,3.96502639233901e-07,"AT3G61080","AT3G61080","Protein kinase superfamily protein","-","-"
"BraA03005827",6.08447113860006,3.36633171599397,88.6062075489812,1.55527829138003e-08,3.97367281659348e-07,"AT4G28700","AMT1;4","ammonium transporter 1;4","-","-"
"BraA09000794",2.19681547324461,6.54626686862235,88.5919660015301,1.5572335131228e-08,3.97367281659348e-07,"AT5G62720","AT5G62720","Integral membrane HPP family protein","-","-"
"BraA04001296",1.97666233443667,5.51328484515911,88.4744846752507,1.57346670950542e-08,4.01056418744481e-07,"AT5G39830","DEG8","Trypsin family protein with PDZ domain-containing protein","-","-"
"BraA09000871",1.6921942883513,7.19302520711766,88.4472015643341,1.57726334597889e-08,4.01177045261028e-07,"AT5G64300","GCH","GTP cyclohydrolase II","-","-"
"BraA05004631",3.48775788389009,4.21892610680882,88.4455544630733,1.57749287602087e-08,4.01177045261028e-07,"AT3G02570","MEE31","Mannose-6-phosphate isomerase, type I","-","-"
"BraA08000168",2.35390071487411,6.64169787820123,88.3436839430889,1.59176104740466e-08,4.04349053724607e-07,"AT1G53240","mMDH1","Lactate/malate dehydrogenase family protein","-","YES"
"BraA01002105",1.70913096101384,4.50427810944205,88.2665475277706,1.60265995157354e-08,4.05985406331593e-07,"AT4G17300","NS1","Class II aminoacyl-tRNA and biotin synthetases superfamily protein","-","-"
"BraA07003717",4.89626084107088,4.28658221437272,88.0985638766484,1.62668196461956e-08,4.10910053769615e-07,"AT1G74730","AT1G74730","transmembrane protein, putative (DUF1118)","-","-"
"BraA03002778",1.34681001073232,5.88942676402401,88.0622979677053,1.63192020837443e-08,4.11313103412051e-07,"AT5G50280","EMB1006","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA07004156",2.76866724898535,5.16171752987965,87.8863971004309,1.65759362959164e-08,4.17318137536989e-07,"AT1G80600","WIN1","HOPW1-1-interacting 1","-","YES"
"BraA06003370",3.85543451627124,6.2456478460126,87.8585371145623,1.66170076412301e-08,4.17725707812009e-07,"AT5G65890","ACR1","ACT domain repeat 1","-","-"
"BraA03005832",2.88090402322783,6.49621335338917,87.8378232762005,1.66476171027236e-08,4.17725707812009e-07,"AT3G24430","HCF101","ATP binding protein","-","YES"
"BraA08000675",2.92040305602671,5.60755215042413,87.6691389231637,1.6899223432134e-08,4.21897433394488e-07,"AT4G12980","AT4G12980","Auxin-responsive family protein","-","-"
"BraA09005513",4.97117316844174,4.14223200943098,87.638981682427,1.69446473935616e-08,4.21897433394488e-07,"AT4G27830","BGLU10","beta glucosidase 10","-","-"
"BraA08001067",1.78906019828495,7.39718719596373,87.5981102666198,1.70064252807531e-08,4.2296927545732e-07,"AT2G04700","AT2G04700","ferredoxin thioredoxin reductase catalytic beta chain family protein","-","-"
"BraA01001614",3.58777580570518,3.82504028220656,87.5399601598584,1.70947503248631e-08,4.24231589655367e-07,"AT4G24460","CLT2","CRT (chloroquine-resistance transporter)-like transporter 2","-","-"
"BraA04001002",4.94776078816307,10.322210267146,87.5271652442424,1.71142527855021e-08,4.24249364055975e-07,"AT5G35630","GS2","glutamine synthetase 2","-","YES"
"BraA10002225",1.24128697904827,7.16661210625314,87.4976753482458,1.71592961805594e-08,4.24899545664005e-07,"AT5G14460","AT5G14460","Pseudouridine synthase family protein","-","-"
"BraA05003648",2.52125968574529,3.54619871153294,87.4231313397294,1.72737422141546e-08,4.27264973080233e-07,"AT3G14720","MPK19","MAP kinase 19","-","-"
"BraA02003490",3.40474160293707,4.0182819100566,87.3046614912181,1.7457369103295e-08,4.30392758143789e-07,"AT2G02500","ISPD","Nucleotide-diphospho-sugar transferases superfamily protein","-","YES"
"BraA03003934",2.85520989946565,4.29462736971039,87.2775798807952,1.74996480282267e-08,4.30964614418149e-07,"AT3G15190","PRPS20","chloroplast 30S ribosomal protein S20","-","YES"
"BraA01002296",2.33587936882572,5.9179295889639,87.1946975342559,1.76297470348719e-08,4.33695617961342e-07,"AT4G15520","AT4G15520","tRNA/rRNA methyltransferase (SpoU) family protein","-","-"
"BraA03006362",1.54078845170032,7.40178805893278,87.1673397986821,1.76729247222937e-08,4.33812672829955e-07,"AT4G35450","AKR2","ankyrin repeat-containing protein 2","-","-"
"BraA09004941",2.50900743601413,8.99086266618309,87.122231021702,1.77443740480627e-08,4.34820350621411e-07,"AT3G55800","SBPASE","sedoheptulose-bisphosphatase","-","YES"
"BraA08000943",6.46647720200268,6.32553224466365,87.0867012014909,1.78008760492833e-08,4.35533243576342e-07,"AT4G14040","SBP2","selenium-binding protein 2","-","-"
"BraA09004668",6.42309165316227,6.65062211850255,87.0514022821332,1.78572081225801e-08,4.36438669948297e-07,"AT3G52720","ACA1","alpha carbonic anhydrase 1","-","-"
"BraA06003200",3.02688228635428,2.68394015514854,86.9460176252727,1.80265643748524e-08,4.39626245439839e-07,"AT5G64290","DIT2.1","dicarboxylate transport 2.1","-","-"
"BraA05003728",1.56589851084576,6.1278100861802,86.556049099468,1.86688934899391e-08,4.51797855671235e-07,"AT3G13930","AT3G13930","Dihydrolipoamide acetyltransferase, long form protein","-","YES"
"BraA07002625",1.4457214673804,4.63510124593825,86.5518607248867,1.86759283806552e-08,4.51797855671235e-07,"AT1G75210","AT1G75210","HAD-superfamily hydrolase, subfamily IG, 5'-nucleotidase","-","-"
"BraA03005738",1.48446522985379,7.05020666401912,86.5460449779186,1.86857015098496e-08,4.51797855671235e-07,"AT4G27600","NARA5","pfkB-like carbohydrate kinase family protein","-","-"
"BraA05003445",5.90366403892645,5.00810115336271,86.5198013163139,1.87298733919557e-08,4.52115605929728e-07,"AT1G59660","AT1G59660","Nucleoporin autopeptidase","-","-"
"BraA09004599",1.96609343913347,6.44840436685381,86.4841667739364,1.87900366086997e-08,4.52865951690785e-07,"AT3G51800","ATG2","metallopeptidase M24 family protein","-","YES"
"BraA10002552",2.11179903326113,5.43566564335535,86.3292591349187,1.90540710869933e-08,4.58251424235964e-07,"AT5G10030","TGA4","TGACG motif-binding factor 4","YES","-"
"BraA07003365",3.23505501769586,4.74873741477186,86.3003594690821,1.91037826432558e-08,4.58958216417709e-07,"AT1G56130","AT1G56130","Leucine-rich repeat transmembrane protein kinase","-","-"
"BraA03002971",1.85084887469947,6.5916675936288,86.2728788738383,1.9151186379333e-08,4.59608121152472e-07,"AT4G04350","EMB2369","tRNA synthetase class I (I, L, M and V) family protein","-","-"
"BraA09003002",1.54001239763772,5.90554557272427,86.2155467510206,1.92505034055652e-08,4.61011790464348e-07,"AT4G12060","AT4G12060","Double Clp-N motif protein","-","-"
"BraA06004547",4.38749319400499,5.51022823312105,86.2011373125377,1.92755545795802e-08,4.61122721473155e-07,"AT2G01520","MLP328","MLP-like protein 328","-","-"
"BraA03000658",3.17247925602017,6.54514572053431,86.0950709944518,1.94610677863175e-08,4.64576420526859e-07,"AT5G14320","EMB3137","Ribosomal protein S13/S18 family","-","-"
"BraA08002956",3.5949526838019,4.14838404790961,85.9789062699277,1.96665139762505e-08,4.68985095169657e-07,"AT1G26090","AT1G26090","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA02000573",9.19581624259181,7.34567880853027,85.8387304862682,1.99176281672383e-08,4.73603638995873e-07,"AT5G14200","IMD1","isopropylmalate dehydrogenase 1","-","-"
"BraA09003212",4.18104494617398,5.88890681665995,85.8126045863403,1.99648219813366e-08,4.73603638995873e-07,"AT1G35420","AT1G35420","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA05003570",2.20481337262043,4.99310588242233,85.807077525115,1.99748219163589e-08,4.73603638995873e-07,"AT3G15430","AT3G15430","Regulator of chromosome condensation (RCC1) family protein","-","-"
"BraA03006267",4.21829258610929,7.72364588686496,85.7324003267096,2.0110477874779e-08,4.76053377197206e-07,"AT4G34090","AT4G34090","cyclin delta-3","-","YES"
