"","logFC","logCPM","F","PValue","FDR","woundCtrl","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA10000679",-3.11573788204762,3.22095307477842,77.1430492102828,5.51922253066951e-08,4.64062834576592e-07,FALSE,"BraA10000679","AT1G47200","WPP2","WPP domain protein 2","-","-"
"BraA02000035",-3.62701732054288,3.67890618862347,76.7737466183296,5.72089653392003e-08,4.78972933212241e-07,FALSE,"BraA02000035","AT5G01370","ACI1","ALC-interacting protein 1","-","-"
"BraA07003381",-3.8752725401495,4.23203016109452,74.6049349892875,7.08361150894212e-08,5.68567287867154e-07,FALSE,"BraA07003381","AT3G29670","PMAT2","HXXXD-type acyl-transferase family protein","-","-"
"BraA07000632",-3.1135012964035,3.2000592438654,73.0470411289346,8.28464407341171e-08,6.43952087483952e-07,FALSE,"BraA07000632","AT2G05940","RIPK","Protein kinase superfamily protein","-","-"
"BraA06002684",-3.49154489773771,4.97961700384002,71.6810590629399,9.52553625336763e-08,7.18753310776637e-07,FALSE,"BraA06002684","AT3G46130","MYB48","myb domain protein 48","YES","-"
"BraA07002386",-5.08931195408323,3.99804112500487,71.1687668795355,1.00430022389383e-07,7.49890205127555e-07,FALSE,"BraA07002386","AT1G80050","APT2","adenine phosphoribosyl transferase 2","-","-"
"BraA07003625",-3.30794095448832,4.05012796012605,70.3986601557671,1.08805796216219e-07,8.01030510965055e-07,FALSE,"BraA07003625","AT1G73630","AT1G73630","EF hand calcium-binding protein family","-","-"
"BraA06001340",-3.96548647874177,2.8441780248017,69.5012685526941,1.19558200089186e-07,8.66012691787364e-07,FALSE,"BraA06001340","AT1G09890","AT1G09890","Rhamnogalacturonate lyase family protein","-","-"
"BraA02000598",-3.31932649648306,4.56867274391727,69.3409242501221,1.21600930166682e-07,8.76774457546303e-07,FALSE,"BraA02000598","AT5G14570","NRT2.7","high affinity nitrate transporter 2.7","-","-"
"BraA07001729",-3.47484406203093,10.0676212962187,69.0332951986859,1.25629333705438e-07,9.01689791392427e-07,FALSE,"BraA07001729","AT5G66570","PSBO1","PS II oxygen-evolving complex 1","-","YES"
"BraA02002022",-3.92830938156251,4.50877830944381,68.4161887670281,1.34164533590088e-07,9.52955667286999e-07,FALSE,"BraA02002022","AT1G68570","AT1G68570","Major facilitator superfamily protein","-","-"
"BraA01002018",-3.44599084732639,4.3392093242155,67.9459650864381,1.41100522221473e-07,9.89667538733752e-07,FALSE,"BraA01002018","AT1G56330","SAR1B","secretion-associated RAS 1B","-","-"
"BraA09005771",-3.1494804221773,4.18341606092383,67.8253963238354,1.42942421701548e-07,9.99073586848298e-07,FALSE,"BraA09005771","AT2G23000","scpl10","serine carboxypeptidase-like 10","-","-"
"BraA05000722",-3.21211709034451,2.99195692187038,65.9327759250426,1.75647773574351e-07,1.18351710447786e-06,FALSE,"BraA05000722","AT2G46090","LCBK2","Diacylglycerol kinase family protein","-","-"
"BraA03003549",-3.00136529692699,6.93022334619118,65.3115422982189,1.88130872972411e-07,1.25314428293938e-06,FALSE,"BraA03003549","AT3G07390","AIR12","auxin-induced in root cultures-like protein","-","-"
"BraA06004390",-5.23503729265501,5.37769999609791,65.1556475802448,1.91415859442908e-07,1.27125975849425e-06,FALSE,"BraA06004390","AT2G03980","AT2G03980","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
"BraA02000474",-4.53265348026768,2.95003588657167,65.1468865171072,1.91602351012483e-07,1.27196162165183e-06,FALSE,"BraA02000474","AT5G12270","AT5G12270","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","-"
"BraA09001586",-3.47171557690772,5.96845143110411,65.1354692724362,1.91845685775753e-07,1.27304009026575e-06,FALSE,"BraA09001586","AT1G64680","AT1G64680","beta-carotene isomerase D27","-","-"
"BraSca000243",-4.44296099750083,6.62517126530205,64.6941969504148,2.01518452389988e-07,1.32549119958981e-06,FALSE,"BraSca000243","AT5G23960","TPS21","terpene synthase 21","-","-"
"BraA09000227",-3.5369506101398,2.48494189755372,63.5564669981719,2.29050711058173e-07,1.4673415515082e-06,FALSE,"BraA09000227","AT4G02740","AT4G02740","F-box/RNI-like superfamily protein","-","-"
"BraA09000345",-3.11722166035919,12.7573203148795,63.0072043903838,2.43816928196871e-07,1.54061760329938e-06,FALSE,"BraA09000345","AT3G27690","LHCB2.3","photosystem II light harvesting complex protein 2.3","-","-"
"BraA10002124",-3.33779210273479,7.3038340586623,62.8211797027942,2.49055020262214e-07,1.5667969699949e-06,FALSE,"BraA10002124","AT5G15900","TBL19","TRICHOME BIREFRINGENCE-LIKE 19","-","-"
"BraA07002194",-3.83371859131504,7.71414690306185,62.4951464808783,2.58539389887344e-07,1.61676996298244e-06,FALSE,"BraA07002194","AT3G59400","GUN4","protein GENOMES UNCOUPLED 4","-","YES"
"BraA06001836",-3.22052162670381,3.41479008445149,62.259545774884,2.65642482184166e-07,1.65330670999556e-06,FALSE,"BraA06001836","AT1G16520","AT1G16520","interactor of constitutive active ROPs protein","-","-"
"BraA05001183",-4.52304829997536,9.40155492130689,61.6682044161739,2.84443777205368e-07,1.74751953677303e-06,FALSE,"BraA05001183","AT2G34430","LHB1B1","light-harvesting chlorophyll-protein complex II subunit B1","-","YES"
"BraA07001973",-3.82583983682767,10.6502529757564,61.6306291734184,2.85687423295323e-07,1.75310722911048e-06,FALSE,"BraA07001973","AT3G54890","LHCA1","chlorophyll a-b binding protein 6","-","YES"
"BraA05002355",-3.18061958150055,3.40204613223412,61.5571540520796,2.88136737543658e-07,1.76401098752905e-06,FALSE,"BraA05002355","AT1G32540","LOL1","lsd one like 1","YES","-"
"BraA01001052",-3.50695122973972,5.01256241093368,60.5776646447474,3.23115281197625e-07,1.93157406990149e-06,FALSE,"BraA01001052","AT4G18370","DEG5","DEGP protease 5","-","-"
"BraA03001091",-3.00147819336437,4.49997908237931,60.2467265642871,3.35978673246469e-07,1.99257886846248e-06,FALSE,"BraA03001091","AT5G22340","AT5G22340","NF-kappa-B inhibitor-like protein","-","-"
"BraA07001538",-3.3139637246618,4.15562697486448,60.117438730614,3.41157554477938e-07,2.01797065294353e-06,FALSE,"BraA07001538","AT1G20850","XCP2","xylem cysteine peptidase 2","-","YES"
"BraA02001962",-3.41267742359161,5.53691671687153,60.0183912398436,3.45185039242311e-07,2.0349110553086e-06,FALSE,"BraA02001962","AT1G67870","AT1G67870","glycine-rich protein","-","-"
"BraA04003037",-3.28531863851744,3.89151016981242,59.1112546218337,3.84627944470368e-07,2.21597505342738e-06,FALSE,"BraA04003037","AT2G42320","AT2G42320","nucleolar protein gar2-like protein","-","-"
"BraA07003373",-3.07211435536275,2.62963875693405,58.9384261694162,3.92696269163507e-07,2.25174472737108e-06,FALSE,"BraA07003373","AT1G70430","AT1G70430","Protein kinase superfamily protein","-","-"
"BraA05004590",-3.15192647862662,4.09961898052721,58.8866618408559,3.95149252462181e-07,2.26251336258811e-06,FALSE,"BraA05004590","AT3G03190","GSTF11","glutathione S-transferase F11","-","-"
"BraA09001740",-3.34742479852876,4.61975479862073,58.6987952906889,4.0419567321495e-07,2.3067584831049e-06,FALSE,"BraA09001740","AT3G15870","AT3G15870","Fatty acid desaturase family protein","-","-"
"BraA05003629",-4.08571897375042,6.31089540210259,58.3543410743099,4.21385478160226e-07,2.39012880224936e-06,FALSE,"BraA05003629","AT3G14840","AT3G14840","Leucine-rich repeat transmembrane protein kinase","-","-"
"BraA07002281",-3.75908582146602,10.078429766151,58.2699473450083,4.25719811430027e-07,2.4095037151775e-06,FALSE,"BraA07002281","AT3G61470","LHCA2","photosystem I light harvesting complex protein","-","-"
"BraA08003169",-3.89669069039842,5.12770904612917,57.9712260326968,4.41463864247862e-07,2.48431935046884e-06,FALSE,"BraA08003169","AT1G20850","XCP2","xylem cysteine peptidase 2","-","YES"
"BraA03001165",-3.38813372992123,3.24628975627804,57.9525716123481,4.42468264570962e-07,2.48908165988096e-06,FALSE,"BraA03001165","AT5G59870","HTA6","histone H2A 6","-","-"
"BraA09003096",-3.44391884451888,3.87148618975305,57.6524845234288,4.58979212752213e-07,2.56091202010628e-06,FALSE,"BraA09003096","AT4G04750","AT4G04750","Major facilitator superfamily protein","-","-"
"BraA02001705",-5.00145060787503,2.55827532382945,56.5894214577049,5.23212040010797e-07,2.85751475009366e-06,FALSE,"BraA02001705","AT5G51890","AT5G51890","Peroxidase superfamily protein","-","-"
"BraA09006894",-3.04642474863665,3.76186140760649,56.2290673012218,5.47201602415086e-07,2.97100835529957e-06,FALSE,"BraA09006894","AT1G03930","ADK1","dual specificity kinase 1","-","-"
"BraA08002133",-3.37608413376122,9.15015618890548,56.0605902595546,5.58834217643945e-07,3.0154441500568e-06,FALSE,"BraA08002133","AT4G28080","AT4G28080","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA09002798",-3.45004478690874,11.0741725523416,55.0694833005997,6.33077186665985e-07,3.35171036600155e-06,FALSE,"BraA09002798","AT4G10340","LHCB5","light harvesting complex of photosystem II 5","-","YES"
"BraA01004101",-3.1091414053654,4.01796407391187,54.5434245698443,6.76885206648162e-07,3.54666216799004e-06,FALSE,"BraA01004101","AT3G13730","CYP90D1","cytochrome P450, family 90, subfamily D, polypeptide 1","-","YES"
"BraA09005648",-3.88642303613791,3.35901452915901,52.2696831904877,9.09129189464379e-07,4.53987736109433e-06,FALSE,"BraA09005648","AT3G63520","CCD1","carotenoid cleavage dioxygenase 1","-","-"
"BraA07001020",-3.01430965510615,4.82989312482766,52.1772431808872,9.2028593947199e-07,4.59122050310273e-06,FALSE,"BraA07001020","AT1G29930","CAB1","chlorophyll A/B binding protein 1","-","YES"
"BraA01000023",-3.50658143875659,8.8419154173883,52.0813900383293,9.3201533763809e-07,4.64091155154177e-06,FALSE,"BraA01000023","AT4G38970","FBA2","fructose-bisphosphate aldolase 2","-","YES"
"BraA04003045",-3.07017036277367,3.20330002933156,51.1742341190509,1.05162279470224e-06,5.09622622802133e-06,FALSE,"BraA04003045","AT1G50900","GDC1","Ankyrin repeat family protein","-","YES"
"BraA03005776",-3.02521052143937,8.76474729023024,50.3945814205767,1.16812426913341e-06,5.57159878671514e-06,FALSE,"BraA03005776","AT4G28080","AT4G28080","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA01002247",-3.22135777080268,4.08223667549576,49.9079186061038,1.24807341061157e-06,5.88516341612525e-06,FALSE,"BraA01002247","AT4G16141","AT4G16141","GATA type zinc finger transcription factor family protein","YES","-"
"BraA05001265",-3.5237656695522,3.32777093369244,48.1402465699635,1.5939168425725e-06,7.22689210520901e-06,FALSE,"BraA05001265","AT2G33330","PDLP3","plasmodesmata-located protein 3","-","-"
"BraA03004707",-3.63846480324644,3.85852106331793,47.7811980043757,1.67646837948992e-06,7.53065355586781e-06,FALSE,"BraA03004707","AT5G61270","PIF7","phytochrome-interacting factor7","YES","-"
"BraA03004068",-3.53556483806589,8.48309623811639,47.6560686228336,1.70634407765603e-06,7.64310067794703e-06,FALSE,"BraA03004068","AT3G17700","CNBT1","cyclic nucleotide-binding transporter 1","-","-"
"BraA01003972",-4.18749004176147,3.02378992813925,46.7906907848601,1.92988506473452e-06,8.48984451136777e-06,FALSE,"BraA01003972","AT3G15510","NAC2","NAC domain containing protein 2","YES","-"
"BraA08002244",-3.23610615591661,4.21725887831299,45.2712105995437,2.40544208842494e-06,1.01915635186564e-05,FALSE,"BraA08002244","AT4G24810","AT4G24810","Protein kinase superfamily protein","-","-"
"BraA05000930",-3.8117051661931,3.16297909610467,43.4579754138351,3.15115885059977e-06,1.28229680218305e-05,FALSE,"BraA05000930","AT2G37770","ChlAKR","NAD(P)-linked oxidoreductase superfamily protein","-","-"
"BraA06001790",-3.54638171223591,4.44266949070705,43.4318452962914,3.16363263334228e-06,1.28637503613556e-05,FALSE,"BraA06001790","AT1G15980","PnsB1","NDH-dependent cyclic electron flow 1","-","-"
"BraA09002859",-3.28078328830539,4.30883465984752,43.2064414775107,3.27353890047218e-06,1.3262677553007e-05,FALSE,"BraA09002859","AT4G08160","AT4G08160","glycosyl hydrolase family 10 protein / carbohydrate-binding domain-containing protein","-","-"
"BraA03005366",-3.3871936897138,3.07844586643546,42.3935716968544,3.7065649547603e-06,1.4732659693921e-05,FALSE,"BraA03005366","AT4G22570","APT3","adenine phosphoribosyl transferase 3","-","-"
"BraA03002257",-3.11727856882426,4.28295322674042,40.2753504197342,5.1657762871288e-06,1.94939627809655e-05,FALSE,"BraA03002257","AT2G40460","AT2G40460","Major facilitator superfamily protein","-","-"
"BraA08002387",-3.93093344639927,2.65725355008818,39.572856673379,5.78274703222466e-06,2.1500826909663e-05,FALSE,"BraA08002387","AT4G37650","SHR","GRAS family transcription factor","YES","YES"
"BraA08003050",-3.76354535945147,2.80304369908708,39.5249998443043,5.82766318781884e-06,2.16491429257183e-05,FALSE,"BraA08003050","AT1G23460","AT1G23460","Pectin lyase-like superfamily protein","-","-"
"BraA01000078",-3.06628219447221,3.18876764001401,38.599817266759,6.77680766108306e-06,2.46173442385062e-05,FALSE,"BraA01000078","AT4G39770","TPPH","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA07003767",-4.27708940294884,4.32505925654667,37.1978115398961,8.5596052671582e-06,3.01001311226698e-05,FALSE,"BraA07003767","AT1G75280","AT1G75280","NmrA-like negative transcriptional regulator family protein","-","-"
"BraA10002524",-3.2256828877303,2.27171256723143,36.5105537086037,9.61931359809202e-06,3.32180772343064e-05,FALSE,"BraA10002524","AT5G65360","AT5G65360","Histone superfamily protein","-","-"
"BraA03003616",-3.15053939477354,2.507686232519,36.1625003656138,1.02109627527833e-05,3.50278492471327e-05,FALSE,"BraA03003616","AT3G09410","AT3G09410","Pectinacetylesterase family protein","-","-"
"BraA03005552",-3.0439040291537,3.48945661706471,36.0185516965599,1.04673782904431e-05,3.57079614849532e-05,FALSE,"BraA03005552","AT3G62870","AT3G62870","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","-","-"
"BraA08003066",-3.2615805174572,6.58980026947866,35.856027195006,1.07655110160911e-05,3.6598087125977e-05,FALSE,"BraA08003066","AT1G70830","MLP28","MLP-like protein 28","-","-"
"BraA06001729",-3.13537876292272,5.4758945444958,35.0283096271502,1.24378251319243e-05,4.15738729191947e-05,FALSE,"BraA06001729","AT1G15410","AT1G15410","aspartate-glutamate racemase family","-","-"
"BraA07003706",-3.31250090369998,9.43046686285902,33.4116265388656,1.66030838497225e-05,5.31595890550514e-05,FALSE,"BraA07003706","AT1G74470","AT1G74470","Pyridine nucleotide-disulfide oxidoreductase family protein","-","-"
"BraA01001825",-3.51781584581072,4.49862188333804,31.4552581414583,2.38532623752986e-05,7.32300272649111e-05,FALSE,"BraA01001825","AT4G26540","AT4G26540","Leucine-rich repeat receptor-like protein kinase family protein","-","-"
"BraA02001001",-3.13235129159837,2.98630848102668,30.3157827454692,2.96615604522532e-05,8.84061657864921e-05,FALSE,"BraA02001001","AT5G20935","CRR42","DUF3148 family protein","-","-"
"BraA09000027",-3.00057116723165,3.21307401046068,30.0414507736778,3.12842346574371e-05,9.269839109715e-05,FALSE,"BraA09000027","AT4G00230","XSP1","xylem serine peptidase 1","-","-"
"BraA01000330",-3.02177983962313,4.75658304114377,29.7570448383108,3.30713148516683e-05,9.70799134213463e-05,FALSE,"BraA01000330","AT4G35350","XCP1","xylem cysteine peptidase 1","-","YES"
"BraA02001144",-4.24236316727359,2.65754388332671,29.4924597266955,3.48361474427441e-05,0.000101578540338791,FALSE,"BraA02001144","AT5G60020","LAC17","laccase 17","-","YES"
"BraA05001633",-3.8136548565473,2.76207698065012,28.7973513015094,3.99922083049324e-05,0.000114471241811172,FALSE,"BraA05001633","AT2G29130","LAC2","laccase 2","-","YES"
"BraA10003180",-3.29838476673358,2.58360750941494,28.6825627330883,4.09226230225993e-05,0.000116754833576506,FALSE,"BraA10003180",NA,NA,NA,NA,NA
"BraA02003820",-4.3569417494918,4.46464812969102,28.6623020163653,4.10893293762259e-05,0.000117079298403656,FALSE,"BraA02003820","AT3G29240","AT3G29240","PPR containing protein (DUF179)","-","-"
"BraA08003278",-3.0980139274219,2.91761992663148,27.6742780755758,5.0212259515489e-05,0.000139347797132211,FALSE,"BraA08003278","AT1G18640","PSP","3-phosphoserine phosphatase","-","-"
"BraA06002073",-5.64113816636577,3.87353483508463,27.6635831057637,5.03225988062195e-05,0.00013945030021301,FALSE,"BraA06002073","AT1G19050","ARR7","response regulator 7","-","YES"
"BraA02003627",-3.3157809323243,4.21831195932211,27.3173378555084,5.4044541470107e-05,0.000148795011848782,FALSE,"BraA02003627","AT3G26280","CYP71B4","cytochrome P450, family 71, subfamily B, polypeptide 4","-","-"
"BraA07001021",-3.29009355021367,6.93254442046023,26.9692719072325,5.80969138675606e-05,0.000158675242803298,FALSE,"BraA07001021","AT1G29930","CAB1","chlorophyll A/B binding protein 1","-","YES"
"BraA02001413",-3.0662636568723,2.81009080160334,24.4182534828671,0.000100540828457606,0.000255738952799405,FALSE,"BraA02001413","AT5G56100","AT5G56100","glycine-rich protein / oleosin","-","-"
"BraA03005025",-7.68775980253177,2.02974883090362,27.3570654580867,0.000150407125973619,0.000363992644960758,FALSE,"BraA03005025","AT4G16590","CSLA01","cellulose synthase-like A01","-","-"
"BraA06003121",-3.17015797174434,2.92828319923261,22.4391483342323,0.000157657278302428,0.000379670373390486,FALSE,"BraA06003121","AT5G63550","AT5G63550","DEK domain-containing chromatin associated protein","-","-"
"BraA09006640",-3.41909651474361,3.05143264515719,22.2156034065733,0.00016611616941028,0.000397366034425198,FALSE,"BraA09006640","AT1G08500","ENODL18","early nodulin-like protein 18","-","-"
"BraA07000028",-3.08722498057723,2.73824433602547,21.1085220577347,0.000216182736338853,0.000501579638852233,FALSE,"BraA07000028","AT5G48920","TED7","tracheary element differentiation-related 7","-","-"
"BraA08002427",-4.38549800739386,2.96763363828895,20.9767889073704,0.000223183647086901,0.000515694451724577,FALSE,"BraA08002427","AT1G26290","AT1G26290","hypothetical protein","-","-"
"BraA05002723",-3.90146287528251,3.11741367379702,20.4618126253132,0.000253076400832353,0.000577893884970439,TRUE,"BraA05002723","AT5G38520","AT5G38520","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA08003684",-3.33654479953042,4.85753336390615,20.3884025739208,0.000257689365794857,0.000587575056875425,FALSE,"BraA08003684","AT1G09750","AT1G09750","Eukaryotic aspartyl protease family protein","-","-"
"BraA06002344",-3.11763148436218,3.52355741667245,19.8954465473045,0.000291200464167706,0.000654411094517375,FALSE,"BraA06002344","AT1G21670","AT1G21670","DPP6 amino-terminal domain protein","-","-"
"BraA10003064",-3.40207392314031,2.50047442869892,19.5211604038196,0.000319888927463575,0.000713281161393494,FALSE,"BraA10003064","AT5G03260","LAC11","laccase 11","-","YES"
"BraA06004986",-3.2312922926113,3.65812390198267,19.3148818889998,0.000337034957145169,0.000747383801840653,FALSE,"BraA06004986","AT4G38860","AT4G38860","SAUR-like auxin-responsive protein family","-","-"
"BraA05003987",-3.51216613083446,3.0887876363142,18.1012381780014,0.00046117074729575,0.000988267877799198,FALSE,"BraA05003987","AT3G11110","AT3G11110","RING/U-box superfamily protein","-","-"
"BraA03002666",-3.66427524630869,1.97319967773239,17.2482507209034,0.00057883127642191,0.00120881044061044,FALSE,"BraA03002666",NA,NA,NA,NA,NA
"BraA07002366",-3.93015293387817,9.72325989625339,16.0434871054816,0.00080617089922385,0.00162037159414933,FALSE,"BraA07002366","AT3G45140","LOX2","lipoxygenase 2","-","YES"
"BraA02001921",-5.73900252555413,2.51853118391066,15.8980580979404,0.00083978356779402,0.00167999407181976,FALSE,"BraA02001921","AT1G67260","TCP1","TCP family transcription factor","YES","-"
"BraA02000973",-3.96445879689705,3.62957601380514,13.4774340865545,0.00170739740823072,0.00317552111609967,FALSE,"BraA02000973","AT5G20630","GER3","germin 3","-","-"
"BraA09006550",-3.28732798722678,3.55380073586685,11.4838593246292,0.00321092476064372,0.0056124207536819,FALSE,"BraA09006550","AT1G10460","GLP7","germin-like protein 7","-","-"
"BraA10002587",-5.0015183012291,3.45025212790229,11.0928743981932,0.00365504322991508,0.00630815574987537,FALSE,"BraA10002587","AT5G05250","AT5G05250","hypothetical protein","-","-"
"BraA04000417",-5.12031191010871,3.34077627934935,10.7257276858701,0.00413544077976519,0.00706138401752052,TRUE,"BraA04000417","AT3G56400","WRKY70","WRKY DNA-binding protein 70","YES","YES"
"BraA04002014",-3.0312061954908,2.81305120855424,10.6428397560846,0.00425342616142907,0.00724947783225702,FALSE,"BraA04002014","AT2G27840","HDT4","histone deacetylase-related / HD-like protein","-","-"
"BraA06000838",-6.08945051809961,3.07715083026042,10.4119541161223,0.00460243065952323,0.00778446793261289,FALSE,"BraA06000838","AT1G52410","TSA1","TSK-associating protein 1","-","-"
"BraA03001031",-5.34984548906961,3.03489978696718,9.94739569011225,0.00540619400685786,0.00901700685259539,FALSE,"BraA03001031","AT5G20630","GER3","germin 3","-","-"
