"","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","woundCtrl_phyB","Gene_ID","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","woundCtrl_WT","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"316",-3.08225916571719,10.0566786193694,81.1995808449662,3.75481596825367e-08,5.89240312465731e-07,FALSE,"BraA01004189",-3.59085583982394,10.0566786193694,141.058019821277,4.86207843185777e-10,1.41617133695799e-08,FALSE,"AT3G12780","PGK1","phosphoglycerate kinase 1","-","-"
"317",-5.14354752163043,4.04035222405656,80.606650732319,3.96830337969278e-08,6.13132668877024e-07,FALSE,"BraA06002664",-6.92164252155811,4.04035222405656,128.180523612182,1.05671401473006e-09,2.38632404474191e-08,FALSE,"AT3G46520","ACT12","actin-12","-","-"
"318",3.37632473597999,6.83106014629351,80.5395659625423,3.99329382624441e-08,6.16220047304775e-07,FALSE,"BraA09001072",3.15475417442382,6.83106014629351,92.9805552007297,1.33438341790702e-08,1.53836824117321e-07,FALSE,"AT2G14170","ALDH6B2","aldehyde dehydrogenase 6B2","-","-"
"319",3.89127111599406,3.06849146314499,80.4754796223553,4.01733046694846e-08,6.18716062130809e-07,FALSE,"BraA03005327",4.36285435075677,3.06849146314499,126.004452329559,1.21301126813299e-09,2.62624447873634e-08,FALSE,"AT4G21980","APG8A","Ubiquitin-like superfamily protein","-","YES"
"320",-6.27229409076465,5.05499394672098,80.1144234584048,4.15578660579655e-08,6.33201769157758e-07,FALSE,"BraA10002589",-6.3137446538228,5.05499394672098,96.6432985738938,9.89367907524523e-09,1.22909635867687e-07,FALSE,"AT5G05270","CHIL","Chalcone-flavanone isomerase family protein","-","-"
"321",-3.21207957354563,8.82470646059436,80.0968563712402,4.1626569444248e-08,6.33201769157758e-07,FALSE,"BraA01000943",-3.87996160680241,8.82470646059436,149.065690884756,3.09563658586616e-10,1.02579620761123e-08,FALSE,"AT2G20260","PSAE-2","photosystem I subunit E-2","-","-"
"322",3.51896606254274,6.01235478402394,80.0942335045836,4.16368380608818e-08,6.33201769157758e-07,FALSE,"BraA07003925",4.12280757184909,6.01235478402394,137.496184180231,5.98749490647319e-10,1.62208553920633e-08,FALSE,"AT1G77000","SKP2B","RNI-like superfamily protein","-","-"
"323",3.50225743248319,4.88786814875217,80.0813496495449,4.16873196400095e-08,6.33357539704392e-07,FALSE,"BraA06004382",4.02851604490105,4.88786814875217,130.472627913085,9.158364204541e-10,2.15474817009679e-08,FALSE,"AT3G25590","AT3G25590","micronuclear linker histone polyprotein-like protein","-","-"
"324",-4.57898393865229,4.68330219243737,79.9025625384672,4.23948991661316e-08,6.41630493148953e-07,FALSE,"BraA02004397",-5.03917768676129,4.68330219243737,117.506226979496,2.1226632713022e-09,3.92144599651368e-08,FALSE,"AT5G63780","SHA1","RING/FYVE/PHD zinc finger superfamily protein","-","-"
"325",-4.90008796701351,3.53429453264597,79.6964826967142,4.32270739210165e-08,6.50472412539961e-07,FALSE,"BraA01004706",-5.67062418880658,3.53429453264597,113.824860977079,2.73497518280966e-09,4.64270747057498e-08,FALSE,"AT3G02830","ZFN1","zinc finger protein 1","YES","-"
"326",-3.78347790056454,8.75323549270541,79.6525170771481,4.34069483836462e-08,6.51456575427122e-07,FALSE,"BraA02001948",-4.40218274626376,8.75323549270541,134.487418071237,7.16580675851129e-10,1.82803563012914e-08,FALSE,"AT1G67740","PSBY","photosystem II BY","-","-"
"327",4.09809579981179,6.39395678132207,79.6405008597424,4.34562541542933e-08,6.51456575427122e-07,FALSE,"BraA03002118",3.91589519245196,6.39395678132207,95.7459984017603,1.06364135579065e-08,1.29179899229513e-07,FALSE,"AT2G38400","AGT3","alanine:glyoxylate aminotransferase 3","-","YES"
"328",-4.19152629772882,11.1398047845264,79.1754631119178,4.54130141925013e-08,6.73704847681405e-07,FALSE,"BraA10003007",-4.83086243439447,11.1398047845264,130.140221526993,9.34909310050301e-10,2.18731461403949e-08,FALSE,"AT5G04140","GLU1","glutamate synthase 1","-","-"
"329",-4.6227571356512,4.00420637963888,79.0901192436314,4.57826315516634e-08,6.77426439586018e-07,FALSE,"BraA03003240",-6.78624227858441,4.00420637963888,155.733199402493,2.16056416350045e-10,8.05123466626066e-09,FALSE,"AT3G01550","PPT2","phosphoenolpyruvate (pep)/phosphate translocator 2","-","-"
"330",-3.26659577298326,4.05281400026309,78.9749291389428,4.62868140986764e-08,6.80892013002959e-07,FALSE,"BraA02003490",-3.73957219237617,4.05281400026309,128.398730771659,1.04231686120813e-09,2.36058523675049e-08,FALSE,"AT2G02500","ISPD","Nucleotide-diphospho-sugar transferases superfamily protein","-","YES"
"331",-4.41306836423398,5.10374403624748,78.9085074127306,4.65803376946765e-08,6.84570042310185e-07,FALSE,"BraA09004421",-4.84271645800967,5.10374403624748,122.463192174235,1.52521195813443e-09,3.09765628658527e-08,FALSE,"AT3G50060","MYB77","myb domain protein 77","YES","-"
"332",-5.77626155368617,4.68599208013051,78.8386732303025,4.68911701243082e-08,6.87853697816039e-07,FALSE,"BraA08002477",-4.49044964971068,4.68599208013051,74.3329745506134,7.27855269669113e-08,5.81250225499332e-07,FALSE,"AT2G21790","RNR1","ribonucleotide reductase 1","-","YES"
"333",-4.38228339600615,6.13559341899051,78.7412052447336,4.73288552048875e-08,6.92387079074603e-07,FALSE,"BraA10002800",-4.28518663955105,6.13559341899051,100.416742616092,7.34196944322511e-09,9.81840263690427e-08,FALSE,"AT5G07020","AT5G07020","proline-rich family protein","-","YES"
"334",-8.04544407886639,3.01364684927208,78.6756784587929,4.76256540907775e-08,6.96033236201335e-07,FALSE,"BraA08001744",-6.02288773275895,3.01364684927208,87.3258844899868,2.16074822165669e-08,2.2419365200314e-07,FALSE,"AT4G33790","CER4","Jojoba acyl CoA reductase-related male sterility protein","-","-"
"335",3.69439606002713,6.48351482356955,78.5660521313949,4.81268271170759e-08,7.01403943354422e-07,FALSE,"BraA05004539",3.21735272575846,6.48351482356955,82.3745255903502,3.36839989141601e-08,3.15399252176609e-07,FALSE,"AT3G03870","AT3G03870","transmembrane protein","-","-"
"336",-3.43849858749748,3.60926861811232,78.2383738407913,4.96600806138477e-08,7.20414441347431e-07,FALSE,"BraA10003124",-3.60360802157319,3.60926861811232,119.49187401305,1.85674994242296e-09,3.56405415777285e-08,FALSE,"AT5G02400","PLL2","pol-like 2","-","-"
"337",-3.13545764543551,6.94171844413945,78.0857330440104,5.0392749146296e-08,7.27689790424495e-07,FALSE,"BraA03003025",-4.01730473463323,6.94171844413945,157.130178700902,2.00727792700389e-10,7.68539164259849e-09,FALSE,"AT4G03280","PETC","photosynthetic electron transfer C","-","YES"
"338",-3.11160027257227,9.46237012293835,78.0505513131899,5.05633154131409e-08,7.27940225111272e-07,FALSE,"BraA07002501",-3.66492790631041,9.46237012293835,141.685494839288,4.68925165064247e-10,1.38738385302843e-08,FALSE,"AT1G78340","GSTU22","glutathione S-transferase TAU 22","-","-"
"339",-3.31844971784219,4.10883090948749,77.797406375219,5.18096546332439e-08,7.4134905811569e-07,FALSE,"BraA07001735",-3.2052248684039,4.10883090948749,87.5135506112409,2.12557817367548e-08,2.21127564135176e-07,FALSE,"AT5G66530","AT5G66530","Galactose mutarotase-like superfamily protein","-","-"
"340",-8.74650075700683,4.91123747593174,77.7491106835625,5.20512857154645e-08,7.43454843159175e-07,FALSE,"BraA04001511",-9.62803317085307,4.91123747593174,113.985915434817,2.70441614513602e-09,4.61073940070512e-08,FALSE,"AT2G21140","PRP2","proline-rich protein 2","-","-"
"341",-4.70781193989638,3.16145557502332,77.5105832071205,5.3263161040194e-08,7.58012798166957e-07,FALSE,"BraA05003665",-3.41653246112216,3.16145557502332,62.5704680242288,2.56313191409424e-07,1.60476119044723e-06,FALSE,"AT3G14450","CID9","CTC-interacting domain 9","-","-"
"342",-3.05290384983497,4.98542903815284,77.4117613657885,5.37743848217617e-08,7.62727986330922e-07,FALSE,"BraA05003814",-3.05322359685766,4.98542903815284,102.579239037772,6.21490745629598e-09,8.7634127581839e-08,FALSE,"AT3G13120","AT3G13120","Ribosomal protein S10p/S20e family protein","-","-"
"343",-5.89735209034414,4.35794966552628,96.100848460794,5.41498215464095e-08,7.66473193471659e-07,FALSE,"BraA01004368",-9.6941650979391,4.35794966552628,115.536800866055,1.56578192918174e-08,1.74914177184675e-07,FALSE,"AT3G10185","AT3G10185","Gibberellin-regulated family protein","-","-"
"344",-3.42722093671767,5.25677509462556,77.1396666638474,5.52103354063755e-08,7.78683404387411e-07,FALSE,"BraA07001531",-3.28013392328615,5.25677509462556,94.2555145797161,1.20107970170629e-08,1.41610445729265e-07,FALSE,"AT4G10480","AT4G10480","Nascent polypeptide-associated complex (NAC), alpha subunit family protein","-","-"
"345",3.67971125186708,6.83926376238172,77.0307357920441,5.57970894016169e-08,7.84849139572341e-07,FALSE,"BraA06004285",4.58155044729448,6.83926376238172,144.837733108798,3.91802083102394e-10,1.22553401957732e-08,FALSE,"AT3G26840","PES2","Esterase/lipase/thioesterase family protein","-","-"
"346",-4.64311803761932,10.3581440795455,76.8331990391962,5.68788490696582e-08,7.95798297205706e-07,FALSE,"BraA04001002",-5.52082021925247,10.3581440795455,132.871203032792,7.90344455796408e-10,1.9346845620895e-08,FALSE,"AT5G35630","GS2","glutamine synthetase 2","-","YES"
"347",-5.77335717473464,5.27252639245747,76.7933234819746,5.71000284371436e-08,7.97475108784951e-07,FALSE,"BraA05000484",-4.9619874240109,5.27252639245747,89.5476737679051,1.78252914426052e-08,1.94166150385194e-07,FALSE,"AT4G04020","FIB","fibrillin","-","YES"
"348",6.55248215552847,6.69384018968165,76.4762549823313,5.88930769155604e-08,8.15283228364926e-07,FALSE,"BraA02001544",5.32621868733187,6.69384018968165,74.9481709555761,6.84580148326607e-08,5.53999564764051e-07,FALSE,"AT5G54080","HGO","homogentisate 1,2-dioxygenase","-","-"
"349",-6.97024260413739,5.4719196938323,76.4109825476207,5.92699006490532e-08,8.18317010444261e-07,FALSE,"BraA07000643",-6.30116704720239,5.4719196938323,88.8987128616069,1.88479619427376e-08,2.02779850293021e-07,FALSE,"AT2G05790","AT2G05790","O-Glycosyl hydrolases family 17 protein","-","-"
"350",-7.55955797517348,3.97364002759714,76.3591265751721,5.95711770843171e-08,8.20341493707045e-07,FALSE,"BraA02002124",-4.04485352436626,3.97364002759714,59.7738499777818,3.55356441336032e-07,2.08161904973172e-06,FALSE,"AT1G69870","NRT1.7","nitrate transporter 1.7","-","-"
"351",-4.18106184880569,5.73600980924248,76.3048772595778,5.98881782962642e-08,8.23115799090833e-07,FALSE,"BraA10002414",-3.54784396116367,5.73600980924248,79.2106010233217,4.52617979338909e-08,3.98000390770639e-07,FALSE,"AT5G11740","AGP15","arabinogalactan protein 15","-","-"
"352",-3.87263257589377,9.7388026274683,76.2889133013313,5.99818183962634e-08,8.23115799090833e-07,FALSE,"BraA09001751",-3.86782057242187,9.7388026274683,101.331192545567,6.83982688512888e-09,9.36978896187368e-08,FALSE,"AT1G60950","FED A","2Fe-2S ferredoxin-like superfamily protein","-","-"
"353",-10.8528632139099,3.52809628509158,116.148217058996,6.00938946365492e-08,8.23848997899115e-07,FALSE,"BraA02001944",-10.2930691970269,3.52809628509158,128.280521625237,3.29751428901721e-08,3.09683024517487e-07,FALSE,"AT5G36910","THI2.2","thionin 2.2","-","-"
"354",3.1646823858817,4.84060260734326,76.2199688204034,6.03880973919574e-08,8.26529263434269e-07,FALSE,"BraA10001898",3.13601021359621,4.84060260734326,100.284121539238,7.41813258389517e-09,9.87829161341033e-08,FALSE,"AT5G18630","AT5G18630","alpha/beta-Hydrolases superfamily protein","-","-"
"355",6.89655264308559,4.57848110857322,76.1434414215512,6.08426405018891e-08,8.29864091420913e-07,FALSE,"BraA03001219",7.93015706512015,4.57848110857322,111.51945878403,3.2171505234568e-09,5.25835402276325e-08,FALSE,"AT5G58670","PLC1","phospholipase C1","-","-"
"356",-4.47211577030985,4.78954642639178,76.0710145198366,6.12763269543966e-08,8.32269882748822e-07,FALSE,"BraA03001380",-5.02488085885842,4.78954642639178,113.76005388002,2.74737983362493e-09,4.64986651411359e-08,FALSE,"AT2G20515","AT2G20515","pollen Ole e I family allergen protein","-","-"
"357",3.40031142000326,7.30867872901638,75.9685715718319,6.18956152624379e-08,8.39136075995498e-07,FALSE,"BraA10000085",3.65072559655946,7.30867872901638,115.482050955014,2.43795512293566e-09,4.28753224972148e-08,FALSE,"AT1G01060","LHY","Homeodomain-like superfamily protein","YES","YES"
"358",-7.43827026817669,2.51688024848253,94.1026990181002,6.22726266812995e-08,8.4279548062223e-07,FALSE,"BraA05002716",-9.74998855593713,2.51688024848253,148.131683344368,2.82181057785309e-09,4.75244614131564e-08,FALSE,"AT5G38410","RBCS3B","Ribulose bisphosphate carboxylase (small chain) family protein","-","YES"
"359",-5.1121615452357,4.90940099305045,75.5765868940545,6.43301857388979e-08,8.63220054160489e-07,FALSE,"BraA04000722",-3.6238763582241,4.90940099305045,63.6668649567753,2.26204174129757e-07,1.45463416784149e-06,FALSE,"AT3G52500","AT3G52500","Eukaryotic aspartyl protease family protein","-","-"
"360",3.66701500488006,7.80211957880148,75.487539286946,6.48979424147344e-08,8.68617018374081e-07,FALSE,"BraA09002415",3.13853835873939,7.80211957880148,75.8916691872184,6.23650692141933e-08,5.13671475369651e-07,FALSE,"AT5G47720","AACT1","Thiolase family protein","-","YES"
"361",-4.13094017146775,5.88578138263695,75.2990373543897,6.61182403035507e-08,8.80144255617109e-07,FALSE,"BraA05001818",-4.80613432828775,5.88578138263695,123.725581567066,1.40470890994832e-09,2.91690214282145e-08,FALSE,"AT4G14070","AAE15","acyl-activating enzyme 15","-","-"
"362",4.51397657684423,3.87169875255136,75.0908246306103,6.749581484847e-08,8.95016112649467e-07,FALSE,"BraA07002578",3.52073388372897,3.87169875255136,66.5265799560101,1.6456973591557e-07,1.12573995797961e-06,FALSE,"AT1G76590","AT1G76590","PLATZ transcription factor family protein","-","-"
"363",-5.77625848930333,8.79886629002679,75.076686299866,6.75905049030189e-08,8.95517295600604e-07,FALSE,"BraA07003413",-9.08152415555628,8.79886629002679,178.452215539898,6.98639556166966e-11,3.79794915415018e-09,FALSE,"AT1G70820","AT1G70820","phosphoglucomutase, putative / glucose phosphomutase","-","-"
"364",5.14945713168953,3.60275488639892,74.9363391498753,6.85385013837603e-08,9.05030211225157e-07,FALSE,"BraA02001296",5.19829457182462,3.60275488639892,97.4855358227943,9.24856657357205e-09,1.16551191247417e-07,FALSE,"AT5G57910","AT5G57910","ribosomal RNA small subunit methyltransferase G","-","-"
"365",-4.17346011145602,8.10712041259063,74.8175891336156,6.93521461723034e-08,9.11935112579886e-07,FALSE,"BraA06000854",-4.98737018657347,8.10712041259063,131.638116405368,8.52295493136083e-10,2.03567997905341e-08,FALSE,"AT1G52230","PSAH2","photosystem I subunit H2","-","-"
"366",3.29986207869432,4.8905799975853,74.6872705069449,7.02574118457636e-08,9.21543052043599e-07,FALSE,"BraA02000212",3.84206004958634,4.8905799975853,122.014750685089,1.57074403031554e-09,3.15391925561546e-08,FALSE,"AT5G06300","LOG7","Putative lysine decarboxylase family protein","-","-"
"367",-3.71351303570319,6.87289387127972,74.5412666781775,7.12872406672353e-08,9.33495148171617e-07,FALSE,"BraA06000355",-4.6412927365142,6.87289387127972,138.675724326359,5.58562779321474e-10,1.55057815635273e-08,FALSE,"AT5G43750","PnsB5","NAD(P)H dehydrogenase 18","-","-"
"368",-5.14146660692768,2.89647645351599,74.3380234431587,7.27487987332028e-08,9.49056690983563e-07,FALSE,"BraA07001318",-5.87991814082782,2.89647645351599,114.925349444659,2.53354158321157e-09,4.40153913021525e-08,FALSE,"AT1G27120","AT1G27120","Galactosyltransferase family protein","-","-"
"369",4.76658876219942,6.39484920222342,74.3260566776721,7.28358845340366e-08,9.49056690983563e-07,FALSE,"BraA06003555",4.58964667198609,6.39484920222342,94.4763549345929,1.17952636743457e-08,1.39487190258603e-07,FALSE,"AT5G23750","AT5G23750","Remorin family protein","-","-"
"370",-3.82950002624501,7.96064229297349,74.2541009206497,7.33619735432889e-08,9.53523917069667e-07,FALSE,"BraA07003770",-3.63616736912782,7.96064229297349,89.9242823526262,1.72601349758578e-08,1.89584455352409e-07,FALSE,"AT1G75350","emb2184","Ribosomal protein L31","-","-"
"371",3.19760643231823,6.91675283930605,74.2285964147128,7.35494551601222e-08,9.55171967178485e-07,FALSE,"BraA03004213",3.57674024104971,6.91675283930605,117.411772627867,2.13632572069495e-09,3.9380575983582e-08,FALSE,"AT3G20770","EIN3","Ethylene insensitive 3 family protein","YES","YES"
"372",-3.87896671938502,6.24730908105291,74.2066141598408,7.37114715901432e-08,9.5648686135932e-07,FALSE,"BraA05001630",-4.65184795190369,6.24730908105291,124.146816715064,1.36688042455518e-09,2.86798032741359e-08,FALSE,"AT2G29300","AT2G29300","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"373",-3.58853499581596,6.28067156843877,74.0840876318846,7.46218186711264e-08,9.65117030306926e-07,FALSE,"BraA06003370",-4.21665870334062,6.28067156843877,128.243030774312,1.05256741806059e-09,2.38037516670599e-08,FALSE,"AT5G65890","ACR1","ACT domain repeat 1","-","-"
"374",-5.02696421600056,10.3430800077699,73.9723895685973,7.54625917515999e-08,9.73591142762445e-07,FALSE,"BraA08000572",-5.86277755794321,10.3430800077699,122.329223598865,1.53865906526592e-09,3.11692325447691e-08,FALSE,"AT1G44575","NPQ4","Chlorophyll A-B binding family protein","-","YES"
"375",-3.99377974809992,5.49941516732235,73.8907424056568,7.60838152975328e-08,9.79999388529596e-07,FALSE,"BraA08000890",-4.29516599982397,5.49941516732235,108.129032617287,4.10684290789777e-09,6.39383851338387e-08,FALSE,"AT2G06520","PSBX","photosystem II subunit X","-","-"
"376",5.17754401805432,2.71676892696345,73.5262548080092,7.89271461713742e-08,1.00510783231184e-06,FALSE,"BraA04002882",4.5705407079185,2.71676892696345,79.381175148291,4.45356252246476e-08,3.93152406638224e-07,FALSE,"AT3G55960","AT3G55960","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"377",-4.76126679751222,4.60087170687277,73.293125346539,8.08075017987393e-08,1.02474653264171e-06,FALSE,"BraA03006540",-5.51184749655294,4.60087170687277,112.179701983901,3.07006422413465e-09,5.08126297454041e-08,FALSE,"AT4G37800","XTH7","xyloglucan endotransglucosylase/hydrolase 7","-","-"
"378",-3.52151285957698,7.89180579370738,73.0208654528682,8.30666576937771e-08,1.05017605791169e-06,FALSE,"BraA02000032",-3.4576544610068,7.89180579370738,93.8950410732116,1.23720577986742e-08,1.44892998326735e-07,FALSE,"AT5G01410","RSR4","Aldolase-type TIM barrel family protein","-","YES"
"379",-4.56950060195268,4.6613933638175,72.7959735176993,8.49856721736623e-08,1.07271409784558e-06,FALSE,"BraA09004180",-3.5858738418191,4.6613933638175,71.4994083722246,9.70555710405869e-08,7.29670111200393e-07,FALSE,"AT1G24100","UGT74B1","UDP-glucosyl transferase 74B1","-","-"
"380",4.59004781737878,8.7670479771358,72.6639589689293,8.61350409856543e-08,1.08238104032048e-06,FALSE,"BraA09004600",4.46404604447581,8.7670479771358,91.2541542328442,1.54179052751108e-08,1.73217579607597e-07,FALSE,"AT3G51840","ACX4","acyl-CoA oxidase 4","-","-"
"381",-3.79815419128578,10.7317199707544,72.6606429878008,8.61641323711288e-08,1.08238104032048e-06,FALSE,"BraA09004859",-4.78048086546753,10.7317199707544,140.603252112423,4.99175220152602e-10,1.4363835402563e-08,FALSE,"AT3G54890","LHCA1","chlorophyll a-b binding protein 6","-","YES"
"382",5.22898998009795,3.25452682836831,72.5756977133261,8.69130938507114e-08,1.08918160605907e-06,FALSE,"BraA08003418",4.69596966865151,3.25452682836831,76.939153435379,5.62957521075045e-08,4.72584073691797e-07,FALSE,"AT1G15010","AT1G15010","mediator of RNA polymerase II transcription subunit","-","-"
"383",-4.63948303929327,6.92993771599797,72.4758699494045,8.78025210156823e-08,1.09739874916014e-06,FALSE,"BraA08001197",-5.14123657604232,6.92993771599797,113.717626836233,2.75553454594918e-09,4.65865883493449e-08,FALSE,"AT4G15510","PPD1","Photosystem II reaction center PsbP family protein","-","-"
"384",-5.00022072880853,8.6932877443793,72.393831839818,8.85410118900235e-08,1.10343272141644e-06,FALSE,"BraA07000694",-5.8682070492973,8.6932877443793,120.275352261287,1.76217894448149e-09,3.42851626528291e-08,FALSE,"AT5G48300","ADG1","ADP glucose pyrophosphorylase 1","-","-"
"385",-3.45038563749819,6.7650345320536,72.1796487240358,9.05017394002897e-08,1.12430732293651e-06,FALSE,"BraA07004172",-4.3861723097718,6.7650345320536,139.811250630192,5.2268455821244e-10,1.48502796863968e-08,FALSE,"AT1G80380","AT1G80380","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"386",-5.8016296874072,3.25400838013281,72.1569803062503,9.07120597187136e-08,1.12603140376384e-06,FALSE,"BraA07000879",-5.49070796132977,3.25400838013281,83.1746009077365,3.13057943502261e-08,2.97556282048647e-07,FALSE,"AT3G23760","AT3G23760","transferring glycosyl group transferase","-","-"
"387",3.4991037665315,5.95874027493372,71.8542518669948,9.35734171858076e-08,1.15063909314449e-06,FALSE,"BraA07000983",3.37867345253272,5.95874027493372,88.7368761222259,1.91130232077612e-08,2.04791685017128e-07,FALSE,"AT1G30820","AT1G30820","CTP synthase family protein","-","-"
"388",-3.68193523514938,8.63246845910501,71.8316558330628,9.37909756356024e-08,1.15063909314449e-06,FALSE,"BraA04000451",-4.22301454876748,8.63246845910501,115.542381947338,2.42783881428844e-09,4.2745171070358e-08,FALSE,"AT3G55800","SBPASE","sedoheptulose-bisphosphatase","-","YES"
"389",-3.26689373190082,4.29537358509543,71.7086728686423,9.4984960407873e-08,1.1612450258566e-06,FALSE,"BraA07003458",-3.05257241693916,4.29537358509543,82.2377450164858,3.41103032714941e-08,3.18443756520354e-07,FALSE,"AT5G26780","SHM2","serine hydroxymethyltransferase 2","-","-"
"390",-6.08205640889296,4.48537259562357,88.257726198048,9.51719239742705e-08,1.1612450258566e-06,FALSE,"BraA09005075",-11.6072648763322,4.48537259562357,181.266937859835,6.81911609587458e-10,1.77601528520409e-08,FALSE,"AT3G55870","AT3G55870","ADC synthase superfamily protein","-","-"
"391",-4.25770573398665,5.41859341664525,71.5809308142305,9.62430338537123e-08,1.16961339651613e-06,FALSE,"BraA09001551",-4.65955427178839,5.41859341664525,104.569612151174,5.34520240251028e-09,7.83239447804206e-08,FALSE,"AT1G64150","AT1G64150","Uncharacterized protein family (UPF0016)","-","-"
"392",3.51784408484927,7.56292291765972,71.5328636447445,9.67212038353817e-08,1.17287499874338e-06,FALSE,"BraA02004104",3.50236893063626,7.56292291765972,94.2890615588594,1.19777765768519e-08,1.41326988995239e-07,FALSE,"AT5G25560","AT5G25560","CHY-type/CTCHY-type/RING-type Zinc finger protein","-","-"
"393",-3.22688296319202,8.68510669806277,71.5069823913473,9.69797606889035e-08,1.17420110249488e-06,FALSE,"BraA10002294",-3.05741711495857,8.68510669806277,86.4204814450563,2.33975346451745e-08,2.38367116708768e-07,FALSE,"AT5G13500","AT5G13500","Hyp O-arabinosyltransferase-like protein","-","-"
"394",-3.84630086577349,5.74881397405552,71.3244768670232,9.88249344137388e-08,1.19195744649214e-06,FALSE,"BraA02003931",-3.34321506780772,5.74881397405552,74.2054625053073,7.37199705715041e-08,5.86523614834618e-07,FALSE,"AT5G49030","OVA2","tRNA synthetase class I (I, L, M and V) family protein","-","-"
"395",4.47595338447695,2.67334478825702,71.2304297958908,9.97909556023255e-08,1.20249693538519e-06,FALSE,"BraA02000260",4.54084902602135,2.67334478825702,91.3761505649876,1.52601494281893e-08,1.71690315939742e-07,FALSE,"AT5G07680","NAC080","NAC domain containing protein 80","YES","YES"
"396",3.8509664652258,4.17957465224411,71.2144888733463,9.99557317786332e-08,1.20283120657163e-06,FALSE,"BraA03005224",3.4989931918409,4.17957465224411,77.9942977601274,5.08373735019831e-08,4.35117052159442e-07,FALSE,"AT4G19860","AT4G19860","alpha/beta-Hydrolases superfamily protein","-","-"
"397",-4.1181204861394,8.61989460403221,71.1783128575239,1.00330792667058e-07,1.20550127983167e-06,FALSE,"BraA09003712",-4.37483255027214,8.61989460403221,106.371460841293,4.67317345737599e-09,7.03209849130957e-08,FALSE,"AT1G30380","PSAK","photosystem I subunit K","-","YES"
"398",-7.3772440312109,7.84595610205752,71.1644655043971,1.00474770443688e-07,1.20631036367937e-06,FALSE,"BraA01003250",-5.6729431601629,7.84595610205752,66.1105257522256,1.72247247513765e-07,1.16459264427262e-06,FALSE,"AT3G23810","SAHH2","S-adenosyl-l-homocysteine (SAH) hydrolase 2","-","YES"
"399",-7.67130531036078,3.67893187874247,71.0664315500293,1.01500658810887e-07,1.21449238831062e-06,FALSE,"BraA08002068",-5.03731948018433,3.67893187874247,63.2594502399452,2.36908399290708e-07,1.50559893930983e-06,FALSE,"AT3G13520","AGP12","arabinogalactan protein 12","-","-"
"400",-3.82836910976803,2.87822617384716,71.0497523950498,1.01676354097071e-07,1.21449238831062e-06,FALSE,"BraA01002771",-5.44434131798057,2.87822617384716,136.753673554017,6.25687018295947e-10,1.67560753092738e-08,FALSE,"AT3G45050","AT3G45050","transmembrane protein","-","-"
"401",-4.48078935815404,5.05892119274021,70.9322011554072,1.02924230564429e-07,1.22459953587688e-06,FALSE,"BraA10001401",-6.04662415325447,5.05892119274021,139.770626136739,5.23923128656851e-10,1.48586487298357e-08,FALSE,"AT5G58670","PLC1","phospholipase C1","-","-"
"402",-6.00234555286961,5.78086273566829,70.9238608446146,1.03013411424954e-07,1.22459953587688e-06,FALSE,"BraA05003496",-5.89079125872448,5.78086273566829,86.1251114725651,2.40166270834163e-08,2.42632676696388e-07,FALSE,"AT3G16250","PnsB3","NDH-dependent cyclic electron flow 1","-","-"
"403",-5.62846967274316,6.68516620208091,70.5482505938539,1.07119999725347e-07,1.2629728806569e-06,FALSE,"BraA09004668",-5.51539792856206,6.68516620208091,88.3326673691431,1.97932961638741e-08,2.11074852045649e-07,FALSE,"AT3G52720","ACA1","alpha carbonic anhydrase 1","-","-"
"404",-5.53841782195184,6.35421198178551,70.4061711066986,1.08720453778788e-07,1.27705965856576e-06,FALSE,"BraA04003012",-6.2695354709644,6.35421198178551,107.932712716831,4.16615735629546e-09,6.46542906154319e-08,FALSE,"AT4G13770","CYP83A1","cytochrome P450, family 83, subfamily A, polypeptide 1","-","-"
"405",3.94928875042988,6.29931685661291,70.1581803664769,1.11577907557985e-07,1.30478177188906e-06,FALSE,"BraA01002566",3.12670882701719,6.29931685661291,62.4811296443485,2.58956033893733e-07,1.6187323167146e-06,FALSE,"AT3G48530","KING1","SNF1-related protein kinase regulatory subunit gamma 1","-","-"
"406",-3.32348269168519,7.33379772837941,69.8416418320564,1.15346967505827e-07,1.33792282132772e-06,FALSE,"BraA02003699",-3.35156782087361,7.33379772837941,94.4938944342286,1.17783304780908e-08,1.39391670470037e-07,FALSE,"AT3G27160","GHS1","Ribosomal protein S21 family protein","-","-"
"407",-6.24232446601108,6.04636377848834,69.8334146159327,1.15446795518444e-07,1.33807490335509e-06,FALSE,"BraA03003597",-5.24729452492722,6.04636377848834,69.0022423280314,1.26044130398856e-07,9.0425460915132e-07,FALSE,"AT3G10050","OMR1","L-O-methylthreonine resistant 1","-","-"
"408",-7.62045781724856,6.17777280225705,69.8265551052968,1.1553010124902e-07,1.33807490335509e-06,FALSE,"BraA01001471",-4.87030569238745,6.17777280225705,56.0808074901319,5.57423920593996e-07,3.00981420316034e-06,FALSE,"AT4G11650","OSM34","osmotin 34","-","-"
